accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.26,0.12,0.90, -3.88, 2.89, 1.31,
 0.25,0.12,0.90, -4.15, 2.69, 1.42,
 0.25,0.12,0.90, -4.37, 2.40, 1.28,
 0.24,0.12,0.91, -4.17, 2.06, 0.78,
 0.25,0.11,0.90, -4.44, 1.44, 0.24,
 0.24,0.12,0.91, -4.38, 0.69, -0.27,
 0.25,0.12,0.91, -4.55, 0.69, -0.73,
 0.25,0.12,0.92, -4.84, 0.15, -1.10,
 0.25,0.13,0.91, -4.98, -0.37, -1.62,
 0.25,0.12,0.91, -4.98, -0.58, -2.06,
 0.25,0.13,0.90, -5.42, -1.51, -2.75,
 0.27,0.12,0.92, -5.15, -0.95, -3.50,
 0.28,0.11,0.91, -6.20, -0.85, -3.71,
 0.29,0.12,0.91, -5.92, 0.12, -3.83,
 0.30,0.13,0.90, -6.09, 0.37, -3.89,
 0.30,0.12,0.91, -5.91, 1.11, -4.09,
 0.31,0.11,0.90, -5.83, 1.45, -3.69,
 0.31,0.11,0.89, -5.47, 1.94, -3.57,
 0.31,0.11,0.89, -4.96, 2.02, -3.05,
 0.32,0.11,0.90, -4.69, 2.27, -2.44,
 0.32,0.11,0.90, -4.60, 2.03, -1.68,
 0.32,0.11,0.90, -4.14, 2.00, -0.99,
 0.31,0.11,0.89, -3.98, 1.85, -0.52,
 0.32,0.11,0.89, -4.26, 2.31, -0.43,
 0.31,0.11,0.89, -4.21, 2.27, 0.52,
 0.31,0.11,0.90, -4.06, 2.11, 1.50,
 0.29,0.12,0.89, -4.15, 1.89, 1.97,
 0.30,0.11,0.90, -4.15, 2.03, 2.21,
 0.28,0.12,0.91, -4.09, 2.24, 2.24,
 0.28,0.11,0.91, -4.08, 2.31, 2.09,
 0.27,0.12,0.91, -4.67, 1.94, 2.09,
 0.26,0.12,0.91, -4.64, 2.02, 1.94,
 0.25,0.12,0.90, -5.11, 1.57, 1.63,
 0.25,0.12,0.91, -5.05, 1.10, 1.30,
 0.25,0.12,0.91, -5.56, 0.43, 1.02,
 0.25,0.12,0.90, -6.00, 0.24, 0.89,
 0.24,0.12,0.91, -6.26, -0.14, 0.38,
 0.24,0.12,0.92, -6.15, -0.58, -0.44,
 0.25,0.12,0.90, -6.37, -0.96, -0.66,
 0.25,0.12,0.92, -6.46, -0.82, -1.63,
 0.26,0.11,0.91, -6.38, -0.40, -2.29,
 0.26,0.11,0.91, -6.31, -0.61, -2.61,
 0.26,0.11,0.90, -6.14, -0.72, -3.16,
 0.27,0.11,0.90, -6.23, -0.69, -3.40,
 0.28,0.12,0.91, -5.94, -0.14, -3.85,
 0.28,0.12,0.90, -4.93, 1.21, -4.20,
 0.30,0.10,0.90, -6.24, 1.39, -3.48,
 0.30,0.12,0.89, -6.64, 2.06, -3.24,
 0.30,0.11,0.90, -6.82, 1.33, -2.84,
 0.31,0.11,0.89, -5.95, 1.86, -2.72,
 0.31,0.11,0.88, -5.53, 2.73, -2.32,
 0.32,0.11,0.89, -5.16, 3.69, -2.26,
 0.31,0.11,0.88, -4.53, 4.21, -1.80,
 0.31,0.11,0.89, -3.76, 4.24, -1.15,
 0.30,0.12,0.90, -4.63, 3.48, -0.70,
 0.31,0.11,0.88, -2.87, 4.24, -0.66,
 0.31,0.11,0.89, -2.60, 3.11, 0.52,
