accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.33,-0.14,0.86, -4.50, 5.73, 4.08,
 0.33,-0.15,0.87, -4.18, 5.69, 4.20,
 0.33,-0.15,0.88, -4.17, 5.33, 4.08,
 0.32,-0.14,0.87, -3.89, 4.84, 4.20,
 0.31,-0.15,0.87, -3.69, 4.27, 3.39,
 0.31,-0.14,0.87, -3.73, 3.45, 2.69,
 0.30,-0.14,0.87, -3.65, 2.35, 1.77,
 0.31,-0.15,0.87, -3.82, 1.60, 0.67,
 0.31,-0.15,0.87, -4.37, 1.37, -0.23,
 0.32,-0.15,0.87, -5.07, 0.66, -1.02,
 0.32,-0.14,0.87, -4.95, -0.09, -1.59,
 0.33,-0.14,0.87, -4.38, -0.47, -1.79,
 0.33,-0.15,0.87, -3.65, -1.07, -1.53,
 0.33,-0.15,0.86, -2.29, -1.66, -1.63,
 0.33,-0.14,0.86, -1.31, -2.17, -1.95,
 0.33,-0.14,0.87, -0.69, -1.77, -1.94,
 0.34,-0.14,0.88, -0.70, -1.63, -2.53,
 0.34,-0.14,0.89, -0.60, -1.79, -3.04,
 0.34,-0.13,0.89, -0.60, -1.45, -3.76,
 0.35,-0.13,0.89, -0.61, -0.82, -4.00,
 0.35,-0.13,0.89, -0.81, -0.52, -4.43,
 0.35,-0.13,0.90, -0.73, -0.05, -4.69,
 0.36,-0.12,0.90, -1.04, 0.44, -4.63,
 0.37,-0.12,0.89, -1.50, 0.96, -3.91,
 0.38,-0.12,0.90, -2.43, 1.73, -2.61,
 0.38,-0.12,0.90, -3.40, 2.35, -2.08,
 0.37,-0.12,0.90, -3.71, 2.82, -1.76,
 0.37,-0.12,0.89, -3.97, 3.10, -1.25,
 0.36,-0.12,0.89, -4.15, 3.19, -0.82,
 0.35,-0.12,0.87, -4.18, 3.16, -0.47,
 0.35,-0.13,0.88, -4.49, 3.13, -0.27,
 0.34,-0.12,0.87, -4.11, 2.56, -0.14,
 0.35,-0.13,0.87, -3.82, 2.35, -0.06,
 0.34,-0.12,0.88, -3.53, 2.21, 0.23,
 0.35,-0.12,0.88, -3.39, 2.17, 0.11,
 0.34,-0.11,0.88, -3.60, 2.03, -0.06,
 0.35,-0.12,0.89, -4.09, 2.14, -0.03,
 0.35,-0.11,0.89, -4.90, 2.29, 0.61,
 0.35,-0.11,0.89, -5.74, 2.26, 1.25,
 0.35,-0.10,0.89, -6.35, 2.14, 1.92,
 0.35,-0.11,0.89, -7.13, 1.92, 2.75,
 0.34,-0.11,0.89, -7.59, 1.56, 3.21,
 0.33,-0.11,0.88, -7.86, 1.27, 3.47,
 0.33,-0.12,0.87, -7.76, 0.66, 3.19,
 0.33,-0.11,0.87, -7.65, 0.50, 3.13,
 0.33,-0.12,0.86, -7.27, 0.43, 2.89,
 0.33,-0.13,0.87, -6.81, 0.84, 2.05,
 0.34,-0.13,0.86, -5.95, 1.48, 1.63,
 0.34,-0.12,0.86, -5.36, 1.79, 1.83,
 0.34,-0.12,0.86, -4.63, 1.89, 2.17,
 0.35,-0.13,0.86, -3.98, 1.91, 2.67,
 0.35,-0.13,0.86, -3.59, 1.98, 3.73,
 0.34,-0.12,0.88, -3.28, 2.00, 4.69,
 0.33,-0.12,0.88, -3.28, 1.27, 4.98,
