accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.28,0.11,0.91, -6.15, 2.21, -1.36,
 0.28,0.12,0.91, -6.03, 2.40, -1.13,
 0.28,0.11,0.91, -6.09, 2.60, -0.78,
 0.28,0.11,0.89, -5.73, 3.21, 0.37,
 0.28,0.11,0.90, -5.18, 3.79, 1.37,
 0.27,0.12,0.89, -5.27, 3.27, 1.53,
 0.27,0.11,0.90, -6.06, 3.44, 1.94,
 0.27,0.13,0.91, -6.41, 3.21, 2.11,
 0.26,0.14,0.91, -6.75, 2.61, 2.44,
 0.27,0.14,0.92, -6.76, 2.75, 2.38,
 0.27,0.13,0.92, -7.25, 3.19, 2.24,
 0.26,0.13,0.93, -7.51, 3.45, 1.97,
 0.26,0.13,0.93, -7.74, 4.03, 1.37,
 0.27,0.13,0.92, -7.69, 4.34, 0.95,
 0.28,0.13,0.91, -7.18, 4.78, 0.56,
 0.28,0.12,0.91, -6.85, 5.13, -0.11,
 0.29,0.12,0.91, -6.29, 5.36, -0.64,
 0.30,0.12,0.92, -5.66, 6.27, -0.40,
 0.30,0.12,0.91, -5.10, 6.92, 0.70,
 0.31,0.12,0.91, -4.56, 5.92, 2.08,
 0.31,0.12,0.91, -4.58, 5.08, 3.39,
 0.31,0.12,0.92, -5.28, 4.73, 4.84,
 0.31,0.12,0.92, -6.31, 5.04, 6.12,
 0.30,0.13,0.92, -6.67, 5.83, 6.92,
 0.28,0.12,0.92, -7.11, 6.90, 8.24,
 0.28,0.11,0.92, -8.00, 7.45, 8.89,
 0.27,0.11,0.90, -8.24, 7.39, 9.08,
 0.24,0.10,0.90, -8.00, 7.07, 9.80,
 0.23,0.09,0.89, -7.80, 6.44, 10.46,
 0.22,0.10,0.89, -7.57, 5.66, 10.89,
 0.21,0.10,0.89, -6.78, 4.27, 10.60,
 0.20,0.09,0.89, -5.80, 3.04, 9.98,
 0.19,0.10,0.89, -5.10, 2.38, 8.75,
 0.20,0.10,0.89, -4.38, 1.51, 7.97,
 0.20,0.11,0.90, -4.43, 0.66, 7.50,
 0.20,0.11,0.91, -4.82, -0.64, 6.96,
 0.20,0.11,0.91, -5.59, -1.82, 6.67,
 0.20,0.10,0.92, -6.29, -1.79, 6.21,
 0.19,0.11,0.91, -7.19, -1.37, 5.89,
 0.19,0.10,0.92, -8.35, -1.36, 4.76,
 0.19,0.11,0.92, -9.66, -1.08, 3.31,
 0.20,0.10,0.93, -11.15, -0.67, 1.89,
 0.21,0.09,0.92, -12.64, -0.08, 0.70,
 0.22,0.10,0.91, -13.68, 0.69, -0.11,
 0.23,0.08,0.90, -13.88, 2.05, -0.58,
 0.24,0.07,0.88, -13.22, 3.25, -1.02,
 0.25,0.07,0.87, -12.23, 4.38, -0.81,
 0.25,0.06,0.88, -10.87, 5.22, 0.02,
 0.25,0.06,0.87, -9.51, 5.25, 0.90,
 0.24,0.06,0.87, -8.11, 4.37, 1.73,
 0.24,0.05,0.88, -6.70, 3.40, 2.46,
 0.24,0.06,0.88, -5.21, 2.02, 2.47,
 0.23,0.06,0.89, -4.21, 0.99, 1.98,
 0.25,0.05,0.87, -1.33, 4.53, 1.07,
 0.21,0.10,0.94, -6.69, -1.88, -0.81,
 0.23,0.07,0.91, -2.73, 0.79, 0.81,
 0.24,0.08,0.93, -5.27, -2.09, 2.64,
 0.24,0.08,0.92, -5.88, -1.07, 2.67,
 0.23,0.08,0.92, -6.55, -1.54, 3.13,
 0.22,0.09,0.92, -6.79, -0.76, 3.28,
 0.21,0.07,0.92, -6.00, -0.17, 2.41,
 0.21,0.08,0.91, -4.64, 0.38, 1.33,
 0.21,0.07,0.91, -4.60, 0.96, 0.93,
 0.20,0.08,0.92, -5.33, 1.07, 0.52,
 0.20,0.08,0.91, -4.66, 1.10, -0.47,
 0.21,0.08,0.91, -3.65, 1.15, -1.44,
 0.22,0.08,0.91, -3.02, 1.50, -2.85,
 0.22,0.08,0.91, -2.44, 1.73, -3.59,
 0.22,0.09,0.92, -2.23, 1.42, -3.51,
 0.22,0.10,0.93, -3.04, 0.64, -2.75,
 0.22,0.09,0.94, -3.42, -0.87, -1.65,
 0.22,0.10,0.94, -3.47, -1.97, -0.87,
 0.21,0.10,0.95, -3.98, -2.67, -0.55,
 0.21,0.11,0.96, -4.95, -2.64, -1.11,
 0.20,0.12,0.96, -6.79, -2.38, -2.23,
 0.20,0.11,0.96, -8.50, -2.89, -3.01,
