accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.35,-0.05,0.89, -5.25, 3.10, -2.11,
 0.35,-0.05,0.89, -5.10, 3.16, -2.11,
 0.35,-0.05,0.89, -5.02, 3.21, -2.26,
 0.35,-0.04,0.88, -4.79, 2.96, -1.63,
 0.35,-0.05,0.88, -4.64, 2.76, -1.27,
 0.34,-0.04,0.89, -4.55, 2.31, -1.21,
 0.34,-0.04,0.89, -4.05, 2.00, -1.15,
 0.34,-0.04,0.88, -4.05, 1.51, -1.11,
 0.34,-0.04,0.89, -4.31, 1.08, -1.45,
 0.33,-0.05,0.89, -4.46, 0.99, -1.82,
 0.34,-0.04,0.89, -4.56, 0.92, -1.94,
 0.34,-0.03,0.90, -4.63, 0.85, -1.85,
 0.35,-0.03,0.90, -4.98, 0.82, -2.09,
 0.34,-0.04,0.90, -5.33, 0.75, -2.12,
 0.35,-0.03,0.90, -5.66, 0.99, -2.72,
 0.34,-0.04,0.89, -5.50, 1.44, -2.47,
 0.36,-0.04,0.90, -5.68, 1.68, -2.64,
 0.35,-0.03,0.89, -5.57, 2.02, -2.58,
 0.35,-0.05,0.90, -5.60, 2.34, -2.26,
 0.35,-0.05,0.88, -5.57, 2.26, -1.92,
 0.35,-0.05,0.89, -5.28, 1.91, -1.89,
 0.35,-0.04,0.88, -5.19, 1.68, -2.02,
 0.35,-0.04,0.89, -5.25, 1.34, -1.86,
 0.35,-0.05,0.88, -4.99, 1.25, -1.45,
 0.36,-0.04,0.88, -4.79, 0.84, -1.19,
 0.35,-0.04,0.89, -4.72, 0.78, -1.13,
 0.36,-0.04,0.87, -4.37, 0.63, -1.07,
 0.35,-0.04,0.88, -4.49, 0.60, -1.36,
 0.35,-0.04,0.88, -4.14, 0.58, -1.24,
 0.35,-0.04,0.89, -3.65, 0.55, -1.39,
 0.35,-0.04,0.88, -3.30, 0.63, -1.45,
 0.35,-0.04,0.89, -3.21, 0.90, -1.39,
 0.34,-0.04,0.90, -3.22, 1.22, -1.37,
 0.36,-0.04,0.90, -3.53, 1.25, -1.60,
 0.35,-0.03,0.89, -3.88, 1.47, -1.34,
 0.35,-0.03,0.89, -4.46, 1.94, -0.63,
 0.35,-0.03,0.90, -4.82, 1.66, -0.58,
 0.35,-0.03,0.89, -4.99, 1.28, -0.15,
 0.34,-0.03,0.89, -5.16, 1.24, -0.52,
 0.35,-0.04,0.89, -4.85, 1.44, -0.60,
 0.35,-0.03,0.90, -4.85, 1.65, -0.58,
 0.35,-0.04,0.90, -4.93, 1.79, -0.47,
 0.35,-0.04,0.89, -5.16, 2.23, -0.44,
 0.35,-0.04,0.89, -5.39, 2.70, -0.34,
 0.34,-0.04,0.88, -5.62, 2.85, -0.63,
 0.34,-0.04,0.89, -5.53, 2.56, -0.78,
 0.34,-0.04,0.89, -5.02, 1.91, -0.56,
 0.34,-0.04,0.89, -4.66, 1.60, -0.64,
 0.33,-0.03,0.90, -4.90, 1.27, -0.58,
 0.34,-0.03,0.89, -5.05, 0.82, -0.66,
 0.34,-0.04,0.89, -5.19, 0.32, -0.64,
 0.34,-0.03,0.89, -5.69, -0.03, -0.93,
 0.35,-0.04,0.89, -5.80, 0.17, -0.95,
 0.35,-0.04,0.89, -6.08, 0.66, -0.87,
 0.35,-0.04,0.89, -5.79, 1.22, -0.85,
 0.34,-0.04,0.89, -5.53, 1.57, -0.93,
 0.35,-0.05,0.89, -5.33, 1.80, -0.95,
