accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.40,-0.08,0.87, -4.09, 2.46, 5.15,
 0.40,-0.08,0.87, -4.12, 2.35, 5.37,
 0.39,-0.07,0.87, -4.26, 2.35, 5.60,
 0.39,-0.08,0.88, -4.61, 2.76, 6.17,
 0.38,-0.08,0.87, -4.87, 4.00, 6.49,
 0.37,-0.08,0.87, -5.18, 4.46, 6.11,
 0.36,-0.08,0.86, -4.66, 4.47, 4.79,
 0.37,-0.08,0.86, -4.18, 4.08, 3.86,
 0.38,-0.07,0.87, -4.15, 4.24, 3.53,
 0.39,-0.07,0.87, -4.79, 4.81, 3.27,
 0.39,-0.07,0.88, -5.44, 5.05, 3.37,
 0.39,-0.07,0.88, -6.26, 5.24, 4.37,
 0.40,-0.07,0.88, -6.58, 5.47, 4.76,
 0.39,-0.07,0.88, -6.82, 5.34, 4.67,
 0.38,-0.07,0.87, -6.40, 5.48, 4.31,
 0.38,-0.07,0.88, -6.55, 6.15, 4.37,
 0.38,-0.07,0.87, -7.37, 6.56, 4.11,
 0.38,-0.08,0.87, -7.40, 6.69, 4.00,
 0.38,-0.08,0.88, -7.19, 6.95, 3.74,
 0.38,-0.08,0.86, -7.34, 6.55, 4.15,
 0.37,-0.09,0.86, -6.52, 6.21, 4.15,
 0.37,-0.09,0.87, -6.09, 5.36, 4.20,
 0.38,-0.08,0.87, -5.30, 4.90, 4.55,
 0.39,-0.09,0.87, -4.55, 4.06, 4.58,
 0.39,-0.08,0.88, -4.50, 4.47, 4.98,
 0.38,-0.08,0.90, -4.61, 4.34, 5.40,
 0.38,-0.08,0.90, -5.07, 4.60, 5.11,
 0.38,-0.08,0.91, -5.57, 4.05, 4.23,
 0.38,-0.08,0.92, -5.83, 4.11, 3.37,
 0.38,-0.08,0.90, -5.89, 4.12, 2.76,
 0.38,-0.08,0.90, -5.54, 4.41, 2.61,
 0.38,-0.09,0.90, -5.36, 3.83, 2.78,
 0.37,-0.09,0.88, -5.74, 3.07, 2.85,
 0.38,-0.09,0.88, -6.03, 2.98, 2.46,
 0.39,-0.09,0.87, -5.31, 3.10, 2.41,
 0.38,-0.10,0.88, -5.42, 2.49, 2.92,
 0.39,-0.10,0.86, -4.37, 2.87, 3.25,
 0.40,-0.10,0.86, -3.63, 2.96, 3.98,
 0.40,-0.09,0.87, -3.79, 2.93, 4.81,
 0.39,-0.10,0.86, -3.27, 2.50, 5.36,
 0.39,-0.09,0.88, -2.87, 2.17, 5.74,
 0.38,-0.09,0.87, -2.64, 2.02, 6.38,
 0.37,-0.09,0.88, -2.35, 1.44, 6.79,
 0.37,-0.09,0.88, -2.31, 0.87, 6.26,
 0.37,-0.09,0.88, -2.29, 0.53, 5.74,
 0.37,-0.09,0.88, -2.06, 0.31, 5.21,
 0.36,-0.10,0.87, -2.05, 0.38, 4.44,
 0.37,-0.10,0.86, -1.91, 0.41, 3.83,
 0.37,-0.10,0.87, -1.69, 0.37, 3.83,
 0.38,-0.10,0.87, -1.89, 0.18, 4.24,
 0.38,-0.11,0.87, -1.53, -0.23, 4.67,
 0.37,-0.11,0.87, -1.05, -0.50, 5.19,
 0.37,-0.11,0.88, -0.49, -0.52, 5.56,
 0.37,-0.11,0.88, -0.09, -0.53, 5.83,
 0.36,-0.11,0.89, -0.03, 0.05, 5.89,
 0.36,-0.10,0.89, -0.60, 0.31, 5.59,
 0.37,-0.10,0.90, -1.31, 0.55, 5.01,
 0.36,-0.11,0.89, -2.17, 0.98, 4.09,
 0.37,-0.10,0.90, -2.55, 1.47, 3.45,
 0.37,-0.10,0.89, -2.61, 2.26, 3.36,
 0.37,-0.11,0.90, -2.84, 2.29, 3.74,
 0.37,-0.11,0.90, -2.43, 2.58, 4.00,
 0.36,-0.11,0.90, -2.79, 2.49, 4.24,
 0.36,-0.12,0.90, -2.50, 3.16, 3.79,
 0.35,-0.11,0.90, -3.40, 1.57, 4.05,
 0.35,-0.12,0.90, -3.10, 2.20, 2.89,
 0.35,-0.12,0.89, -2.84, 2.03, 2.02,
 0.36,-0.12,0.89, -2.85, 3.07, 1.37,
 0.35,-0.12,0.88, -3.25, 3.19, 1.19,
 0.36,-0.11,0.89, -3.25, 2.85, 1.15,
 0.36,-0.12,0.89, -3.10, 2.56, 1.34,
 0.36,-0.12,0.88, -2.64, 2.90, 1.45,
 0.37,-0.11,0.88, -3.34, 2.20, 1.73,
 0.35,-0.10,0.88, -3.59, 1.95, 2.23,
 0.35,-0.10,0.89, -3.97, 1.34, 2.26,
 0.34,-0.09,0.90, -4.15, 1.22, 2.18,
 0.35,-0.09,0.90, -5.15, 1.28, 1.62,
 0.34,-0.09,0.90, -5.76, 2.52, 0.29,
