accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.19,0.24,0.89, -2.24, 2.14, 1.28,
 0.19,0.24,0.89, -2.32, 2.08, 1.39,
 0.20,0.25,0.89, -2.34, 2.06, 1.31,
 0.19,0.24,0.89, -2.27, 1.24, 0.95,
 0.20,0.25,0.90, -2.18, 1.08, 0.90,
 0.19,0.25,0.91, -2.50, 1.42, 1.04,
 0.19,0.25,0.91, -2.72, 1.19, 0.87,
 0.18,0.25,0.91, -3.15, 0.72, 0.56,
 0.19,0.26,0.91, -3.94, 0.31, 0.03,
 0.19,0.25,0.92, -4.55, 0.64, -0.18,
 0.19,0.26,0.92, -5.08, 1.10, -0.46,
 0.18,0.26,0.91, -5.63, 1.51, -0.90,
 0.18,0.25,0.91, -6.12, 1.59, -1.88,
 0.19,0.25,0.91, -5.98, 1.73, -2.95,
 0.19,0.25,0.90, -6.12, 1.68, -3.07,
 0.19,0.24,0.90, -5.85, 1.36, -3.18,
 0.19,0.25,0.89, -5.59, 1.24, -2.99,
 0.19,0.24,0.89, -5.19, 1.40, -2.70,
 0.19,0.24,0.89, -5.15, 1.13, -2.81,
 0.19,0.25,0.89, -5.01, 0.95, -3.15,
 0.20,0.25,0.89, -4.69, 0.89, -3.44,
 0.21,0.25,0.90, -4.78, 0.78, -3.51,
 0.20,0.25,0.90, -5.15, 0.85, -4.00,
 0.21,0.26,0.90, -5.45, 0.90, -4.14,
 0.22,0.25,0.90, -5.79, 1.27, -4.09,
 0.22,0.26,0.90, -6.02, 1.31, -3.98,
 0.23,0.25,0.89, -5.89, 1.82, -3.74,
 0.22,0.25,0.89, -5.85, 1.57, -3.74,
 0.22,0.25,0.90, -5.56, 1.53, -3.83,
 0.22,0.24,0.89, -5.68, 1.60, -3.42,
 0.23,0.25,0.89, -5.60, 1.50, -2.95,
 0.23,0.25,0.89, -5.63, 0.61, -2.69,
 0.23,0.25,0.90, -5.92, 0.82, -2.31,
 0.23,0.26,0.89, -6.20, 2.55, -2.11,
 0.24,0.25,0.84, -6.06, 8.99, -2.40,
 0.23,0.23,0.93, -8.85, -0.17, -1.63,
 0.24,0.27,0.86, -5.57, 5.80, -1.24,
 0.21,0.24,0.88, -4.11, 2.70, -1.39,
 0.22,0.26,0.89, -5.18, 4.00, -2.60,
 0.26,0.26,0.76, 6.50, 21.76, -3.04,
 0.19,0.23,0.94, 0.84, 11.24, -0.95,
 0.21,0.26,0.93, -2.09, 7.15, -2.11,
 0.19,0.26,0.91, -3.94, -1.74, -1.11,
 0.20,0.27,0.89, -3.15, -6.50, -0.70,
 0.22,0.25,0.90, -2.32, -8.24, -2.32,
 0.24,0.27,0.90, -5.25, -2.18, -0.20,
 0.23,0.27,0.92, -7.66, 4.60, 1.07,
 0.21,0.26,0.90, -7.21, 4.27, 1.27,
 0.20,0.25,0.90, -5.63, 2.92, 0.98,
 0.20,0.25,0.89, -5.95, 1.79, 0.90,
 0.21,0.25,0.89, -6.90, 1.39, 1.24,
 0.20,0.26,0.89, -6.70, 1.44, 1.25,
 0.21,0.26,0.89, -6.14, 2.15, 1.30,
 0.21,0.25,0.88, -5.60, 3.11, 0.95,
 0.20,0.24,0.89, -5.50, 3.19, 1.05,
 0.21,0.25,0.88, -5.33, 2.53, 0.81,
 0.21,0.25,0.89, -4.95, 1.86, 0.81,
 0.22,0.25,0.88, -5.08, 1.97, 0.78,
 0.21,0.25,0.89, -4.69, 2.08, 1.25,
 0.21,0.26,0.88, -4.46, 1.88, 1.36,
 0.21,0.25,0.89, -4.73, 1.86, 1.39,
 0.21,0.25,0.89, -4.85, 1.82, 1.54,
 0.21,0.25,0.89, -5.27, 1.59, 1.50,
 0.20,0.24,0.89, -5.44, 1.71, 1.45,
 0.19,0.24,0.88, -4.84, 1.19, 0.60,
 0.20,0.24,0.88, -4.92, 1.33, -0.20,
 0.20,0.24,0.88, -4.85, 1.88, -0.29,
 0.20,0.24,0.87, -5.01, 2.06, -0.56,
 0.19,0.24,0.88, -4.93, 1.66, -0.87,
 0.19,0.24,0.87, -4.55, 1.45, -1.16,
 0.20,0.24,0.88, -4.03, 1.66, -0.79,
 0.20,0.24,0.88, -3.82, 1.56, -0.72,
 0.20,0.24,0.88, -3.28, 1.73, -0.55,
 0.19,0.25,0.89, -3.13, 1.83, -0.21,
 0.20,0.25,0.89, -3.02, 1.56, 0.02,
 0.20,0.25,0.89, -3.22, 1.31, 0.14,
 0.20,0.25,0.90, -3.30, 0.84, 0.02,
 0.20,0.25,0.90, -3.79, 0.87, -0.18,
 0.20,0.25,0.89, -4.27, 1.07, -0.40,
 0.20,0.25,0.91, -4.58, 1.18, -0.82,
 0.20,0.24,0.88, -4.70, 1.04, -1.33,
 0.20,0.24,0.89, -4.69, 1.13, -1.50,
 0.20,0.25,0.89, -4.73, 1.86, -1.62,
 0.20,0.24,0.89, -4.47, 1.63, -1.63,
 0.19,0.24,0.89, -4.49, 1.57, -1.83,
 0.19,0.24,0.89, -4.15, 1.77, -1.73,
 0.20,0.24,0.89, -3.57, 1.47, -1.34,
 0.20,0.25,0.89, -3.65, 1.44, -1.33,
 0.20,0.25,0.90, -3.74, 1.33, -1.47,
 0.20,0.24,0.90, -4.09, 1.08, -2.08,
 0.20,0.25,0.90, -4.17, 1.08, -2.11,
 0.20,0.25,0.90, -4.60, 1.30, -2.50,
 0.21,0.26,0.89, -4.60, 1.34, -2.46,
 0.21,0.26,0.89, -4.82, 1.56, -2.37,
 0.21,0.26,0.89, -4.84, 1.50, -2.31,
 0.21,0.25,0.89, -4.89, 1.28, -2.20,
 0.21,0.25,0.89, -5.11, 1.18, -1.69,
 0.22,0.25,0.90, -5.40, 1.16, -1.36,
 0.22,0.26,0.89, -5.92, 1.15, -1.30,
 0.21,0.25,0.90, -6.03, 0.76, -1.82,
 0.22,0.26,0.89, -5.77, 0.63, -1.77,
 0.22,0.26,0.90, -5.45, 1.02, -1.69,
 0.22,0.26,0.89, -5.53, 1.34, -1.53,
 0.22,0.25,0.89, -5.65, 1.30, -1.07,
 0.22,0.25,0.89, -5.42, 1.04, -0.82,
 0.21,0.25,0.88, -5.28, 0.72, -0.67,
