accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.49,-0.09,0.82, -6.52, 2.38, -0.96,
 0.49,-0.09,0.82, -6.60, 2.61, -0.92,
 0.49,-0.09,0.82, -6.49, 2.46, -0.95,
 0.48,-0.09,0.81, -6.41, 2.70, -0.99,
 0.49,-0.09,0.81, -5.92, 2.53, -1.18,
 0.48,-0.09,0.81, -5.62, 2.41, -0.93,
 0.48,-0.09,0.82, -5.27, 2.44, -0.90,
 0.48,-0.08,0.82, -5.08, 1.79, -0.85,
 0.48,-0.08,0.83, -5.28, 1.21, -1.44,
 0.48,-0.08,0.82, -5.18, 0.98, -1.57,
 0.48,-0.08,0.83, -5.27, 0.92, -1.53,
 0.49,-0.08,0.82, -5.31, 1.34, -1.54,
 0.49,-0.08,0.82, -5.48, 1.62, -1.63,
 0.49,-0.09,0.83, -5.40, 1.91, -1.48,
 0.48,-0.09,0.82, -5.50, 2.00, -1.51,
 0.48,-0.08,0.81, -5.33, 2.09, -1.62,
 0.48,-0.09,0.83, -5.04, 2.17, -1.74,
 0.49,-0.07,0.82, -5.13, 2.40, -1.40,
 0.49,-0.08,0.82, -5.27, 2.44, -1.50,
 0.48,-0.08,0.83, -5.19, 1.98, -1.04,
 0.48,-0.08,0.82, -5.10, 1.69, -0.79,
 0.49,-0.09,0.82, -5.11, 1.74, -0.64,
 0.49,-0.09,0.82, -5.01, 1.91, -0.64,
 0.48,-0.08,0.81, -4.92, 2.21, -0.55,
 0.49,-0.08,0.83, -4.95, 2.37, -0.92,
 0.49,-0.09,0.82, -4.64, 1.76, -0.96,
 0.48,-0.09,0.81, -4.18, 1.95, -1.08,
 0.48,-0.09,0.82, -4.18, 1.83, -1.04,
 0.48,-0.09,0.81, -3.57, 1.71, -1.02,
 0.48,-0.09,0.81, -3.56, 1.57, -1.21,
 0.48,-0.09,0.82, -3.63, 1.13, -1.04,
 0.48,-0.08,0.83, -3.76, 0.96, -0.79,
 0.48,-0.09,0.83, -4.05, 0.89, -0.58,
 0.49,-0.09,0.83, -4.24, 1.05, -0.52,
 0.48,-0.09,0.84, -4.46, 1.18, -0.43,
 0.49,-0.09,0.83, -4.26, 1.59, -0.58,
 0.48,-0.09,0.84, -4.27, 1.62, -0.60,
 0.49,-0.09,0.84, -4.50, 1.82, -0.89,
 0.49,-0.09,0.84, -4.72, 2.12, -1.05,
 0.49,-0.09,0.83, -5.01, 2.43, -1.19,
 0.49,-0.09,0.82, -4.95, 2.37, -1.25,
 0.49,-0.08,0.83, -4.99, 2.43, -1.25,
 0.49,-0.08,0.83, -4.90, 2.34, -0.99,
 0.49,-0.08,0.83, -5.30, 2.38, -0.73,
 0.49,-0.09,0.83, -5.36, 2.14, -0.66,
 0.49,-0.09,0.83, -5.30, 1.89, -0.79,
 0.48,-0.09,0.83, -5.15, 1.60, -0.81,
 0.48,-0.09,0.82, -5.10, 1.37, -1.07,
 0.49,-0.10,0.83, -4.69, 0.99, -1.13,
 0.49,-0.09,0.83, -4.20, 0.69, -0.99,
 0.49,-0.09,0.82, -4.08, 0.79, -0.81,
 0.49,-0.09,0.82, -3.92, 0.75, -0.64,
 0.49,-0.09,0.82, -3.83, 0.85, -0.76,
 0.48,-0.08,0.83, -3.73, 1.07, -0.72,
 0.48,-0.08,0.83, -3.65, 0.95, -0.63,
 0.49,-0.09,0.84, -3.73, 0.89, -0.60,
 0.49,-0.08,0.84, -4.15, 0.87, -0.41,
 0.49,-0.08,0.84, -4.69, 1.15, -0.55,
 0.49,-0.08,0.84, -5.02, 1.82, -0.40,
 0.49,-0.08,0.83, -5.33, 2.03, -0.11,
 0.48,-0.08,0.83, -5.54, 1.88, -0.24,
 0.48,-0.08,0.83, -5.50, 1.56, -0.35,
 0.48,-0.09,0.83, -5.59, 1.45, -0.52,
 0.49,-0.09,0.82, -5.50, 1.37, -0.49,
 0.48,-0.09,0.83, -5.53, 1.34, -0.47,
 0.48,-0.09,0.83, -5.63, 1.22, -0.60,
 0.48,-0.09,0.82, -5.48, 1.28, -0.50,
