accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.21,0.22,0.90, -4.40, 1.94, -0.02,
 0.21,0.22,0.88, -4.18, 2.06, 0.02,
 0.21,0.22,0.90, -4.15, 2.08, 0.00,
 0.22,0.22,0.90, -4.43, 1.50, 0.34,
 0.22,0.23,0.89, -4.89, 1.01, 0.27,
 0.22,0.23,0.89, -5.34, 1.10, 0.32,
 0.22,0.23,0.91, -5.59, 1.34, 0.23,
 0.22,0.22,0.89, -5.94, 1.13, -0.05,
 0.21,0.23,0.89, -6.17, 0.98, -0.53,
 0.22,0.22,0.89, -6.14, 1.02, -0.49,
 0.22,0.22,0.89, -6.23, 1.74, -0.82,
 0.23,0.22,0.89, -6.02, 2.03, -1.18,
 0.22,0.22,0.89, -5.80, 2.24, -1.18,
 0.23,0.22,0.89, -5.59, 2.06, -1.04,
 0.23,0.23,0.88, -5.42, 1.66, -0.69,
 0.23,0.22,0.90, -5.42, 1.86, -0.67,
 0.23,0.22,0.89, -5.11, 1.60, -0.50,
 0.22,0.22,0.89, -5.24, 1.63, -0.37,
 0.23,0.22,0.89, -5.36, 1.95, -0.52,
 0.23,0.22,0.90, -5.33, 2.27, -0.89,
 0.23,0.22,0.90, -5.53, 2.79, -1.01,
 0.23,0.21,0.88, -5.51, 2.78, -1.31,
 0.23,0.21,0.89, -5.39, 2.93, -1.48,
 0.23,0.21,0.89, -5.48, 3.01, -1.47,
 0.23,0.22,0.88, -5.10, 2.89, -1.39,
 0.23,0.21,0.88, -4.64, 2.58, -0.85,
 0.23,0.21,0.88, -4.49, 2.43, -0.72,
 0.22,0.21,0.89, -4.15, 2.06, -0.43,
 0.23,0.21,0.88, -3.83, 2.08, -0.21,
 0.23,0.21,0.89, -3.80, 1.97, -0.23,
 0.22,0.22,0.88, -3.85, 2.12, -0.37,
 0.22,0.21,0.89, -3.82, 2.18, -0.38,
 0.21,0.22,0.89, -3.45, 2.11, -0.32,
 0.22,0.22,0.88, -3.07, 1.95, -0.29,
 0.21,0.21,0.89, -2.89, 1.74, -0.40,
 0.21,0.23,0.89, -3.11, 1.42, -0.67,
 0.21,0.23,0.91, -3.21, 1.19, -0.99,
 0.22,0.22,0.91, -3.47, 0.84, -1.63,
 0.22,0.23,0.91, -3.83, 1.15, -1.83,
 0.22,0.23,0.90, -4.70, 1.53, -2.05,
 0.22,0.23,0.91, -5.10, 1.71, -1.94,
 0.22,0.23,0.91, -5.66, 1.74, -2.03,
 0.22,0.23,0.90, -5.85, 1.80, -2.17,
 0.22,0.22,0.90, -5.92, 2.00, -2.44,
 0.22,0.23,0.90, -5.82, 1.95, -2.55,
 0.23,0.22,0.90, -5.97, 1.86, -2.78,
 0.23,0.22,0.89, -5.82, 2.08, -2.78,
 0.24,0.22,0.90, -5.57, 2.02, -2.40,
 0.23,0.22,0.90, -5.40, 1.94, -2.43,
 0.23,0.22,0.90, -5.11, 2.02, -2.34,
 0.24,0.22,0.89, -5.25, 2.26, -2.26,
 0.23,0.22,0.90, -5.31, 2.14, -2.32,
 0.23,0.22,0.90, -5.25, 2.29, -2.02,
 0.24,0.22,0.89, -4.90, 2.31, -1.91,
 0.23,0.22,0.89, -4.85, 2.20, -1.73,
 0.23,0.22,0.89, -4.61, 2.17, -1.76,
 0.23,0.22,0.90, -4.70, 1.83, -1.39,
 0.23,0.21,0.88, -4.69, 1.40, -1.30,
 0.23,0.22,0.89, -4.18, 0.95, -1.10,
 0.24,0.22,0.89, -3.82, 0.90, -0.73,
 0.23,0.22,0.88, -3.73, 0.99, -0.32,
 0.23,0.23,0.90, -3.77, 1.08, 0.09,
 0.24,0.23,0.91, -3.98, 1.18, -0.06,
 0.23,0.23,0.90, -4.76, 1.60, -0.09,
 0.23,0.23,0.91, -5.28, 1.33, -0.18,
 0.22,0.22,0.90, -5.33, 1.56, -0.72,
 0.23,0.23,0.90, -5.24, 1.97, -0.84,
 0.23,0.23,0.91, -5.47, 2.38, -0.89,
 0.22,0.23,0.91, -5.73, 2.49, -0.79,
 0.22,0.23,0.90, -5.60, 2.00, -0.89,
 0.23,0.22,0.90, -5.71, 1.94, -0.75,
 0.22,0.22,0.90, -5.88, 1.86, -1.21,
 0.22,0.22,0.90, -5.85, 1.74, -1.36,
 0.23,0.22,0.88, -5.63, 1.44, -1.08,
 0.23,0.21,0.89, -5.11, 1.50, -0.92,
 0.22,0.22,0.89, -5.10, 1.63, -0.44,
 0.22,0.22,0.88, -5.13, 1.48, -0.29,
 0.22,0.22,0.88, -5.15, 1.18, -0.15,
 0.22,0.22,0.89, -5.08, 1.02, 0.00,
 0.22,0.22,0.89, -5.19, 0.85, -0.06,
 0.21,0.22,0.89, -4.93, 0.99, -0.23,
 0.22,0.21,0.88, -4.90, 0.99, -0.47,
 0.21,0.22,0.89, -4.66, 0.95, -1.07,
 0.22,0.22,0.89, -4.70, 1.24, -1.13,
 0.22,0.22,0.90, -4.78, 1.27, -1.40,
 0.22,0.23,0.89, -4.66, 1.16, -1.48,
 0.22,0.23,0.89, -4.52, 0.96, -1.42,
 0.22,0.23,0.90, -4.41, 0.64, -1.37,
 0.22,0.22,0.89, -4.26, 0.69, -1.22,
 0.22,0.23,0.89, -4.32, 0.70, -1.11,
