accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.30,0.20,0.89, -4.31, 1.47, 0.90,
 0.29,0.21,0.89, -4.21, 1.68, 0.92,
 0.29,0.21,0.89, -4.24, 1.85, 0.79,
 0.29,0.21,0.89, -4.27, 1.92, 0.79,
 0.28,0.20,0.89, -4.29, 2.41, 0.52,
 0.28,0.21,0.89, -4.08, 2.32, 0.26,
 0.28,0.20,0.89, -4.23, 2.41, -0.26,
 0.28,0.20,0.89, -4.46, 2.26, -0.35,
 0.28,0.21,0.90, -4.70, 2.05, -0.67,
 0.28,0.20,0.89, -4.70, 1.91, -0.67,
 0.28,0.21,0.89, -4.90, 2.00, -0.98,
 0.29,0.21,0.90, -5.01, 2.31, -1.30,
 0.28,0.21,0.90, -5.21, 2.55, -1.37,
 0.28,0.21,0.89, -5.15, 2.75, -1.42,
 0.28,0.21,0.89, -5.16, 2.98, -1.27,
 0.30,0.21,0.89, -5.30, 3.15, -0.93,
 0.29,0.21,0.89, -5.44, 2.98, -0.72,
 0.29,0.21,0.88, -5.53, 2.85, -0.52,
 0.28,0.20,0.89, -5.69, 2.64, -0.56,
 0.29,0.21,0.88, -5.76, 2.23, -0.37,
 0.28,0.21,0.88, -5.63, 2.41, -0.12,
 0.28,0.20,0.88, -5.27, 2.76, -0.38,
 0.29,0.20,0.88, -5.50, 2.55, -0.24,
 0.29,0.20,0.88, -5.68, 2.49, -0.34,
 0.29,0.20,0.88, -5.53, 2.81, -0.18,
 0.29,0.21,0.88, -5.97, 3.76, 0.14,
 0.30,0.21,0.89, -5.91, 4.09, -0.14,
 0.29,0.20,0.89, -5.92, 4.12, -0.11,
 0.30,0.20,0.88, -5.95, 4.29, 0.08,
 0.29,0.20,0.88, -6.06, 4.24, -0.08,
 0.29,0.20,0.88, -5.76, 4.08, 0.20,
 0.29,0.20,0.89, -5.60, 3.94, -0.09,
 0.29,0.20,0.88, -5.60, 3.88, -0.20,
 0.30,0.19,0.88, -5.30, 3.66, -0.11,
 0.30,0.20,0.89, -5.19, 3.59, 0.27,
 0.29,0.20,0.89, -5.24, 3.56, 0.49,
 0.29,0.20,0.88, -5.19, 2.87, 0.89,
 0.29,0.20,0.87, -5.33, 2.79, 1.24,
 0.29,0.19,0.88, -5.22, 2.40, 1.47,
 0.28,0.20,0.89, -4.79, 2.21, 1.59,
 0.29,0.20,0.87, -4.78, 2.03, 1.77,
 0.28,0.20,0.88, -4.92, 2.53, 1.69,
 0.27,0.20,0.89, -4.78, 2.31, 1.57,
 0.28,0.21,0.88, -4.46, 2.46, 1.36,
 0.27,0.20,0.89, -4.34, 2.35, 1.19,
 0.27,0.21,0.89, -4.44, 2.47, 0.93,
 0.27,0.20,0.89, -4.49, 2.35, 0.47,
 0.28,0.20,0.89, -4.85, 2.02, -0.05,
 0.28,0.21,0.89, -5.16, 1.85, -0.08,
 0.27,0.21,0.89, -5.50, 2.11, -0.29,
 0.28,0.20,0.89, -5.27, 1.94, -0.31,
 0.26,0.20,0.89, -5.25, 1.98, -0.55,
 0.27,0.20,0.88, -5.07, 1.77, -0.60,
 0.28,0.20,0.87, -4.79, 1.54, -0.66,
 0.28,0.20,0.87, -4.63, 1.59, -0.56,
 0.28,0.20,0.88, -4.50, 1.79, -0.60,
 0.28,0.19,0.88, -4.21, 1.86, -0.63,
 0.27,0.20,0.89, -3.97, 1.65, -0.61,
 0.28,0.20,0.88, -4.24, 1.79, -0.75,
 0.28,0.20,0.89, -4.50, 1.34, -0.46,
 0.29,0.20,0.89, -4.76, 0.99, -0.70,
 0.29,0.20,0.89, -5.07, 1.07, -0.66,
 0.28,0.20,0.88, -4.98, 1.31, -0.95,
 0.29,0.20,0.88, -4.84, 1.54, -0.93,
 0.28,0.20,0.88, -4.87, 1.91, -1.05,
 0.29,0.20,0.88, -4.70, 2.09, -0.96,
 0.29,0.21,0.88, -4.58, 2.52, -0.38,
 0.29,0.20,0.88, -4.53, 2.60, -0.31,
 0.29,0.20,0.88, -4.50, 2.61, 0.11,
 0.29,0.20,0.89, -4.37, 2.46, 0.24,
 0.28,0.20,0.88, -4.41, 2.70, 0.41,
 0.29,0.20,0.89, -4.81, 2.64, 0.60,
 0.29,0.20,0.90, -5.18, 2.90, 0.70,
 0.28,0.20,0.89, -5.18, 3.01, 0.29,
 0.28,0.20,0.89, -5.22, 3.15, 0.49,
 0.28,0.20,0.88, -5.11, 3.31, 0.08,
 0.28,0.20,0.89, -4.96, 3.37, 0.03,
 0.28,0.21,0.89, -4.93, 3.48, 0.17,
 0.28,0.21,0.88, -4.87, 3.97, 0.20,
 0.28,0.21,0.88, -4.60, 3.92, 0.31,
 0.29,0.21,0.89, -4.84, 3.95, 0.40,
 0.28,0.21,0.88, -5.08, 3.85, 0.70,
 0.28,0.20,0.88, -4.99, 4.18, 0.82,
 0.28,0.20,0.89, -4.90, 4.29, 0.85,
 0.28,0.20,0.88, -4.98, 4.46, 0.73,
 0.27,0.20,0.88, -4.99, 4.44, 1.07,
 0.27,0.20,0.88, -5.02, 4.03, 0.47,
 0.26,0.20,0.87, -4.82, 3.66, 0.31,
 0.26,0.20,0.88, -4.72, 3.40, -0.50,
 0.26,0.20,0.87, -4.66, 3.65, -1.04,
 0.28,0.20,0.87, -4.72, 4.38, -1.33,
 0.28,0.19,0.89, -4.58, 4.73, -1.88,
 0.28,0.20,0.87, -4.27, 5.44, -2.09,
 0.30,0.19,0.88, -4.17, 6.00, -1.89,
 0.31,0.20,0.88, -4.66, 6.37, -1.59,
 0.31,0.20,0.88, -4.89, 6.34, -1.13,
 0.31,0.20,0.88, -4.90, 6.38, -0.34,
 0.32,0.20,0.89, -5.39, 6.75, 0.87,
 0.30,0.20,0.87, -5.57, 6.69, 1.89,
 0.30,0.20,0.89, -5.36, 6.11, 2.66,
 0.28,0.19,0.88, -5.10, 5.66, 3.05,
 0.28,0.20,0.88, -4.78, 5.11, 3.31,
 0.27,0.20,0.88, -4.20, 4.31, 3.11,
 0.28,0.20,0.88, -4.09, 4.08, 3.02,
 0.27,0.20,0.89, -4.09, 3.85, 2.99,
 0.26,0.21,0.89, -3.97, 3.80, 2.56,
 0.26,0.20,0.89, -4.12, 3.83, 2.37,
 0.25,0.21,0.89, -4.08, 3.71, 2.14,
 0.25,0.20,0.90, -4.26, 3.16, 1.88,
 0.25,0.21,0.91, -4.50, 2.78, 1.28,
 0.25,0.21,0.91, -4.72, 2.78, 0.35,
 0.25,0.21,0.89, -4.92, 2.69, -0.23,
 0.26,0.20,0.90, -5.30, 2.84, -0.85,
 0.26,0.20,0.89, -5.82, 3.51, -1.22,
 0.26,0.21,0.90, -6.17, 3.94, -1.22,
 0.27,0.21,0.89, -5.80, 3.79, -1.18,
 0.26,0.20,0.90, -5.95, 3.50, -1.01,
 0.27,0.20,0.89, -5.80, 2.96, -0.76,
 0.26,0.20,0.89, -5.97, 2.58, -0.53,
 0.26,0.20,0.89, -5.79, 1.92, -0.55,
 0.27,0.19,0.88, -5.69, 1.66, -0.49,
 0.27,0.19,0.89, -5.28, 1.50, -0.52,
 0.26,0.20,0.88, -5.15, 1.33, -0.24,
 0.27,0.20,0.88, -4.82, 0.90, -0.32,
 0.27,0.19,0.88, -4.67, 0.60, -0.26,
 0.26,0.19,0.89, -4.46, 0.44, -0.37,
 0.26,0.19,0.88, -4.09, 0.34, -0.46,
 0.26,0.19,0.89, -3.86, 0.55, -0.63,
 0.26,0.20,0.89, -3.94, 0.78, -0.87,
 0.26,0.20,0.89, -3.88, 1.08, -1.21,
 0.26,0.20,0.90, -3.98, 0.95, -1.50,
 0.26,0.20,0.89, -4.53, 1.11, -1.39,
 0.26,0.20,0.89, -4.75, 0.81, -1.51,
 0.26,0.21,0.90, -4.82, 0.84, -1.94,
 0.27,0.20,0.89, -5.13, 1.05, -2.37,
 0.27,0.21,0.89, -5.24, 1.40, -2.53,
 0.28,0.20,0.90, -5.05, 1.44, -2.60,
 0.27,0.20,0.88, -5.10, 1.76, -2.21,
 0.27,0.20,0.89, -4.98, 1.42, -2.05,
 0.27,0.20,0.89, -5.08, 1.28, -1.73,
 0.27,0.20,0.89, -4.99, 0.67, -1.66,
 0.26,0.19,0.89, -5.11, 0.79, -1.48,
 0.27,0.20,0.88, -4.82, 1.01, -1.71,
 0.27,0.20,0.88, -4.49, 1.30, -1.95,
 0.27,0.20,0.88, -4.32, 1.62, -2.49,
