accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.24,0.11,0.89, 0.87, -2.96, -7.62,
 0.25,0.11,0.89, 0.99, -1.92, -7.08,
 0.25,0.11,0.91, 0.75, -1.16, -6.70,
 0.24,0.11,0.90, -0.50, -1.15, -5.51,
 0.24,0.11,0.89, -1.53, -0.08, -4.23,
 0.25,0.10,0.90, -2.02, 1.57, -2.53,
 0.24,0.11,0.90, -3.30, 1.65, -1.10,
 0.25,0.12,0.90, -5.40, 1.65, 0.50,
 0.26,0.11,0.89, -7.13, 4.34, 1.91,
 0.26,0.12,0.89, -7.94, 8.50, 2.93,
 0.28,0.11,0.90, -8.55, 12.02, 3.77,
 0.28,0.11,0.89, -8.40, 14.24, 3.97,
 0.28,0.09,0.89, -8.11, 16.12, 4.35,
 0.27,0.08,0.89, -6.96, 18.14, 4.63,
 0.27,0.09,0.91, -6.34, 21.56, 4.55,
 0.24,0.10,0.91, -5.40, 23.54, 2.69,
 0.22,0.12,0.94, -4.81, 22.75, 1.31,
 0.20,0.11,0.94, -4.34, 19.13, 0.37,
 0.21,0.11,0.95, -3.95, 15.18, -0.09,
 0.20,0.11,0.94, -3.97, 11.25, -0.12,
 0.19,0.10,0.94, -3.59, 7.97, 0.09,
 0.20,0.11,0.94, -2.99, 5.10, 0.38,
 0.20,0.11,0.93, -2.61, 2.60, 0.53,
 0.21,0.10,0.93, -2.38, 1.19, 0.72,
 0.21,0.09,0.93, -2.79, -0.79, 0.69,
 0.22,0.10,0.92, -3.37, -2.95, 0.37,
 0.23,0.11,0.91, -3.86, -4.27, 0.43,
 0.24,0.10,0.94, -3.80, -5.82, -0.96,
 0.23,0.12,0.90, -4.82, -5.40, -1.77,
 0.25,0.11,0.88, -10.00, -5.30, -1.68,
 0.26,0.10,0.89, -7.27, -4.17, -2.37,
 0.27,0.09,0.89, -6.40, -3.37, -2.46,
 0.27,0.09,0.89, -5.68, -0.32, -2.90,
 0.27,0.09,0.89, -4.20, 3.54, -3.04,
 0.26,0.09,0.90, -3.11, 5.68, -3.02,
 0.25,0.10,0.91, -3.28, 6.35, -2.55,
 0.24,0.09,0.91, -2.43, 6.20, -1.59,
 0.22,0.09,0.93, -0.46, 5.16, -1.33,
 0.21,0.11,0.94, 0.81, 4.05, -1.77,
 0.20,0.12,0.95, 1.80, 1.74, -2.56,
 0.20,0.12,0.95, 3.27, -1.77, -3.27,
 0.19,0.12,0.96, 3.51, -7.45, -3.48,
 0.19,0.13,0.94, 2.46, -13.34, -3.33,
 0.21,0.12,0.94, 1.92, -17.05, -2.63,
 0.23,0.12,0.94, 2.35, -17.71, -2.12,
 0.23,0.12,0.90, 2.31, -17.37, -1.57,
 0.25,0.11,0.90, 1.98, -15.24, -1.54,
 0.25,0.11,0.88, 1.69, -12.46, -1.33,
 0.26,0.11,0.87, 1.48, -8.90, -1.24,
 0.27,0.12,0.86, 0.44, -5.07, -0.93,
 0.28,0.12,0.87, -0.53, -0.93, -0.90,
 0.27,0.13,0.86, -1.18, 1.62, -1.39,
 0.28,0.12,0.87, -1.92, 4.90, -2.03,
 0.29,0.11,0.88, -2.84, 8.79, -2.11,
 0.28,0.11,0.87, -3.44, 13.31, -2.35,
 0.28,0.11,0.87, -3.83, 17.62, -1.86,
 0.28,0.11,0.89, -3.74, 21.51, -0.90,
 0.25,0.11,0.90, -4.09, 21.98, 0.37,
 0.24,0.12,0.93, -4.98, 21.31, 2.02,
 0.21,0.12,0.93, -5.94, 16.69, 3.40,
 0.22,0.11,0.93, -6.55, 11.89, 4.58,
 0.18,0.13,0.94, -7.37, 4.73, 5.86,
 0.21,0.12,0.95, -7.19, 4.29, 6.52,
 0.21,0.12,0.93, -7.53, 2.17, 6.82,
 0.22,0.10,0.94, -6.64, 2.53, 6.20,
 0.22,0.11,0.94, -5.54, 2.53, 5.45,
 0.22,0.12,0.93, -4.67, 2.56, 4.69,
 0.22,0.10,0.93, -4.00, 1.08, 3.82,
 0.22,0.11,0.92, -3.53, -0.21, 3.10,
 0.22,0.11,0.93, -3.34, -2.02, 2.81,
 0.22,0.11,0.92, -3.56, -3.63, 2.66,
 0.22,0.11,0.92, -3.66, -5.07, 2.63,
 0.23,0.12,0.92, -3.53, -6.41, 2.44,
 0.24,0.12,0.91, -3.48, -6.58, 1.95,
 0.25,0.11,0.90, -3.89, -5.76, 1.53,
 0.27,0.11,0.90, -2.78, -3.57, 0.27,
 0.27,0.12,0.89, -4.72, -3.88, -0.47,
 0.28,0.11,0.89, -5.40, -1.92, -0.78,
 0.27,0.11,0.89, -4.03, -1.15, -1.05,
 0.27,0.11,0.89, -3.39, 1.56, -1.51,
 0.26,0.11,0.89, -3.01, 4.11, -1.31,
 0.25,0.11,0.90, -2.60, 6.18, -1.51,
 0.25,0.12,0.91, -2.49, 6.26, -1.74,
 0.24,0.11,0.92, -2.76, 5.27, -2.34,
 0.24,0.10,0.92, -2.35, 4.47, -2.53,
 0.23,0.11,0.92, -2.17, 3.24, -2.43,
 0.22,0.12,0.93, -2.03, 1.27, -2.34,
 0.21,0.12,0.92, -1.69, -1.73, -1.98,
 0.21,0.13,0.93, -1.71, -5.37, -1.54,
 0.21,0.12,0.92, -1.83, -7.83, -0.63,
 0.23,0.13,0.92, -1.71, -9.37, -0.05,
 0.24,0.12,0.92, -1.33, -10.41, -0.06,
 0.24,0.12,0.91, -0.70, -10.79, -0.43,
 0.25,0.12,0.90, -0.31, -10.17, -0.79,
 0.25,0.11,0.90, 0.06, -9.47, -1.42,
 0.26,0.12,0.90, 0.06, -7.98, -1.73,
 0.26,0.12,0.90, -0.03, -6.12, -2.27,
 0.26,0.12,0.90, -0.44, -4.32, -2.81,
 0.26,0.12,0.89, -1.11, -2.35, -3.42,
 0.26,0.12,0.89, -1.86, -1.16, -3.22,
 0.26,0.13,0.89, -2.81, 0.20, -2.78,
 0.25,0.13,0.89, -3.62, 1.13, -2.14,
 0.25,0.13,0.89, -4.53, 1.77, -1.37,
 0.25,0.13,0.89, -5.48, 2.61, -0.61,
 0.26,0.12,0.89, -6.03, 3.85, 0.70,
 0.25,0.12,0.89, -6.26, 4.98, 1.62,
 0.26,0.12,0.89, -6.79, 6.75, 2.18,
 0.26,0.13,0.89, -7.13, 9.19, 2.29,
 0.26,0.12,0.89, -7.65, 11.97, 2.43,
 0.25,0.12,0.89, -7.57, 13.82, 2.29,
 0.26,0.11,0.89, -7.30, 15.71, 2.12,
 0.26,0.12,0.91, -6.96, 17.31, 1.47,
 0.24,0.12,0.91, -6.81, 18.27, 0.93,
 0.24,0.12,0.92, -7.16, 17.60, 0.09,
 0.24,0.12,0.91, -6.92, 16.55, -0.02,
 0.23,0.12,0.92, -6.00, 15.98, -0.02,
 0.22,0.12,0.93, -5.11, 14.18, 0.52,
 0.22,0.12,0.94, -4.90, 11.05, 1.24,
 0.20,0.12,0.94, -4.23, 6.61, 1.28,
 0.21,0.13,0.95, -3.85, 2.67, 1.36,
 0.21,0.12,0.95, -3.85, -1.69, 1.69,
 0.22,0.12,0.94, -3.01, -5.18, 1.86,
 0.22,0.12,0.94, -2.72, -7.45, 1.80,
 0.23,0.12,0.93, -2.69, -9.25, 1.91,
 0.24,0.12,0.92, -2.64, -10.34, 1.56,
 0.25,0.12,0.91, -2.98, -10.50, 1.51,
 0.26,0.12,0.90, -3.37, -9.82, 1.47,
 0.26,0.13,0.88, -4.15, -8.66, 1.19,
 0.26,0.12,0.89, -4.72, -6.55, 0.72,
 0.27,0.12,0.89, -5.08, -4.29, 0.21,
 0.28,0.12,0.88, -5.33, -1.31, -0.52,
 0.28,0.12,0.87, -5.65, 2.52, -0.85,
 0.27,0.12,0.88, -5.68, 6.02, -1.24,
 0.26,0.11,0.88, -5.54, 8.93, -1.68,
 0.26,0.12,0.89, -5.68, 10.70, -1.56,
 0.24,0.12,0.89, -6.34, 11.27, -1.59,
 0.24,0.12,0.90, -6.53, 11.24, -1.04,
 0.24,0.12,0.91, -6.72, 10.67, -0.60,
 0.22,0.12,0.92, -6.95, 9.95, -0.20,
 0.22,0.12,0.92, -7.11, 8.24, 0.24,
 0.22,0.12,0.92, -6.96, 6.40, 0.40,
 0.22,0.12,0.93, -6.85, 3.97, 0.38,
 0.22,0.12,0.93, -7.05, 2.46, 0.00,
 0.22,0.12,0.92, -6.72, 1.68, 0.15,
 0.23,0.12,0.92, -6.11, 0.85, -0.08,
 0.23,0.12,0.92, -5.71, 0.32, -0.31,
 0.24,0.11,0.92, -5.44, -0.06, -0.43,
 0.24,0.10,0.92, -5.37, -0.46, -0.69,
 0.24,0.11,0.91, -5.22, -0.14, -0.70,
 0.24,0.11,0.91, -4.69, 0.90, -0.79,
 0.25,0.12,0.90, -4.47, 2.44, -1.01,
 0.24,0.12,0.91, -4.72, 2.81, -1.01,
 0.24,0.12,0.91, -5.30, 2.75, -1.37,
 0.23,0.12,0.90, -5.40, 2.82, -1.04,
 0.23,0.12,0.91, -5.37, 3.25, -0.75,
 0.22,0.13,0.90, -6.11, 3.01, -0.26,
 0.23,0.13,0.93, -6.18, 2.89, 0.03,
 0.23,0.12,0.92, -6.00, 1.86, 0.08,
 0.23,0.11,0.91, -5.71, 1.91, 0.17,
 0.24,0.12,0.92, -5.42, 1.68, 0.06,
