accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.19,-0.14,0.95,22.96,-4.37,4.24
0.21,-0.17,0.88,25.47,-1.5,4.67
0.19,-0.17,0.88,30.47,0.14,4.34
0.22,-0.16,0.88,37.57,0.69,4.05
0.24,-0.15,0.83,48.67,0.93,6.23
0.19,-0.14,0.94,56.9,-5.5,11.36
0.2,-0.1,1.03,52.56,-10.38,12.06
0.18,-0.07,1.15,36.76,-14.61,8.55
0.15,-0.05,1.15,20.9,-21.28,0.29
0.2,-0.04,1.1,8.18,-21.02,-3.1
0.21,-0.07,1.0,5.66,-22.9,-6.56
0.25,-0.08,0.95,5.83,-22.63,-6.67
0.24,-0.07,0.94,5.22,-25.11,-5.53
0.25,-0.08,0.93,2.26,-28.03,-7.62
0.24,-0.07,0.95,0.79,-40.23,-10.2
0.24,-0.05,0.94,1.44,-56.98,-11.91
0.29,-0.05,0.91,1.98,-68.76,-15.62
0.4,-0.05,0.82,0.27,-47.71,-24.31
0.61,-0.08,0.64,1.8,9.02,-27.21
0.77,-0.01,0.69,-1.1,64.75,-10.98
0.58,-0.0,0.85,4.43,61.86,6.89
0.24,-0.07,1.0,4.67,25.63,10.23
0.16,-0.1,1.01,1.98,1.5,5.95
0.23,-0.13,0.89,6.49,0.47,3.68
0.26,-0.14,0.89,12.6,-5.76,4.84
0.24,-0.13,0.98,18.46,-18.93,5.98
0.24,-0.1,1.03,18.06,-17.53,5.86
0.25,-0.1,1.07,14.72,-7.65,2.18
0.29,-0.09,1.07,10.89,-7.45,4.66
0.26,-0.1,1.12,7.74,-17.36,7.5
0.23,-0.1,1.07,10.96,-16.43,6.2
0.24,-0.11,1.06,12.02,-8.32,4.58
0.26,-0.11,1.09,9.88,-2.05,4.41
0.2,-0.11,1.16,6.72,-8.0,3.65
0.21,-0.1,1.14,4.96,-6.55,2.4
0.21,-0.12,1.1,4.49,-1.62,0.61
0.23,-0.11,1.09,3.57,2.31,-0.08
0.23,-0.12,1.06,5.65,1.1,0.53
0.22,-0.11,1.04,8.69,3.34,0.09
0.2,-0.1,1.06,10.95,5.85,-1.73
0.18,-0.09,1.11,8.11,4.0,-2.69
0.17,-0.08,1.1,7.53,-3.36,-4.02
0.17,-0.08,1.05,9.5,-8.84,-5.68
0.21,-0.08,1.02,8.61,-9.86,-7.05
0.24,-0.09,0.95,11.11,-5.4,-8.38
0.31,-0.08,0.91,14.14,2.06,-6.87
0.31,-0.06,0.9,18.46,5.04,-4.5
0.32,-0.04,0.97,18.64,6.35,-1.73
0.31,-0.02,0.98,16.98,9.02,-1.5
0.29,-0.01,0.97,16.47,13.28,-2.64
0.27,0.0,1.02,13.28,12.66,-3.59
0.28,0.01,0.99,12.37,13.56,-3.28
0.3,0.02,1.0,10.63,17.69,-2.92
0.29,0.03,1.0,6.95,19.95,-3.65
0.29,0.03,0.97,7.02,24.9,-4.4
0.27,0.03,0.98,7.86,23.85,-5.13
0.26,0.04,0.99,7.65,19.8,-5.65
0.3,0.06,0.98,7.71,21.98,-5.47
0.29,0.07,1.01,5.42,27.51,-6.29
0.29,0.08,1.05,1.39,32.61,-5.34
0.23,0.08,1.09,-2.96,27.01,-6.17
0.2,0.06,1.11,-6.21,19.31,-6.89
0.18,0.04,1.08,-8.24,7.33,-8.09
0.19,0.0,1.03,-7.1,-0.29,-8.34
0.19,-0.03,0.96,-1.68,-5.85,-8.89
0.17,-0.04,0.97,1.91,-12.11,-11.07
0.18,-0.01,1.02,2.08,-10.34,-12.72
0.24,-0.0,1.06,-1.98,-8.21,-11.28
0.23,-0.01,1.07,-3.4,-12.85,-9.19
0.23,-0.03,1.04,-3.25,-15.33,-7.69
0.26,-0.04,0.99,-1.56,-7.85,-8.14
0.26,-0.04,1.02,-0.92,-1.63,-8.38
0.27,-0.04,1.05,-1.34,1.33,-7.92
0.28,-0.03,1.07,-1.8,4.0,-6.32
0.31,-0.03,1.06,-3.51,6.35,-3.68
0.34,-0.02,1.04,-4.69,15.07,1.94
0.29,-0.04,1.03,-2.78,16.09,6.34
0.23,-0.05,1.04,-1.79,12.9,8.09
0.22,-0.04,1.03,-1.37,16.79,7.07
0.24,-0.02,1.03,-3.47,24.15,8.87
0.21,-0.03,1.02,-4.53,27.59,8.4
0.15,-0.03,1.06,-7.33,19.22,8.93
0.16,-0.03,1.08,-10.06,14.2,8.93
0.16,-0.03,1.03,-10.11,14.34,8.49
0.13,-0.04,1.01,-9.16,11.85,6.95
0.12,-0.05,0.98,-6.49,7.56,5.08
0.14,-0.04,0.96,-4.27,2.92,3.13
0.15,-0.03,0.94,-1.73,1.13,1.22
0.18,-0.04,0.92,-1.66,0.96,2.55
0.19,-0.04,0.9,-0.61,4.08,3.94
0.17,-0.03,0.93,-0.21,-0.11,4.35
0.15,-0.05,0.93,1.62,-2.52,2.41
0.16,-0.04,0.9,4.95,0.05,-0.7
0.21,-0.03,0.9,8.96,-0.47,0.67
0.23,-0.03,0.92,12.29,-3.33,2.98
0.22,-0.02,0.96,11.89,-1.24,3.51
0.23,0.01,1.03,7.39,3.16,3.73
0.22,0.01,1.01,4.09,4.6,2.7
0.2,0.01,1.08,0.09,2.44,2.63
0.22,0.01,1.06,-3.42,1.36,4.2
0.24,-0.0,1.07,-9.05,3.18,5.36
0.19,0.0,1.08,-15.13,-4.75,6.31
0.19,0.02,1.09,-14.98,-1.77,6.67
0.18,-0.02,1.02,-13.07,2.09,6.69
