accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.18,-0.29,0.92,9.97,8.6,-8.03
0.17,-0.29,0.95,9.07,2.47,-7.01
0.15,-0.3,0.91,10.4,-1.95,-7.48
0.15,-0.3,0.89,10.96,3.88,-10.47
0.16,-0.29,0.88,13.85,10.11,-12.72
0.16,-0.29,0.89,16.75,7.47,-13.34
0.18,-0.26,0.96,17.07,4.34,-12.5
0.17,-0.25,0.98,16.96,-1.66,-12.95
0.19,-0.24,1.0,15.44,-2.05,-11.79
0.24,-0.23,1.0,11.59,-0.92,-9.88
0.22,-0.26,0.92,11.95,10.79,-11.66
0.22,-0.25,0.92,13.54,16.85,-11.89
0.23,-0.24,0.95,13.82,13.42,-8.98
0.2,-0.24,0.96,13.42,8.21,-7.74
0.19,-0.25,0.94,16.21,7.24,-6.9
0.18,-0.26,0.91,17.5,10.09,-7.82
0.18,-0.24,0.94,20.38,11.89,-8.35
0.16,-0.23,1.01,17.8,7.39,-8.23
0.18,-0.21,1.03,16.0,6.92,-6.26
0.15,-0.2,1.03,12.26,3.08,-8.84
0.19,-0.2,0.97,14.92,9.71,-8.46
0.18,-0.21,0.98,15.3,7.6,-7.85
0.16,-0.23,0.99,14.76,4.85,-7.4
0.18,-0.24,1.0,9.76,5.83,-9.54
0.19,-0.21,0.93,12.9,8.78,-9.57
0.15,-0.19,0.94,19.28,4.03,-9.01
0.17,-0.18,1.0,18.64,0.17,-7.08
0.15,-0.18,1.02,16.79,-4.92,-7.19
0.18,-0.17,1.0,17.92,-4.6,-7.07
0.17,-0.16,1.01,17.47,-3.25,-7.95
0.18,-0.15,1.04,17.88,0.55,-8.46
0.2,-0.14,1.05,16.66,6.99,-7.54
0.2,-0.14,1.06,14.5,10.55,-7.94
0.16,-0.14,1.09,11.66,7.16,-8.75
0.18,-0.13,1.1,9.79,1.74,-7.33
0.19,-0.14,1.06,10.78,-1.5,-5.34
0.19,-0.15,1.04,11.68,-4.6,-4.02
0.16,-0.16,1.05,12.27,-9.68,-4.17
0.17,-0.13,1.06,9.15,-7.39,-6.0
0.2,-0.12,1.03,8.18,-0.92,-5.42
0.21,-0.12,1.01,7.47,3.34,-4.06
0.2,-0.14,1.03,6.46,2.24,-2.96
0.19,-0.14,0.99,8.26,1.3,-1.44
0.16,-0.14,0.97,9.8,-0.21,-2.55
0.14,-0.13,1.03,5.92,-5.04,-3.65
0.2,-0.12,0.98,6.05,-1.88,-2.2
0.19,-0.13,0.94,8.2,0.61,-1.77
0.14,-0.13,1.0,6.58,-2.76,-3.39
0.19,-0.13,0.93,9.36,2.17,-3.11
0.17,-0.13,0.94,12.56,2.27,-2.92
0.16,-0.13,1.0,12.43,-2.49,-3.37
0.19,-0.11,1.0,10.64,-1.88,-2.09
0.2,-0.11,0.98,11.48,2.81,-1.79
0.16,-0.13,0.98,11.92,1.6,-1.91
0.15,-0.1,1.04,8.61,-2.14,-2.92
0.18,-0.09,1.03,7.51,-2.37,-2.89
0.21,-0.09,0.98,9.01,2.52,-2.17
0.19,-0.1,1.01,9.25,3.11,-1.66
0.19,-0.09,1.05,6.95,0.41,-1.45
0.2,-0.1,1.0,8.26,4.27,-0.67
0.17,-0.1,1.02,7.85,3.6,-0.52
0.16,-0.11,1.03,8.03,-1.59,-0.41
0.06,-0.26,1.02,8.53,-2.0,-1.25
0.19,-0.1,0.99,7.42,-0.31,-7.1
0.19,-0.11,0.99,7.3,1.34,-1.6
0.19,-0.09,0.98,6.52,6.69,-1.54
0.18,-0.08,1.01,3.79,7.57,-2.78
0.19,-0.09,0.96,6.32,6.52,-2.53
0.17,-0.1,0.96,6.99,6.0,2.18
0.16,-0.1,0.95,9.94,4.98,2.37
0.11,-0.1,0.99,9.21,1.07,-0.34
0.15,-0.09,0.98,9.3,-0.27,-0.92
0.15,-0.08,0.98,9.83,-0.4,-1.42
0.15,-0.07,1.01,9.85,-2.46,-1.62
0.19,-0.07,0.98,11.24,-0.84,-1.1
0.17,-0.06,0.99,11.6,-1.92,-0.95
0.19,-0.07,0.97,12.96,-3.05,0.87
0.19,-0.07,0.95,15.98,-5.97,2.93
0.15,-0.08,0.97,18.26,-12.23,3.02
0.14,-0.08,0.94,22.35,-16.82,2.09
0.14,-0.07,0.96,23.05,-19.45,-0.63
0.16,-0.06,0.98,21.33,-18.12,-3.15
0.21,-0.05,0.96,20.44,-10.26,-3.89
0.25,-0.05,1.03,12.75,-1.91,-5.4
0.26,-0.04,0.97,12.67,7.45,-4.55
0.2,-0.01,0.97,15.79,7.63,-2.75
0.19,-0.0,1.05,14.29,7.91,-1.04
0.18,-0.01,1.04,13.53,6.37,-1.07
0.16,-0.02,1.02,14.0,5.5,-1.42
0.14,-0.02,1.01,13.94,2.89,-2.85
0.15,-0.02,1.03,13.98,-1.21,-3.02
0.17,-0.01,1.01,14.49,-1.13,-2.84
0.17,-0.01,0.97,16.43,1.77,-3.01
0.17,0.0,1.02,16.34,-1.39,-2.69
0.16,0.02,1.03,16.02,-2.64,-2.38
0.16,0.02,1.04,15.57,-1.18,-3.24
0.13,0.02,1.06,14.5,-3.98,-5.42
0.15,0.02,1.05,13.45,-3.25,-7.18
0.17,0.03,1.05,12.35,-4.67,-7.13
0.2,0.04,1.01,13.1,-3.24,-10.15
0.19,0.04,1.04,10.49,-1.79,-6.41
0.19,0.06,1.05,9.13,0.56,-5.74
0.21,0.06,1.03,8.52,4.31,-5.18
0.19,0.05,1.03,8.17,5.34,-5.3
0.2,0.05,1.03,6.67,5.24,-4.63
0.19,0.05,1.01,9.34,3.79,-4.43
0.18,0.05,1.02,7.95,0.27,-4.47
0.21,0.07,1.05,4.27,2.08,-3.05
0.23,0.07,0.98,5.98,5.79,-1.62
0.2,0.06,0.99,6.81,7.44,-1.28
0.17,0.07,1.06,3.74,3.97,-1.62
0.18,0.06,1.03,4.76,3.19,-1.83
0.19,0.06,0.99,5.94,5.89,-1.95
0.18,0.06,1.01,6.56,2.08,-1.25
0.2,0.07,0.99,6.52,-1.1,-0.4
0.2,0.07,1.01,6.6,-2.72,1.36
0.2,0.06,1.0,5.5,-1.62,2.11
0.21,0.06,0.99,4.44,3.77,2.08
0.18,0.06,1.0,4.2,5.82,2.0
0.18,0.06,1.01,4.06,2.4,2.63
0.19,0.06,1.0,4.4,4.5,2.81
0.17,0.06,1.01,4.21,4.67,1.89
0.18,0.07,1.0,4.78,2.92,2.26
0.18,0.07,0.99,5.69,0.99,3.05
0.16,0.05,0.99,6.29,-0.34,2.47
0.19,0.07,0.99,6.63,3.33,3.11
0.18,0.07,0.98,7.97,6.09,3.08
0.16,0.07,1.01,8.46,0.21,-12.96
0.18,0.07,1.02,6.24,1.73,4.41
0.16,0.07,0.99,7.33,1.53,2.93
0.16,0.07,1.0,7.31,1.85,3.95
0.16,0.06,1.01,6.15,2.7,3.53
0.15,0.07,1.0,6.64,3.63,2.6
0.17,0.07,0.99,6.32,5.54,2.99
0.19,0.07,0.98,6.64,11.53,3.69
0.15,0.07,1.01,5.91,11.42,3.07
0.14,0.08,1.01,4.49,9.59,-0.35
0.13,0.08,1.01,5.76,8.47,2.55
0.11,0.08,1.03,4.72,2.63,1.83
0.1,0.09,1.05,3.68,-0.23,0.82
0.11,0.08,1.02,3.51,2.87,-1.05
0.12,0.09,1.01,2.87,5.69,-2.46
0.13,0.09,1.01,2.85,6.5,-2.4
0.14,0.1,1.01,2.89,5.28,-1.27
0.12,0.1,1.01,3.33,3.68,-2.53
0.11,0.1,1.03,2.78,0.58,-2.21
0.13,0.09,1.02,3.3,-1.98,-2.61
0.18,0.1,0.98,4.4,1.92,-1.51
0.16,0.1,0.99,5.37,1.88,-0.63
0.14,0.1,0.99,6.24,0.6,-0.29
0.17,0.1,0.99,5.85,3.51,0.09
0.15,0.11,1.01,5.25,4.96,-0.06
0.15,0.12,1.02,4.27,4.12,0.26
0.16,0.12,1.01,4.24,1.71,0.93
0.15,0.11,1.0,4.14,1.15,1.3
0.15,0.11,0.98,5.28,0.87,1.16
0.16,0.11,1.01,4.79,0.29,2.17
0.15,0.12,1.01,4.5,3.1,1.62
0.15,0.12,1.0,5.04,3.21,1.74
0.14,0.12,1.01,3.71,5.37,1.66
0.12,0.12,1.03,1.57,4.99,0.58
0.13,0.12,1.03,0.7,4.63,-0.32
0.14,0.11,1.0,0.76,6.12,-0.37
0.16,0.12,0.99,1.59,6.73,0.73
0.15,0.11,0.98,2.82,4.34,1.33
0.14,0.11,1.0,3.02,1.19,1.53
0.13,0.12,1.0,2.95,-0.61,1.83
0.14,0.11,1.01,1.28,0.31,1.66
0.14,0.12,1.01,0.02,1.19,1.34
0.15,0.12,0.99,0.26,7.05,0.82
0.14,0.11,0.99,0.31,8.79,0.96
0.13,0.1,0.98,1.56,4.24,1.92
0.13,0.1,0.98,3.39,-0.34,3.02
0.13,0.1,0.94,7.45,-1.21,3.71
0.12,0.11,0.95,9.76,-1.86,2.9
0.12,0.11,0.95,11.42,-0.53,2.4
0.13,0.13,0.95,13.44,1.36,2.06
0.12,0.15,0.98,13.24,-0.34,0.18
0.14,0.16,0.99,10.76,3.73,2.92
0.17,0.15,0.97,8.31,14.17,4.0
0.14,0.14,0.94,8.06,20.37,3.16
0.09,0.13,0.99,5.05,16.35,1.77
0.08,0.13,0.96,6.43,12.0,1.25
0.1,0.13,0.94,7.65,11.79,0.27
0.12,0.12,0.96,7.47,11.33,1.15
0.12,0.12,0.96,8.92,13.08,1.89
0.1,0.13,0.97,10.44,12.73,0.67
0.06,0.14,1.03,9.57,7.22,-0.72
0.08,0.15,1.05,5.77,6.66,-2.46
0.11,0.15,1.04,4.7,9.1,-1.79
0.12,0.14,1.0,6.03,11.74,-0.87
0.11,0.15,1.03,6.92,12.46,0.02
0.09,0.14,1.05,7.11,7.18,1.25
0.06,0.15,1.03,8.81,2.6,-0.17
0.07,0.16,1.05,7.77,2.09,-2.14
0.08,0.17,1.08,4.38,4.31,-3.07
0.09,0.18,1.07,1.97,5.33,-3.24
0.09,0.18,1.12,-2.38,2.95,-2.31
0.1,0.18,1.08,-3.77,2.35,-0.72
0.11,0.16,1.0,-0.38,4.64,0.85
0.1,0.15,1.0,0.96,5.68,1.66
0.08,0.16,1.05,0.11,1.92,2.31
0.07,0.17,1.03,0.69,1.56,1.45
0.06,0.17,1.05,-0.64,0.4,0.11
0.06,0.17,1.03,-1.82,0.26,-0.64
0.08,0.16,0.97,1.05,3.69,0.06
0.07,0.17,0.97,4.06,3.57,0.26
0.07,0.16,1.02,3.54,0.18,0.18
0.09,0.17,0.96,5.86,-1.83,1.31
0.1,0.18,1.04,1.73,-2.67,1.24
0.12,0.18,0.98,1.98,1.89,2.72
0.1,0.17,0.99,1.68,2.99,3.54
0.09,0.17,0.98,3.86,4.67,4.61
0.05,0.16,1.01,3.79,3.22,2.95
