accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.06,-0.33,0.99,4.76,-0.05,3.42
-0.04,-0.32,1.0,4.12,-1.22,3.68
-0.02,-0.32,0.97,5.54,4.7,2.52
-0.06,-0.33,0.98,6.34,4.44,-0.06
-0.04,-0.32,1.03,4.41,3.37,-0.93
-0.02,-0.31,1.03,2.92,3.85,-0.34
-0.03,-0.31,0.99,3.37,5.3,-1.28
-0.03,-0.31,1.04,0.52,4.15,-1.4
-0.04,-0.3,1.06,-2.4,1.24,-3.24
-0.03,-0.3,0.99,-1.97,2.92,-4.14
-0.01,-0.3,0.99,-0.58,0.17,-3.48
-0.05,-0.3,1.03,-2.32,-6.12,-5.22
-0.02,-0.3,0.98,-2.78,-0.37,-6.93
0.0,-0.3,0.99,-4.03,1.68,-8.41
-0.03,-0.29,1.03,-7.59,-5.19,-9.42
0.0,-0.27,1.06,-15.31,-11.42,-9.07
0.02,-0.29,1.03,-19.76,-11.65,-8.15
0.02,-0.28,1.01,-24.11,-10.2,-7.44
0.02,-0.28,0.92,-19.04,-10.5,-8.5
0.03,-0.28,0.94,-16.44,-9.04,-7.73
0.04,-0.3,0.93,-10.67,-9.07,-6.4
0.06,-0.29,0.9,-6.76,-3.53,-3.71
0.05,-0.29,0.9,-1.74,-2.99,-2.35
0.01,-0.28,0.93,1.15,-6.14,-2.46
0.05,-0.29,0.93,3.07,-2.12,-1.88
0.04,-0.29,0.94,2.82,-0.99,-1.86
0.0,-0.28,0.95,4.11,-5.5,-1.34
0.03,-0.29,0.93,5.27,-4.11,-0.63
0.03,-0.28,0.95,3.66,-2.63,-0.56
0.04,-0.3,0.92,5.02,2.14,-0.44
-0.02,-0.29,0.95,5.53,-1.07,-2.14
-0.0,-0.28,0.97,4.61,-0.61,-3.27
0.02,-0.28,0.94,5.28,3.89,-2.38
-0.01,-0.29,0.98,6.73,-2.32,-2.05
-0.01,-0.3,0.99,5.16,-8.81,-1.59
0.03,-0.3,0.94,6.96,-4.89,-0.81
-0.01,-0.3,0.97,7.82,-5.65,-2.56
-0.01,-0.29,1.02,6.24,-9.6,-4.79
0.01,-0.29,1.02,3.92,-9.54,-5.56
0.03,-0.27,0.95,6.52,-9.37,-4.79
0.04,-0.28,0.96,7.8,-12.2,-3.21
0.07,-0.27,0.96,6.93,-5.21,-1.24
0.09,-0.28,0.92,9.25,3.44,0.85
0.0,-0.28,0.97,10.72,-1.85,-0.56
-0.0,-0.27,1.05,6.24,-7.1,-2.32
0.04,-0.25,1.04,2.14,-2.75,-2.17
0.03,-0.25,1.0,3.13,-0.6,-1.8
0.03,-0.26,1.03,2.73,-5.47,-1.51
-0.0,-0.25,1.0,4.31,-9.05,-1.98
0.03,-0.24,1.01,3.54,-4.61,-1.86
0.08,-0.23,0.98,7.22,-1.39,1.82
