accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.08,-0.28,0.93,9.94,-10.15,-1.3
-0.08,-0.29,0.93,11.22,-3.95,-2.38
-0.1,-0.27,0.98,6.53,-4.23,-2.95
-0.07,-0.29,0.94,7.42,-3.88,-3.91
-0.06,-0.29,0.94,9.44,-5.22,-4.2
-0.07,-0.3,0.95,11.21,-12.05,-4.75
-0.06,-0.29,0.96,10.21,-9.74,-5.4
-0.05,-0.26,0.98,8.23,-1.98,-2.85
-0.06,-0.27,0.98,8.06,8.21,-2.11
-0.04,-0.28,0.99,8.85,11.04,-2.34
-0.08,-0.28,1.04,8.46,2.95,-1.98
-0.1,-0.28,1.01,10.02,-2.73,-2.6
-0.06,-0.27,1.0,10.05,-1.63,-3.24
-0.07,-0.28,1.01,10.18,-5.73,-4.18
-0.06,-0.28,1.02,9.51,-10.99,-1.77
-0.03,-0.26,0.98,9.95,-4.82,-0.64
-0.03,-0.25,1.02,6.58,0.79,-0.58
-0.04,-0.25,1.0,5.91,-1.5,-1.02
-0.04,-0.25,0.99,7.11,-4.52,-0.2
-0.04,-0.25,1.0,8.85,-8.05,0.2
-0.04,-0.25,1.0,7.69,-11.1,-0.44
-0.03,-0.23,0.96,8.81,-2.06,2.81
-0.0,-0.22,0.96,10.55,3.39,4.85
0.01,-0.21,0.98,10.92,2.29,9.11
-0.02,-0.2,1.01,9.59,2.98,9.86
0.06,-0.19,1.0,8.93,13.63,17.56
-0.03,-0.19,0.98,3.95,14.05,25.73
-0.08,-0.23,0.98,8.21,16.4,24.11
-0.11,-0.24,1.01,5.01,17.28,17.53
-0.16,-0.24,1.02,-2.72,16.44,8.15
-0.16,-0.23,1.01,-7.02,24.17,2.58
-0.14,-0.22,0.98,-7.47,19.33,0.92
-0.13,-0.23,1.01,-6.27,5.44,0.17
-0.1,-0.24,0.99,-5.97,-3.16,2.79
-0.09,-0.24,0.98,-6.92,-5.88,4.08
-0.09,-0.24,0.96,-6.87,-2.32,4.87
-0.07,-0.25,0.92,-4.96,3.3,3.6
-0.08,-0.26,0.97,-6.24,3.04,1.05
-0.1,-0.24,0.96,-6.52,0.52,0.72
-0.11,-0.25,0.92,0.61,2.63,0.17
-0.14,-0.25,0.93,6.12,-0.61,-0.31
-0.14,-0.24,0.94,10.32,-1.28,-0.49
-0.1,-0.22,0.96,11.15,-0.03,-0.37
-0.12,-0.2,0.99,9.01,2.7,-6.15
-0.04,-0.19,0.92,16.85,27.63,1.02
-0.08,-0.21,1.0,11.02,25.71,0.61
-0.1,-0.19,0.96,15.21,28.41,5.07
-0.11,-0.22,0.96,11.25,28.95,9.66
-0.18,-0.24,1.08,8.18,9.71,4.06
-0.2,-0.24,1.05,3.33,-2.52,-1.24
-0.16,-0.21,1.01,1.27,-2.79,-1.48
-0.13,-0.2,1.0,-0.93,-0.08,-4.64
-0.1,-0.19,0.99,-5.68,5.42,-3.76
-0.07,-0.2,0.95,-5.22,10.52,-2.99
-0.08,-0.21,0.93,-1.33,4.35,-1.36
-0.09,-0.24,0.94,4.69,5.54,0.95
-0.13,-0.24,0.94,9.31,1.19,1.56
-0.13,-0.22,0.96,9.88,1.44,1.89
-0.15,-0.2,0.97,8.2,4.23,2.09
-0.15,-0.2,1.03,4.55,2.05,1.27
-0.16,-0.19,1.02,3.07,-2.72,-1.77
-0.13,-0.19,0.97,6.64,-0.56,-1.56
-0.1,-0.19,0.96,7.53,1.92,3.57
-0.11,-0.19,0.99,7.11,-2.23,3.88
-0.13,-0.2,0.97,7.74,0.61,2.12
-0.13,-0.21,0.97,10.0,0.85,0.7
-0.16,-0.19,1.01,7.77,-2.49,1.95
-0.13,-0.18,0.97,9.34,2.72,1.86
-0.16,-0.19,1.0,9.44,-1.27,0.73
-0.17,-0.19,1.02,8.24,-9.18,1.47
-0.16,-0.19,0.98,9.22,-5.82,1.22
-0.12,-0.2,0.95,11.74,-3.16,-1.1
-0.13,-0.18,0.97,16.56,-6.46,-1.25
-0.16,-0.17,1.03,12.08,-10.2,-0.35
-0.12,-0.16,0.99,8.21,0.17,0.02
-0.11,-0.17,0.97,8.98,7.5,-0.72
-0.15,-0.18,0.99,10.78,0.73,0.03
-0.13,-0.17,0.97,13.71,2.67,0.72
-0.13,-0.15,0.99,13.88,6.79,1.34
-0.16,-0.15,1.02,13.08,3.24,1.6
-0.17,-0.16,1.03,12.89,-1.3,1.21
-0.14,-0.14,1.02,10.0,-2.52,0.81
-0.12,-0.14,1.03,6.41,-2.55,0.92
-0.13,-0.14,0.98,6.79,1.13,0.15
-0.13,-0.15,0.98,8.03,4.24,-0.29
-0.12,-0.15,0.99,7.77,3.8,-0.6
-0.15,-0.14,1.01,7.31,1.69,0.24
-0.15,-0.13,1.02,5.4,0.26,-1.13
-0.14,-0.13,1.0,4.61,-0.37,-1.92
-0.14,-0.14,0.97,6.12,0.41,-1.34
-0.14,-0.16,0.96,8.92,-0.09,-1.5
-0.15,-0.14,0.98,9.4,-0.69,-0.82
-0.15,-0.14,0.96,10.32,0.0,-1.22
-0.14,-0.13,0.97,11.48,-0.08,-2.53
-0.14,-0.12,0.98,11.07,-1.83,-2.35
-0.13,-0.11,0.98,10.78,-3.25,-1.91
-0.14,-0.12,1.0,9.24,-6.79,-3.37
-0.14,-0.12,0.98,9.98,-6.7,-3.66
-0.14,-0.11,0.97,11.37,-5.76,-1.86
-0.12,-0.11,0.96,11.92,-1.27,-1.34
-0.14,-0.11,1.01,10.58,-0.52,-0.44
-0.13,-0.1,0.99,10.41,-1.01,-0.98
-0.12,-0.09,1.01,11.19,-0.18,-1.11
-0.13,-0.1,1.02,10.63,-2.21,-1.31
-0.15,-0.09,0.99,10.15,-3.1,-1.39
-0.14,-0.1,0.97,12.03,-1.4,-1.86
-0.14,-0.09,0.98,10.67,-2.32,-2.52
-0.14,-0.07,0.99,11.39,-1.18,-2.6
-0.13,-0.06,1.03,9.59,0.96,-4.67
-0.16,-0.04,1.02,5.92,5.77,-6.2
-0.17,-0.04,1.05,2.29,12.47,-7.91
-0.18,-0.05,1.07,-0.78,12.99,-8.61
-0.2,-0.08,1.05,-2.17,5.77,-9.21
-0.2,-0.09,1.02,-0.58,-2.69,-9.25
-0.16,-0.11,0.98,2.64,-8.23,-8.05
-0.14,-0.1,0.97,5.6,-13.53,-6.9
-0.12,-0.1,1.01,6.35,-15.11,-5.08
-0.09,-0.09,0.99,6.02,-11.34,-2.92
-0.11,-0.09,0.99,8.35,-8.21,-2.56
-0.13,-0.1,1.02,9.25,-8.93,-4.5
