accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.22,-0.51,0.9,14.99,6.03,-9.28
0.18,-0.52,0.95,11.92,-3.37,-9.15
0.18,-0.51,0.96,6.18,-11.91,-9.47
0.24,-0.5,0.86,7.91,-5.39,-8.64
0.22,-0.52,0.82,12.47,-6.41,-7.95
0.23,-0.51,0.9,10.98,-12.26,-4.87
0.25,-0.48,0.85,6.49,1.39,-5.27
0.23,-0.49,0.8,10.12,11.08,-5.57
0.18,-0.51,0.84,12.92,4.49,-4.2
0.21,-0.51,0.82,14.47,5.1,-3.88
0.22,-0.5,0.77,16.61,14.78,-5.97
0.19,-0.49,0.84,16.55,15.36,-6.53
0.18,-0.48,0.91,14.99,6.78,-3.97
0.22,-0.46,0.91,14.4,2.87,-1.45
0.16,-0.48,0.88,14.21,-1.51,-3.88
0.14,-0.49,0.89,13.48,-5.97,-7.44
0.18,-0.47,0.9,11.44,-5.86,-10.08
0.21,-0.47,0.89,10.76,-4.72,-10.7
0.2,-0.47,0.95,7.11,-8.32,-10.76
0.22,-0.46,0.86,9.22,-6.21,-10.55
0.25,-0.47,0.9,11.1,-5.5,-7.68
0.26,-0.46,0.89,10.5,-1.18,-5.56
0.25,-0.47,0.84,12.34,1.37,-4.24
0.16,-0.46,0.96,6.2,-4.03,-7.25
0.2,-0.46,0.97,-0.09,-1.85,-8.46
0.23,-0.44,0.88,1.08,-1.88,-8.21
0.22,-0.46,0.87,4.47,-6.26,-7.82
0.23,-0.46,0.97,-2.76,-11.1,-6.29
0.33,-0.44,0.93,-7.19,1.51,-3.34
0.27,-0.43,0.84,-3.73,7.56,-1.95
0.21,-0.45,0.81,5.42,3.44,-1.8
0.24,-0.46,0.84,10.29,3.24,0.31
0.25,-0.44,0.86,10.76,4.14,2.47
0.25,-0.42,0.94,6.17,-0.9,5.4
0.25,-0.42,0.92,2.66,-2.29,7.25
0.25,-0.43,0.84,6.03,8.5,5.05
0.22,-0.46,0.82,3.39,13.05,3.24
0.27,-0.43,0.83,5.65,17.02,6.0
0.26,-0.44,0.8,10.92,13.91,11.18
0.21,-0.43,0.83,15.31,0.14,13.48
0.16,-0.46,0.83,19.56,-3.56,11.98
0.14,-0.46,0.9,13.89,0.53,6.56
0.13,-0.46,0.93,5.39,1.73,-0.09
0.2,-0.44,0.91,2.73,2.7,-1.48
0.17,-0.43,0.95,-0.85,-7.34,-2.03
0.22,-0.42,0.91,-1.22,-8.56,-0.92
0.22,-0.44,0.89,-2.2,-5.94,-0.55
0.24,-0.45,0.85,2.29,-1.66,-0.79
0.24,-0.45,0.84,5.45,-8.92,3.8
0.2,-0.43,0.84,8.81,-0.69,2.24
0.2,-0.43,0.91,5.85,3.3,0.81
0.19,-0.41,0.86,7.13,1.69,1.27
0.18,-0.44,0.95,3.74,-3.28,0.98
0.18,-0.43,0.85,6.75,-2.37,1.07
0.2,-0.44,0.85,9.36,2.99,0.75
0.19,-0.44,0.87,15.11,7.91,0.38
0.18,-0.45,0.83,21.19,11.86,-2.55
0.16,-0.45,0.88,23.68,8.81,-5.42
0.21,-0.41,0.89,31.63,11.39,-4.15
0.21,-0.4,0.94,31.16,4.84,-2.34
0.17,-0.41,0.98,29.48,0.52,-6.09
0.23,-0.39,1.09,19.48,2.26,-5.13
0.23,-0.36,1.03,14.55,3.6,-4.0
