accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.36,-0.26,0.92,9.16,-11.91,-14.44
0.39,-0.22,0.92,6.05,-11.66,-11.88
0.45,-0.21,0.88,4.63,-1.36,-6.64
0.48,-0.21,0.83,7.22,13.79,-2.26
0.46,-0.14,0.88,10.12,16.11,0.12
0.36,-0.24,0.96,8.34,10.7,2.73
0.34,-0.24,0.95,9.21,9.28,4.5
0.31,-0.26,0.93,10.14,5.01,2.49
0.31,-0.26,0.96,10.31,0.47,3.04
0.36,-0.25,0.95,11.04,2.21,5.04
0.35,-0.25,0.92,12.85,7.31,6.05
0.32,-0.25,0.99,7.24,7.1,4.82
0.29,-0.25,1.05,3.25,3.66,4.49
0.33,-0.25,0.98,1.1,10.41,2.72
0.29,-0.26,0.94,4.75,10.75,4.46
0.26,-0.26,0.99,3.01,3.36,3.68
0.29,-0.26,0.94,5.89,4.41,4.15
0.32,-0.26,0.89,8.69,11.36,3.66
0.27,-0.26,0.96,8.67,7.51,3.5
0.25,-0.25,1.0,6.55,-1.07,4.18
0.29,-0.24,0.98,3.83,2.52,3.68
0.28,-0.24,1.0,0.98,0.82,2.9
0.3,-0.22,0.96,5.4,-1.91,-24.03
0.33,-0.23,0.92,-1.3,10.03,2.4
0.28,-0.24,0.96,-1.37,10.87,3.37
0.23,-0.26,0.96,-1.34,5.42,1.86
0.22,-0.26,0.97,-3.54,4.03,-1.82
0.22,-0.27,0.97,-5.53,3.4,-5.65
0.27,-0.27,0.97,-8.06,2.4,-6.53
0.29,-0.27,0.94,-8.31,1.83,-5.1
0.29,-0.29,0.89,-5.37,3.5,-4.79
0.29,-0.29,0.87,-1.69,5.92,-5.59
0.26,-0.31,0.89,0.99,6.14,-8.26
0.26,-0.31,0.91,2.49,2.05,-10.46
0.27,-0.31,0.92,2.61,-7.34,-10.66
0.28,-0.31,0.92,4.08,-14.02,-11.83
0.32,-0.3,0.89,5.51,-9.83,-14.4
0.34,-0.29,0.88,5.19,-6.7,-15.37
0.37,-0.29,0.88,6.73,-5.77,-14.93
0.41,-0.27,0.89,7.5,-2.23,-12.18
0.38,-0.28,0.88,9.08,-0.23,-11.59
0.33,-0.27,0.9,6.69,-1.33,-12.31
0.34,-0.27,0.89,5.68,2.43,-15.19
0.32,-0.25,0.87,6.95,6.02,-15.48
0.32,-0.26,0.9,2.9,4.75,-14.69
0.3,-0.26,0.88,3.22,2.2,-15.83
0.35,-0.25,0.84,7.16,4.35,-14.38
0.37,-0.23,0.85,11.19,7.86,-12.58
0.33,-0.21,0.9,15.65,5.22,-11.19
0.34,-0.2,0.94,15.37,9.98,-11.15
0.26,-0.2,1.02,10.12,8.82,-14.21
0.28,-0.2,1.01,6.27,11.02,-16.38
0.3,-0.2,0.98,5.74,14.99,-15.65
0.29,-0.2,0.96,9.21,7.97,-13.28
0.27,-0.21,1.0,10.6,1.34,-11.76
0.28,-0.2,0.99,9.53,4.76,-11.97
0.28,-0.21,0.99,6.9,12.21,-12.95
0.22,-0.22,0.99,5.68,11.08,-15.5
0.17,-0.22,0.99,4.5,7.13,-18.75
0.19,-0.21,1.0,2.26,9.47,-22.52
0.22,-0.2,0.98,1.33,11.28,-23.71
0.22,-0.2,0.96,1.63,12.37,-24.41
0.22,-0.19,0.96,4.24,6.26,-24.24
0.22,-0.19,0.99,2.98,4.96,-25.13
0.25,-0.18,0.95,2.95,4.41,-25.1
0.26,-0.17,0.97,-0.09,11.07,-26.75
0.27,-0.16,0.97,-1.44,17.5,-27.94
0.27,-0.17,0.96,-1.36,20.27,-29.22
0.3,-0.16,0.96,0.38,17.02,-28.21
0.29,-0.16,0.96,5.25,6.5,-24.98
0.31,-0.15,0.98,7.27,-1.6,-22.05
0.31,-0.15,0.99,6.9,-6.99,-20.99
0.33,-0.14,0.98,6.78,-5.36,-21.04
0.35,-0.14,0.94,8.08,-3.11,-21.36
0.36,-0.13,0.95,8.72,-1.69,-20.95
0.38,-0.12,0.98,9.53,-2.73,-17.91
0.38,-0.11,0.95,11.18,-6.03,-15.88
0.38,-0.11,0.96,12.4,-3.66,-15.66
0.39,-0.1,0.98,12.66,1.48,-16.6
0.4,-0.08,0.98,13.44,2.05,-15.07
0.41,-0.07,1.02,12.05,-1.31,-11.6
0.4,-0.08,1.07,10.69,-11.11,-7.47
0.37,-0.08,1.09,6.11,-19.68,-5.48
0.37,-0.08,1.07,4.18,-14.72,-6.49
0.38,-0.09,1.04,0.72,-8.63,-7.56
0.38,-0.09,1.01,0.23,-4.29,-8.09
0.4,-0.09,1.01,-1.24,-2.12,-6.31
0.41,-0.09,1.01,-2.49,0.26,-2.64
0.36,-0.1,1.02,-3.98,-4.08,-0.66
0.34,-0.11,0.98,-2.67,-7.53,0.06
0.34,-0.11,0.99,-4.81,-7.37,-0.41
0.33,-0.12,0.94,-6.37,-3.95,-0.82
0.31,-0.12,0.95,-9.1,-2.52,-1.73
0.32,-0.12,0.93,-9.6,-4.82,-0.78
0.36,-0.13,0.87,-6.9,-2.21,2.08
0.37,-0.14,0.86,-6.12,2.89,2.53
0.36,-0.15,0.87,-7.77,6.41,3.02
0.38,-0.14,0.86,-7.24,8.7,5.08
0.39,-0.15,0.81,-5.25,11.37,7.77
0.34,-0.16,0.82,-3.24,10.4,10.43
0.31,-0.17,0.8,0.15,7.71,11.97
0.29,-0.18,0.76,4.72,6.02,11.53
0.27,-0.2,0.75,10.26,4.87,10.24
0.28,-0.2,0.72,19.66,1.25,10.98
0.28,-0.2,0.69,31.83,0.52,11.74
0.26,-0.2,0.7,42.24,1.02,12.12
0.22,-0.18,0.72,52.72,-2.84,10.24
0.22,-0.16,0.81,56.06,1.63,5.5
0.26,-0.1,0.93,50.76,6.35,-1.48
0.28,0.13,1.15,31.68,19.45,-10.72
0.23,-0.03,1.19,17.08,14.44,-17.45
0.29,-0.04,1.09,19.04,13.18,-21.28
0.25,-0.03,1.15,20.02,3.88,-21.28
0.26,-0.03,1.2,19.44,-14.89,-22.32
0.36,-0.0,1.17,14.11,-14.95,-18.79
0.4,0.03,1.13,8.7,-8.14,-19.1
0.39,-0.01,1.14,7.5,-0.08,-16.84
0.34,-0.01,1.15,0.31,-3.8,-14.26
0.37,-0.04,1.12,-1.8,-6.5,-13.69
0.27,0.16,1.37,-3.19,-9.18,-9.18
0.36,-0.01,1.02,-6.29,-0.78,-10.21
0.38,-0.01,1.0,-7.68,6.67,-7.59
0.34,-0.02,1.0,-10.64,8.08,-6.56
0.31,-0.04,0.97,-9.13,3.33,-5.37
0.28,-0.03,0.96,-5.92,-4.52,-6.55
0.31,-0.01,0.96,-5.71,-7.13,-3.4
0.36,-0.03,0.95,-4.34,2.93,-6.05
0.34,-0.02,1.02,-5.28,8.76,-5.47
0.35,-0.03,0.97,-10.14,13.82,-5.1
0.33,-0.04,0.98,-11.59,14.89,-4.17
0.32,-0.05,0.98,-14.47,14.9,-3.74
0.36,-0.11,0.88,-13.47,10.34,-3.69
0.32,-0.05,0.95,-11.5,12.46,-3.1
0.32,-0.03,0.98,-20.7,6.37,-2.63
0.36,-0.08,1.0,-16.89,14.72,-1.25
0.35,-0.05,1.06,-24.46,13.82,-0.05
0.25,-0.02,1.09,-22.35,17.24,1.98
0.26,-0.09,1.02,-27.73,15.37,0.55
