accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.05,-0.26,0.95,9.08,-12.46,-7.74
0.07,-0.26,0.96,8.55,-8.23,-7.82
0.05,-0.26,0.98,7.05,-4.87,-8.24
0.06,-0.24,1.04,1.37,-2.87,-9.5
0.06,-0.23,1.02,-2.02,-6.64,-7.59
0.05,-0.24,0.96,-0.85,-7.45,-9.02
0.06,-0.24,0.92,-1.76,-6.24,-11.47
0.03,-0.23,0.96,-1.66,-11.4,-13.53
0.09,-0.22,0.92,-0.63,-8.76,-14.06
0.12,-0.24,0.89,2.43,-7.05,-12.79
0.12,-0.24,0.9,4.47,-4.55,-10.89
0.1,-0.24,0.89,1.89,-0.99,-11.66
0.08,-0.24,0.9,3.04,2.43,-13.92
0.09,-0.25,0.9,6.31,-0.15,-13.89
0.09,-0.25,0.9,7.54,1.07,-14.43
0.1,-0.25,0.93,7.71,-0.17,-12.69
0.09,-0.24,0.95,6.09,-0.47,-11.11
0.13,-0.24,0.92,6.99,-0.53,-7.77
0.11,-0.24,0.93,8.87,-4.64,-4.87
0.1,-0.23,0.91,10.24,-2.46,-6.7
0.07,-0.23,0.89,8.23,13.02,-17.25
0.17,-0.21,0.87,0.23,51.45,-22.78
0.21,-0.22,0.86,-5.74,80.37,-23.36
0.11,-0.24,0.94,-2.05,69.77,-16.53
0.04,-0.26,0.97,4.5,40.99,-8.21
0.02,-0.26,0.97,10.34,12.96,-1.63
-0.0,-0.26,0.97,14.55,-0.72,-0.47
-0.06,-0.26,1.01,16.0,-10.31,-5.95
0.0,-0.24,1.01,17.16,-6.87,-10.05
0.01,-0.23,1.06,13.37,-3.27,-13.47
0.01,-0.25,1.08,12.34,-5.48,-14.15
0.05,-0.24,1.05,11.76,-4.73,-12.64
0.05,-0.25,1.05,13.39,-8.26,-10.05
0.02,-0.24,1.07,13.95,-12.34,-8.81
0.03,-0.22,1.09,11.8,-14.18,-8.82
0.04,-0.2,1.07,12.0,-21.82,-6.93
0.04,-0.21,1.08,10.43,-30.46,-4.96
0.07,-0.22,1.06,7.86,-29.08,-3.89
0.09,-0.22,1.0,8.81,-21.47,-3.66
0.08,-0.23,1.03,7.8,-14.41,-4.56
0.07,-0.21,1.02,7.5,-10.08,-5.4
0.08,-0.22,1.0,8.6,-6.15,-5.22
0.08,-0.22,1.0,10.23,-5.86,-4.72
0.07,-0.2,1.0,13.11,-6.53,-3.82
0.08,-0.21,1.02,14.84,-6.98,-2.15
0.05,-0.19,1.06,13.86,-11.34,-1.18
0.02,-0.17,1.1,8.7,-13.33,-3.5
0.08,-0.16,1.06,8.4,-6.79,-4.37
0.07,-0.17,1.05,7.59,-1.3,-5.97
0.05,-0.18,1.05,6.98,-3.73,-7.51
0.04,-0.17,1.06,5.31,-5.68,-8.34
0.08,-0.17,1.01,6.34,-2.72,-9.31
0.1,-0.17,1.0,9.25,-5.13,-7.42
0.08,-0.17,1.01,11.28,-11.3,-5.8
0.06,-0.15,1.04,9.45,-16.75,-6.7
0.09,-0.14,1.03,6.09,-12.76,-7.31
0.11,-0.13,1.0,6.21,-9.08,-7.76
