accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.1,-0.45,0.89,-12.44,-9.27,-10.99
0.13,-0.47,0.89,-9.27,-3.65,-9.19
0.1,-0.48,0.91,-4.99,-8.18,-5.92
0.06,-0.49,0.97,-6.02,-18.67,-3.94
0.08,-0.48,0.94,-8.21,-19.74,-5.73
0.1,-0.46,0.97,-10.79,-22.43,-5.86
0.08,-0.47,0.92,-12.56,-21.3,-9.27
0.13,-0.43,0.91,-12.7,-15.33,-10.79
0.17,-0.4,0.94,-13.66,-14.34,-4.89
0.18,-0.41,0.91,-14.41,-10.93,1.85
0.14,-0.45,0.84,-11.02,-5.53,-0.49
0.09,-0.47,0.84,-4.7,-1.25,-2.78
0.03,-0.47,0.86,-0.43,-10.79,-5.21
0.07,-0.43,0.93,-1.39,-19.82,-5.11
0.12,-0.42,0.87,-3.24,-17.76,-5.68
0.12,-0.44,0.89,-4.03,-20.75,-4.58
0.19,-0.43,0.86,-5.94,-13.42,-2.58
0.18,-0.45,0.78,1.02,-3.34,-2.56
0.16,-0.47,0.81,5.44,5.21,-4.75
0.13,-0.48,0.84,11.57,7.94,-6.53
0.15,-0.43,0.95,13.45,-2.11,-1.91
0.13,-0.43,0.97,10.53,-5.65,0.5
0.13,-0.47,0.93,11.01,-2.35,-1.18
0.14,-0.46,0.94,7.37,1.74,-2.66
0.11,-0.46,0.93,10.02,1.28,-2.96
0.12,-0.44,0.9,13.16,2.21,-3.18
0.13,-0.43,0.95,13.37,4.49,-3.04
0.13,-0.42,1.02,5.88,1.71,-1.04
0.12,-0.43,0.98,2.29,6.93,-1.76
0.09,-0.45,0.92,6.08,4.46,-3.15
0.12,-0.46,0.91,9.62,6.75,-3.53
0.12,-0.45,0.94,9.07,9.37,-3.19
0.08,-0.43,0.94,7.4,10.5,-5.33
0.1,-0.42,0.93,7.8,15.54,-6.49
0.1,-0.42,0.97,5.07,12.9,-3.98
0.08,-0.43,0.92,6.53,6.78,-4.11
0.06,-0.43,0.91,5.39,7.05,-6.58
0.06,-0.43,0.95,5.71,-1.53,-6.08
0.09,-0.41,0.9,7.24,-2.35,-5.77
0.09,-0.42,0.89,9.77,-0.9,-5.1
0.13,-0.42,0.87,12.2,7.3,-5.36
0.1,-0.41,0.91,12.92,8.6,-5.11
0.09,-0.41,0.93,12.2,9.37,-4.96
0.07,-0.39,0.99,7.13,1.57,-5.94
0.1,-0.4,0.93,8.08,3.05,-7.44
0.09,-0.4,0.94,6.15,3.85,-8.52
0.09,-0.4,0.92,9.77,4.41,-8.58
0.1,-0.41,0.94,12.67,-2.23,-7.28
0.13,-0.41,0.89,16.82,1.95,-8.2
0.15,-0.39,0.94,16.12,5.28,-5.86
0.09,-0.4,0.96,13.98,5.5,-8.09
0.11,-0.38,1.01,7.24,3.42,-7.18
0.1,-0.37,0.99,8.92,-7.22,-4.47
0.12,-0.39,0.94,11.74,-5.59,-4.72
0.15,-0.39,0.93,13.22,2.12,-4.99
0.15,-0.37,0.91,13.63,9.91,-4.6
0.14,-0.36,0.93,12.05,18.15,-5.07
0.1,-0.36,1.05,0.81,19.92,-6.63
0.05,-0.36,1.03,-6.12,18.27,-7.62
0.06,-0.37,0.92,-0.37,3.33,-4.14
0.06,-0.4,0.85,10.64,-3.54,-4.43
0.1,-0.4,0.86,13.79,8.41,-7.71
-0.03,-0.65,0.88,16.79,15.79,-7.6
0.06,-0.36,0.98,17.82,6.24,-2.85
0.04,-0.37,0.96,20.43,-4.21,-9.95
0.12,-0.36,1.01,17.15,-4.0,-8.69
0.15,-0.35,1.03,10.31,1.4,-5.95
0.07,-0.34,0.97,10.32,0.11,-5.74
0.04,-0.36,0.92,14.93,-1.51,-10.43
0.01,-0.35,1.0,12.06,2.66,-18.95
0.09,-0.34,0.99,10.11,6.93,-19.28
0.12,-0.33,1.04,10.52,-2.06,-16.06
0.14,-0.31,1.02,8.09,-4.0,-11.3
0.14,-0.3,0.99,4.93,0.95,-8.95
0.09,-0.33,0.94,10.2,-1.19,-8.95
0.14,-0.33,1.0,6.63,0.29,-6.85
0.09,-0.34,0.96,6.14,2.38,-8.93
0.16,-0.33,0.93,10.11,7.05,-5.8
0.14,-0.32,0.99,9.88,2.27,-1.79
0.13,-0.31,1.01,6.63,4.93,0.31
0.09,-0.32,0.96,4.4,8.81,-2.38
0.1,-0.33,1.01,2.66,7.33,-0.44
0.08,-0.33,0.95,4.79,8.44,-1.51
0.09,-0.33,0.94,6.76,10.47,-1.33
0.07,-0.34,0.93,11.22,7.33,-2.98
0.04,-0.33,0.96,10.61,2.26,-4.24
0.08,-0.3,1.04,4.09,0.03,-2.78
0.08,-0.3,0.97,3.53,4.12,-3.44
0.11,-0.32,0.9,8.12,8.92,-2.49
0.11,-0.32,0.95,9.83,8.0,0.0
0.1,-0.32,0.97,6.76,16.61,0.2
0.09,-0.3,0.99,1.1,23.73,-0.96
0.05,-0.31,1.01,-5.04,26.14,-2.75
0.02,-0.35,1.08,-13.54,30.2,-4.72
0.03,-0.31,0.94,-17.05,48.11,3.57
0.02,-0.32,0.86,0.05,33.8,5.47
-0.01,-0.31,0.91,14.72,13.76,-4.64
-0.01,-0.31,0.92,18.14,9.18,-6.02
0.01,-0.3,0.97,15.69,8.02,-7.13
0.02,-0.3,0.97,19.4,-0.56,-4.34
-0.02,-0.3,1.03,17.36,-3.57,-5.07
0.01,-0.29,1.03,12.92,-3.45,-6.31
0.01,-0.28,0.98,13.88,-2.67,-7.57
0.03,-0.28,1.02,14.98,-6.35,-5.66
0.05,-0.29,1.0,15.69,-4.05,-5.56
