accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.12,-0.12,0.95,25.65,3.65,-3.85
0.1,-0.12,0.99,25.83,6.15,-4.06
0.08,-0.11,1.06,23.15,1.47,-3.54
0.09,-0.11,1.06,20.5,1.85,-2.5
0.06,-0.1,1.07,17.62,-1.28,-1.8
0.08,-0.1,1.06,17.22,1.51,-2.02
0.08,-0.1,1.08,14.63,-0.96,-1.51
0.09,-0.08,1.06,13.54,-0.87,0.63
0.07,-0.09,1.05,14.34,1.15,1.1
0.06,-0.1,1.05,14.81,-0.11,0.34
0.06,-0.08,1.08,12.52,-0.44,0.95
0.02,-0.09,1.09,10.34,-4.89,0.29
0.03,-0.09,1.07,9.21,-9.07,0.37
0.03,-0.1,1.04,8.27,-10.79,-0.69
0.02,-0.11,1.01,7.66,-9.59,-3.02
0.04,-0.09,1.02,8.27,-10.55,-3.98
0.04,-0.09,1.02,8.27,-11.92,-4.78
0.04,-0.09,1.03,6.79,-11.73,-5.57
0.09,-0.08,1.0,7.53,-6.9,-4.27
0.09,-0.09,0.99,9.63,-6.96,-2.7
0.07,-0.09,1.01,11.4,-8.31,-2.53
0.04,-0.07,1.04,10.52,-10.24,-4.23
0.05,-0.06,1.08,7.47,-8.61,-5.13
0.08,-0.06,1.03,5.91,-3.65,-6.02
0.08,-0.06,1.02,8.47,-3.07,-4.24
0.09,-0.06,1.03,9.4,-1.98,-3.16
0.05,-0.06,1.05,9.24,-0.26,-4.32
0.04,-0.05,1.07,7.94,-3.98,-5.21
0.07,-0.05,1.06,6.6,-4.61,-5.45
0.09,-0.06,1.01,6.85,-4.34,-5.63
0.08,-0.05,1.02,6.06,-1.11,-6.34
0.1,-0.05,1.0,7.8,1.62,-6.23
0.09,-0.05,1.0,9.21,1.89,-5.98
0.07,-0.05,1.04,6.85,-0.03,-6.17
0.08,-0.04,1.02,6.23,-0.34,-6.35
0.09,-0.04,0.98,6.64,-0.84,-6.08
0.11,-0.03,0.97,7.62,-1.62,-4.98
0.1,-0.04,0.94,9.8,0.56,-5.18
0.1,-0.03,0.98,8.5,-2.52,-5.01
0.08,-0.03,0.97,7.98,-6.24,-5.73
0.13,-0.03,0.93,9.34,-0.9,-5.3
0.13,-0.03,0.95,9.57,-1.15,-4.05
0.09,-0.02,0.96,9.8,-5.1,-3.73
0.12,-0.01,0.95,10.78,-2.84,-3.24
0.12,-0.01,0.96,9.98,-0.21,-3.94
0.11,-0.01,0.96,10.44,-1.4,-3.33
0.12,-0.01,0.95,11.62,-0.95,-3.02
0.11,-0.01,0.98,11.25,-1.97,-2.87
0.11,0.0,1.0,11.6,-4.24,-2.09
0.1,-0.01,0.99,12.93,-6.85,-1.68
0.11,-0.0,0.99,13.95,-4.12,-1.6
0.1,-0.01,1.02,12.34,-2.2,-2.24
0.11,0.0,1.01,12.98,0.0,-3.37
0.12,-0.01,1.01,14.58,2.49,-3.1
0.09,0.0,1.04,12.89,-1.42,-2.67
0.08,0.01,1.05,12.49,-2.56,-3.47
0.09,0.01,1.06,11.79,-1.68,-3.62
0.08,0.02,1.08,10.12,-2.18,-4.14
0.09,0.01,1.08,9.37,-2.44,-4.61
0.1,0.02,1.07,7.65,0.2,-5.21
0.12,0.02,1.06,6.93,0.21,-4.47
0.12,0.02,1.06,7.08,-4.27,-3.11
