accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.09,0.02,1.05,-0.78,2.35,-0.76
0.08,0.03,1.05,-3.63,1.18,-2.26
0.07,0.03,1.08,-7.21,3.57,-5.13
0.09,0.05,1.11,-13.37,6.43,-8.11
0.11,0.05,1.06,-14.79,9.16,-6.52
0.12,0.03,1.03,-15.05,10.67,-4.92
0.1,0.03,1.03,-14.34,1.19,-2.34
0.09,0.0,1.05,-33.92,-8.99,-1.85
0.1,0.0,1.04,-19.25,0.66,-1.59
0.08,0.01,0.99,-20.92,4.23,-3.94
0.11,-0.04,0.92,-17.91,1.54,-10.7
0.1,0.03,1.01,-16.76,17.57,-5.37
0.01,0.05,1.12,-24.99,17.76,-18.43
0.07,0.04,1.05,-27.82,27.66,-14.79
0.1,0.02,1.07,-31.08,24.93,-12.67
0.1,-0.02,1.06,-33.79,11.97,-6.56
0.05,-0.04,1.02,-29.47,1.48,-2.17
-0.01,-0.06,1.02,-31.69,-4.08,-2.37
0.03,-0.09,0.95,-27.19,-3.31,-1.98
0.04,-0.07,0.92,-28.53,4.61,-4.72
0.07,-0.1,0.88,-14.49,0.64,-3.22
0.07,-0.11,0.9,-4.93,2.05,0.46
0.05,-0.11,0.96,-1.79,-3.45,2.99
0.06,-0.11,0.98,1.18,-2.73,3.51
0.05,-0.1,0.99,2.06,3.04,-0.09
0.05,-0.09,0.99,2.99,11.16,-0.84
0.04,-0.09,1.05,1.59,6.63,-0.49
0.04,-0.09,1.02,1.8,2.9,1.18
0.01,-0.09,1.04,2.08,0.78,0.6
0.04,-0.09,0.99,4.66,3.02,0.06
0.07,-0.09,1.0,6.73,5.79,1.04
0.05,-0.08,1.01,9.04,5.01,1.02
0.05,-0.08,1.07,5.59,-0.05,1.16
0.04,-0.07,1.03,5.8,0.02,0.56
0.02,-0.07,1.05,5.66,-2.61,-0.41
0.04,-0.06,1.06,2.24,-2.89,-0.66
0.08,-0.07,1.0,4.27,6.53,-0.73
0.07,-0.08,0.99,5.73,9.94,-0.61
0.03,-0.07,1.06,3.05,4.2,-0.08
0.05,-0.07,1.03,3.59,2.21,1.69
0.01,-0.07,1.02,5.07,-3.24,1.45
0.07,-0.06,1.01,6.31,-0.34,2.21
0.05,-0.06,1.01,4.76,5.04,0.85
0.01,-0.06,1.06,0.78,5.62,-1.98
0.05,-0.04,1.04,-1.45,5.92,-1.33
0.04,-0.06,0.99,1.85,3.31,-0.03
0.01,-0.07,1.04,0.27,-4.66,-0.23
0.06,-0.06,0.99,1.15,2.53,-0.46
0.07,-0.06,0.97,3.92,10.53,-0.26
0.01,-0.07,1.02,2.98,7.18,-0.61
-0.0,-0.05,1.02,3.92,5.66,-0.61
-0.0,-0.07,1.01,5.47,2.24,-0.46
-0.01,-0.06,1.02,5.39,-5.95,-0.55
0.01,-0.05,1.0,5.95,-5.89,-1.25
0.05,-0.05,0.98,6.17,1.3,-1.95
0.06,-0.04,1.0,4.76,6.7,-1.53
0.05,-0.04,1.01,4.14,9.18,-2.11
0.02,-0.03,0.98,6.0,9.74,-2.46
0.01,-0.03,1.02,4.58,2.87,-3.22
0.01,-0.04,1.07,2.95,-4.58,-2.2
0.05,-0.03,1.02,3.5,-8.11,0.29
0.05,-0.05,0.98,5.77,-8.64,2.49
0.05,-0.04,1.0,6.12,-7.37,2.84
0.04,-0.03,1.04,4.34,-1.88,1.66
0.04,-0.03,0.98,6.32,4.95,0.11
0.0,-0.04,1.06,4.46,2.56,-0.89
-0.01,-0.04,1.08,0.85,-4.41,-1.24
0.04,-0.03,1.01,2.53,-4.53,0.66
0.04,-0.04,1.02,3.02,-2.23,1.13
0.04,-0.04,1.02,3.74,-0.82,0.47
0.03,-0.05,1.03,4.66,1.28,-0.75
0.03,-0.04,1.01,4.61,3.22,-2.14
0.02,-0.03,1.03,4.99,-0.84,-1.51
0.05,-0.03,1.03,4.78,-2.84,0.29
0.04,-0.03,1.03,3.33,-3.77,1.16
0.02,-0.02,1.03,2.85,-3.82,0.99
0.04,-0.02,1.02,2.38,-1.88,1.05
0.05,-0.02,1.03,1.91,-0.9,2.29
0.03,-0.02,1.01,3.88,-0.52,1.89
0.05,-0.02,1.0,4.99,2.21,2.31
0.03,-0.03,1.0,6.53,2.63,1.44
-0.02,-0.03,1.02,5.47,0.27,-1.25
0.01,-0.03,1.03,3.08,2.67,-2.34
0.0,-0.02,1.03,-0.46,2.11,-4.17
0.03,-0.02,1.01,-0.78,0.14,-3.34
0.07,-0.02,0.97,2.93,0.98,-0.52
0.04,-0.03,0.99,3.69,-0.18,0.37
0.04,-0.02,0.98,5.4,0.02,1.05
0.01,-0.03,0.98,6.06,-0.26,-1.01
0.01,-0.02,1.01,5.89,0.0,-2.47
0.05,-0.01,1.03,3.07,1.54,-2.14
0.04,-0.01,1.02,1.76,2.85,-2.09
0.07,-0.02,0.98,4.95,3.08,-0.38
0.05,-0.02,0.99,5.89,-2.84,2.15
0.04,-0.03,0.98,8.55,-9.11,3.91
0.04,-0.02,0.98,10.21,-12.14,4.84
0.02,-0.01,0.99,10.92,-16.89,4.11
0.03,-0.0,0.97,11.01,-18.4,3.33
0.02,-0.0,1.03,6.14,-21.57,2.84
0.07,-0.01,0.94,4.32,-6.15,1.65
0.1,0.03,0.94,6.11,0.66,2.4
0.04,-0.01,0.97,7.19,2.44,0.6
0.04,0.0,0.98,7.73,-2.56,1.11
0.08,0.02,0.96,10.32,0.41,2.09
0.06,0.02,1.03,10.49,-2.89,2.67
0.02,0.02,1.04,10.27,-3.71,0.92
0.03,0.03,1.0,9.91,5.36,-2.56
0.05,0.03,1.11,5.8,2.66,-3.39
0.05,0.01,1.1,4.38,-2.32,-0.87
0.05,0.03,1.03,5.25,-9.19,0.11
0.08,0.01,0.99,10.32,-4.31,1.33
0.04,0.02,1.03,10.61,-6.26,0.0
0.07,0.04,1.1,5.68,-4.85,0.12
0.08,0.05,1.06,2.92,1.65,-0.14
0.08,0.04,1.02,4.5,6.82,-0.02
0.04,0.03,1.07,2.84,2.99,-0.44
0.04,0.03,1.06,1.98,-0.11,-0.49
0.06,0.03,1.01,2.29,0.49,-1.08
0.07,0.03,1.02,3.19,-1.57,-0.17
0.07,0.03,0.98,6.17,-2.44,0.98
0.05,0.03,0.99,8.9,-4.29,1.08
0.06,0.04,1.03,6.76,-6.15,0.87
0.06,0.04,1.02,4.29,-4.2,0.5
0.07,0.04,1.0,4.17,-0.66,0.7
0.04,0.03,1.02,3.24,0.34,-2.03
0.09,0.04,0.98,2.9,8.47,-0.9
0.09,0.04,0.96,5.25,13.33,0.82
0.04,0.02,0.97,8.44,5.86,1.15
