accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
-0.04,-0.05,0.99,5.54,1.15,1.4
-0.04,-0.06,0.99,10.29,1.89,1.86
-0.07,-0.06,1.03,10.27,-0.46,-0.37
-0.05,-0.05,1.04,8.69,2.47,0.0
-0.08,-0.05,1.07,5.83,3.77,-1.6
-0.04,-0.04,1.06,3.5,3.36,-0.64
-0.06,-0.04,1.04,4.05,4.44,-1.21
-0.09,-0.04,1.08,2.24,2.55,-3.24
-0.05,-0.03,1.08,0.49,2.14,-3.08
-0.05,-0.04,1.08,0.0,0.5,-2.35
-0.07,-0.04,1.05,0.99,-1.15,-2.81
-0.02,-0.03,1.0,3.22,2.55,-0.58
-0.05,-0.03,1.06,3.5,0.43,-0.79
-0.07,-0.03,1.05,2.41,-1.47,-2.64
-0.04,-0.02,1.04,2.85,0.0,-2.64
-0.04,-0.02,1.01,4.11,2.05,-2.32
-0.01,-0.02,0.99,5.4,4.75,-0.11
-0.0,-0.02,1.0,6.26,6.38,1.82
-0.02,-0.04,0.97,7.6,9.42,1.48
-0.04,-0.02,0.97,7.97,12.76,0.05
-0.05,-0.02,1.05,2.5,9.71,-2.14
-0.03,-0.01,1.06,-2.12,3.94,-0.7
-0.04,-0.02,1.01,-2.27,-1.25,0.21
-0.04,-0.02,0.97,-0.84,-0.7,1.18
-0.03,-0.02,1.0,-2.41,1.59,1.54
-0.07,-0.02,1.0,-2.52,2.2,0.05
-0.06,-0.02,1.0,-2.96,-0.5,0.08
-0.07,-0.02,1.02,-4.09,-1.16,-0.52
-0.04,-0.01,1.02,-5.28,-0.06,0.34
-0.04,-0.02,1.0,-3.51,2.41,0.89
-0.08,-0.02,1.03,-5.22,-1.6,-0.27
-0.04,-0.03,1.01,-3.89,-1.08,-0.2
-0.04,-0.02,0.99,-3.39,-0.11,-0.67
-0.06,-0.03,1.02,-3.53,-3.51,-1.33
-0.07,-0.03,1.02,-4.35,-4.7,-2.55
-0.04,-0.03,1.02,-5.24,0.81,-1.21
-0.07,-0.02,1.0,-4.14,-9.21,-0.4
-0.03,-0.03,1.0,-5.21,-9.28,-0.05
-0.07,-0.03,0.96,-1.82,-4.98,-1.91
-0.1,-0.03,0.97,0.35,-0.18,-4.49
-0.06,-0.01,1.02,-0.24,-6.35,-3.68
-0.06,-0.02,1.02,-2.56,-6.73,-3.62
-0.05,-0.03,0.98,-1.37,-2.4,-5.59
-0.08,-0.04,1.02,-4.0,-6.15,-8.37
-0.04,-0.02,1.02,-4.21,-9.08,-7.15
0.0,-0.03,0.97,-1.18,-6.99,-4.87
-0.03,-0.03,1.01,-1.65,-9.21,-4.38
0.01,-0.03,0.98,-0.64,-8.46,-2.93
-0.0,-0.03,1.0,-0.21,-4.17,-1.59
-0.02,-0.04,0.98,1.57,-2.55,-3.25
-0.02,-0.03,0.99,3.94,-2.35,-3.73
-0.01,-0.03,1.04,3.83,-1.71,-2.5
-0.01,-0.03,1.05,2.56,-0.37,-1.24
-0.02,-0.01,1.08,1.3,-3.86,-0.23
-0.04,-0.03,1.05,0.44,-4.06,-0.95
-0.03,-0.03,0.99,2.66,0.05,-1.18
-0.03,-0.03,1.02,2.84,-2.49,-1.25
-0.03,-0.02,1.05,2.47,-6.31,0.18
-0.05,-0.03,1.05,1.07,-6.21,0.0
-0.02,-0.03,1.0,0.82,0.38,-0.87
-0.03,-0.04,1.0,2.32,1.74,-1.37
-0.04,-0.04,1.0,3.54,-1.37,-2.12
-0.03,-0.04,0.98,5.44,-2.9,-2.58
-0.03,-0.04,0.98,5.83,-4.73,-3.15
-0.02,-0.03,1.02,3.89,-3.76,-4.31
-0.01,-0.03,1.0,1.8,3.59,-5.42
0.01,-0.01,0.96,4.09,-0.7,-3.66
-0.02,-0.01,0.99,4.95,-2.84,-5.34
-0.04,-0.03,1.0,6.41,-12.06,-6.81
-0.01,-0.0,1.09,-0.7,-14.7,-8.18
0.06,0.0,1.01,-1.11,-10.49,-5.45
0.08,-0.01,0.93,4.06,-3.16,-1.89
0.02,-0.01,0.98,5.22,-6.85,-0.93
0.04,-0.01,1.01,4.23,-1.95,-0.41
0.03,-0.0,1.0,4.52,0.05,-0.08
0.01,-0.0,1.02,4.89,-0.32,-0.38
0.01,-0.01,1.01,5.01,2.26,-0.12
0.01,-0.01,1.02,4.29,1.42,-0.18
-0.02,-0.02,1.06,2.35,-3.91,-0.72
0.01,-0.02,0.99,4.95,1.51,1.34
-0.0,-0.0,1.0,5.47,-3.76,0.75
0.01,-0.01,1.03,4.66,-2.69,2.12
0.0,-0.01,1.02,5.48,-4.27,2.5
-0.01,-0.02,1.05,3.04,-5.86,2.24
-0.01,-0.01,1.04,2.69,-6.96,2.43
-0.01,-0.01,1.03,3.34,-9.94,3.19
-0.02,-0.0,1.06,1.18,-13.56,2.52
-0.02,0.0,1.04,0.23,-13.77,1.13
-0.04,-0.0,1.03,-2.32,-13.94,-2.35
0.02,0.0,0.98,-1.4,-9.88,-3.45
0.03,-0.01,0.94,0.35,-13.15,-2.52
0.04,-0.02,0.94,2.2,-5.4,-3.34
0.02,-0.02,0.95,3.82,-8.09,-2.89
0.03,-0.02,0.96,6.55,-8.75,-2.32
0.01,-0.01,0.99,5.83,-10.81,-2.67
0.04,-0.01,0.99,5.39,-9.31,-1.98
0.06,-0.01,0.98,7.71,-5.8,0.02
0.02,-0.01,1.02,7.07,-7.07,0.18
0.03,-0.01,1.01,7.45,-3.01,-0.46
0.03,-0.0,1.01,8.26,0.76,-0.75
0.02,0.01,1.04,7.89,0.08,-0.56
0.01,0.0,1.07,5.36,0.09,-0.93
0.01,0.01,1.06,3.98,-0.63,-1.82
0.01,0.03,1.05,4.15,-0.99,-2.47
0.02,0.02,1.04,4.61,-3.95,-1.97
0.04,0.02,1.04,5.36,-4.82,-0.75
0.06,0.03,1.01,6.82,-2.49,-0.82
0.04,0.03,1.01,6.24,-2.7,0.27
0.03,0.04,1.02,5.98,-3.07,-0.64
0.06,0.03,0.99,5.83,4.58,-1.65
0.06,0.04,0.97,7.44,6.79,-0.78
0.06,0.03,0.97,8.7,5.07,0.31
0.05,0.03,0.98,9.6,5.3,0.85
0.06,0.04,0.99,9.42,6.05,1.88
0.02,0.04,1.0,8.69,2.75,1.5
0.05,0.05,1.0,8.34,1.11,2.6
0.03,0.03,1.01,7.69,1.25,2.29
0.01,0.04,1.01,6.67,4.2,0.9
0.03,0.04,1.02,6.7,5.11,1.57
0.01,0.04,1.03,6.31,5.68,1.08
0.0,0.04,1.04,6.15,3.83,0.63
-0.0,0.04,1.03,6.87,3.13,0.14
-0.02,0.05,1.07,4.44,-0.78,-0.78
0.02,0.05,1.04,3.94,1.95,-0.6
0.01,0.04,1.03,3.28,1.94,-1.56
-0.01,0.04,1.04,2.55,-0.99,-2.38
0.04,0.04,1.03,3.66,1.04,-1.45
0.02,0.05,1.01,4.98,0.98,-1.11
0.01,0.05,1.01,6.6,2.21,-0.98
0.0,0.05,1.04,5.07,1.73,-1.97
0.03,0.05,1.03,4.61,4.32,-1.69
0.02,0.06,1.04,4.82,0.5,-0.46
0.0,0.06,1.04,3.8,-5.57,-0.4
0.01,0.06,1.04,2.21,-8.56,-0.89
0.01,0.06,1.05,-0.12,-13.53,-1.45
0.03,0.06,1.03,-1.5,-14.18,-3.86
0.01,0.05,1.04,-5.6,-15.63,-5.42
-0.02,0.02,1.02,-6.89,-18.85,-11.45
-0.02,0.03,0.99,-4.44,-17.42,-15.51
0.01,0.07,0.98,-5.07,-16.46,-16.26
0.2,0.1,0.89,5.71,6.79,-4.2
0.14,0.08,0.94,8.98,14.12,1.91
0.01,0.06,1.02,5.02,-0.32,1.45
0.01,0.06,1.05,0.05,-6.81,0.41
0.04,0.09,1.05,-5.82,-4.32,-2.5
0.06,0.07,0.98,-4.5,4.73,-3.34
0.05,0.07,0.97,0.9,3.6,-1.92
0.05,0.06,1.01,0.46,4.96,-1.74
0.01,0.06,1.02,1.97,5.18,-2.73
0.03,0.06,0.99,3.65,8.43,-3.33
0.03,0.06,0.99,6.79,7.73,-2.27
0.01,0.06,1.07,4.06,0.49,-2.63
0.02,0.06,1.02,4.34,-0.18,-3.59
0.0,0.06,1.06,2.0,-3.95,-4.89
0.05,0.07,1.03,1.63,-2.73,-4.09
0.06,0.06,0.99,4.23,0.89,-3.19
0.04,0.06,1.03,3.5,0.23,-3.18
0.04,0.07,1.02,3.85,-0.17,-2.72
0.06,0.08,1.0,4.58,0.15,-2.18
0.03,0.07,1.04,4.7,-2.73,-1.71
0.04,0.07,1.01,5.07,0.89,-2.7
0.05,0.07,1.01,4.29,4.29,-3.02
0.04,0.07,1.01,4.72,2.6,-2.85
0.03,0.07,1.0,4.49,-2.34,-2.64
0.03,0.07,0.99,5.42,0.47,-2.61
0.08,0.08,0.98,6.32,3.88,-1.02
0.03,0.08,1.0,5.62,1.74,-1.31
0.04,0.08,0.98,6.56,2.98,-1.95
0.05,0.08,0.98,7.4,2.99,-1.5
0.02,0.09,1.01,4.79,-0.44,-2.46
0.04,0.08,0.97,6.93,5.57,-3.13
0.04,0.09,1.0,5.62,4.99,-1.8
0.01,0.09,1.04,2.98,-2.9,-1.76
0.02,0.1,0.96,5.04,1.47,-2.61
0.06,0.1,0.96,6.9,7.69,-1.95
0.02,0.09,1.01,5.62,1.44,-2.27
0.04,0.09,0.99,4.63,1.51,-2.23
0.04,0.11,0.98,6.96,3.98,-2.05
0.01,0.1,1.08,1.97,-3.27,-1.73
0.07,0.11,1.03,1.01,1.22,0.38
0.05,0.11,1.01,0.92,3.1,0.98
0.0,0.1,1.03,-0.31,1.51,0.08
0.03,0.1,1.01,-0.96,3.51,-0.44
-0.01,0.09,1.06,-3.62,1.6,-2.26
0.04,0.09,1.04,-5.13,3.34,0.29
0.02,0.1,1.0,-4.06,-1.13,-1.71
0.05,0.09,0.96,-0.24,5.27,-0.98
0.01,0.09,1.04,-1.98,1.57,-1.1
0.01,0.09,1.08,-5.4,-3.08,-1.79
0.02,0.1,1.13,-12.17,-5.71,-2.26
0.05,0.11,1.06,-13.85,-3.51,-0.72
0.02,0.1,1.0,-9.11,-5.19,1.39
0.02,0.09,0.97,-6.12,-9.97,0.0
0.05,0.09,1.03,-7.28,-12.5,0.73
0.0,0.08,1.11,-13.22,-24.47,-0.72
0.03,0.07,1.02,-15.76,-17.08,-1.24
0.07,0.08,0.95,-12.89,-3.57,-1.74
0.09,0.1,0.9,-1.69,12.67,-0.49
0.07,0.06,0.89,5.42,24.47,0.29
0.03,0.06,0.95,11.4,24.34,1.36
0.01,0.07,1.02,12.56,16.9,2.26
-0.01,0.08,1.04,12.37,9.65,1.27
-0.02,0.08,1.06,9.48,1.53,0.02
0.02,0.09,1.06,6.41,-0.24,0.63
0.01,0.09,1.05,3.07,-0.34,-0.26
0.05,0.1,1.01,2.4,9.18,-0.03
0.04,0.1,1.01,4.56,14.23,1.66
0.0,0.09,1.02,6.32,10.14,2.49
-0.01,0.09,1.03,6.32,6.56,2.09
-0.0,0.08,1.04,5.47,6.63,1.02
-0.02,0.09,1.04,5.54,4.52,0.47
-0.0,0.1,1.03,7.04,5.57,0.09
-0.02,0.09,1.06,4.99,2.87,-0.93
-0.02,0.09,1.09,1.27,0.12,-1.74
-0.01,0.1,1.08,-1.65,-1.86,-1.95
0.02,0.1,1.02,-0.52,0.98,-0.87
-0.0,0.09,1.0,1.07,5.11,-1.42
0.01,0.09,1.02,0.7,4.21,-0.56
0.01,0.09,1.0,2.14,2.95,-0.55
-0.03,0.09,1.03,1.56,-0.38,-2.05
0.01,0.1,1.0,2.12,0.14,-2.11
0.0,0.1,1.02,0.85,-4.66,-2.31
0.03,0.11,1.03,-2.31,-3.91,-0.98
0.04,0.1,0.98,-1.28,1.45,-0.53
0.05,0.09,1.01,-1.05,3.44,0.41
0.02,0.1,1.0,-0.52,4.98,0.95
0.01,0.1,1.01,-1.57,1.65,0.49
-0.0,0.11,1.06,-4.92,-3.79,0.79
0.03,0.11,0.98,-3.11,1.47,0.73
0.02,0.11,1.01,-4.38,4.9,0.44
0.04,0.11,1.02,-5.5,4.56,1.51
0.04,0.08,1.03,-8.89,3.98,1.56
-0.0,0.1,0.97,-4.79,1.39,2.06
0.04,0.1,0.99,-4.66,11.22,4.14
-0.03,0.1,1.05,-8.87,1.77,2.43
0.01,0.12,1.06,-13.69,5.48,2.05
-0.03,0.11,1.07,-18.49,2.21,-1.54
0.03,0.1,1.06,-24.55,10.4,4.0
-0.08,0.17,1.12,-22.7,8.55,-1.71
-0.02,0.08,0.91,-14.5,9.95,-0.26
-0.01,0.09,0.93,-8.09,5.13,0.6
-0.01,0.07,0.93,-6.0,0.76,1.83
-0.02,0.06,0.93,-5.57,3.94,-1.57
-0.01,0.08,0.98,-7.25,1.44,-1.77
0.06,0.06,0.94,-10.35,5.66,-0.24
0.05,0.05,0.96,-11.27,8.92,0.47
0.06,0.08,0.97,-8.96,10.56,0.73
0.02,0.06,0.98,-0.92,8.67,3.69
-0.02,0.05,0.93,5.69,3.73,4.84
-0.05,0.05,1.05,3.08,-0.35,4.06
-0.02,0.06,1.0,4.84,0.95,4.08
-0.03,0.06,1.05,5.04,1.53,5.4
-0.06,0.05,1.04,5.08,-5.56,2.43
-0.0,0.05,1.04,4.98,0.85,2.81
-0.03,0.04,1.01,8.67,1.18,3.39
-0.03,0.04,1.07,7.4,-1.22,3.05
-0.04,0.05,1.11,5.97,-4.38,3.42
-0.03,0.05,1.05,5.59,-0.69,2.37
-0.04,0.05,1.05,5.69,-1.92,2.02
-0.03,0.07,1.03,8.08,0.0,2.34
-0.03,0.05,1.0,10.05,5.13,1.51
-0.08,0.07,1.1,4.56,-2.72,0.0
-0.03,0.08,1.03,5.6,-1.66,1.15
-0.02,0.08,1.01,7.66,-2.95,1.8
-0.04,0.08,1.04,4.82,-5.97,0.9
0.01,0.09,1.0,4.47,1.28,1.19
-0.02,0.09,0.98,5.08,3.88,0.46
-0.0,0.1,1.01,3.8,3.48,2.21
-0.02,0.1,0.97,5.8,3.3,2.43
-0.03,0.1,0.97,6.34,2.02,2.34
-0.02,0.1,1.02,5.62,0.11,2.92
-0.05,0.1,1.02,4.0,-1.82,1.08
-0.02,0.1,1.02,3.94,0.34,0.32
-0.01,0.09,1.0,4.21,2.17,1.51
-0.03,0.09,1.01,6.69,4.03,0.87
-0.02,0.09,1.04,6.67,2.37,1.3
-0.03,0.09,1.05,5.79,0.52,0.66
-0.05,0.1,1.08,4.29,-2.87,-0.52
-0.04,0.1,1.08,2.69,-3.63,-1.27
-0.03,0.1,1.06,0.58,-6.2,-1.02
-0.01,0.1,1.02,1.86,-3.51,-1.21
-0.01,0.11,1.06,-0.84,-1.66,-0.66
-0.03,0.1,1.08,-4.09,-2.58,-1.37
-0.04,0.1,1.06,-6.34,-1.1,-2.06
-0.01,0.1,1.02,-5.82,-0.43,-1.28
-0.01,0.09,1.0,-4.08,-1.22,-0.75
-0.03,0.09,1.02,-5.01,-4.46,-0.9
-0.03,0.1,1.02,-4.84,-4.43,-1.88
-0.01,0.09,0.99,-4.02,-2.43,-1.77
-0.01,0.1,0.98,-3.57,-0.64,-2.34
-0.0,0.1,0.98,-3.5,0.15,-1.76
-0.01,0.1,0.99,-3.21,1.15,-1.91
0.01,0.09,0.97,-2.18,1.36,-1.25
-0.0,0.09,1.0,-3.68,-1.22,-0.2
-0.01,0.09,0.98,-2.95,-2.6,0.17
0.02,0.08,0.97,-4.93,1.85,-0.85
-0.02,0.09,0.95,-2.37,-0.15,-1.79
0.03,0.09,0.99,-4.67,1.42,-0.37
0.05,0.08,1.07,-12.5,-0.37,0.98
0.05,0.09,0.96,-16.79,9.94,2.23
0.04,0.1,0.95,-15.51,8.52,4.52
0.06,0.09,0.91,-13.53,14.66,7.47
0.04,0.08,0.95,-12.92,20.64,10.08
0.02,0.06,0.94,-12.41,19.73,11.04
0.03,0.07,0.94,-8.24,23.28,12.96
-0.02,0.06,0.95,-6.6,28.55,15.54
-0.07,0.06,0.95,-5.74,21.56,14.05
