accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.08,-0.22,0.97,-0.89,2.44,-0.08
0.06,-0.23,0.97,-0.03,-2.27,-0.14
0.07,-0.22,0.96,2.26,-4.52,0.87
0.07,-0.23,0.94,2.99,-4.46,0.85
0.05,-0.22,0.96,3.08,-4.37,0.21
0.08,-0.23,0.94,4.85,-2.08,0.31
0.07,-0.24,0.95,6.78,-2.73,-0.9
0.06,-0.22,0.97,6.31,-0.92,-2.53
0.07,-0.21,0.98,3.53,4.44,-2.49
0.06,-0.22,0.96,4.11,7.56,-3.13
0.07,-0.23,0.98,3.04,4.69,-3.68
0.05,-0.2,0.97,4.69,0.14,-2.02
0.05,-0.22,1.01,4.23,-5.6,-3.45
0.05,-0.21,0.96,8.47,-4.81,-5.62
0.11,-0.2,0.98,7.08,-0.93,-2.14
0.1,-0.19,1.0,6.58,3.33,-2.27
0.07,-0.19,1.03,2.09,2.4,-4.52
0.07,-0.19,1.06,-0.12,1.56,-4.95
0.1,-0.19,1.01,-0.08,3.47,-4.66
0.12,-0.19,1.02,-0.87,5.94,-3.02
0.1,-0.21,1.01,-2.41,6.23,-2.82
0.08,-0.2,1.02,-1.5,3.51,-2.29
0.09,-0.2,1.01,-0.85,1.71,-1.25
0.07,-0.2,1.01,-0.89,1.85,-1.97
0.07,-0.2,1.01,-2.72,2.81,-2.55
0.09,-0.19,0.99,-2.78,5.01,-1.8
0.07,-0.21,0.97,-1.36,2.67,-1.39
0.08,-0.21,0.94,2.18,1.83,-0.49
0.07,-0.21,0.96,2.76,1.68,0.08
0.07,-0.2,0.95,3.66,-1.1,0.15
0.08,-0.2,0.96,0.2,-3.51,-0.03
0.05,-0.19,0.94,1.83,-3.95,0.34
0.08,-0.2,0.92,3.07,-0.67,-0.76
0.05,-0.2,0.95,3.22,-3.37,-2.17
0.08,-0.16,0.98,2.5,-4.6,-2.64
0.11,-0.18,0.91,3.1,2.9,-1.5
0.08,-0.19,0.93,3.21,2.99,-1.15
0.08,-0.19,0.95,2.58,1.98,-0.6
0.1,-0.18,0.96,1.56,6.49,0.99
0.11,-0.17,0.98,-0.23,10.2,3.25
0.11,-0.18,0.97,-1.27,10.37,3.98
0.07,-0.19,0.94,0.61,9.59,4.08
0.04,-0.2,0.96,0.46,12.47,1.33
0.05,-0.2,0.93,3.22,15.22,-0.4
0.03,-0.21,0.95,6.47,10.12,0.26
0.02,-0.21,0.98,9.92,2.17,-0.67
0.04,-0.19,0.95,11.86,-0.32,-0.58
0.05,-0.19,1.05,9.07,-6.89,-0.38
0.05,-0.18,0.99,8.85,-8.06,-0.53
0.07,-0.18,0.98,9.33,-4.79,-1.33
0.05,-0.18,0.99,9.01,-5.48,-0.72
0.06,-0.18,0.95,10.73,0.12,-1.1
0.07,-0.17,1.03,8.2,1.3,-2.03
0.08,-0.16,1.0,7.08,3.97,-1.42
0.1,-0.15,1.0,7.11,6.75,0.15
0.05,-0.16,1.02,5.04,0.37,1.5
0.07,-0.14,0.98,5.21,2.05,2.38
0.08,-0.16,0.95,7.21,4.2,1.76
