accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.18,-0.34,0.95,8.55,6.7,-13.27
0.18,-0.34,0.96,9.82,6.89,-13.27
0.19,-0.34,0.98,12.09,2.32,-11.77
0.21,-0.35,0.96,12.7,1.19,-11.1
0.2,-0.35,0.93,12.09,2.34,-13.57
0.22,-0.33,0.92,16.2,4.2,-14.03
0.28,-0.32,0.92,16.67,11.71,-12.44
0.29,-0.3,0.98,9.19,20.31,-10.08
0.4,-0.25,0.92,9.47,46.85,0.05
0.24,-0.27,0.97,7.3,45.85,4.26
0.17,-0.26,0.97,7.76,35.83,6.87
0.22,-0.27,0.93,8.02,35.6,9.6
0.16,-0.3,0.91,10.82,30.89,8.75
0.1,-0.29,0.9,12.78,21.71,4.75
0.1,-0.3,0.91,9.31,10.4,5.86
0.13,-0.31,0.93,7.53,9.63,1.51
0.1,-0.26,0.96,1.16,1.68,-3.39
0.12,-0.28,0.94,0.2,-5.19,0.38
0.17,-0.27,0.91,0.87,-0.12,0.34
0.13,-0.29,0.86,3.88,7.73,3.44
0.08,-0.3,0.9,6.02,5.91,1.48
0.07,-0.3,0.9,10.15,4.0,-5.5
0.11,-0.29,0.9,13.39,4.31,-9.31
0.11,-0.26,0.94,16.64,-0.43,-10.21
0.12,-0.24,0.96,19.97,-6.35,-9.44
0.15,-0.22,1.04,15.56,-9.95,-9.4
0.14,-0.2,1.0,15.07,-6.78,-12.31
0.18,-0.18,1.01,15.01,1.27,-12.78
0.18,-0.18,1.05,12.32,-0.4,-11.92
0.16,-0.19,1.16,4.92,-6.93,-11.62
0.15,-0.18,1.15,-2.64,-3.91,-12.35
0.24,-0.17,1.07,-4.18,4.61,-10.14
0.22,-0.18,1.02,-0.21,4.81,-6.96
0.18,-0.18,1.02,6.46,-2.63,-5.65
0.17,-0.2,1.07,7.34,-8.92,-5.88
0.18,-0.17,1.13,1.37,-5.18,-6.34
0.21,-0.17,1.03,3.44,0.21,-5.62
0.19,-0.2,1.02,8.06,-5.85,-5.04
0.2,-0.19,1.11,3.82,-15.54,-8.78
0.17,-0.21,1.09,-4.64,-10.26,-4.11
0.15,-0.19,0.99,-6.02,-2.6,-9.39
0.19,-0.19,0.95,-4.53,4.99,-8.32
0.22,-0.2,0.93,-0.14,6.5,-2.26
0.16,-0.24,0.96,0.06,2.55,-1.13
0.13,-0.24,0.97,-3.36,4.31,-3.24
0.1,-0.23,0.94,-3.8,6.79,-6.64
0.16,-0.24,0.9,-0.95,12.49,-11.05
0.18,-0.23,0.91,2.32,12.58,-4.11
0.13,-0.24,0.89,6.64,7.82,-2.63
0.08,-0.25,0.93,8.02,2.43,-4.52
0.1,-0.24,0.93,9.76,2.17,-6.85
0.12,-0.23,0.95,10.12,5.83,-8.41
0.12,-0.22,0.95,12.72,6.58,-9.88
0.12,-0.2,0.95,16.31,6.29,-9.37
0.14,-0.21,0.99,16.29,2.29,-8.06
0.14,-0.23,0.99,17.54,0.72,-8.32
0.14,-0.19,0.99,18.15,1.85,-7.89
0.12,-0.19,1.03,14.96,1.77,-8.05
0.15,-0.18,1.0,13.33,6.0,-8.4
