accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.42,-0.15,1.02,33.74,22.92,-29.51
0.41,-0.15,1.05,32.7,22.18,-25.54
0.35,-0.13,1.12,30.47,12.27,-21.6
0.31,-0.13,1.11,28.12,4.93,-22.84
0.36,-0.13,1.07,24.49,8.18,-23.18
0.4,-0.13,1.04,23.45,10.23,-20.6
0.39,-0.13,1.04,23.1,6.03,-16.6
0.37,-0.11,1.02,24.49,0.0,-12.43
0.34,-0.11,1.05,23.15,-5.5,-4.76
0.34,-0.1,1.04,22.06,-7.68,0.18
0.32,-0.08,1.01,22.34,-10.85,0.75
0.36,-0.11,0.97,22.21,1.57,0.32
0.34,-0.12,0.93,20.96,13.18,-1.33
0.36,-0.11,1.01,19.25,21.97,-3.31
0.38,-0.09,1.04,15.62,33.48,0.53
0.44,-0.06,1.05,10.81,45.18,9.4
0.2,-0.09,1.13,7.85,29.92,8.53
0.1,-0.11,1.15,5.31,11.47,0.38
0.18,-0.1,1.1,-0.87,18.58,-7.8
0.21,-0.12,1.01,-3.24,25.56,-15.25
0.23,-0.12,0.98,1.28,29.89,-17.05
0.26,-0.1,1.03,5.21,16.69,-11.1
0.26,-0.1,1.13,4.11,9.21,-4.73
0.2,-0.1,1.1,0.84,-0.96,-5.56
0.14,-0.14,0.99,7.95,-8.09,-10.15
0.19,-0.14,0.94,15.82,-7.62,-14.98
0.27,-0.13,0.97,20.23,-8.35,-14.09
0.3,-0.11,0.98,21.56,-5.63,-12.93
0.31,-0.09,1.05,19.48,-6.35,-11.94
0.37,-0.04,1.06,13.48,1.89,-3.25
0.38,-0.04,1.09,9.37,10.84,4.38
0.26,-0.06,1.04,12.38,1.33,2.41
0.23,-0.09,0.97,15.34,0.95,3.05
0.27,-0.06,1.05,10.9,5.45,4.7
0.31,-0.06,0.97,12.05,15.22,7.98
0.34,-0.04,0.96,9.62,32.02,14.9
0.25,-0.05,1.02,14.05,34.89,13.57
0.2,-0.08,1.12,12.69,25.28,9.85
0.19,-0.08,1.14,7.51,12.84,6.35
0.17,-0.03,1.05,7.21,12.49,5.57
0.26,-0.04,0.98,9.57,23.88,4.73
0.23,-0.06,1.05,10.96,18.67,3.68
0.23,-0.06,1.06,7.76,17.16,10.34
0.21,-0.06,1.01,7.19,20.75,8.14
0.22,-0.06,0.98,6.7,30.79,7.08
0.16,-0.06,1.02,3.95,32.99,5.28
0.21,-0.03,0.98,5.83,37.86,7.59
0.08,-0.06,1.08,3.68,22.11,4.93
