accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.11,-0.16,0.97,-3.44,5.11,-2.49
0.09,-0.15,0.99,1.48,2.14,-1.65
0.06,-0.16,0.99,2.93,-2.05,-1.92
0.08,-0.16,0.97,5.36,-4.03,-1.98
0.07,-0.17,0.95,6.08,6.4,-4.52
0.07,-0.16,0.99,6.0,9.28,-4.7
0.07,-0.15,1.02,-1.48,3.33,-1.5
0.08,-0.14,1.01,2.61,2.58,-3.71
0.08,-0.15,0.98,4.96,-0.95,-2.43
0.05,-0.16,0.95,8.49,-4.18,-2.14
0.12,-0.14,0.93,12.43,7.19,-1.4
0.08,-0.13,0.97,12.46,10.81,-1.39
0.04,-0.13,1.0,13.05,4.34,-0.35
0.02,-0.13,1.04,8.87,-1.1,-1.83
0.02,-0.13,0.99,7.1,-0.89,-5.22
0.06,-0.15,0.96,9.21,1.57,-6.14
0.07,-0.14,0.94,12.67,1.98,-6.31
0.08,-0.14,0.97,13.31,4.52,-6.9
0.07,-0.14,0.99,14.79,3.83,-7.48
0.05,-0.12,1.02,15.36,-3.11,-7.68
-0.0,-0.12,1.05,13.89,-8.7,-11.62
0.04,-0.12,1.01,13.62,-5.56,-15.37
0.07,-0.12,1.0,14.12,-1.37,-16.24
0.12,-0.1,1.02,14.99,-0.55,-13.57
0.12,-0.09,1.05,13.45,-0.72,-8.56
0.1,-0.08,1.07,12.12,-3.53,-4.38
0.1,-0.08,1.08,9.02,-5.44,-0.79
0.1,-0.07,1.06,7.19,-3.76,0.93
0.07,-0.08,1.04,6.37,0.17,-0.32
0.06,-0.08,1.05,6.02,-1.07,-1.54
0.08,-0.07,1.04,6.35,2.06,-1.74
0.06,-0.07,1.04,5.34,3.34,-2.15
0.06,-0.07,1.06,4.49,2.34,-1.86
0.08,-0.07,1.04,5.04,-1.91,-1.02
0.06,-0.08,1.02,4.93,-3.37,-1.48
0.07,-0.07,1.02,5.5,-2.27,-1.6
0.08,-0.06,1.05,3.24,-3.11,-1.31
0.1,-0.05,1.06,0.4,-1.88,-0.96
0.11,-0.06,1.0,2.55,0.82,0.53
0.09,-0.07,1.01,3.6,-1.15,1.53
0.09,-0.07,1.0,3.59,0.35,1.98
0.07,-0.08,0.99,4.05,2.09,-0.23
0.07,-0.07,1.0,3.65,1.89,-1.27
0.11,-0.06,0.99,6.2,1.1,1.37
0.1,-0.06,1.02,6.66,-2.11,3.65
0.08,-0.07,1.01,6.49,-2.75,3.31
0.1,-0.06,0.98,8.66,1.85,3.02
0.09,-0.05,1.03,7.73,1.45,3.69
0.08,-0.05,1.06,5.18,-2.64,3.88
0.08,-0.05,1.03,5.22,-2.95,3.4
0.09,-0.05,1.03,4.98,0.69,2.79
0.08,-0.06,1.01,4.4,1.05,2.93
0.08,-0.05,1.01,5.86,0.15,4.61
