accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.28,-0.38,0.85,10.78,3.4,-5.76
0.29,-0.38,0.81,16.67,10.2,-4.99
0.23,-0.38,0.86,20.43,7.04,-6.78
0.23,-0.38,0.96,16.5,3.44,-7.71
0.24,-0.35,0.97,12.41,-0.14,-8.11
0.28,-0.35,0.91,12.37,0.41,-7.28
0.25,-0.34,0.96,10.79,-4.92,-6.47
0.27,-0.35,0.94,9.97,-4.64,-7.07
0.3,-0.34,0.93,9.28,0.93,-5.3
0.28,-0.33,0.91,9.91,4.53,-6.17
0.27,-0.33,0.9,14.64,10.08,-6.64
0.27,-0.33,0.97,13.57,4.9,-6.18
0.26,-0.33,0.95,13.21,2.89,-6.15
0.25,-0.32,0.97,10.64,1.57,-6.53
0.26,-0.32,0.97,9.21,-0.27,-6.06
0.28,-0.31,0.96,8.87,3.16,-6.14
0.28,-0.31,0.93,10.4,5.47,-5.77
0.27,-0.32,0.94,11.91,7.01,-6.08
0.24,-0.32,0.96,10.18,7.5,-7.79
0.29,-0.31,0.93,11.74,12.43,-6.82
0.27,-0.31,0.94,13.25,9.33,-5.15
0.26,-0.31,0.93,15.11,2.44,-3.02
0.24,-0.31,0.91,18.96,-0.52,-3.1
0.24,-0.3,0.92,21.07,1.66,-4.78
0.24,-0.29,0.97,18.69,2.55,-7.5
0.26,-0.28,0.97,18.41,8.23,-8.67
0.27,-0.27,0.97,17.77,7.27,-6.67
0.3,-0.27,0.97,18.0,6.34,-3.11
0.28,-0.27,0.95,17.68,7.21,-1.3
0.26,-0.26,0.96,17.27,8.49,-1.42
0.26,-0.26,0.99,13.21,8.37,-1.53
0.24,-0.26,1.01,8.55,5.86,-2.64
0.25,-0.26,0.96,6.81,2.84,-2.81
0.26,-0.26,0.94,7.54,4.44,-2.69
0.25,-0.27,0.97,5.07,2.98,-3.36
0.27,-0.26,0.97,2.9,2.43,-2.49
0.26,-0.27,0.93,6.06,2.4,-1.53
0.24,-0.28,0.92,7.02,0.58,-1.34
0.23,-0.26,0.97,4.99,-0.49,-2.66
0.26,-0.26,0.94,4.95,4.35,-3.66
0.25,-0.26,0.92,5.83,5.65,-3.79
0.21,-0.26,1.04,1.37,-5.66,-3.3
0.25,-0.26,0.96,3.16,-8.26,-2.52
0.28,-0.25,0.89,8.06,1.86,-0.98
0.26,-0.26,0.95,9.25,3.31,-0.69
0.22,-0.26,0.95,10.75,2.72,-2.37
0.24,-0.24,0.98,10.44,1.95,-2.53
0.23,-0.24,1.02,6.47,1.18,-2.78
0.23,-0.23,0.98,7.36,2.95,-2.76
0.23,-0.23,0.98,6.85,2.82,-2.81
0.23,-0.24,0.99,5.91,2.08,-2.99
0.24,-0.24,0.95,6.87,4.67,-3.48
0.22,-0.24,0.97,7.73,1.44,-3.83
0.24,-0.23,0.97,6.92,-1.22,-3.05
0.21,-0.22,1.0,3.22,-2.95,-4.55
0.26,-0.22,0.94,3.44,6.53,-5.05
0.25,-0.22,0.96,3.71,8.17,-4.52
0.23,-0.23,0.98,3.28,2.32,-3.54
0.26,-0.23,0.93,6.6,0.99,-2.27
0.24,-0.23,0.93,8.52,1.01,-2.2
0.24,-0.23,0.95,8.27,1.28,-1.44
0.24,-0.2,0.95,8.06,1.98,-1.4
