accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.01,-0.08,1.03,8.24,-2.72,1.8
0.01,-0.09,1.03,7.95,-0.87,0.49
-0.03,-0.09,1.02,7.83,3.63,-0.56
-0.02,-0.08,1.04,5.47,6.18,-1.8
-0.03,-0.07,1.07,3.79,2.67,-2.0
-0.02,-0.09,1.0,6.03,2.78,-2.08
-0.02,-0.09,1.01,6.43,-0.21,-2.27
-0.01,-0.08,1.03,4.58,-2.89,-1.92
0.03,-0.08,1.0,6.21,-1.56,-0.4
-0.02,-0.08,1.01,6.31,-3.04,-1.82
0.0,-0.07,1.02,4.06,-0.56,-3.01
0.03,-0.07,1.0,4.27,0.82,-2.23
0.02,-0.08,0.99,5.42,1.6,-1.89
0.02,-0.07,1.0,5.85,-0.84,-1.16
0.03,-0.07,0.99,6.67,0.37,-1.54
0.01,-0.07,1.0,6.67,-4.53,0.06
0.02,-0.07,1.0,6.7,-5.47,-0.6
0.03,-0.07,0.97,7.25,-1.18,0.11
0.01,-0.06,1.03,4.99,-1.4,-0.56
0.02,-0.06,1.01,4.43,-1.08,-0.15
0.03,-0.05,0.97,4.46,-1.48,-0.61
0.01,-0.05,1.01,6.64,-5.95,0.32
0.05,-0.05,1.0,7.98,-1.01,0.85
0.02,-0.05,1.02,7.83,0.67,0.75
0.03,-0.04,1.06,6.21,-0.21,1.95
-0.0,-0.04,1.05,2.82,-3.21,2.37
0.01,-0.04,1.01,4.63,3.19,0.52
-0.02,-0.05,1.02,5.15,1.77,-0.14
0.01,-0.05,1.02,4.47,-0.47,0.87
0.01,-0.05,1.0,5.37,-2.4,1.3
0.0,-0.05,0.98,6.38,-1.98,0.82
0.0,-0.05,1.01,3.51,-1.48,0.41
0.01,-0.03,1.0,3.71,-1.69,0.12
0.02,-0.05,0.93,6.15,5.42,-0.11
0.01,-0.05,0.98,7.05,5.05,0.32
0.01,-0.04,0.98,8.75,4.41,0.58
-0.02,-0.04,0.99,9.31,2.24,-0.41
-0.04,-0.03,1.02,7.83,-3.42,-1.76
0.01,-0.03,1.0,7.05,-1.86,-2.5
0.02,-0.03,0.98,7.08,-1.98,-2.09
0.04,-0.04,0.95,8.05,-0.63,-1.57
0.01,-0.03,0.97,8.63,-2.14,-1.62
0.03,-0.02,0.94,11.05,1.36,-1.65
0.02,-0.02,1.0,9.04,-2.7,-1.24
0.05,-0.01,0.98,9.02,-3.6,0.31
0.04,-0.0,0.99,7.47,-3.01,1.11
0.03,-0.01,1.0,8.12,-3.79,1.24
0.04,-0.01,1.0,9.1,0.92,1.04
0.01,0.0,1.03,7.83,-1.89,0.66
-0.0,-0.0,1.04,6.61,-1.19,-0.37
-0.03,-0.0,1.05,4.69,-4.99,-2.15
-0.01,-0.01,1.03,5.13,-3.44,-2.82
0.02,-0.01,1.02,5.71,-6.38,-1.31
0.03,-0.01,1.02,5.66,-5.53,0.41
0.02,-0.01,1.08,0.38,-4.53,-0.32
-0.05,0.01,1.07,-1.16,-14.44,-2.23
-0.03,0.01,1.05,-0.87,-7.27,-1.69
-0.02,0.01,1.02,-2.23,-13.89,-5.11
-0.01,-0.01,1.01,-1.11,-9.77,-6.5
0.03,-0.02,0.99,2.32,-9.89,-5.57
0.04,-0.01,1.01,3.16,-9.34,-4.11
0.05,-0.0,1.01,2.95,-5.92,-2.56
0.04,-0.01,0.99,5.04,-4.44,-2.38
0.02,-0.01,1.03,2.84,-4.41,-3.39
0.02,-0.01,1.02,3.02,-2.49,-3.69
0.08,-0.03,1.0,0.05,2.43,-4.23
0.0,0.0,0.99,5.15,-5.85,-3.71
0.04,0.01,1.0,7.63,-3.97,-3.68
0.04,-0.0,1.0,7.86,-3.1,-3.63
0.05,0.0,1.02,8.11,-2.9,-3.22
0.03,0.0,1.02,9.24,-5.33,-4.15
0.05,0.0,1.01,9.57,-4.27,-3.82
0.07,0.02,1.03,7.83,-3.76,-2.96
0.07,0.03,1.02,7.71,-2.7,-2.35
0.07,0.01,1.02,7.91,-1.42,-1.85
0.07,0.03,1.02,8.02,-0.53,-1.91
0.04,0.01,1.03,7.37,-0.55,-3.18
0.06,0.02,1.03,6.66,-2.26,-2.89
0.05,0.03,1.02,6.66,-6.17,-2.58
0.05,0.03,1.02,7.47,-7.63,-2.63
0.05,0.02,1.02,6.99,-9.95,-2.7
0.06,0.03,1.02,6.08,-10.35,-3.01
0.08,0.03,1.0,5.65,-9.04,-2.44
0.1,0.03,0.97,7.68,-4.12,-1.8
0.07,0.03,0.98,6.82,-1.5,-2.32
0.08,0.04,1.0,6.63,-0.35,-2.17
0.08,0.04,1.0,6.96,-1.28,-0.81
0.04,0.04,1.03,6.67,-7.6,-1.19
0.04,0.04,1.05,4.27,-11.31,-2.38
0.07,0.04,0.99,5.13,-4.17,-3.71
0.05,0.04,1.02,3.91,-6.15,-3.76
0.08,0.04,1.0,3.92,-5.44,-2.66
0.08,0.04,0.96,6.55,-4.87,-1.88
0.07,0.05,0.96,8.53,-5.08,-1.45
0.1,0.05,1.01,7.73,-3.68,-0.78
0.09,0.05,0.98,8.82,-2.6,-0.21
0.07,0.05,0.99,7.97,1.82,-2.37
0.06,0.05,0.99,8.0,3.95,-3.65
0.07,0.05,0.95,10.11,6.52,-4.79
0.01,0.05,0.98,10.03,1.62,-7.71
0.01,0.06,1.03,7.74,-5.34,-9.31
0.03,0.06,0.99,7.13,-11.27,-10.56
0.05,0.05,0.95,8.03,-12.81,-10.73
0.08,0.05,0.95,9.27,-14.67,-9.91
0.13,0.06,0.94,11.53,-8.69,-7.42
0.1,0.09,1.06,9.1,-9.57,-6.27
0.07,0.11,1.12,4.75,-4.35,-7.02
0.05,0.12,1.12,-0.2,2.58,-9.24
0.05,0.11,1.13,-6.6,0.44,-10.73
0.08,0.1,1.06,-7.62,0.24,-10.38
0.08,0.08,1.05,-7.77,-8.06,-8.35
0.09,0.08,1.02,-5.88,-11.33,-7.39
0.1,0.07,1.03,-4.03,-5.89,-4.44
0.08,0.08,1.04,-8.49,-7.05,-7.19
0.09,0.08,0.99,-5.08,-6.12,-8.89
0.14,0.06,0.97,-3.74,1.16,-7.44
0.11,0.07,1.04,-1.89,-11.56,-4.18
0.17,0.04,1.01,-3.66,-3.98,-3.73
0.1,0.07,0.98,2.38,-8.87,-2.73
0.12,0.08,1.05,-0.27,-4.53,-1.97
0.05,0.08,1.12,-4.64,-10.56,-3.66
0.09,0.09,1.12,-12.85,-9.4,-7.04
0.14,0.06,0.97,-8.78,0.35,-6.46
0.11,0.06,0.96,-5.01,-6.4,-5.37
0.15,0.06,0.94,-0.53,-2.26,-3.6
0.11,0.05,0.95,2.76,-2.87,-3.79
0.12,0.05,0.94,6.15,-5.6,-3.37
0.13,0.06,0.97,7.07,-9.11,-1.95
0.13,0.06,0.96,7.71,-11.53,-1.74
0.14,0.07,0.98,8.31,-8.7,-1.86
0.13,0.07,0.97,8.09,-10.87,-1.45
0.16,0.08,1.0,7.94,-10.32,-0.46
0.12,0.08,1.01,5.65,-11.65,-0.32
0.13,0.08,1.01,4.08,-9.47,-1.45
0.16,0.08,0.99,3.34,-3.25,-1.36
0.16,0.07,0.99,4.09,-3.28,0.81
0.18,0.07,0.99,6.24,-3.25,4.56
0.14,0.04,1.01,8.02,-0.17,9.63
0.19,0.07,1.09,3.3,8.05,11.56
0.19,0.07,1.1,-3.82,20.56,12.31
0.2,0.07,1.1,-10.31,39.6,12.66
0.21,0.06,1.11,-16.49,50.98,15.5
0.13,0.06,1.12,-17.91,50.96,18.29
0.09,0.06,1.11,-17.22,50.15,20.79
0.04,0.06,1.07,-15.08,45.65,20.92
-0.06,0.03,1.08,-13.21,31.88,18.81
-0.07,0.02,1.04,-10.34,22.87,13.5
-0.09,0.03,0.98,-4.11,8.9,8.81
-0.05,0.03,0.99,-1.11,2.49,5.02
-0.0,0.04,0.96,2.0,-3.36,3.56
0.02,0.06,0.92,7.51,-8.0,3.07
0.02,0.07,0.96,10.0,-12.21,1.85
0.03,0.08,0.95,11.19,-14.38,0.79
0.07,0.09,0.92,12.08,-11.94,0.67
0.07,0.09,0.96,11.79,-13.76,1.15
0.1,0.1,0.94,12.15,-7.68,1.59
0.09,0.1,0.97,11.08,-1.57,1.16
0.08,0.11,0.98,9.91,-1.33,1.45
0.1,0.11,0.99,10.03,-5.71,4.2
0.09,0.11,1.02,9.56,-8.46,6.05
0.08,0.1,1.01,8.92,-3.15,5.39
0.09,0.11,1.03,7.59,6.02,4.61
0.08,0.11,1.03,6.27,7.76,5.22
0.07,0.09,1.02,7.3,5.59,5.76
0.07,0.09,1.01,7.76,-0.27,6.64
0.06,0.09,1.02,8.82,-1.08,7.15
0.07,0.09,0.98,12.24,1.8,7.63
0.06,0.09,1.01,12.92,5.47,6.47
0.04,0.09,1.03,12.09,9.91,5.15
0.03,0.1,1.05,8.78,10.52,4.35
0.01,0.09,1.09,5.36,2.67,3.62
0.02,0.11,1.05,4.93,-1.1,2.67
0.03,0.09,1.03,5.95,-3.33,2.79
0.04,0.09,1.03,5.54,-0.21,1.42
0.01,0.09,1.05,3.56,-2.4,-0.81
0.01,0.11,1.07,2.44,-3.02,-2.31
0.04,0.11,1.03,2.72,-0.23,-2.78
-0.01,0.1,1.1,-1.54,-10.87,-4.05
0.04,0.11,1.02,-0.9,-10.35,-4.53
0.06,0.11,1.0,0.09,-8.18,-4.56
0.04,0.1,1.03,-1.33,-12.92,-4.81
0.1,0.11,0.94,1.66,-7.76,-3.92
0.07,0.11,0.97,2.93,-7.19,-4.15
0.09,0.12,0.99,2.43,-8.17,-3.3
0.08,0.12,1.0,1.88,-7.51,-3.36
0.08,0.11,0.97,3.57,-5.85,-2.82
0.14,0.11,0.98,4.0,2.81,-1.3
0.1,0.11,1.0,3.8,1.69,-0.29
0.09,0.11,1.0,4.44,3.28,0.64
0.1,0.13,1.09,-0.47,2.58,0.21
0.04,0.12,1.03,2.78,-3.28,0.12
0.1,0.12,1.03,2.79,-1.07,0.78
0.08,0.11,1.05,0.05,1.48,0.95
0.13,0.07,1.06,-4.56,8.49,0.46
0.07,0.11,1.0,0.27,3.31,1.86
0.06,0.13,1.07,-1.3,0.17,0.66
0.05,0.1,1.0,0.96,-2.38,0.64
0.05,0.11,1.03,-1.1,-1.3,-1.4
0.04,0.11,1.04,-1.57,-3.27,-1.44
0.07,0.11,1.02,-0.82,-2.66,-0.87
0.06,0.1,1.04,-1.83,-4.75,-1.11
0.05,0.1,1.05,-1.76,-9.39,-1.66
0.05,0.11,1.05,-4.43,-7.6,-3.42
0.06,0.1,1.02,-6.82,-5.59,-2.29
0.05,0.11,0.99,-7.24,-9.05,-6.52
0.1,0.1,0.91,-3.83,-1.68,-5.83
0.09,0.11,0.94,-1.8,-5.33,-5.68
0.1,0.11,0.92,1.21,-6.05,-4.46
0.12,0.12,0.93,2.43,-4.85,-3.51
