accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.12,-0.35,0.94,8.4,8.21,-3.33
0.11,-0.34,0.93,8.95,5.5,-4.43
0.12,-0.34,0.95,7.83,5.04,-5.45
0.14,-0.33,0.96,5.77,6.55,-6.85
0.21,-0.43,0.83,8.4,9.27,-6.08
0.16,-0.33,0.94,10.9,1.71,-4.09
0.14,-0.33,0.97,10.67,-2.67,-4.6
0.18,-0.32,0.95,9.39,5.71,-5.24
0.18,-0.33,0.96,7.8,8.43,-5.19
0.15,-0.32,0.99,6.5,2.89,-4.52
0.14,-0.32,0.95,7.4,2.41,-4.53
0.15,-0.32,0.94,8.98,5.45,-5.21
0.15,-0.33,0.96,8.31,1.71,-4.72
0.15,-0.31,1.0,6.0,-2.99,-3.76
0.17,-0.3,0.96,6.92,1.94,-3.73
0.16,-0.31,0.95,6.96,5.42,-4.11
0.14,-0.32,0.96,6.47,1.62,-3.33
0.14,-0.31,0.97,5.02,-1.98,-2.47
0.14,-0.31,0.94,5.59,-1.15,-3.62
0.15,-0.31,0.92,4.31,2.95,-4.9
0.16,-0.32,0.91,5.11,2.85,-4.17
0.19,-0.32,0.88,7.89,4.05,-1.66
0.15,-0.33,0.86,11.33,2.27,0.11
0.11,-0.32,0.89,13.48,-2.29,-0.63
0.11,-0.32,0.92,11.97,-4.6,-2.47
0.12,-0.3,0.94,7.51,0.23,-5.45
0.16,-0.29,0.89,8.35,11.33,-5.85
0.14,-0.3,0.91,9.36,12.56,-5.25
0.11,-0.3,0.95,7.28,4.93,-5.28
0.14,-0.3,0.92,7.47,3.39,-4.78
0.14,-0.3,0.91,9.21,0.69,-4.08
0.16,-0.3,0.9,11.91,1.25,-2.73
0.14,-0.29,0.93,13.25,0.26,-3.15
0.13,-0.28,0.98,11.97,-2.79,-3.07
0.14,-0.26,0.96,11.57,-0.47,-2.66
0.2,-0.24,1.01,7.98,0.18,1.11
0.21,-0.24,1.02,5.48,-0.64,5.69
0.19,-0.25,1.01,3.11,0.72,8.5
0.18,-0.24,0.99,2.66,7.4,10.9
0.17,-0.27,0.95,3.54,14.89,10.2
0.08,-0.27,1.0,2.79,11.45,6.43
0.07,-0.28,1.01,1.69,11.73,1.88
0.08,-0.26,1.06,-1.63,8.03,-2.06
0.12,-0.25,1.04,-3.16,4.93,-1.69
0.15,-0.27,1.01,-2.73,1.04,2.89
0.13,-0.27,1.05,-9.25,-3.15,2.78
0.15,-0.26,0.97,-9.05,6.38,2.21
0.13,-0.27,0.97,-8.5,9.54,1.86
0.11,-0.29,0.96,-4.84,7.94,2.53
0.09,-0.29,0.94,-2.17,7.11,0.61
0.06,-0.29,0.98,-2.9,4.58,-3.62
