accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.11,-0.24,0.93,9.19,1.48,2.93
0.09,-0.24,0.92,13.33,6.75,2.52
0.07,-0.23,1.0,7.4,9.5,26.98
0.06,-0.19,1.05,8.99,1.22,3.68
0.04,-0.23,0.98,9.13,2.23,2.15
0.03,-0.23,1.04,6.6,0.38,0.6
0.06,-0.22,1.01,6.11,0.11,-0.32
0.06,-0.22,1.0,7.45,2.72,-0.69
0.01,-0.22,1.03,6.05,-3.66,-2.69
0.05,-0.2,1.05,1.48,-6.15,-3.15
0.1,-0.19,0.99,2.6,-0.38,-2.23
0.08,-0.2,0.96,5.36,-1.19,-1.15
0.09,-0.2,1.0,6.21,-5.57,0.81
0.09,-0.19,0.96,7.34,-1.36,0.96
0.08,-0.18,0.97,7.1,0.38,0.73
0.04,-0.18,1.05,3.22,-6.2,-0.06
0.08,-0.17,1.02,0.31,-4.37,-0.49
0.09,-0.19,0.97,2.18,0.7,0.06
0.08,-0.19,0.96,4.31,-2.46,1.02
0.07,-0.2,0.96,6.09,-4.09,1.66
0.08,-0.19,0.97,5.3,-1.82,1.92
0.07,-0.19,0.99,5.39,-0.85,1.31
0.04,-0.19,1.03,2.12,-2.87,-0.08
0.07,-0.18,0.98,2.98,1.1,-0.4
0.04,-0.19,1.04,0.49,-3.68,-0.64
0.05,-0.2,1.0,1.89,-5.53,-0.76
0.07,-0.2,0.95,5.24,-2.0,-1.62
0.07,-0.2,1.01,3.63,-2.37,-0.64
0.1,-0.19,0.98,6.0,1.45,0.64
0.06,-0.19,1.0,5.76,-0.2,-0.15
0.05,-0.18,1.03,4.64,-3.74,-0.96
0.07,-0.18,1.01,4.89,-5.25,-0.34
0.06,-0.19,1.0,4.41,-7.18,-0.24
0.09,-0.2,1.02,2.49,-5.98,-0.38
0.11,-0.18,0.98,2.2,3.62,-0.56
0.09,-0.19,1.0,2.69,4.41,0.27
0.08,-0.19,0.99,4.64,0.52,1.53
0.06,-0.19,1.0,5.11,-2.4,0.82
0.09,-0.17,1.0,6.17,-0.53,1.19
0.08,-0.17,0.99,7.44,0.34,0.78
0.07,-0.17,0.99,8.92,-2.15,-0.08
0.09,-0.17,0.99,10.21,0.93,-0.46
0.07,-0.17,1.0,8.61,-0.26,-1.53
0.08,-0.17,0.98,8.52,1.94,-2.2
0.1,-0.17,0.97,9.79,2.44,-2.7
0.07,-0.17,0.96,11.88,7.1,9.33
0.1,-0.16,0.97,11.07,6.31,-4.0
0.06,-0.16,1.0,10.84,0.76,-1.13
0.05,-0.14,1.07,6.34,-1.36,-4.89
0.07,-0.13,1.05,2.31,-1.31,-5.02
0.11,-0.14,1.0,1.31,-2.09,-3.37
0.09,-0.15,0.99,2.85,-5.6,-1.56
0.12,-0.15,0.94,4.67,0.09,-0.61
0.07,-0.15,0.97,5.31,1.83,-1.51
0.1,-0.15,0.95,8.06,4.26,-1.11
0.1,-0.14,0.96,10.26,3.76,0.27
0.05,-0.13,1.03,6.61,-4.73,0.6
0.08,-0.13,1.03,5.44,-4.79,1.07
0.08,-0.13,0.99,7.65,-2.37,1.79
0.08,-0.14,0.99,8.58,1.15,2.02
0.08,-0.13,1.01,8.63,4.41,2.49
0.09,-0.14,0.98,9.97,9.37,3.59
0.04,-0.14,1.02,8.78,4.49,3.28
0.02,-0.13,1.04,7.18,1.68,1.65
0.02,-0.13,1.04,5.74,2.44,-0.84
0.04,-0.13,1.03,4.29,1.94,-1.79
0.03,-0.14,1.02,5.89,-1.91,-2.35
0.04,-0.14,1.02,5.31,-3.86,-3.25
0.04,-0.13,1.03,4.21,-6.24,-3.86
0.04,-0.13,1.03,4.29,-8.34,-4.43
0.05,-0.13,1.05,2.35,-9.1,-4.58
0.07,-0.12,1.01,1.94,-4.0,-5.1
0.06,-0.12,0.99,2.09,-1.25,-6.38
0.05,-0.12,1.03,0.32,-5.62,-6.64
0.09,-0.11,0.97,2.53,-4.7,-6.34
0.08,-0.11,0.96,5.85,-2.82,-6.55
0.09,-0.12,0.96,7.24,-4.35,-6.14
0.11,-0.1,0.98,7.27,-7.44,-4.2
0.11,-0.1,0.97,8.46,-8.29,-2.76
0.14,-0.09,0.98,7.95,-3.91,-0.78
0.11,-0.09,1.0,7.66,-0.56,-0.12
0.09,-0.09,1.02,6.69,1.53,-1.25
0.07,-0.09,1.04,4.67,-1.07,-1.34
0.08,-0.09,1.04,4.79,-3.62,-1.19
0.07,-0.1,1.02,5.76,-4.55,-1.65
0.08,-0.09,1.01,6.35,-4.29,-1.59
0.08,-0.09,1.0,7.4,-7.97,-0.76
0.06,-0.09,0.98,10.03,-10.66,-1.79
0.05,-0.1,0.98,10.79,-9.98,-4.27
0.02,-0.09,1.03,6.31,-19.56,-6.76
0.05,-0.09,0.97,4.11,-19.1,-9.59
0.11,-0.08,0.93,4.32,-15.73,-10.0
0.14,-0.09,0.91,6.93,-14.03,-7.85
0.15,-0.09,0.93,8.73,-15.28,-5.73
0.13,-0.09,0.96,10.0,-14.76,-4.76
0.15,-0.08,0.98,9.86,-10.53,-4.61
0.13,-0.08,0.99,10.6,-9.16,-4.35
0.14,-0.08,1.01,9.53,-5.25,-4.23
0.16,-0.07,0.98,10.26,-0.05,-4.26
0.14,-0.08,1.01,10.15,-0.17,-4.12
0.14,-0.07,0.97,12.27,-0.38,-3.97
0.16,-0.07,0.96,15.66,-1.69,-2.46
0.17,-0.06,0.95,19.07,-0.92,-2.03
0.17,-0.05,0.97,19.68,3.48,-1.98
0.18,-0.04,0.98,21.45,9.47,-1.34
0.19,-0.03,1.01,18.76,5.68,0.53
0.15,-0.03,1.06,16.09,5.63,1.1
0.14,-0.03,1.06,13.53,3.88,1.89
0.13,-0.03,1.08,10.82,0.9,1.68
0.09,-0.03,1.1,8.11,-1.76,0.06
0.11,-0.04,1.06,6.31,-2.06,-1.18
0.11,-0.04,1.05,5.07,-4.92,-2.08
0.12,-0.04,1.0,6.66,-4.84,-3.08
0.15,-0.03,1.0,7.71,-4.27,-3.19
0.13,-0.03,1.05,5.04,-8.69,-2.95
0.14,-0.03,1.0,7.37,-6.98,-3.34
0.16,-0.02,1.01,6.11,-7.82,-2.35
0.17,-0.02,1.02,5.63,-6.37,-1.11
0.17,-0.02,0.97,7.76,-1.34,-0.11
0.16,-0.01,0.99,8.46,0.75,1.08
0.16,0.0,1.04,6.23,1.5,2.46
0.15,-0.0,1.01,7.13,7.36,2.73
0.12,-0.0,1.05,4.99,7.1,2.41
0.12,0.0,1.07,2.93,5.79,3.18
0.13,-0.0,1.03,3.83,8.12,3.53
0.1,-0.01,1.03,4.35,8.78,2.76
0.11,-0.0,1.01,5.31,9.21,2.61
0.11,-0.0,0.97,6.17,4.4,2.55
0.08,-0.01,1.03,4.09,-6.73,2.31
0.08,0.02,1.06,2.4,-8.99,0.9
0.11,0.02,1.04,-0.98,-6.37,0.41
0.14,0.02,1.0,0.73,0.81,1.42
0.12,0.01,1.02,-1.92,-0.61,3.57
0.1,0.01,1.04,-2.69,1.27,3.65
0.1,0.01,1.05,-7.13,3.27,2.9
0.09,0.0,1.03,-7.79,5.57,1.98
0.11,-0.01,0.99,-5.82,6.46,1.79
0.1,-0.01,1.02,-6.46,2.46,2.08
0.1,-0.02,1.01,-6.11,3.34,2.03
0.15,-0.01,0.97,-2.05,8.37,2.98
0.1,-0.03,1.04,-1.59,5.3,1.88
0.07,-0.03,1.03,-0.05,2.93,0.23
0.09,-0.02,1.03,0.75,5.04,-1.59
0.09,-0.01,1.04,0.5,3.47,-2.89
0.12,-0.01,1.03,1.54,1.48,-1.97
0.13,-0.02,1.04,2.29,-2.84,-0.53
0.14,-0.01,1.03,2.29,-1.04,0.38
0.15,-0.01,1.04,0.89,3.68,0.11
0.14,-0.01,1.03,1.21,7.18,0.21
