accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.22,-0.38,0.98,27.6,22.93,-0.66
0.21,-0.36,1.01,17.53,19.92,-1.27
0.22,-0.36,0.99,9.27,17.62,-4.26
0.25,-0.36,0.88,9.6,20.38,-3.8
0.26,-0.36,0.9,10.93,21.04,-1.54
0.24,-0.36,0.93,10.58,14.63,0.31
0.22,-0.37,0.93,10.56,8.31,0.2
0.24,-0.38,0.9,12.92,8.2,0.34
0.23,-0.37,0.94,12.96,8.84,-0.35
0.22,-0.35,0.96,12.18,9.27,-1.71
0.22,-0.35,0.99,8.03,8.82,-1.83
0.22,-0.34,1.0,5.68,4.58,-1.01
0.23,-0.35,0.94,6.99,0.75,-0.2
0.23,-0.36,0.9,11.97,1.3,-0.4
0.22,-0.35,0.92,13.85,0.87,-0.46
0.26,-0.33,0.92,14.75,7.76,-0.24
0.27,-0.33,0.93,14.29,17.36,2.49
0.24,-0.33,0.95,13.01,18.43,3.88
0.25,-0.33,0.92,14.81,18.61,6.78
0.2,-0.34,0.96,14.18,15.68,6.79
0.17,-0.34,0.98,12.66,12.95,6.92
0.18,-0.32,0.96,12.63,13.6,5.77
0.15,-0.34,0.92,14.93,13.51,3.63
0.12,-0.32,0.98,14.06,10.98,1.79
0.13,-0.32,1.04,8.82,7.86,-0.34
0.18,-0.33,0.95,8.84,12.81,-0.09
0.15,-0.33,0.93,10.5,9.15,-0.99
0.15,-0.34,0.9,14.31,5.69,-1.62
0.16,-0.32,0.95,14.17,3.8,-2.52
0.16,-0.32,0.99,11.68,2.34,-4.05
0.17,-0.32,0.97,13.47,3.15,-4.93
0.2,-0.3,0.99,11.95,4.7,-3.76
0.2,-0.29,1.01,9.42,6.34,-2.46
0.16,-0.29,1.0,8.63,5.88,-3.3
0.17,-0.29,1.0,7.76,3.66,-3.13
0.2,-0.3,0.99,7.27,1.39,-2.35
0.21,-0.3,0.93,10.75,2.53,-1.01
0.21,-0.29,0.94,13.01,2.95,1.62
0.23,-0.28,0.93,16.87,4.81,5.1
0.23,-0.28,0.91,21.31,3.85,7.51
0.23,-0.29,0.92,22.63,6.08,11.94
0.21,-0.27,1.0,16.92,2.89,13.71
0.16,-0.26,1.0,11.4,6.23,11.47
0.06,-0.26,0.98,6.93,6.82,3.02
0.09,-0.24,0.97,3.65,12.69,-4.7
0.15,-0.25,0.95,3.07,15.02,-4.58
0.19,-0.26,0.93,5.63,10.0,-0.49
0.13,-0.27,0.98,3.08,1.15,-0.63
0.13,-0.26,0.94,3.57,5.4,-3.11
0.13,-0.25,0.95,3.86,10.02,-5.45
0.16,-0.26,0.93,6.73,6.52,-4.34
0.16,-0.26,0.94,8.29,1.83,-2.56
0.15,-0.25,0.94,9.08,0.6,-2.47
0.16,-0.25,0.93,9.45,3.79,-3.76
0.16,-0.24,0.95,10.03,3.66,-3.66
0.13,-0.24,1.01,6.32,-0.73,-4.31
0.16,-0.23,1.02,2.5,0.49,-3.98
0.21,-0.23,0.92,6.18,8.5,-1.71
0.17,-0.25,0.95,9.02,7.05,-0.53
0.13,-0.25,1.01,9.02,0.79,-0.29
0.17,-0.24,0.97,10.38,5.6,-0.66
0.12,-0.23,1.02,7.71,4.89,-2.4
0.1,-0.23,1.08,3.13,-0.63,-5.05
0.17,-0.21,1.03,1.25,4.78,-3.79
0.15,-0.24,0.98,4.9,3.34,-2.69
0.12,-0.25,1.01,4.89,-2.89,-2.87
0.13,-0.24,1.0,5.63,-4.56,-2.78
0.14,-0.25,0.97,4.82,-3.51,-3.76
0.11,-0.23,1.01,4.35,-8.05,-4.69
0.11,-0.21,1.04,2.31,-11.62,-5.02
0.09,-0.2,1.03,1.48,-14.52,-6.15
0.13,-0.19,0.99,1.42,-15.94,-4.47
0.17,-0.18,0.97,4.35,-18.96,2.05
0.18,-0.16,0.96,7.3,-25.97,10.06
0.16,-0.18,0.95,7.88,-30.84,13.66
0.12,-0.22,0.91,7.94,-29.62,9.85
0.16,-0.26,0.84,8.18,-10.99,4.09
0.17,-0.25,0.91,5.54,-1.73,0.56
0.15,-0.24,1.0,-1.91,-3.94,-1.95
0.17,-0.24,0.92,1.07,-5.39,-0.85
0.19,-0.24,0.88,5.63,-1.69,-0.32
0.16,-0.24,0.94,6.7,2.82,-3.13
0.16,-0.25,0.96,5.62,8.23,-6.52
0.18,-0.24,0.94,8.05,10.27,-6.09
0.18,-0.23,0.94,12.31,6.34,-6.46
0.2,-0.22,0.98,12.6,3.25,-5.89
0.2,-0.21,1.01,12.55,4.31,-5.79
0.19,-0.2,1.02,11.57,5.3,-5.5
0.19,-0.19,1.02,10.87,5.15,-5.02
0.17,-0.19,1.03,10.0,3.42,-4.52
0.16,-0.18,1.08,5.94,2.02,-5.69
0.18,-0.18,1.04,4.95,4.26,-6.18
0.18,-0.19,1.01,5.21,3.86,-6.64
0.19,-0.19,0.99,6.02,0.87,-4.7
0.17,-0.2,0.96,8.14,-2.37,-4.08
0.17,-0.2,0.95,9.77,-2.64,-8.02
0.18,-0.19,0.97,8.84,-2.61,-6.66
0.17,-0.18,0.98,8.99,-1.16,-6.27
0.18,-0.17,0.97,9.53,-4.12,-5.76
0.17,-0.18,1.0,8.2,-9.88,-6.44
0.2,-0.18,0.97,8.56,-7.05,-5.1
0.19,-0.18,0.94,10.0,-1.59,-4.87
0.14,-0.16,1.03,6.24,-5.66,-6.96
0.15,-0.15,1.02,4.31,-5.91,-8.4
0.14,-0.14,1.02,3.42,-8.05,-9.04
0.13,-0.14,1.05,0.92,-16.29,-10.41
0.12,-0.12,1.02,-0.12,-22.08,-11.54
0.15,-0.1,1.0,-3.19,-19.89,-12.29
0.29,-0.08,1.02,-10.2,-8.61,-6.81
0.38,-0.07,0.98,-16.34,9.11,3.1
0.33,-0.11,0.85,-10.21,10.72,10.64
0.3,-0.16,0.84,-1.18,24.93,15.73
0.22,-0.17,0.97,-6.58,17.25,13.68
0.18,-0.21,0.92,-4.96,12.82,10.58
0.15,-0.26,0.89,-1.4,16.78,5.73
0.19,-0.22,0.9,3.51,13.47,5.1
0.18,-0.22,0.97,3.63,10.26,4.69
0.18,-0.23,0.98,4.11,7.66,3.77
0.2,-0.21,0.96,8.0,8.58,4.58
0.17,-0.2,0.98,10.6,7.63,4.87
0.16,-0.2,1.02,11.68,6.89,4.21
0.15,-0.18,1.04,11.18,6.84,3.69
0.13,-0.18,1.05,10.67,6.79,1.53
0.09,-0.17,1.09,9.22,1.19,-0.63
0.08,-0.16,1.06,9.22,-5.77,-2.49
0.06,-0.16,1.03,9.85,-12.24,-6.17
0.08,-0.16,1.04,8.41,-15.05,-8.56
0.11,-0.15,0.99,7.51,-16.34,-9.24
0.12,-0.13,0.98,6.03,-16.85,-10.75
0.14,-0.15,0.94,4.75,-15.31,-13.36
0.17,-0.16,0.86,9.24,-9.73,-15.22
0.18,-0.15,0.89,13.25,-11.42,-14.38
0.2,-0.14,0.94,12.7,-15.1,-12.7
0.18,-0.14,0.95,12.58,-18.64,-12.37
0.23,-0.14,0.93,13.82,-13.59,-11.25
