accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.36,0.22,0.86, -4.55, 0.40, -3.08,
 0.36,0.22,0.86, -4.70, 0.64, -2.90,
 0.37,0.22,0.86, -4.76, 1.05, -2.99,
 0.37,0.22,0.86, -4.76, 1.36, -2.67,
 0.37,0.22,0.86, -5.13, 1.11, -2.17,
 0.37,0.21,0.85, -4.99, 1.11, -1.89,
 0.37,0.21,0.85, -4.38, 0.64, -2.08,
 0.36,0.21,0.86, -3.92, -0.05, -1.91,
 0.36,0.22,0.86, -3.45, -0.40, -1.71,
 0.37,0.22,0.86, -3.44, -0.82, -1.94,
 0.36,0.22,0.85, -3.80, -1.16, -1.86,
 0.36,0.22,0.87, -3.59, -1.31, -1.50,
 0.37,0.22,0.87, -4.03, -1.73, -1.47,
 0.37,0.21,0.88, -4.31, -1.53, -2.26,
 0.37,0.22,0.87, -4.72, -0.81, -2.34,
 0.38,0.23,0.88, -5.05, 0.14, -2.08,
 0.38,0.22,0.87, -5.19, 0.79, -2.03,
 0.38,0.22,0.87, -4.70, 1.30, -2.06,
 0.38,0.22,0.87, -4.58, 1.59, -1.95,
 0.37,0.22,0.86, -4.50, 1.97, -1.98,
 0.37,0.23,0.87, -4.58, 2.06, -1.76,
 0.36,0.22,0.88, -4.69, 1.53, -1.83,
 0.36,0.22,0.86, -4.78, 1.19, -2.20,
 0.36,0.22,0.86, -4.27, 0.24, -2.26,
 0.36,0.22,0.87, -4.34, -0.40, -1.71,
 0.37,0.22,0.86, -4.84, -0.92, -0.93,
 0.37,0.22,0.88, -5.07, -1.21, -0.50,
 0.37,0.22,0.87, -5.24, -1.16, -0.31,
 0.36,0.22,0.86, -5.28, -1.24, -0.26,
 0.36,0.22,0.87, -5.30, -0.89, -0.44,
 0.36,0.22,0.87, -5.24, 0.03, -0.96,
 0.36,0.22,0.87, -5.27, 0.29, -1.25,
 0.36,0.21,0.86, -5.15, 0.95, -1.47,
 0.36,0.22,0.87, -5.02, 1.77, -1.71,
 0.36,0.23,0.87, -5.59, 1.85, -1.25,
 0.36,0.22,0.88, -6.08, 1.28, -1.48,
 0.35,0.22,0.87, -5.57, -0.49, -1.39,
 0.35,0.22,0.87, -5.22, -1.89, -1.07,
 0.34,0.21,0.86, -4.96, -3.95, -0.72,
 0.35,0.22,0.86, -4.67, -5.88, -0.32,
 0.34,0.21,0.86, -4.31, -7.44, -0.20,
 0.33,0.21,0.86, -4.58, -8.78, -0.18,
 0.33,0.22,0.87, -5.39, -10.31, -0.29,
 0.32,0.21,0.86, -5.57, -11.83, -1.01,
 0.33,0.21,0.86, -5.01, -13.36, -1.68,
 0.33,0.21,0.85, -4.09, -14.05, -2.34,
 0.33,0.21,0.85, -3.97, -14.82, -2.73,
 0.33,0.21,0.85, -3.40, -16.26, -2.81,
 0.32,0.20,0.86, -3.01, -19.22, -2.53,
 0.32,0.21,0.85, -1.71, -24.20, -2.08,
 0.32,0.20,0.84, -0.27, -30.09, -1.95,
 0.33,0.20,0.86, 1.04, -36.24, -1.44,
 0.35,0.20,0.85, 1.53, -41.21, -1.24,
 0.37,0.21,0.86, 1.36, -44.75, -0.67,
 0.38,0.20,0.84, 1.63, -47.28, -0.14,
 0.40,0.20,0.84, 2.38, -49.40, 0.61,
 0.42,0.20,0.84, 2.87, -50.46, 0.99,
 0.41,0.20,0.85, 2.99, -51.50, 1.71,
 0.40,0.19,0.85, 3.42, -54.08, 1.69,
 0.39,0.18,0.83, 4.47, -59.02, 1.28,
 0.39,0.18,0.84, 5.77, -65.11, 0.70,
 0.42,0.18,0.84, 7.19, -70.21, 1.04,
 0.42,0.19,0.83, 7.68, -76.00, 2.03,
 0.43,0.18,0.84, 9.10, -81.47, 2.03,
 0.44,0.20,0.83, 10.41, -86.76, 2.27,
 0.46,0.20,0.82, 10.95, -91.40, 3.69,
 0.43,0.18,0.82, 10.29, -99.97, 4.23,
 0.51,0.20,0.79, 12.78, -101.48, 6.78,
 0.52,0.20,0.78, 14.40, -100.93, 10.09,
 0.52,0.18,0.78, 14.66, -102.47, 12.20,
 0.57,0.19,0.74, 16.34, -104.20, 13.18,
 0.55,0.20,0.76, 20.64, -105.05, 15.51,
 0.54,0.20,0.77, 20.38, -107.16, 13.18,
