accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.27,0.35,0.83, -3.21, -11.16, 4.24,
 0.27,0.36,0.83, -3.11, -11.98, 4.41,
 0.28,0.35,0.82, -2.84, -12.23, 4.67,
 0.29,0.35,0.82, -2.20, -13.76, 5.31,
 0.29,0.35,0.83, -1.66, -14.90, 6.26,
 0.30,0.35,0.82, -0.82, -15.95, 7.71,
 0.30,0.35,0.81, 0.29, -17.34, 9.08,
 0.30,0.33,0.82, -2.93, -19.42, 9.82,
 0.33,0.37,0.81, -0.08, -20.81, 12.49,
 0.31,0.35,0.78, 2.00, -20.61, 13.18,
 0.28,0.33,0.81, 3.63, -23.53, 12.95,
 0.33,0.34,0.79, 4.61, -19.92, 15.79,
 0.31,0.34,0.80, 5.83, -20.90, 14.82,
 0.31,0.34,0.79, 7.88, -21.85, 13.86,
 0.31,0.34,0.80, 10.05, -22.11, 14.03,
 0.34,0.37,0.82, 10.21, -20.95, 13.28,
 0.32,0.34,0.81, 11.13, -18.66, 14.21,
 0.33,0.38,0.81, 10.69, -16.52, 13.16,
 0.33,0.36,0.82, 12.85, -16.41, 12.18,
 0.32,0.37,0.82, 14.53, -17.53, 11.98,
 0.34,0.38,0.82, 14.82, -16.26, 10.89,
 0.33,0.38,0.82, 16.21, -17.57, 11.13,
 0.35,0.40,0.83, 15.85, -16.56, 11.98,
 0.35,0.38,0.85, 16.20, -16.99, 12.06,
 0.35,0.37,0.83, 14.02, -12.40, 14.43,
 0.31,0.38,0.82, 17.50, -17.95, 10.70,
 0.35,0.39,0.84, 18.95, -19.22, 10.46,
 0.35,0.41,0.84, 17.33, -19.83, 11.89,
 0.34,0.40,0.84, 14.29, -20.49, 12.73,
 0.33,0.41,0.84, 12.98, -22.99, 12.20,
 0.32,0.40,0.85, 14.08, -26.49, 10.64,
 0.34,0.42,0.84, 12.35, -25.65, 10.73,
 0.33,0.42,0.87, 11.25, -26.12, 8.72,
 0.34,0.42,0.86, 9.53, -26.98, 7.71,
 0.34,0.43,0.87, 8.50, -27.51, 5.79,
 0.34,0.43,0.86, 6.18, -27.45, 4.76,
 0.34,0.43,0.86, 4.40, -28.75, 3.97,
 0.34,0.43,0.86, 2.47, -31.62, 4.50,
 0.34,0.43,0.86, 0.87, -36.18, 6.69,
 0.33,0.42,0.86, -0.55, -42.63, 8.60,
 0.32,0.42,0.84, -1.95, -50.37, 10.41,
 0.33,0.41,0.84, -3.33, -58.12, 12.03,
 0.35,0.41,0.83, -4.46, -64.81, 13.01,
 0.35,0.41,0.81, -5.77, -70.34, 14.69,
 0.36,0.39,0.79, -7.08, -75.34, 16.70,
 0.37,0.38,0.77, -6.98, -79.42, 18.21,
 0.38,0.39,0.76, -6.06, -84.06, 19.08,
 0.39,0.40,0.77, -6.69, -89.25, 22.82,
 0.38,0.39,0.77, -7.79, -99.42, 30.21,
 0.40,0.39,0.77, -9.56, -109.04, 35.77,
 0.42,0.40,0.77, -10.92, -116.00, 40.06,
 0.37,0.42,0.89, -14.60, -132.05, 47.59,
 0.42,0.40,0.78, -13.19, -145.65, 50.64,
 0.44,0.40,0.76, -17.31, -141.34, 46.43,
 0.43,0.39,0.75, -17.71, -151.54, 48.35,
 0.43,0.38,0.73, -16.79, -160.50, 48.27,
 0.47,0.38,0.72, -17.92, -165.08, 47.95,
 0.50,0.38,0.71, -20.98, -169.28, 49.47,
 0.52,0.37,0.69, -23.76, -172.50, 51.88,
 0.55,0.35,0.67, -25.51, -172.64, 49.65,
 0.57,0.34,0.64, -26.46, -172.17, 48.63,
 0.55,0.36,0.65, -23.86, -185.24, 58.23,
 0.63,0.29,0.59, -25.28, -169.65, 46.03,
 0.63,0.29,0.57, -26.23, -170.70, 43.25,
 0.67,0.27,0.52, -24.20, -166.15, 37.28,
 0.69,0.26,0.51, -21.39, -163.15, 34.46,
 0.73,0.24,0.48, -22.08, -159.27, 26.63,
 0.74,0.24,0.44, -15.13, -155.56, 27.74,
 0.80,0.25,0.42, -14.75, -149.42, 23.77,
 0.83,0.25,0.41, -14.15, -142.27, 24.37,
 0.82,0.26,0.45, -12.70, -147.48, 31.94,
 0.82,0.27,0.45, -15.54, -139.69, 24.44,
 0.86,0.30,0.45, -16.02, -133.59, 27.77,
 0.84,0.30,0.44, -16.66, -131.05, 24.03,
 0.83,0.30,0.46, -16.79, -130.92, 20.81,
 0.81,0.30,0.46, -17.34, -129.25, 17.01,
 0.83,0.29,0.44, -19.22, -126.76, 12.27,
 0.84,0.29,0.42, -21.42, -120.79, 9.40,
 0.81,0.28,0.41, -21.15, -117.40, 5.25,
 0.84,0.27,0.37, -22.67, -111.33, -0.50,
 0.85,0.28,0.35, -22.44, -105.80, -1.73,
 0.86,0.26,0.34, -22.99, -99.47, -5.39,
 0.89,0.27,0.33, -23.80, -90.21, -7.94,
 0.89,0.26,0.33, -22.46, -81.85, -11.79,
 0.90,0.26,0.30, -21.66, -74.05, -15.53,
 0.92,0.24,0.27, -19.65, -65.92, -18.72,
 0.91,0.26,0.27, -16.40, -61.33, -21.54,
 0.93,0.26,0.26, -13.42, -57.47, -23.22,
 0.94,0.26,0.26, -10.35, -56.03, -22.37,
 0.96,0.28,0.28, -8.53, -55.51, -19.83,
 0.96,0.30,0.30, -7.56, -56.70, -15.86,
 0.96,0.31,0.32, -7.42, -59.59, -12.15,
 0.95,0.30,0.32, -7.65, -63.65, -8.26,
 0.95,0.32,0.31, -8.82, -71.01, -7.31,
 0.93,0.32,0.32, -8.72, -72.92, -2.31,
 0.91,0.34,0.33, -10.41, -79.51, 0.60,
 0.91,0.33,0.33, -11.21, -81.01, 1.80,
 0.89,0.33,0.33, -13.13, -83.80, 0.99,
 0.90,0.33,0.32, -15.19, -83.31, -0.69,
 0.89,0.33,0.32, -16.38, -81.19, -3.71,
 0.90,0.33,0.29, -17.65, -78.61, -6.08,
