accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.35,0.22,0.86, -2.37, 0.02, -2.34,
 0.35,0.22,0.87, -2.12, 0.00, -2.11,
 0.35,0.22,0.86, -2.18, 0.17, -1.94,
 0.35,0.22,0.87, -2.89, 0.63, -1.56,
 0.35,0.22,0.87, -3.34, 0.73, -1.76,
 0.34,0.22,0.86, -2.49, 0.72, -1.47,
 0.34,0.22,0.87, -1.83, 0.40, -0.99,
 0.34,0.22,0.87, -1.57, 0.23, -0.63,
 0.35,0.24,0.89, -2.35, 0.44, -0.21,
 0.35,0.24,0.88, -3.57, 0.70, -0.44,
 0.34,0.24,0.87, -4.43, 0.73, -1.11,
 0.34,0.24,0.88, -4.15, 0.61, -1.89,
 0.34,0.23,0.87, -4.20, 0.99, -2.20,
 0.34,0.22,0.87, -4.43, 1.47, -2.46,
 0.34,0.22,0.86, -4.24, 1.60, -2.47,
 0.34,0.23,0.86, -3.98, 2.03, -2.47,
 0.35,0.22,0.86, -3.92, 1.77, -2.41,
 0.35,0.23,0.86, -3.86, 1.89, -2.02,
 0.35,0.22,0.86, -3.76, 2.29, -1.59,
 0.35,0.22,0.85, -4.00, 2.90, -1.42,
 0.35,0.22,0.85, -4.26, 3.39, -1.31,
 0.34,0.22,0.86, -4.00, 3.22, -1.02,
 0.34,0.22,0.87, -3.73, 2.67, -0.55,
 0.34,0.23,0.85, -3.89, 2.12, -0.21,
 0.33,0.23,0.86, -4.17, 1.18, 0.35,
 0.34,0.23,0.86, -5.05, 0.55, 0.05,
 0.33,0.24,0.87, -4.87, -0.35, -0.08,
 0.33,0.24,0.88, -5.21, -0.90, -1.15,
 0.33,0.23,0.87, -5.22, -0.35, -1.40,
 0.34,0.23,0.87, -5.59, 0.21, -1.48,
 0.35,0.23,0.86, -5.80, 0.81, -1.51,
 0.34,0.23,0.86, -5.28, 1.42, -1.27,
 0.35,0.23,0.87, -4.98, 2.15, -0.95,
 0.35,0.22,0.86, -4.85, 3.36, -0.90,
 0.34,0.23,0.86, -4.85, 3.91, -0.60,
 0.33,0.23,0.87, -5.04, 3.85, -0.37,
 0.33,0.23,0.86, -4.82, 3.05, -0.47,
 0.32,0.23,0.86, -4.96, 3.08, -0.43,
 0.32,0.23,0.86, -5.44, 2.55, -0.52,
 0.32,0.23,0.86, -5.54, 2.05, -0.75,
 0.32,0.22,0.86, -5.50, 1.44, -1.11,
 0.32,0.22,0.87, -4.96, 0.21, -0.89,
 0.32,0.22,0.86, -4.67, -0.35, -0.98,
 0.33,0.22,0.86, -4.15, -0.34, -1.04,
 0.32,0.22,0.86, -3.59, -1.01, -0.70,
 0.33,0.23,0.86, -3.27, -1.59, -0.95,
 0.33,0.23,0.87, -3.63, -1.50, -1.77,
 0.34,0.23,0.88, -4.46, -0.60, -2.00,
 0.34,0.23,0.87, -5.02, -0.95, -2.20,
 0.34,0.23,0.88, -4.78, -1.47, -2.23,
 0.34,0.23,0.87, -5.15, -1.60, -1.60,
 0.35,0.23,0.88, -5.95, -1.50, -1.02,
 0.34,0.23,0.87, -6.64, -1.39, -0.87,
 0.34,0.22,0.87, -6.17, -1.66, -0.99,
 0.34,0.22,0.85, -5.91, -1.91, -1.16,
 0.33,0.21,0.85, -5.76, -2.32, -1.01,
 0.34,0.21,0.87, -5.74, -2.60, -0.92,
 0.34,0.22,0.86, -5.57, -3.24, -1.15,
 0.33,0.21,0.86, -5.57, -4.23, -1.36,
 0.33,0.22,0.87, -5.04, -5.56, -1.16,
 0.31,0.21,0.86, -5.13, -7.59, -0.31,
 0.30,0.20,0.86, -4.11, -10.46, 0.90,
 0.28,0.20,0.86, -2.89, -13.77, 1.01,
 0.27,0.20,0.87, -1.44, -17.66, 0.40,
