accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.22,0.27,0.90, -4.34, -9.86, 2.60,
 0.22,0.27,0.89, -4.44, -9.76, 2.38,
 0.23,0.26,0.88, -4.64, -9.63, 2.05,
 0.23,0.27,0.89, -3.92, -8.37, 1.24,
 0.23,0.27,0.89, -4.34, -6.08, 0.15,
 0.24,0.28,0.89, -4.46, -3.85, -0.69,
 0.24,0.27,0.88, -4.49, -1.66, -2.03,
 0.24,0.27,0.88, -4.44, 0.05, -2.41,
 0.24,0.28,0.89, -4.64, 0.89, -2.26,
 0.24,0.27,0.87, -4.29, 0.47, -2.12,
 0.22,0.27,0.89, -3.88, -1.97, -1.18,
 0.23,0.27,0.89, -3.77, -5.08, -0.08,
 0.23,0.27,0.89, -3.88, -7.66, 0.90,
 0.22,0.27,0.88, -3.73, -10.95, 2.17,
 0.22,0.27,0.88, -3.50, -14.78, 3.85,
 0.22,0.26,0.88, -2.84, -19.82, 5.02,
 0.22,0.26,0.88, -2.50, -24.60, 6.08,
 0.22,0.26,0.87, -1.27, -28.67, 7.15,
 0.23,0.27,0.88, -1.28, -31.18, 8.58,
 0.23,0.26,0.88, -1.10, -33.74, 9.44,
 0.24,0.26,0.87, -1.15, -35.57, 9.73,
 0.24,0.27,0.87, -0.50, -35.94, 9.25,
 0.24,0.27,0.88, 0.03, -35.33, 8.26,
 0.25,0.27,0.88, 0.31, -33.02, 7.62,
 0.25,0.27,0.89, 0.18, -31.22, 6.41,
 0.25,0.27,0.89, 0.03, -30.41, 4.82,
 0.25,0.27,0.89, -0.40, -30.79, 2.78,
 0.25,0.28,0.90, -0.56, -31.69, 1.04,
 0.26,0.27,0.89, -1.37, -33.42, 0.02,
 0.26,0.28,0.90, -1.80, -35.71, -0.70,
 0.28,0.28,0.89, -2.31, -38.05, -1.30,
 0.30,0.28,0.90, -1.86, -40.63, -1.31,
 0.32,0.28,0.88, -2.17, -42.99, -0.34,
 0.34,0.28,0.88, -1.28, -46.11, 2.27,
 0.33,0.28,0.86, 0.73, -51.44, 2.35,
 0.37,0.26,0.86, 1.91, -54.09, 7.30,
 0.36,0.28,0.86, 0.70, -55.89, 10.69,
 0.36,0.27,0.84, -0.26, -58.69, 12.17,
 0.35,0.28,0.85, 1.18, -61.05, 12.60,
 0.34,0.27,0.85, 2.47, -62.98, 13.15,
 0.33,0.28,0.85, 2.84, -64.24, 13.82,
 0.31,0.27,0.86, 4.05, -66.66, 13.83,
 0.31,0.30,0.84, 4.11, -70.08, 14.34,
 0.28,0.29,0.87, 2.24, -80.47, 13.31,
 0.29,0.28,0.84, 1.94, -83.79, 14.26,
 0.28,0.30,0.83, 2.40, -89.97, 13.19,
 0.30,0.28,0.84, 1.71, -93.98, 12.32,
 0.32,0.29,0.82, 1.04, -97.11, 11.25,
 0.34,0.27,0.81, 1.11, -98.46, 9.54,
 0.37,0.27,0.78, 2.32, -98.87, 8.09,
 0.40,0.26,0.76, 3.95, -97.91, 6.76,
 0.44,0.25,0.74, 5.21, -94.66, 6.05,
 0.44,0.25,0.74, 6.47, -93.34, 5.10,
 0.45,0.25,0.73, 8.76, -92.24, 5.08,
 0.46,0.25,0.73, 10.67, -90.38, 4.61,
 0.46,0.26,0.73, 10.75, -88.66, 4.29,
 0.49,0.25,0.70, 10.95, -86.11, 2.52,
 0.47,0.26,0.73, 11.56, -86.24, 1.33,
 0.49,0.29,0.74, 12.21, -85.04, -0.31,
 0.46,0.29,0.72, 12.75, -90.99, -0.69,
 0.51,0.32,0.77, 9.27, -95.73, -3.30,
 0.46,0.35,0.74, 7.24, -109.76, 2.75,
 0.51,0.32,0.73, 5.25, -104.85, -2.64,
 0.51,0.33,0.74, 4.20, -109.45, -3.33,
 0.51,0.34,0.74, 3.25, -113.77, -4.98,
 0.54,0.33,0.73, 2.49, -115.07, -6.89,
 0.57,0.33,0.72, 1.91, -112.41, -10.35,
 0.58,0.32,0.71, 1.63, -109.40, -13.71,
 0.61,0.32,0.70, -0.11, -105.65, -17.44,
 0.63,0.31,0.68, -1.74, -102.11, -19.56,
 0.65,0.30,0.66, -1.15, -100.50, -20.37,
 0.68,0.30,0.63, -0.96, -98.32, -18.95,
 0.69,0.30,0.63, 0.40, -98.03, -17.37,
 0.70,0.31,0.60, 1.79, -98.78, -16.23,
 0.72,0.32,0.60, 2.67, -100.06, -13.97,
 0.75,0.33,0.58, 3.69, -99.65, -10.89,
 0.76,0.32,0.57, 4.50, -99.53, -7.85,
 0.77,0.32,0.58, 6.03, -99.51, -3.65,
 0.77,0.33,0.57, 7.31, -100.98, 0.53,
 0.69,0.35,0.54, 8.40, -126.49, 15.21,
 0.80,0.32,0.57, 8.98, -99.83, 8.53,
 0.70,0.35,0.61, 5.77, -103.13, 6.27,
 0.73,0.33,0.58, 5.63, -100.12, 3.33,
 0.72,0.35,0.62, 4.61, -98.95, 0.82,
 0.74,0.35,0.61, 3.31, -99.21, -2.00,
 0.77,0.35,0.59, -0.44, -98.76, -2.12,
 0.78,0.36,0.60, -2.00, -94.20, -2.32,
 0.79,0.37,0.59, -2.78, -94.23, -0.20,
 0.79,0.36,0.59, -2.47, -97.31, 4.81,
 0.82,0.35,0.54, -2.99, -89.39, 4.20,
