accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.17,0.30,0.90, -3.73, -8.56, 0.70,
 0.16,0.30,0.90, -3.71, -8.53, 0.89,
 0.15,0.31,0.90, -3.63, -8.66, 0.98,
 0.15,0.31,0.90, -3.47, -9.04, 0.89,
 0.16,0.31,0.90, -3.63, -9.10, 0.55,
 0.17,0.32,0.89, -4.23, -8.58, 0.82,
 0.17,0.31,0.90, -4.52, -8.06, 1.44,
 0.17,0.32,0.89, -4.40, -7.83, 1.80,
 0.17,0.31,0.90, -4.35, -7.28, 2.23,
 0.17,0.31,0.90, -4.46, -7.57, 2.70,
 0.15,0.31,0.89, -4.73, -8.38, 2.82,
 0.15,0.31,0.90, -4.64, -10.00, 2.87,
 0.16,0.31,0.89, -4.53, -11.13, 3.40,
 0.15,0.31,0.90, -4.50, -12.12, 3.94,
 0.15,0.30,0.89, -4.17, -13.04, 4.40,
 0.15,0.30,0.89, -3.80, -14.26, 4.63,
 0.14,0.30,0.89, -3.89, -15.25, 4.75,
 0.16,0.30,0.87, -3.82, -15.54, 4.49,
 0.16,0.30,0.89, -3.34, -15.51, 4.32,
 0.16,0.30,0.88, -3.24, -15.33, 3.50,
 0.17,0.30,0.88, -2.60, -14.52, 2.11,
 0.17,0.30,0.88, -2.93, -12.82, 1.10,
 0.17,0.30,0.88, -3.22, -11.45, -0.27,
 0.18,0.30,0.89, -3.28, -10.50, -0.96,
 0.18,0.30,0.89, -2.87, -10.06, -1.25,
 0.18,0.30,0.88, -2.72, -10.67, -1.83,
 0.18,0.30,0.89, -2.55, -11.42, -1.36,
 0.19,0.31,0.89, -2.69, -12.61, 0.21,
 0.18,0.30,0.89, -2.90, -15.07, 1.71,
 0.18,0.30,0.89, -2.67, -18.61, 2.90,
 0.19,0.30,0.88, -1.79, -21.95, 4.26,
 0.18,0.30,0.88, -1.40, -24.58, 5.36,
 0.19,0.31,0.89, -1.50, -26.21, 6.24,
 0.21,0.30,0.87, -0.92, -28.79, 7.56,
 0.21,0.30,0.88, 0.06, -30.43, 7.79,
 0.22,0.30,0.88, 0.03, -30.23, 8.02,
 0.23,0.31,0.88, 0.55, -29.54, 8.14,
 0.21,0.30,0.89, 0.87, -28.98, 7.88,
 0.21,0.30,0.89, 0.75, -29.60, 6.84,
 0.21,0.30,0.88, 1.10, -30.31, 5.69,
 0.21,0.31,0.90, 0.67, -30.50, 4.84,
 0.22,0.31,0.90, 0.61, -31.27, 4.20,
 0.20,0.31,0.89, 0.05, -32.63, 4.72,
 0.20,0.31,0.90, -0.18, -36.12, 4.75,
 0.21,0.31,0.89, -0.32, -40.67, 5.68,
 0.22,0.32,0.89, -0.12, -45.07, 7.66,
 0.24,0.32,0.90, -0.44, -49.82, 10.23,
 0.24,0.31,0.90, -0.14, -54.64, 12.95,
 0.26,0.31,0.91, 0.60, -58.41, 16.14,
 0.25,0.32,0.90, 0.03, -62.20, 18.23,
 0.26,0.32,0.90, -0.69, -66.47, 20.72,
 0.24,0.31,0.90, -0.98, -72.15, 23.40,
 0.24,0.31,0.91, -1.19, -79.11, 25.53,
 0.24,0.30,0.88, -0.08, -86.37, 27.53,
 0.26,0.30,0.87, -0.23, -92.41, 28.58,
 0.28,0.30,0.87, -0.78, -95.98, 29.15,
 0.30,0.30,0.87, -1.77, -96.12, 28.38,
 0.30,0.30,0.85, -2.20, -95.94, 25.62,
 0.33,0.30,0.86, -2.60, -93.51, 22.37,
 0.33,0.29,0.83, -2.50, -92.41, 18.34,
