accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.75,0.34,0.70, 6.38, -84.69, 11.85,
 0.75,0.35,0.71, 6.46, -83.50, 13.01,
 0.74,0.35,0.70, 6.46, -82.23, 13.08,
 0.74,0.35,0.71, 4.47, -75.24, 11.50,
 0.72,0.36,0.71, 1.86, -67.31, 8.92,
 0.71,0.35,0.72, -0.79, -61.54, 5.83,
 0.68,0.36,0.71, -1.80, -59.51, 2.32,
 0.68,0.36,0.70, -2.76, -58.41, -0.98,
 0.69,0.37,0.70, -4.17, -57.97, -2.99,
 0.69,0.37,0.71, -5.36, -59.62, -3.62,
 0.71,0.36,0.69, -5.37, -58.81, -2.93,
 0.73,0.35,0.68, -6.60, -57.80, -3.31,
 0.74,0.34,0.66, -7.53, -55.30, -3.13,
 0.74,0.33,0.65, -8.38, -53.25, -2.38,
 0.75,0.33,0.62, -8.84, -50.43, -0.92,
 0.73,0.30,0.59, -8.85, -49.18, 0.84,
 0.73,0.29,0.57, -8.35, -48.06, 2.89,
 0.73,0.28,0.56, -8.35, -46.82, 4.66,
 0.73,0.26,0.53, -8.70, -45.69, 5.76,
 0.73,0.25,0.52, -8.90, -44.38, 7.07,
 0.71,0.23,0.49, -8.18, -45.92, 9.82,
 0.70,0.23,0.47, -7.74, -48.55, 12.96,
 0.70,0.23,0.44, -7.40, -51.50, 16.08,
 0.68,0.23,0.42, -5.21, -56.89, 19.25,
 0.67,0.24,0.41, -1.71, -62.85, 21.33,
 0.68,0.26,0.42, 0.93, -65.30, 22.21,
 0.70,0.26,0.43, 1.69, -65.28, 22.18,
 0.70,0.26,0.43, 3.42, -66.32, 22.98,
 0.73,0.28,0.44, 3.85, -66.02, 22.11,
 0.72,0.29,0.46, 5.76, -65.71, 26.05,
 0.72,0.30,0.46, 4.76, -64.18, 26.60,
 0.70,0.29,0.46, 2.72, -65.47, 27.56,
 0.67,0.27,0.44, 2.40, -75.08, 29.13,
 0.66,0.25,0.38, 0.98, -84.26, 30.55,
 0.64,0.24,0.35, 0.20, -92.11, 28.84,
 0.64,0.24,0.30, -0.24, -101.71, 30.38,
 0.62,0.22,0.23, 3.28, -114.38, 32.06,
 0.65,0.21,0.16, 10.85, -124.95, 33.31,
 0.70,0.20,0.13, 19.86, -128.50, 29.68,
 0.76,0.23,0.13, 26.55, -127.76, 25.54,
 0.80,0.23,0.13, 32.92, -124.98, 23.66,
 0.84,0.25,0.16, 39.36, -129.40, 27.45,
 0.91,0.25,0.15, 46.67, -119.57, 27.42,
 0.92,0.28,0.18, 54.84, -119.08, 32.03,
 0.95,0.32,0.22, 62.69, -117.15, 36.79,
 0.91,0.31,0.25, 68.03, -114.12, 39.82,
 0.87,0.33,0.30, 73.73, -116.26, 38.67,
 0.85,0.34,0.34, 77.73, -122.61, 41.65,
 0.89,0.30,0.33, 70.29, -113.11, 24.23,
 0.82,0.33,0.36, 62.37, -116.29, 16.34,
 0.85,0.32,0.35, 56.18, -121.01, 9.47,
 0.85,0.33,0.38, 51.13, -125.11, 2.69,
 0.88,0.36,0.41, 42.96, -122.63, -2.75,
 0.86,0.34,0.40, 32.40, -123.91, -8.90,
 0.85,0.35,0.37, 22.50, -130.37, -11.57,
 0.85,0.33,0.31, 13.83, -140.03, -15.73,
 0.88,0.33,0.26, 6.55, -147.56, -19.30,
 0.93,0.32,0.19, 1.83, -150.84, -20.14,
 0.96,0.30,0.15, -2.41, -152.82, -21.85,
 1.02,0.31,0.10, -6.67, -151.30, -21.89,
 1.05,0.30,0.07, -10.66, -146.92, -20.72,
 1.07,0.30,0.03, -15.71, -140.35, -19.27,
 1.07,0.30,-0.02, -18.40, -133.98, -16.00,
 1.07,0.30,-0.08, -19.21, -130.03, -12.93,
 1.06,0.30,-0.15, -15.57, -129.94, -7.94,
 1.08,0.30,-0.16, -11.27, -128.44, -2.40,
 1.08,0.32,-0.17, -8.29, -126.12, 2.20,
 1.09,0.32,-0.15, -7.19, -124.44, 6.53,
 1.08,0.33,-0.16, -7.08, -122.84, 10.44,
 1.10,0.31,-0.16, -7.15, -119.85, 13.60,
 1.08,0.30,-0.16, -6.00, -116.95, 16.02,
 1.07,0.29,-0.17, -4.34, -116.67, 18.58,
 1.05,0.27,-0.18, -2.89, -117.48, 19.92,
 1.04,0.26,-0.17, -1.92, -111.79, 20.73,
 1.03,0.25,-0.16, -0.76, -110.53, 21.69,
 1.02,0.25,-0.17, -1.30, -109.07, 22.06,
 1.00,0.25,-0.19, 0.67, -107.88, 21.22,
 0.99,0.25,-0.19, 3.60, -107.98, 19.48,
 0.99,0.28,-0.20, 4.61, -102.89, 16.49,
 1.00,0.29,-0.18, 4.09, -98.55, 11.05,
 1.01,0.29,-0.20, 2.58, -96.70, 7.40,
