accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.34,0.09,0.90, -8.81, 1.18, -1.92,
 0.34,0.09,0.89, -8.87, 1.11, -1.65,
 0.34,0.10,0.89, -8.56, 0.82, -1.80,
 0.34,0.09,0.88, -8.17, 1.01, -1.59,
 0.35,0.09,0.88, -7.51, 1.27, -1.68,
 0.35,0.09,0.88, -6.89, 1.28, -1.66,
 0.35,0.09,0.88, -5.98, 1.76, -1.74,
 0.36,0.09,0.89, -5.19, 2.26, -1.57,
 0.35,0.09,0.87, -4.63, 3.47, -1.39,
 0.35,0.09,0.89, -4.52, 4.09, -1.02,
 0.34,0.08,0.89, -4.37, 4.21, -0.78,
 0.34,0.08,0.89, -4.29, 3.69, -0.43,
 0.34,0.08,0.89, -4.14, 3.01, -0.64,
 0.33,0.09,0.88, -3.85, 1.76, -0.73,
 0.34,0.09,0.90, -4.23, 0.24, -0.70,
 0.34,0.09,0.89, -4.92, -0.47, -0.20,
 0.34,0.10,0.91, -5.69, -0.23, 0.09,
 0.35,0.11,0.90, -6.89, 0.43, 0.53,
 0.35,0.10,0.91, -7.22, 1.01, 0.40,
 0.35,0.09,0.90, -7.31, 2.18, -0.37,
 0.34,0.10,0.89, -6.81, 2.67, -0.90,
 0.36,0.09,0.90, -6.26, 4.08, -0.38,
 0.34,0.10,0.89, -5.62, 4.40, -0.61,
 0.34,0.09,0.89, -5.19, 4.66, -0.61,
 0.33,0.09,0.88, -4.67, 4.09, -0.75,
 0.32,0.09,0.87, -4.26, 3.21, -1.15,
 0.33,0.09,0.87, -3.89, 2.06, -0.52,
 0.32,0.09,0.88, -2.99, 0.58, -0.09,
 0.31,0.08,0.88, -2.64, -1.05, 0.11,
 0.31,0.09,0.88, -1.88, -2.81, -0.29,
 0.31,0.09,0.89, -1.98, -4.32, -0.35,
 0.31,0.09,0.89, -2.63, -5.36, -0.63,
 0.31,0.09,0.89, -3.34, -6.58, -1.22,
 0.31,0.09,0.90, -3.47, -8.06, -2.11,
 0.32,0.10,0.90, -3.34, -9.11, -1.79,
 0.33,0.11,0.91, -3.68, -9.33, -0.76,
 0.33,0.11,0.89, -4.24, -10.49, 1.07,
 0.31,0.09,0.89, -4.26, -13.08, 2.52,
 0.32,0.10,0.88, -3.33, -16.14, 3.51,
 0.25,0.10,0.88, -2.87, -23.27, 6.70,
 0.23,0.08,0.86, -1.16, -31.89, 8.18,
 0.17,0.08,0.83, 2.55, -46.56, 9.45,
 0.15,0.05,0.82, 6.09, -61.19, 2.72,
 0.17,0.06,0.80, 8.85, -73.94, 0.64,
 0.20,0.08,0.79, 11.28, -86.05, 0.95,
 0.21,0.11,0.83, 11.33, -100.87, 4.75,
 0.26,0.08,0.79, 19.59, -110.99, 1.51,
 0.31,0.03,0.79, 19.86, -117.24, 5.57,
 0.34,0.05,0.78, 21.79, -124.95, 6.79,
 0.38,0.02,0.77, 24.78, -128.99, 7.86,
 0.42,0.06,0.84, 25.71, -137.47, 11.76,
 0.46,0.03,0.78, 25.91, -136.43, 15.01,
 0.50,0.06,0.79, 24.78, -133.22, 18.27,
 0.53,0.06,0.80, 23.37, -127.34, 20.87,
 0.56,0.07,0.80, 20.11, -116.50, 19.57,
 0.57,0.06,0.76, 17.39, -106.21, 17.04,
 0.55,0.07,0.74, 19.62, -100.58, 12.55,
 0.54,0.10,0.74, 21.40, -97.83, 6.85,
 0.56,0.11,0.74, 19.13, -93.63, -1.02,
 0.58,0.12,0.78, 18.15, -86.12, -7.88,
 0.59,0.13,0.77, 15.30, -83.22, -12.95,
 0.64,0.13,0.75, 13.33, -80.34, -14.47,
 0.65,0.14,0.77, 12.60, -83.94, -16.41,
 0.67,0.15,0.75, 13.15, -90.05, -13.94,
 0.75,0.18,0.79, 12.14, -95.11, -8.56,
 0.74,0.17,0.77, 12.72, -103.13, -2.20,
 0.79,0.16,0.77, 13.31, -106.18, 3.79,
