accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.14,0.32,0.89, -3.54, 0.75, -0.79,
 0.14,0.32,0.89, -3.45, 0.72, -0.90,
 0.14,0.32,0.88, -3.53, 0.87, -1.11,
 0.14,0.32,0.89, -3.66, 1.24, -1.42,
 0.15,0.32,0.89, -3.60, 1.79, -1.51,
 0.15,0.31,0.89, -3.89, 2.41, -1.86,
 0.15,0.31,0.88, -4.05, 2.96, -1.94,
 0.15,0.31,0.88, -3.95, 3.45, -1.88,
 0.15,0.31,0.89, -3.85, 3.08, -1.83,
 0.14,0.31,0.89, -3.80, 2.82, -1.86,
 0.15,0.32,0.89, -3.54, 2.23, -1.63,
 0.14,0.32,0.89, -3.92, 1.31, -1.30,
 0.14,0.31,0.89, -4.46, 0.89, -0.69,
 0.14,0.32,0.89, -4.85, 0.32, -0.40,
 0.13,0.31,0.90, -4.66, -0.75, 0.05,
 0.13,0.31,0.89, -4.61, -0.92, 0.27,
 0.13,0.31,0.90, -4.73, -1.13, -0.18,
 0.13,0.32,0.88, -4.84, -1.19, -0.47,
 0.13,0.31,0.89, -4.43, -1.01, -0.60,
 0.12,0.31,0.88, -4.53, -1.02, -1.10,
 0.13,0.31,0.88, -4.34, -1.04, -1.71,
 0.13,0.31,0.89, -4.37, -1.16, -2.31,
 0.13,0.31,0.89, -4.15, -0.70, -2.44,
 0.13,0.31,0.89, -4.34, -0.64, -2.84,
 0.13,0.31,0.89, -4.32, -0.03, -3.08,
 0.13,0.31,0.88, -4.60, 0.26, -3.30,
 0.13,0.31,0.89, -4.69, 0.23, -3.48,
 0.13,0.31,0.88, -4.31, 0.02, -3.21,
 0.14,0.32,0.89, -4.20, 0.15, -3.21,
 0.15,0.31,0.89, -4.02, -0.34, -2.85,
 0.14,0.31,0.89, -3.79, -0.38, -2.61,
 0.14,0.31,0.89, -3.82, -1.11, -2.37,
 0.14,0.31,0.89, -3.63, -1.79, -2.06,
 0.14,0.31,0.89, -3.53, -2.81, -1.94,
 0.15,0.32,0.90, -3.40, -3.30, -1.80,
 0.14,0.31,0.89, -3.57, -3.69, -1.45,
 0.14,0.31,0.89, -3.59, -4.23, -1.30,
 0.14,0.32,0.89, -3.54, -4.95, -1.21,
 0.13,0.31,0.89, -3.44, -6.53, -0.76,
 0.13,0.31,0.88, -3.04, -8.29, -0.78,
 0.13,0.32,0.89, -3.27, -10.15, -0.64,
 0.14,0.32,0.89, -3.30, -11.34, -0.75,
 0.15,0.33,0.88, -3.79, -12.41, -0.18,
 0.15,0.32,0.89, -4.37, -14.05, 0.87,
 0.15,0.31,0.89, -3.74, -15.91, 1.79,
 0.16,0.31,0.89, -2.93, -18.03, 3.02,
 0.16,0.31,0.88, -2.66, -19.94, 4.58,
 0.16,0.31,0.89, -2.43, -23.40, 6.46,
 0.16,0.31,0.89, -1.56, -28.44, 9.07,
 0.15,0.30,0.88, -1.11, -33.79, 11.31,
 0.16,0.30,0.89, -0.38, -40.09, 12.95,
 0.17,0.30,0.88, 0.15, -45.13, 15.21,
 0.16,0.31,0.89, 0.67, -50.12, 17.80,
 0.19,0.30,0.88, 0.31, -53.59, 16.92,
 0.20,0.31,0.88, -0.21, -55.76, 17.65,
 0.22,0.31,0.86, 0.31, -56.66, 19.27,
 0.22,0.30,0.86, 1.65, -58.29, 20.35,
 0.21,0.30,0.88, 2.00, -59.04, 20.89,
 0.21,0.31,0.87, 2.43, -60.89, 20.44,
 0.21,0.30,0.89, 2.49, -62.55, 19.80,
 0.21,0.31,0.89, 2.03, -63.85, 18.20,
 0.22,0.32,0.88, 1.28, -65.63, 16.79,
 0.23,0.32,0.88, 0.29, -67.77, 16.89,
 0.24,0.31,0.89, 0.09, -70.35, 17.24,
 0.26,0.31,0.89, 0.11, -73.73, 19.02,
 0.26,0.32,0.89, -0.05, -77.47, 21.50,
 0.27,0.32,0.88, 0.06, -81.62, 23.88,
 0.26,0.31,0.88, 0.32, -86.35, 25.36,
 0.25,0.31,0.86, 0.18, -91.10, 27.15,
 0.26,0.30,0.86, -0.40, -93.94, 25.68,
 0.26,0.31,0.85, 0.87, -96.89, 24.24,
 0.28,0.30,0.85, 0.14, -95.62, 21.91,
 0.29,0.31,0.85, -0.21, -93.37, 17.77,
 0.31,0.32,0.85, -1.24, -90.15, 13.98,
 0.32,0.31,0.85, -1.68, -86.50, 9.65,
 0.33,0.32,0.84, -1.24, -84.18, 6.34,
 0.34,0.32,0.85, -1.02, -83.18, 3.62,
 0.34,0.33,0.83, -1.04, -83.82, 1.68,
 0.35,0.34,0.84, -2.27, -86.14, 0.66,
 0.38,0.33,0.83, -2.76, -89.42, -0.52,
 0.40,0.34,0.82, -2.75, -92.40, -0.38,
 0.41,0.33,0.81, -1.47, -96.02, 1.25,
 0.43,0.32,0.82, -0.99, -99.30, 3.25,
 0.43,0.32,0.82, -1.51, -102.85, 4.32,
