accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.31,0.34,0.85, -5.47, 2.32, -0.43,
 0.31,0.34,0.85, -5.60, 2.40, -0.18,
 0.30,0.33,0.84, -5.30, 2.56, -0.43,
 0.30,0.34,0.84, -5.53, 2.44, -0.60,
 0.30,0.34,0.84, -5.08, 2.20, -0.34,
 0.30,0.34,0.84, -4.49, 1.85, -0.20,
 0.30,0.34,0.84, -4.50, 1.48, -0.21,
 0.30,0.34,0.85, -5.21, 1.36, -0.29,
 0.30,0.34,0.85, -5.53, 1.34, -0.31,
 0.30,0.34,0.85, -5.53, 1.76, -0.29,
 0.29,0.34,0.86, -5.40, 1.86, -0.63,
 0.28,0.34,0.85, -5.31, 1.65, -1.28,
 0.29,0.34,0.86, -5.47, 1.62, -1.02,
 0.30,0.34,0.84, -5.69, 1.83, -0.49,
 0.30,0.34,0.85, -5.83, 1.82, 0.15,
 0.29,0.34,0.84, -5.71, 1.31, 0.44,
 0.29,0.33,0.84, -5.19, 1.28, 0.52,
 0.28,0.33,0.84, -5.22, 0.55, 0.29,
 0.29,0.34,0.84, -5.40, 0.09, 0.11,
 0.29,0.34,0.84, -5.66, 0.27, 0.06,
 0.29,0.33,0.83, -5.60, 0.49, -0.17,
 0.29,0.34,0.84, -5.65, 0.73, -0.44,
 0.29,0.33,0.85, -6.08, 0.93, -0.95,
 0.30,0.33,0.84, -5.88, 1.11, -1.57,
 0.29,0.33,0.84, -5.65, 1.18, -1.56,
 0.30,0.33,0.83, -5.33, 1.40, -1.11,
 0.30,0.33,0.84, -5.59, 1.86, -1.07,
 0.30,0.33,0.83, -5.54, 1.85, -0.85,
 0.30,0.33,0.85, -5.44, 1.92, -1.05,
 0.30,0.33,0.83, -5.60, 1.50, -1.27,
 0.30,0.33,0.83, -5.10, 0.92, -1.44,
 0.30,0.33,0.83, -5.19, 0.73, -0.98,
 0.30,0.33,0.83, -5.11, 0.70, -0.82,
 0.31,0.32,0.84, -5.21, 0.47, -1.05,
 0.30,0.33,0.83, -5.01, 0.00, -0.87,
 0.30,0.32,0.83, -4.72, 0.09, -0.47,
 0.31,0.33,0.83, -4.76, 0.00, 0.14,
 0.30,0.32,0.83, -4.67, -0.72, 0.66,
 0.30,0.33,0.84, -4.55, -2.14, 1.01,
 0.30,0.32,0.84, -4.40, -4.23, 1.83,
 0.30,0.33,0.84, -4.12, -6.89, 2.37,
 0.31,0.33,0.84, -3.79, -8.56, 3.36,
 0.31,0.33,0.84, -3.73, -10.14, 4.66,
 0.31,0.34,0.84, -4.29, -11.48, 6.53,
 0.29,0.34,0.85, -4.99, -15.44, 8.44,
 0.25,0.34,0.84, -4.31, -22.27, 9.91,
 0.24,0.34,0.85, -2.69, -31.47, 12.79,
 0.23,0.34,0.86, -3.57, -40.40, 16.81,
 0.24,0.34,0.87, -5.50, -50.08, 21.59,
 0.24,0.34,0.86, -4.52, -62.78, 26.78,
 0.24,0.31,0.85, -4.95, -72.23, 30.40,
 0.26,0.30,0.86, -6.78, -80.84, 32.14,
 0.27,0.30,0.84, -5.97, -87.80, 30.47,
 0.31,0.29,0.83, -4.00, -89.82, 32.00,
 0.32,0.29,0.84, -6.12, -92.47, 31.73,
 0.32,0.28,0.83, -4.75, -94.27, 30.18,
 0.35,0.28,0.83, -3.91, -96.75, 29.56,
 0.34,0.28,0.84, -4.84, -99.25, 28.85,
 0.34,0.27,0.84, -4.61, -102.98, 26.60,
 0.37,0.28,0.84, -4.35, -105.83, 27.71,
 0.35,0.27,0.86, -5.25, -115.86, 27.82,
 0.41,0.27,0.82, -4.72, -121.13, 26.21,
 0.43,0.30,0.82, -6.84, -123.68, 25.98,
 0.47,0.28,0.80, -9.37, -123.76, 25.30,
 0.47,0.28,0.78, -9.83, -123.25, 22.61,
 0.49,0.29,0.77, -9.60, -121.16, 18.70,
 0.53,0.30,0.76, -10.90, -116.31, 15.15,
 0.55,0.30,0.76, -10.96, -111.33, 11.56,
 0.57,0.31,0.74, -10.87, -106.93, 7.88,
 0.57,0.31,0.74, -10.38, -104.69, 5.05,
