accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.36,0.11,0.88, -5.01, 2.06, 0.09,
 0.36,0.12,0.87, -5.05, 2.14, 0.26,
 0.37,0.11,0.87, -5.01, 2.40, 0.35,
 0.37,0.11,0.87, -4.79, 2.24, 0.56,
 0.36,0.11,0.87, -4.29, 2.21, 0.76,
 0.35,0.11,0.87, -4.02, 1.85, 1.01,
 0.35,0.11,0.88, -3.69, 1.34, 0.75,
 0.35,0.11,0.88, -4.00, 0.61, 0.32,
 0.36,0.11,0.88, -4.63, 0.63, 0.15,
 0.36,0.11,0.87, -4.53, 1.44, 0.31,
 0.35,0.11,0.87, -4.32, 1.97, 0.11,
 0.36,0.11,0.87, -3.95, 2.64, -0.37,
 0.35,0.10,0.87, -3.88, 2.84, -0.75,
 0.35,0.11,0.87, -3.54, 2.43, -1.56,
 0.36,0.11,0.86, -3.25, 2.69, -1.92,
 0.35,0.11,0.87, -3.24, 2.60, -1.89,
 0.36,0.12,0.87, -3.28, 2.43, -1.18,
 0.34,0.11,0.88, -3.42, 2.17, -0.84,
 0.34,0.12,0.88, -3.40, 1.68, -0.55,
 0.35,0.12,0.88, -3.53, 0.69, -1.08,
 0.35,0.11,0.89, -3.57, 0.49, -1.07,
 0.35,0.11,0.89, -3.77, -0.03, -1.57,
 0.35,0.11,0.88, -3.80, 0.50, -1.82,
 0.36,0.11,0.88, -3.73, 1.31, -1.79,
 0.35,0.11,0.88, -2.99, 1.89, -1.68,
 0.35,0.11,0.87, -2.72, 2.17, -1.02,
 0.36,0.11,0.88, -2.40, 1.85, -0.58,
 0.35,0.12,0.89, -2.32, 1.04, -0.12,
 0.35,0.12,0.89, -2.40, 0.09, -0.23,
 0.35,0.12,0.89, -3.04, -0.56, -0.05,
 0.34,0.12,0.90, -3.18, -1.04, 0.34,
 0.35,0.12,0.90, -3.73, -0.58, 0.43,
 0.34,0.12,0.91, -4.21, -0.17, 0.23,
 0.35,0.12,0.91, -4.67, 0.75, -0.78,
 0.35,0.13,0.91, -4.95, 2.06, -1.04,
 0.36,0.13,0.91, -4.84, 2.66, -1.42,
 0.35,0.12,0.90, -4.96, 3.33, -1.62,
 0.34,0.12,0.90, -5.18, 3.04, -1.91,
 0.34,0.11,0.89, -5.37, 2.76, -1.69,
 0.34,0.11,0.89, -5.50, 1.91, -1.39,
 0.34,0.11,0.88, -5.92, 0.12, -1.25,
 0.33,0.11,0.88, -5.65, -1.45, -0.73,
 0.33,0.11,0.88, -5.36, -2.99, -0.61,
 0.33,0.11,0.88, -5.53, -4.03, -0.90,
 0.33,0.11,0.88, -5.94, -4.41, -1.48,
 0.34,0.11,0.89, -5.69, -4.73, -2.34,
