accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.33,0.16,0.89, 0.21, -19.07, -3.13,
 0.33,0.16,0.89, 0.08, -18.53, -3.56,
 0.34,0.17,0.88, -0.08, -17.88, -3.98,
 0.34,0.18,0.90, -0.41, -16.15, -5.27,
 0.35,0.18,0.89, -1.16, -13.36, -6.61,
 0.36,0.18,0.89, -1.97, -10.29, -7.53,
 0.36,0.18,0.89, -2.82, -8.34, -8.06,
 0.36,0.18,0.89, -3.18, -7.44, -8.26,
 0.36,0.18,0.88, -3.05, -7.66, -7.95,
 0.37,0.18,0.87, -2.98, -8.66, -7.68,
 0.37,0.18,0.86, -2.08, -10.21, -6.84,
 0.36,0.17,0.86, -1.54, -13.22, -6.09,
 0.36,0.17,0.86, -0.52, -17.27, -5.94,
 0.36,0.17,0.86, 0.72, -21.21, -5.33,
 0.38,0.18,0.85, 1.68, -24.55, -3.91,
 0.39,0.17,0.85, 3.11, -27.62, -2.34,
 0.38,0.18,0.86, 4.27, -29.89, -1.07,
 0.39,0.18,0.85, 4.73, -30.18, -0.69,
 0.39,0.18,0.85, 4.81, -28.78, -1.08,
 0.39,0.19,0.87, 4.14, -26.95, -2.02,
 0.39,0.19,0.86, 3.74, -25.02, -2.40,
 0.39,0.18,0.86, 3.68, -22.72, -3.53,
 0.39,0.18,0.84, 4.43, -19.76, -4.72,
 0.39,0.17,0.84, 5.19, -16.56, -5.63,
 0.38,0.16,0.82, 6.18, -14.55, -7.07,
 0.39,0.16,0.82, 7.16, -13.68, -7.92,
 0.38,0.16,0.79, 8.66, -14.69, -8.85,
 0.34,0.15,0.77, 15.24, -19.37, -13.05,
 0.39,0.16,0.80, 19.25, -22.38, -11.24,
 0.42,0.18,0.84, 13.66, -34.50, -4.47,
 0.42,0.18,0.83, 14.61, -47.45, -2.37,
 0.44,0.19,0.84, 17.15, -56.03, 1.36,
 0.45,0.20,0.83, 19.11, -60.05, 2.92,
 0.42,0.21,0.84, 22.95, -64.99, 1.44,
 0.44,0.21,0.87, 26.63, -66.44, -1.30,
 0.44,0.23,0.87, 23.47, -65.07, 2.21,
 0.42,0.21,0.89, 22.50, -65.57, 3.74,
 0.41,0.22,0.87, 22.56, -69.56, 5.13,
 0.41,0.22,0.89, 23.48, -73.44, 7.45,
 0.38,0.22,0.90, 22.76, -80.64, 10.44,
 0.36,0.21,0.91, 23.39, -89.74, 9.56,
 0.37,0.21,0.90, 21.92, -97.07, 10.56,
 0.36,0.22,0.89, 19.19, -103.02, 9.54,
 0.37,0.20,0.85, 18.72, -107.98, 5.01,
 0.41,0.22,0.82, 16.84, -110.12, 2.82,
 0.43,0.21,0.79, 17.16, -110.87, -0.09,
 0.48,0.22,0.77, 17.05, -110.24, -0.55,
 0.52,0.22,0.77, 20.34, -111.04, -6.60,
 0.54,0.22,0.74, 18.70, -110.12, -9.16,
 0.58,0.22,0.73, 17.01, -109.39, -8.96,
 0.60,0.24,0.72, 17.95, -112.24, -6.26,
 0.62,0.23,0.69, 15.95, -109.22, -10.50,
