accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.18,0.28,0.85, -9.31, -37.22, -12.96,
 0.18,0.28,0.85, -9.79, -37.80, -14.35,
 0.18,0.29,0.84, -10.32, -38.09, -16.15,
 0.22,0.28,0.84, -12.82, -37.89, -19.98,
 0.24,0.28,0.83, -16.90, -38.15, -22.73,
 0.28,0.30,0.84, -18.12, -40.31, -24.96,
 0.35,0.31,0.84, -18.38, -39.57, -27.16,
 0.38,0.31,0.85, -19.05, -39.25, -26.41,
 0.43,0.32,0.86, -20.26, -40.03, -24.64,
 0.48,0.31,0.86, -21.07, -40.27, -21.28,
 0.51,0.30,0.85, -20.06, -39.54, -15.69,
 0.53,0.29,0.83, -18.66, -38.92, -8.29,
 0.52,0.29,0.83, -15.57, -41.66, -1.63,
 0.54,0.29,0.81, -13.50, -40.81, 5.57,
 0.51,0.28,0.81, -12.60, -41.57, 13.89,
 0.46,0.27,0.81, -11.42, -44.06, 19.30,
 0.39,0.28,0.81, -10.11, -49.42, 20.58,
 0.38,0.28,0.83, -10.35, -53.47, 19.48,
 0.35,0.28,0.86, -11.94, -56.23, 17.22,
 0.34,0.29,0.87, -13.85, -58.20, 14.08,
 0.35,0.29,0.88, -15.68, -59.15, 10.72,
 0.35,0.29,0.90, -16.96, -59.82, 7.44,
 0.36,0.30,0.90, -18.27, -60.72, 4.61,
 0.37,0.30,0.90, -19.25, -61.83, 5.30,
 0.36,0.28,0.90, -20.40, -66.20, 7.44,
 0.34,0.28,0.89, -20.05, -72.87, 8.29,
 0.33,0.26,0.87, -20.99, -80.73, 7.86,
 0.34,0.25,0.86, -22.02, -87.65, 5.47,
 0.37,0.25,0.86, -24.21, -93.82, 2.99,
 0.39,0.24,0.85, -25.88, -97.69, 1.19,
 0.43,0.22,0.81, -26.72, -98.49, -1.13,
 0.44,0.21,0.80, -26.21, -99.34, -4.00,
 0.50,0.22,0.78, -26.81, -96.09, -7.97,
 0.50,0.21,0.78, -26.29, -93.65, -10.23,
 0.53,0.21,0.74, -24.84, -90.24, -11.13,
 0.54,0.20,0.73, -22.40, -87.51, -12.08,
 0.55,0.20,0.71, -20.17, -86.70, -11.82,
 0.56,0.20,0.70, -19.63, -87.68, -10.75,
 0.56,0.20,0.70, -19.39, -90.90, -7.36,
 0.56,0.21,0.70, -19.82, -97.13, -2.99,
 0.54,0.21,0.69, -20.32, -107.05, -2.81,
 0.56,0.22,0.71, -18.76, -113.88, 0.85,
 0.55,0.22,0.73, -18.35, -121.40, 6.06,
 0.54,0.22,0.73, -18.55, -131.54, 10.00,
 0.54,0.20,0.65, -18.09, -143.53, 7.76,
 0.51,0.22,0.73, -14.38, -147.48, 7.44,
 0.54,0.21,0.71, -14.58, -153.62, 3.48,
 0.57,0.21,0.70, -14.40, -155.57, -1.39,
 0.59,0.22,0.70, -15.47, -155.69, -4.34,
 0.62,0.21,0.71, -15.62, -153.50, -7.47,
 0.65,0.22,0.71, -18.89, -147.56, -10.05,
 0.66,0.22,0.71, -18.08, -146.87, -8.40,
 0.71,0.24,0.66, -20.84, -135.82, -15.56,
 0.67,0.22,0.68, -19.16, -138.14, -16.29,
 0.69,0.22,0.64, -18.03, -142.92, -19.66,
 0.68,0.22,0.62, -17.33, -142.44, -19.82,
 0.69,0.22,0.58, -18.08, -146.27, -20.63,
 0.70,0.21,0.55, -18.58, -148.08, -23.05,
 0.71,0.22,0.51, -17.82, -147.94, -25.79,
 0.71,0.22,0.48, -16.12, -148.82, -26.58,
 0.70,0.22,0.47, -12.43, -148.52, -28.93,
 0.72,0.25,0.48, -11.98, -143.56, -36.60,
 0.74,0.25,0.47, -14.87, -135.97, -45.48,
 0.78,0.26,0.47, -19.24, -128.03, -54.26,
 0.81,0.24,0.45, -20.81, -123.73, -58.76,
 0.87,0.27,0.42, -20.49, -121.04, -60.90,
 0.93,0.28,0.40, -19.69, -120.35, -58.03,
 0.94,0.30,0.43, -14.61, -133.40, -40.56,
 1.00,0.29,0.38, -12.34, -123.05, -37.11,
 0.98,0.28,0.34, -6.23, -129.85, -26.79,
 0.98,0.27,0.30, -2.03, -126.34, -24.08,
 0.94,0.27,0.26, 2.60, -128.61, -20.34,
 0.90,0.26,0.23, 8.38, -132.98, -17.39,
