accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.39,0.18,0.85, -3.30, -2.84, -0.37,
 0.39,0.17,0.85, -3.31, -2.87, -0.09,
 0.39,0.17,0.85, -3.36, -3.34, -0.02,
 0.39,0.17,0.86, -3.15, -3.76, 0.00,
 0.39,0.17,0.86, -3.22, -4.02, 0.08,
 0.39,0.18,0.87, -3.56, -4.05, 0.40,
 0.40,0.17,0.86, -3.37, -4.14, 0.60,
 0.39,0.17,0.88, -3.37, -4.06, 1.08,
 0.39,0.17,0.86, -2.90, -4.27, 1.24,
 0.39,0.16,0.85, -2.53, -4.79, 1.01,
 0.39,0.16,0.86, -2.52, -4.35, 1.25,
 0.38,0.17,0.87, -2.52, -4.49, 1.57,
 0.38,0.16,0.85, -2.64, -4.64, 1.79,
 0.37,0.16,0.85, -2.17, -5.21, 1.48,
 0.37,0.16,0.84, -2.43, -5.02, 0.69,
 0.37,0.16,0.85, -2.31, -4.67, -0.61,
 0.37,0.17,0.86, -2.38, -4.67, -1.39,
 0.38,0.17,0.85, -2.15, -5.15, -2.09,
 0.38,0.16,0.85, -1.62, -6.17, -2.46,
 0.39,0.16,0.85, -0.84, -8.20, -2.37,
 0.39,0.16,0.85, 0.03, -10.00, -1.65,
 0.39,0.16,0.85, 0.92, -11.88, -0.73,
 0.38,0.16,0.85, 1.51, -13.91, 0.63,
 0.38,0.16,0.85, 1.73, -16.73, 1.51,
 0.37,0.16,0.84, 1.97, -19.24, 2.27,
 0.37,0.15,0.84, 2.72, -22.34, 2.99,
 0.37,0.15,0.84, 3.30, -25.51, 2.79,
 0.37,0.15,0.82, 3.40, -28.35, 2.95,
 0.36,0.14,0.82, 3.65, -30.72, 2.14,
 0.36,0.14,0.82, 3.98, -32.61, 0.96,
 0.38,0.14,0.82, 4.38, -33.98, -0.64,
 0.39,0.15,0.82, 5.08, -34.72, -2.26,
 0.41,0.15,0.81, 5.79, -34.47, -3.11,
 0.42,0.15,0.81, 6.63, -33.79, -4.43,
 0.43,0.15,0.80, 7.50, -33.63, -4.90,
 0.43,0.15,0.82, 7.79, -34.55, -5.36,
 0.44,0.16,0.81, 8.73, -36.50, -5.18,
 0.45,0.15,0.79, 10.20, -39.59, -4.67,
 0.47,0.16,0.80, 10.79, -43.83, -2.79,
 0.48,0.16,0.79, 11.66, -49.69, 1.28,
 0.48,0.16,0.78, 13.11, -56.84, 5.68,
 0.48,0.16,0.77, 14.73, -63.94, 8.92,
 0.49,0.17,0.79, 15.95, -70.55, 12.60,
 0.52,0.17,0.78, 14.79, -74.60, 13.94,
 0.50,0.18,0.81, 16.56, -78.47, 17.11,
