accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.57,0.29,0.80, 9.94, -61.08, -9.83,
 0.57,0.29,0.81, 9.57, -61.22, -10.50,
 0.55,0.30,0.82, 9.08, -61.54, -11.16,
 0.54,0.29,0.83, 8.37, -63.59, -13.50,
 0.55,0.31,0.83, 7.25, -67.54, -13.47,
 0.55,0.31,0.81, 4.47, -73.16, -11.30,
 0.56,0.30,0.79, 3.28, -78.67, -7.63,
 0.54,0.33,0.81, 0.00, -89.25, -4.11,
 0.53,0.29,0.78, 0.78, -93.34, -1.85,
 0.53,0.26,0.76, 2.72, -98.35, -2.08,
 0.53,0.26,0.75, 6.32, -100.70, -4.40,
 0.52,0.28,0.74, 6.64, -102.18, -7.45,
 0.56,0.27,0.72, 6.37, -96.85, -10.73,
 0.58,0.27,0.70, 7.33, -90.03, -14.50,
 0.63,0.29,0.73, 6.20, -82.50, -15.91,
 0.66,0.28,0.69, 4.78, -71.68, -20.82,
 0.69,0.29,0.71, 4.02, -61.59, -22.47,
 0.71,0.31,0.71, 2.50, -51.91, -24.85,
 0.70,0.32,0.73, 0.93, -45.11, -24.89,
 0.71,0.32,0.73, -0.03, -43.42, -23.39,
 0.70,0.32,0.70, 0.52, -43.40, -18.49,
 0.66,0.31,0.72, 1.97, -50.03, -11.05,
 0.63,0.31,0.70, 2.61, -60.81, -3.22,
 0.60,0.30,0.68, 2.78, -72.00, 3.10,
 0.56,0.31,0.68, 4.05, -82.32, 8.63,
 0.52,0.29,0.67, 4.56, -93.18, 8.12,
 0.53,0.28,0.65, 4.55, -100.92, 3.33,
 0.55,0.28,0.63, 4.73, -104.92, -2.78,
 0.62,0.27,0.59, 5.94, -101.62, -7.34,
 0.67,0.29,0.58, 2.53, -95.62, -11.28,
 0.71,0.28,0.59, -0.72, -83.31, -13.25,
 0.75,0.28,0.54, -1.47, -70.15, -14.32,
 0.79,0.29,0.54, 0.06, -55.33, -16.14,
 0.79,0.29,0.53, 1.24, -42.53, -16.61,
 0.80,0.31,0.53, 0.96, -30.53, -15.40,
 0.79,0.33,0.54, 0.98, -20.78, -12.99,
 0.76,0.32,0.55, 2.00, -16.00, -9.48,
 0.74,0.31,0.54, 3.47, -14.60, -7.56,
 0.72,0.31,0.56, 5.22, -17.30, -4.50,
 0.69,0.32,0.59, 6.24, -24.11, 1.50,
 0.66,0.34,0.59, 4.14, -36.34, 4.69,
 0.64,0.33,0.59, 2.95, -50.20, 8.52,
 0.65,0.32,0.62, 0.55, -61.98, 12.60,
 0.64,0.31,0.59, -1.51, -71.56, 12.44,
 0.66,0.29,0.58, -2.56, -75.60, 11.69,
 0.67,0.27,0.55, -0.81, -75.36, 8.43,
 0.70,0.27,0.53, 1.59, -68.18, 4.96,
 0.69,0.23,0.48, 8.00, -63.66, 0.23,
 0.66,0.23,0.43, 13.25, -63.63, -3.19,
 0.69,0.22,0.39, 21.22, -62.09, -5.34,
 0.65,0.21,0.42, 30.38, -65.47, -7.54,
 0.63,0.25,0.42, 39.53, -77.66, -12.26,
 0.71,0.29,0.42, 40.56, -82.93, -9.51,
 0.70,0.33,0.47, 33.82, -85.95, -1.39,
 0.67,0.27,0.49, 29.66, -90.09, -3.82,
 0.65,0.26,0.49, 36.09, -96.35, -3.18,
 0.63,0.27,0.40, 38.70, -96.61, -2.02,
 0.69,0.25,0.45, 46.63, -94.09, -4.84,
 0.61,0.36,0.46, 39.24, -111.04, -7.88,
 0.72,0.30,0.36, 35.05, -108.05, -18.79,
 0.75,0.37,0.43, 29.74, -114.32, -17.65,
 0.80,0.35,0.46, 25.30, -108.32, -19.65,
 0.81,0.35,0.39, 20.60, -105.92, -16.23,
 0.82,0.34,0.41, 18.89, -97.25, -14.40,
 0.76,0.34,0.42, 19.94, -102.55, -9.07,
 0.73,0.35,0.40, 19.48, -110.87, -3.30,
 0.68,0.35,0.40, 18.15, -131.07, -1.88,
 0.72,0.37,0.34, 10.82, -141.66, -1.56,
 0.65,0.32,0.35, 11.33, -153.33, -3.97,
 0.72,0.31,0.19, 15.19, -167.13, -7.80,
 0.73,0.29,0.25, 24.11, -173.50, -14.35,
 0.72,0.35,0.24, 38.78, -190.41, -21.15,
 0.84,0.43,0.17, 42.85, -192.63, -22.37,
 0.97,0.48,0.17, 35.94, -173.28, -30.37,
 0.93,0.47,0.29, 29.36, -167.02, -24.18,
 0.83,0.56,0.25, 41.57, -156.44, -12.50,
 0.91,0.51,0.05, 37.50, -155.40, -23.88,
 0.93,0.50,0.15, 28.82, -145.39, -22.32,
 0.92,0.43,0.09, 23.98, -138.18, -32.66,
 0.93,0.46,0.06, 23.68, -130.72, -32.87,
 0.99,0.45,0.03, 20.87, -120.76, -37.60,
 1.03,0.44,-0.03, 22.14, -108.69, -38.99,
 1.03,0.45,0.02, 30.37, -103.73, -38.55,
 1.06,0.52,-0.01, 19.45, -95.30, -32.84,
 1.04,0.43,-0.08, 23.53, -91.68, -29.62,
 1.05,0.43,-0.10, 25.07, -86.53, -24.85,
 1.14,0.46,-0.19, 23.02, -82.66, -23.45,
 1.12,0.42,-0.18, 30.56, -74.03, -15.57,
 1.12,0.45,-0.16, 36.23, -75.94, -7.68,
