accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.49,0.03,0.83, -9.71, 2.08, -3.56,
 0.50,0.02,0.82, -9.68, 1.88, -3.16,
 0.49,0.02,0.82, -9.34, 2.02, -3.10,
 0.50,0.02,0.82, -9.42, 1.89, -3.45,
 0.50,0.03,0.82, -8.93, 1.65, -3.16,
 0.50,0.02,0.82, -9.08, 1.89, -3.19,
 0.50,0.02,0.81, -8.78, 2.03, -3.48,
 0.50,0.01,0.81, -8.43, 1.68, -3.42,
 0.50,0.01,0.82, -8.56, 2.03, -3.53,
 0.51,0.02,0.81, -8.64, 2.90, -3.04,
 0.50,0.01,0.81, -8.43, 3.37, -2.84,
 0.50,0.01,0.81, -7.94, 3.15, -3.07,
 0.50,0.02,0.81, -8.23, 2.98, -3.37,
 0.50,0.02,0.82, -7.86, 2.95, -3.10,
 0.50,0.02,0.82, -7.63, 2.38, -3.31,
 0.50,0.01,0.83, -7.19, 2.17, -3.54,
 0.49,0.02,0.83, -7.28, 1.73, -4.09,
 0.50,0.01,0.83, -7.05, 1.68, -4.24,
 0.49,0.02,0.84, -7.71, 0.90, -5.31,
 0.51,0.02,0.84, -7.79, 0.82, -5.08,
 0.50,0.01,0.83, -7.59, 0.11, -5.48,
 0.50,0.03,0.83, -7.57, -0.03, -5.95,
 0.50,0.00,0.84, -6.85, -2.95, -6.56,
 0.50,0.02,0.83, -5.51, -1.21, -7.22,
 0.51,0.02,0.82, -6.34, -1.33, -5.95,
 0.51,0.02,0.83, -6.03, -1.88, -5.47,
 0.50,0.02,0.83, -5.08, -1.73, -6.35,
 0.50,0.01,0.83, -3.82, -2.75, -6.60,
 0.50,0.03,0.83, -4.75, -3.05, -6.66,
 0.51,0.01,0.83, -4.92, -2.69, -5.66,
 0.50,0.03,0.83, -5.62, -2.23, -5.62,
 0.50,0.02,0.83, -6.23, -2.49, -5.53,
 0.51,0.03,0.82, -6.49, -3.62, -4.46,
 0.51,0.03,0.82, -5.71, -1.11, -4.27,
 0.50,0.03,0.81, -6.08, -1.16, -4.35,
 0.50,0.03,0.82, -6.47, -0.82, -4.53,
 0.51,0.03,0.80, -6.21, 0.40, -3.01,
 0.50,0.03,0.81, -6.37, 0.15, -2.27,
 0.49,0.02,0.81, -6.55, -0.67, -2.93,
 0.51,0.04,0.82, -7.80, -1.31, -2.60,
 0.50,0.02,0.80, -6.37, 0.60, -2.76,
 0.50,0.03,0.80, -6.08, 1.05, -2.27,
 0.50,0.02,0.81, -5.97, 1.56, -1.98,
 0.50,0.02,0.80, -5.95, 2.18, -1.95,
 0.49,0.03,0.81, -6.24, 2.95, -2.46,
 0.50,0.03,0.80, -6.21, 2.93, -2.12,
 0.51,0.02,0.81, -6.14, 2.78, -1.44,
 0.50,0.02,0.81, -6.24, 2.81, -1.73,
 0.50,0.02,0.81, -6.93, 2.96, -2.14,
 0.50,0.02,0.80, -6.14, 3.28, -1.77,
 0.51,0.01,0.81, -6.47, 3.69, -2.24,
 0.50,0.01,0.81, -6.27, 3.30, -2.14,
 0.50,0.01,0.81, -6.53, 2.40, -2.37,
 0.51,0.01,0.81, -6.09, 2.72, -2.29,
 0.51,0.02,0.81, -5.50, 3.60, -1.54,
 0.50,0.02,0.81, -5.21, 3.82, -2.05,
 0.51,0.02,0.81, -4.87, 3.51, -2.43,
 0.50,0.02,0.84, -4.40, 2.15, -2.53,
 0.50,0.03,0.83, -5.83, 1.02, -3.25,
 0.51,0.02,0.84, -5.80, -1.36, -3.40,
 0.50,0.02,0.83, -4.82, -1.25, -4.38,
 0.51,0.03,0.82, -5.86, -1.13, -4.15,
 0.50,0.01,0.82, -6.52, -0.31, -4.06,
 0.51,0.02,0.82, -5.57, 0.34, -4.67,
 0.51,0.01,0.81, -5.16, 0.21, -4.93,
 0.50,0.03,0.82, -5.71, 1.11, -4.79,
 0.50,0.01,0.80, -5.65, 1.37, -3.83,
 0.51,0.03,0.82, -6.34, 2.92, -4.50,
 0.51,0.02,0.80, -5.77, 3.18, -3.44,
 0.50,0.02,0.81, -5.97, 3.10, -2.69,
 0.50,0.02,0.81, -5.19, 4.11, -2.60,
 0.50,0.02,0.82, -5.28, 2.63, -2.18,
 0.50,0.03,0.84, -3.54, 3.76, -3.68,
 0.50,0.02,0.84, -3.48, 3.13, -3.80,
 0.51,0.03,0.83, -3.89, 2.93, -4.69,
 0.51,0.03,0.84, -3.34, 2.24, -4.17,
 0.50,0.05,0.85, -3.57, 0.81, -5.22,
