time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.06,-0.03,1.01,-4.2,-2.0,6.18
3.3333333333333333e-06,0.06,-0.03,1.01,-3.6,-2.2,6.81
6.666666666666667e-06,0.05,-0.04,0.99,-3.04,-3.15,7.59
9.999999999999999e-06,0.03,-0.04,0.98,-2.09,-3.6,6.29
1.3333333333333333e-05,0.02,-0.03,0.99,-1.27,-1.6,4.73
1.6666666666666667e-05,0.0,-0.03,1.01,-1.28,-1.76,1.15
2e-05,0.0,-0.03,1.03,-0.72,-0.03,-1.73
2.3333333333333336e-05,0.04,-0.03,1.03,-1.39,4.15,-2.75
2.666666666666667e-05,0.06,-0.02,1.06,-2.64,3.6,-2.76
3.0000000000000004e-05,0.08,-0.02,1.07,-4.7,1.65,-1.69
3.3333333333333335e-05,0.07,-0.02,1.07,-6.11,-1.5,-2.05
3.6666666666666666e-05,0.09,-0.02,1.05,-6.67,-0.44,-0.9
3.9999999999999996e-05,0.09,-0.03,1.05,-6.17,-0.6,-1.18
4.333333333333333e-05,0.06,-0.03,1.03,-5.31,-0.66,-2.14
4.666666666666666e-05,0.07,-0.04,1.02,-5.63,1.51,-2.02
4.999999999999999e-05,0.09,-0.04,1.03,-6.7,2.89,-1.47
5.333333333333332e-05,0.08,-0.05,1.01,-6.53,3.71,-1.15
5.666666666666665e-05,0.09,-0.05,1.01,-5.73,3.24,0.34
5.999999999999998e-05,0.07,-0.05,0.99,-4.82,-0.72,1.63
6.333333333333332e-05,0.06,-0.04,0.99,-3.59,-3.92,1.54
6.666666666666666e-05,0.06,-0.04,0.98,-2.11,-4.43,0.31
7e-05,0.06,-0.04,0.99,-1.16,-0.82,0.37
7.333333333333333e-05,0.06,-0.04,1.0,-0.37,2.14,-0.93
7.666666666666667e-05,0.07,-0.04,1.01,-0.99,4.69,-0.58
8e-05,0.08,-0.05,1.02,-1.44,3.42,0.89
8.333333333333334e-05,0.1,-0.04,1.01,-1.66,-0.31,2.81
8.666666666666668e-05,0.09,-0.04,1.02,-2.03,-2.69,3.39
9.000000000000002e-05,0.09,-0.05,1.02,-1.37,-3.63,3.15
9.333333333333336e-05,0.08,-0.04,1.02,-1.01,-2.89,2.67
9.66666666666667e-05,0.06,-0.04,1.03,-1.15,-1.34,2.4
0.00010000000000000003,0.08,-0.04,1.05,-2.96,-0.34,3.22
0.00010333333333333337,0.07,-0.04,1.06,-4.61,-2.44,3.11
0.00010666666666666671,0.06,-0.04,1.04,-5.56,-5.56,2.49
0.00011000000000000004,0.07,-0.04,1.02,-6.34,-5.01,2.15
0.00011333333333333338,0.08,-0.05,1.02,-5.69,-2.26,2.35
0.00011666666666666672,0.07,-0.05,1.0,-5.04,0.12,2.35
0.00012000000000000006,0.09,-0.06,1.01,-4.72,3.05,4.05
0.0001233333333333334,0.07,-0.04,1.02,-3.85,-1.36,2.89
0.00012666666666666672,0.07,-0.05,1.03,-3.73,-3.95,3.8
0.00013000000000000004,0.08,-0.05,1.03,-4.53,-3.73,4.44
0.00013333333333333337,0.07,-0.05,1.05,-5.8,-3.68,3.82
0.0001366666666666667,0.06,-0.04,1.04,-6.38,-2.73,3.24
0.00014000000000000001,0.06,-0.06,1.03,-6.9,-2.85,2.72
0.00014333333333333334,0.05,-0.05,1.0,-6.44,-0.38,1.79
0.00014666666666666666,0.05,-0.07,1.01,-5.45,0.2,0.56
0.00015,0.06,-0.06,1.0,-5.5,0.56,1.16
0.0001533333333333333,0.08,-0.06,1.01,-5.16,-0.61,1.94
0.00015666666666666663,0.07,-0.07,1.0,-4.78,-2.61,1.6
0.00015999999999999996,0.08,-0.06,1.01,-4.56,-2.08,2.76
0.00016333333333333328,0.07,-0.06,1.02,-4.41,-0.64,1.98
0.0001666666666666666,0.05,-0.06,1.03,-5.25,0.69,0.27
