accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.32,-0.03,0.91, -5.42, -2.85, -3.04,
 0.32,-0.04,0.90, -5.28, -3.77, -3.01,
 0.33,-0.04,0.91, -5.07, -4.20, -2.70,
 0.33,-0.03,0.91, -5.57, -3.98, -3.01,
 0.35,-0.03,0.92, -5.97, -4.24, -2.85,
 0.34,-0.02,0.92, -5.92, -5.98, -3.13,
 0.34,-0.02,0.91, -5.65, -6.73, -3.86,
 0.36,-0.03,0.91, -4.70, -7.57, -3.31,
 0.35,-0.03,0.90, -4.70, -7.25, -2.85,
 0.35,-0.03,0.90, -4.98, -7.37, -1.88,
 0.34,-0.03,0.90, -5.24, -7.18, -1.48,
 0.35,-0.05,0.88, -4.73, -6.89, -0.67,
 0.33,-0.02,0.89, -5.28, -4.89, -1.01,
 0.32,-0.04,0.89, -4.98, -6.12, -2.38,
 0.33,-0.03,0.90, -4.43, -3.80, -2.89,
 0.34,-0.03,0.90, -5.59, -1.82, -2.09,
 0.34,-0.02,0.90, -6.14, -2.49, -3.24,
 0.34,-0.02,0.89, -5.28, -1.86, -3.73,
 0.35,-0.02,0.89, -5.33, -1.59, -3.18,
 0.35,-0.02,0.89, -5.30, -2.03, -1.97,
 0.36,-0.02,0.88, -5.25, -1.94, -1.25,
 0.34,-0.02,0.89, -5.19, -1.74, -1.80,
 0.34,-0.02,0.89, -4.95, -1.48, -3.42,
 0.34,-0.02,0.89, -5.11, -1.88, -4.52,
 0.35,-0.01,0.88, -5.63, -1.97, -3.92,
 0.35,-0.02,0.87, -5.68, -3.10, -3.08,
 0.37,-0.04,0.88, -5.36, -1.91, -0.06,
 0.34,-0.02,0.90, -6.05, -1.95, -1.40,
 0.34,-0.02,0.90, -5.74, -2.85, -3.56,
 0.36,-0.02,0.89, -6.26, -0.95, -3.85,
 0.37,-0.03,0.88, -6.70, 0.02, -0.29,
 0.39,-0.04,0.88, -7.40, 2.08, 3.83,
 0.33,-0.02,0.91, -9.13, 0.64, 2.24,
 0.33,-0.04,0.89, -8.12, -0.50, 0.93,
 0.35,-0.05,0.87, -7.48, 2.32, 0.29,
 0.34,-0.03,0.88, -6.96, 1.73, -1.08,
 0.33,-0.04,0.88, -5.89, -1.91, -1.47,
 0.37,-0.04,0.90, -6.82, 1.80, -0.26,
 0.34,-0.03,0.90, -6.87, 1.36, -1.80,
 0.34,-0.03,0.91, -6.90, -0.84, -3.57,
 0.36,-0.04,0.90, -6.84, -1.98, -4.06,
 0.36,-0.05,0.88, -6.78, -3.10, -1.95,
 0.39,-0.07,0.87, -6.46, -2.02, 2.05,
 0.36,-0.05,0.90, -6.55, -1.42, 2.08,
 0.33,-0.06,0.90, -6.26, -4.60, 0.81,
 0.36,-0.07,0.89, -6.27, 0.37, -0.27,
 0.35,-0.05,0.90, -7.05, 0.32, -1.83,
 0.36,-0.05,0.89, -6.93, 2.41, -1.08,
 0.37,-0.06,0.88, -8.06, 3.37, -0.98,
 0.34,-0.05,0.89, -8.27, 3.82, -2.12,
 0.34,-0.07,0.88, -8.08, 3.11, -2.50,
 0.38,-0.07,0.87, -7.63, 6.41, -2.44,
 0.37,-0.06,0.88, -7.37, 5.39, -2.29,
 0.37,-0.06,0.88, -6.17, 4.78, -0.92,
 0.35,-0.06,0.89, -5.57, 3.34, -1.92,
 0.34,-0.06,0.90, -4.76, 1.27, -2.82,
 0.35,-0.06,0.90, -4.40, 1.19, -4.08,
 0.36,-0.06,0.90, -3.36, -0.90, -4.92,
 0.36,-0.07,0.91, -3.74, -2.29, -4.93,
 0.36,-0.05,0.91, -3.69, -2.64, -4.35,
 0.36,-0.05,0.91, -3.36, -2.46, -4.75,
 0.34,-0.06,0.90, -3.05, -3.54, -5.82,
 0.35,-0.05,0.91, -3.16, -3.19, -6.26,
 0.37,-0.06,0.90, -3.25, -1.89, -5.92,
 0.36,-0.05,0.90, -4.56, -2.47, -4.81,
 0.36,-0.05,0.90, -6.38, -1.88, -3.71,
 0.36,-0.06,0.89, -7.22, -2.03, -3.44,
 0.36,-0.06,0.88, -8.17, -2.03, -3.40,
 0.34,-0.04,0.88, -8.81, -0.63, -5.50,
 0.37,-0.06,0.86, -8.32, -0.32, -6.12,
 0.37,-0.06,0.85, -9.11, 1.83, -5.86,
 0.37,-0.06,0.85, -9.11, 2.34, -5.44,
 0.41,-0.07,0.84, -6.73, 5.48, -3.05,
 0.37,-0.07,0.86, -6.82, 2.69, -1.31,
 0.35,-0.08,0.87, -6.09, 1.45, -1.74,
 0.36,-0.06,0.88, -4.69, 1.16, -3.13,
 0.33,-0.04,0.90, -4.38, -2.43, -5.34,
 0.36,-0.06,0.90, -3.73, -3.07, -6.78,
 0.35,-0.04,0.92, -4.81, -3.85, -7.42,
 0.37,-0.05,0.91, -5.11, -4.37, -7.36,
 0.37,-0.04,0.92, -6.14, -4.67, -6.69,
 0.38,-0.06,0.90, -6.98, -3.65, -6.34,
 0.37,-0.06,0.91, -9.24, -3.37, -6.37,
 0.37,-0.05,0.90, -9.88, -2.99, -5.77,
 0.36,-0.04,0.90, -10.37, -2.26, -5.98,
 0.36,-0.05,0.90, -10.69, -2.34, -5.36,
 0.35,-0.06,0.92, -12.35, -6.32, -7.08,
 0.36,-0.05,0.87, -8.35, -2.14, -6.63,
 0.36,-0.06,0.87, -9.65, -3.01, -6.64,
 0.37,-0.05,0.87, -10.38, -4.81, -6.11,
 0.38,-0.07,0.88, -10.11, -3.89, -6.03,
 0.35,-0.04,0.87, -9.63, -4.27, -6.78,
 0.38,-0.06,0.87, -9.01, -4.50, -7.01,
 0.38,-0.05,0.88, -10.73, -5.40, -8.27,
 0.39,-0.06,0.85, -8.41, -2.14, -5.88,
 0.39,-0.05,0.86, -9.40, -0.98, -6.27,
 0.37,-0.06,0.85, -9.45, -1.51, -5.05,
 0.38,-0.06,0.84, -8.46, 0.43, -4.37,
 0.38,-0.08,0.84, -7.68, 2.29, -4.38,
 0.38,-0.06,0.83, -6.99, 2.46, -3.53,
 0.36,-0.05,0.84, -7.33, 0.99, -2.29,
 0.35,-0.07,0.84, -5.28, 1.95, -3.48,
 0.34,-0.04,0.85, -5.04, 1.31, -5.82,
 0.34,-0.05,0.84, -3.24, 1.39, -6.26,
 0.35,-0.06,0.86, -2.24, 1.80, -7.21,
 0.36,-0.05,0.86, -1.76, 0.52, -7.21,
 0.37,-0.05,0.86, -1.36, -0.47, -6.37,
 0.38,-0.05,0.86, -1.16, -1.16, -5.45,
 0.37,-0.06,0.86, -1.82, -3.05, -4.63,
 0.36,-0.06,0.87, -1.21, -3.65, -4.53,
 0.36,-0.06,0.87, -0.72, -3.39, -5.01,
 0.36,-0.06,0.87, -1.08, -2.87, -5.94,
 0.36,-0.05,0.86, -0.85, -3.28, -5.47,
 0.36,-0.04,0.88, -1.10, -3.27, -4.05,
 0.37,-0.06,0.89, -2.24, -3.30, -3.82,
