accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.24,0.02,0.89, -8.60, 14.37, 0.00,
 0.23,0.02,0.90, -8.82, 14.29, -0.18,
 0.22,0.02,0.90, -8.24, 13.83, -0.47,
 0.24,0.03,0.91, -6.78, 13.53, -0.58,
 0.22,0.02,0.91, -5.69, 11.57, -1.53,
 0.22,0.03,0.93, -3.63, 11.60, -2.32,
 0.23,0.04,0.94, -1.53, 8.02, -2.63,
 0.21,0.04,0.96, -0.66, 4.26, -3.50,
 0.21,0.04,0.98, -0.61, 1.08, -4.99,
 0.21,0.05,0.98, -0.66, -1.34, -6.95,
 0.23,0.04,0.99, -0.98, -3.56, -7.28,
 0.21,0.04,0.99, -2.12, -4.67, -9.54,
 0.23,0.04,0.99, -2.73, -5.80, -10.08,
 0.21,0.04,0.99, -4.37, -7.50, -12.79,
 0.24,0.04,0.96, -4.78, -5.89, -11.89,
 0.24,0.03,0.96, -4.98, -5.51, -13.39,
 0.23,0.03,0.94, -4.15, -5.45, -13.59,
 0.24,0.02,0.90, -3.25, -7.80, -13.02,
 0.22,0.03,0.92, -1.95, -6.89, -15.10,
 0.23,0.03,0.90, 1.44, -8.38, -15.22,
 0.23,0.04,0.91, 0.66, -9.08, -16.02,
 0.23,0.04,0.92, 0.47, -10.37, -15.94,
 0.24,0.06,0.92, -0.14, -11.28, -16.78,
 0.23,0.05,0.93, -0.20, -15.27, -18.06,
 0.25,0.05,0.93, -1.40, -18.38, -17.80,
 0.26,0.04,0.92, -2.12, -20.34, -16.40,
 0.24,0.04,0.92, -3.10, -21.80, -16.18,
 0.26,0.05,0.91, -3.50, -22.75, -12.40,
 0.25,0.02,0.94, -5.40, -20.12, -13.36,
 0.24,0.04,0.92, -3.91, -17.34, -14.23,
 0.26,0.05,0.91, -3.10, -15.10, -13.85,
 0.26,0.05,0.92, -2.21, -11.40, -15.50,
 0.26,0.06,0.92, -0.87, -10.63, -14.84,
 0.26,0.05,0.94, -1.51, -10.20, -16.60,
 0.26,0.05,0.92, -0.40, -11.28, -15.83,
 0.27,0.08,0.93, -0.99, -10.63, -17.54,
 0.26,0.07,0.94, -0.67, -11.08, -20.46,
 0.26,0.06,0.91, -1.25, -13.59, -18.75,
 0.27,0.08,0.91, -1.76, -15.65, -20.79,
 0.26,0.06,0.92, -0.18, -17.05, -20.72,
 0.27,0.07,0.90, -0.58, -17.73, -21.71,
 0.27,0.06,0.91, 1.77, -20.21, -21.47,
 0.28,0.06,0.89, 1.95, -21.04, -19.13,
 0.28,0.08,0.90, 0.11, -21.01, -20.92,
 0.29,0.07,0.91, 0.67, -22.60, -22.61,
 0.28,0.06,0.92, 1.95, -20.15, -23.15,
 0.29,0.06,0.89, -0.49, -19.60, -20.08,
 0.30,0.07,0.88, -1.98, -15.53, -19.16,
 0.30,0.07,0.90, -2.99, -10.82, -15.63,
 0.28,0.04,0.90, -4.46, -9.34, -15.24,
 0.27,0.05,0.89, -4.99, -9.79, -15.91,
 0.28,0.05,0.89, -7.19, -7.69, -18.23,
 0.28,0.06,0.91, -7.45, -5.83, -19.16,
 0.28,0.06,0.90, -6.81, -6.26, -21.31,
 0.29,0.07,0.90, -6.92, -5.95, -23.40,
 0.29,0.07,0.89, -7.16, -5.40, -24.69,
 0.30,0.07,0.89, -6.93, -6.66, -23.97,
 0.28,0.08,0.91, -6.66, -8.82, -24.24,
 0.31,0.07,0.89, -5.37, -10.93, -22.93,
 0.29,0.08,0.91, -5.18, -14.40, -24.27,
 0.30,0.08,0.90, -3.95, -16.38, -23.73,
 0.31,0.08,0.91, -3.74, -18.53, -22.55,
 0.29,0.09,0.92, -5.51, -21.28, -23.11,
 0.32,0.07,0.92, -3.22, -22.75, -22.49,
 0.32,0.08,0.93, -5.22, -24.21, -22.18,
 0.31,0.06,0.90, -5.22, -25.62, -18.87,
 0.33,0.07,0.88, -5.94, -24.17, -17.02,
 0.31,0.03,0.89, -5.05, -22.49, -17.48,
 0.30,0.09,0.88, -3.08, -18.55, -19.86,
 0.31,0.06,0.87, -0.87, -16.99, -20.43,
 0.33,0.06,0.86, 0.27, -14.96, -19.98,
 0.32,0.08,0.89, -0.58, -12.76, -22.72,
 0.32,0.08,0.89, 0.95, -12.93, -22.49,
 0.32,0.08,0.89, 0.18, -13.45, -22.17,
 0.34,0.08,0.89, -1.10, -12.81, -21.16,
 0.35,0.08,0.89, -1.24, -13.08, -19.50,
 0.34,0.06,0.88, -0.24, -14.67, -17.34,
 0.34,0.07,0.89, -1.15, -15.51, -15.28,
 0.32,0.11,0.91, -1.82, -14.78, -17.25,
 0.33,0.07,0.90, 0.14, -17.25, -15.27,
 0.35,0.08,0.90, -1.11, -16.31, -14.12,
 0.34,0.07,0.91, -0.96, -16.17, -12.89,
 0.33,0.08,0.91, -1.10, -16.89, -12.67,
 0.34,0.12,0.92, -1.91, -14.41, -14.60,
 0.35,0.10,0.90, -1.44, -14.50, -12.70,
 0.36,0.11,0.88, -2.09, -13.76, -11.63,
 0.36,0.09,0.88, -1.30, -13.24, -10.31,
 0.36,0.08,0.88, -0.92, -12.26, -8.87,
 0.35,0.12,0.86, -1.28, -9.10, -8.95,
 0.36,0.10,0.85, 0.41, -8.40, -7.02,
 0.35,0.11,0.88, -0.15, -7.94, -7.63,
 0.35,0.09,0.86, 1.37, -8.20, -5.18,
 0.36,0.10,0.87, 0.85, -7.27, -4.05,
 0.34,0.12,0.88, -0.52, -6.37, -4.46,
 0.34,0.12,0.87, -0.81, -6.98, -2.90,
 0.36,0.11,0.87, -1.47, -6.78, -2.44,
 0.35,0.13,0.88, -3.07, -4.70, -3.30,
 0.35,0.13,0.87, -3.36, -4.37, -3.37,
 0.36,0.11,0.86, -3.50, -4.08, -3.59,
 0.36,0.12,0.87, -4.17, -2.40, -4.08,
 0.35,0.10,0.85, -3.66, -1.07, -3.95,
 0.35,0.11,0.85, -3.54, -0.11, -4.38,
 0.35,0.12,0.86, -3.16, 1.25, -4.55,
 0.36,0.11,0.86, -1.94, 1.21, -3.65,
 0.35,0.12,0.88, -2.38, 1.65, -4.56,
 0.36,0.12,0.88, -2.27, 1.77, -3.45,
 0.36,0.14,0.89, -3.45, 2.49, -3.85,
 0.37,0.11,0.88, -3.89, 2.67, -2.27,
 0.37,0.13,0.89, -5.62, 4.15, -2.40,
 0.36,0.13,0.88, -6.50, 4.24, -1.57,
 0.36,0.12,0.89, -7.15, 4.46, -1.37,
 0.36,0.12,0.88, -7.88, 5.94, -1.40,
 0.36,0.11,0.88, -7.54, 6.24, -0.63,
 0.35,0.11,0.88, -7.92, 8.02, 0.02,
 0.36,0.11,0.86, -8.18, 9.91, 0.05,
 0.36,0.10,0.87, -8.23, 10.11, 0.32,
 0.35,0.10,0.87, -8.64, 10.81, 0.23,
 0.36,0.10,0.87, -8.89, 12.14, 0.81,
 0.35,0.09,0.88, -9.16, 13.15, 1.15,
 0.35,0.09,0.87, -8.89, 13.27, 1.13,
 0.35,0.09,0.88, -9.08, 12.72, 0.63,
 0.35,0.11,0.89, -8.92, 11.51, 0.14,
 0.34,0.11,0.89, -8.49, 10.31, -0.40,
 0.34,0.10,0.88, -6.81, 8.32, -0.44,
 0.34,0.11,0.90, -6.55, 6.55, -1.34,
 0.34,0.10,0.89, -5.66, 5.36, -1.11,
 0.36,0.08,0.90, -3.73, 3.24, -1.45,
 0.34,0.09,0.91, -3.88, 2.70, -2.44,
 0.36,0.10,0.90, -3.73, 3.19, -2.21,
 0.35,0.10,0.90, -3.19, 2.23, -2.79,
 0.35,0.10,0.90, -3.05, 2.12, -2.66,
