accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.44,0.06,0.87, 0.31, 2.43, -4.75,
 0.44,0.06,0.86, -0.08, 2.20, -4.78,
 0.44,0.06,0.87, -0.08, 1.94, -4.52,
 0.45,0.06,0.84, 0.75, 0.85, -2.93,
 0.44,0.06,0.85, 0.44, 1.11, -3.36,
 0.43,0.06,0.86, 0.11, 1.62, -4.41,
 0.44,0.05,0.84, 1.42, 0.24, -3.89,
 0.45,0.05,0.84, 1.24, 1.80, -1.89,
 0.43,0.05,0.85, 0.35, 2.20, -2.66,
 0.44,0.05,0.86, 1.40, 0.69, -2.53,
 0.46,0.05,0.86, 1.44, 1.31, -0.44,
 0.44,0.04,0.85, 0.15, 1.24, -0.46,
 0.43,0.05,0.85, 0.11, 1.74, -1.02,
 0.43,0.04,0.86, 0.08, 2.49, -1.37,
 0.44,0.05,0.86, -0.47, 2.05, -1.80,
 0.44,0.05,0.86, -1.16, 1.08, -2.03,
 0.44,0.07,0.87, -2.24, 0.96, -3.01,
 0.45,0.05,0.86, -2.23, -0.14, -2.15,
 0.45,0.06,0.87, -2.46, -0.82, -0.99,
 0.45,0.06,0.86, -2.73, -0.09, -0.23,
 0.44,0.05,0.86, -3.24, -0.21, -0.98,
 0.44,0.04,0.85, -3.05, -1.16, -0.87,
 0.43,0.06,0.85, -4.09, 0.11, -1.66,
 0.44,0.05,0.84, -3.51, 0.49, -1.24,
 0.44,0.06,0.84, -3.94, 1.85, -1.60,
 0.45,0.05,0.84, -3.97, 3.19, -1.65,
 0.44,0.05,0.84, -3.66, 3.48, -1.19,
 0.45,0.07,0.84, -3.53, 5.19, -0.46,
 0.45,0.05,0.86, -4.06, 5.59, -0.12,
 0.43,0.06,0.85, -3.91, 5.74, -0.02,
 0.43,0.05,0.85, -3.30, 5.25, -1.15,
 0.44,0.05,0.84, -2.95, 5.92, -1.73,
 0.44,0.07,0.86, -2.61, 5.82, -1.83,
 0.44,0.08,0.88, -3.66, 5.25, -1.83,
 0.46,0.06,0.87, -3.45, 2.49, -0.93,
 0.45,0.07,0.88, -4.73, 1.65, -0.46,
