accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.33,-0.02,0.90, -5.94, 0.43, -10.55,
 0.35,-0.04,0.90, -5.39, 0.06, -10.00,
 0.35,-0.03,0.88, -4.92, 0.20, -9.59,
 0.34,-0.02,0.89, -5.25, -0.20, -11.50,
 0.32,-0.03,0.90, -7.04, -2.32, -10.93,
 0.32,-0.10,0.86, -9.34, 0.46, -4.15,
 0.36,-0.01,0.90, -4.99, -2.46, -6.84,
 0.35,-0.06,0.88, -4.89, 3.13, -4.79,
 0.33,-0.06,0.89, -4.40, 1.04, -4.35,
 0.35,-0.04,0.90, -4.79, 0.58, -3.34,
 0.35,-0.04,0.90, -5.39, 2.41, -2.15,
 0.34,-0.02,0.92, -5.45, 2.58, -2.38,
 0.35,-0.02,0.92, -5.79, 3.08, -2.12,
 0.35,-0.03,0.93, -6.34, 1.63, -1.53,
 0.33,-0.02,0.92, -7.25, 0.14, -1.60,
 0.33,-0.02,0.93, -6.99, 0.05, -0.75,
 0.33,-0.04,0.90, -7.15, 0.20, -1.18,
 0.33,-0.01,0.90, -6.69, -0.08, -2.67,
 0.33,-0.02,0.88, -6.61, -2.52, -3.88,
 0.34,-0.04,0.90, -6.66, -3.83, -6.60,
 0.35,-0.02,0.93, -6.70, -3.02, -8.70,
 0.35,-0.02,0.93, -6.93, -5.10, -9.73,
 0.34,-0.03,0.93, -8.67, -7.86, -9.71,
 0.34,-0.02,0.90, -9.97, -11.07, -8.90,
 0.35,-0.03,0.90, -11.63, -13.21, -7.62,
 0.33,-0.03,0.87, -12.61, -16.69, -6.11,
 0.34,-0.04,0.85, -12.02, -17.36, -5.92,
 0.36,-0.03,0.85, -8.85, -14.55, -6.00,
 0.35,-0.02,0.88, -7.45, -13.39, -3.76,
 0.34,-0.03,0.90, -6.90, -16.79, -4.02,
 0.33,-0.03,0.92, -8.96, -17.80, -4.92,
 0.32,-0.02,0.91, -10.87, -17.02, -5.44,
 0.32,-0.02,0.90, -11.63, -15.50, -7.88,
 0.34,-0.02,0.90, -10.49, -12.66, -8.17,
 0.33,-0.04,0.93, -9.28, -13.36, -9.89,
 0.36,-0.04,0.88, -6.66, -9.92, -8.93,
 0.34,-0.03,0.89, -9.57, -11.94, -9.59,
 0.35,-0.02,0.89, -10.46, -13.79, -10.41,
 0.35,-0.02,0.88, -11.42, -13.56, -11.95,
 0.38,-0.03,0.86, -9.37, -12.93, -13.89,
 0.37,-0.03,0.87, -10.11, -11.19, -14.99,
 0.39,-0.01,0.85, -10.53, -11.22, -15.36,
 0.40,-0.02,0.83, -9.69, -10.26, -14.56,
 0.41,-0.03,0.82, -9.56, -10.41, -13.91,
 0.40,-0.01,0.82, -8.70, -11.13, -15.62,
 0.41,-0.01,0.84, -8.64, -12.03, -17.19,
 0.41,-0.02,0.82, -7.74, -10.76, -19.24,
 0.40,-0.01,0.83, -7.36, -11.39, -20.43,
 0.39,-0.02,0.84, -7.98, -12.02, -20.52,
 0.39,-0.03,0.85, -8.23, -11.66, -20.56,
 0.38,-0.03,0.84, -8.26, -14.17, -20.32,
 0.39,-0.04,0.88, -9.62, -12.96, -19.63,
 0.39,-0.02,0.87, -10.29, -11.44, -18.72,
 0.38,-0.04,0.88, -10.61, -11.45, -18.23,
 0.39,-0.03,0.87, -11.24, -11.10, -16.92,
 0.38,-0.04,0.87, -10.93, -10.41, -15.68,
 0.37,-0.03,0.87, -10.14, -8.05, -16.78,
 0.38,-0.04,0.85, -8.02, -6.63, -15.34,
 0.39,-0.04,0.88, -6.15, -4.99, -14.95,
 0.39,-0.03,0.87, -5.45, -6.40, -15.50,
 0.40,-0.04,0.87, -4.08, -5.48, -16.98,
 0.39,-0.02,0.87, -3.95, -4.61, -16.24,
 0.39,-0.02,0.90, -5.71, -3.92, -14.69,
 0.40,-0.02,0.88, -6.18, -3.31, -13.68,
 0.40,-0.02,0.88, -7.01, -2.49, -11.85,
 0.42,-0.02,0.90, -9.07, 0.81, -10.96,
 0.41,-0.01,0.90, -9.85, 0.92, -9.63,
 0.41,-0.02,0.89, -10.60, 1.54, -9.68,
 0.42,-0.00,0.87, -11.11, 2.15, -8.81,
 0.43,-0.01,0.87, -8.58, 2.58, -7.69,
 0.42,-0.01,0.88, -9.40, 1.45, -6.64,
 0.40,-0.00,0.89, -6.85, 2.58, -7.54,
 0.41,0.01,0.88, -7.47, 2.43, -8.52,
 0.41,0.01,0.89, -7.50, 1.40, -10.89,
 0.42,0.01,0.90, -8.26, -1.44, -12.69,
 0.42,0.01,0.89, -7.50, -0.24, -16.15,
 0.41,0.01,0.87, -8.35, -2.79, -17.11,
 0.42,0.01,0.86, -9.57, -1.57, -18.72,
 0.41,0.01,0.86, -9.57, -0.93, -18.70,
 0.40,-0.01,0.85, -8.95, 0.32, -19.89,
 0.40,-0.01,0.83, -8.34, 1.50, -21.33,
 0.41,-0.02,0.82, -8.23, 0.35, -18.90,
 0.40,-0.04,0.83, -8.60, 1.83, -16.27,
 0.39,-0.04,0.83, -7.79, 0.09, -12.99,
 0.37,-0.04,0.86, -8.00, -1.80, -12.23,
 0.38,-0.04,0.85, -5.36, -2.75, -10.27,
 0.37,-0.00,0.88, -2.82, -0.61, -9.02,
 0.37,-0.00,0.91, -2.20, -1.44, -9.47,
 0.41,0.00,0.94, -3.01, 0.56, -11.89,
 0.44,0.02,0.94, -5.19, 1.01, -10.63,
 0.44,0.01,0.92, -7.22, 0.03, -9.18,
 0.45,-0.01,0.91, -8.98, -0.43, -8.95,
 0.43,-0.00,0.87, -9.94, 1.05, -7.16,
 0.41,-0.01,0.87, -9.19, 0.47, -6.56,
 0.41,0.00,0.84, -8.32, 3.98, -8.34,
 0.39,-0.01,0.84, -8.53, 3.77, -8.31,
 0.40,-0.01,0.85, -8.52, 4.06, -9.30,
 0.40,-0.01,0.85, -8.43, 1.60, -8.08,
 0.41,-0.01,0.87, -9.01, 1.63, -7.45,
 0.40,-0.01,0.85, -9.31, -0.26, -7.31,
 0.40,-0.00,0.85, -9.71, 0.31, -7.83,
 0.41,-0.01,0.86, -9.24, -0.46, -7.11,
 0.40,-0.01,0.85, -8.95, -0.50, -6.29,
 0.40,0.01,0.86, -9.86, 0.72, -6.11,
 0.41,0.01,0.87, -10.34, 0.95, -6.49,
 0.41,0.01,0.87, -10.79, 1.86, -6.85,
 0.41,-0.00,0.86, -10.99, 1.54, -6.92,
 0.40,0.00,0.88, -10.69, 1.34, -6.78,
 0.42,-0.02,0.85, -9.95, 0.02, -6.32,
 0.40,-0.01,0.86, -9.28, 0.64, -7.69,
 0.40,-0.03,0.85, -9.05, -1.28, -6.89,
 0.40,-0.01,0.86, -8.79, -1.11, -7.63,
 0.40,-0.02,0.86, -8.37, -0.95, -7.79,
 0.40,-0.01,0.87, -7.86, -0.95, -7.19,
 0.39,-0.01,0.87, -7.07, -2.14, -6.31,
 0.41,-0.01,0.87, -6.82, -2.66, -6.72,
 0.42,-0.01,0.88, -6.69, -1.53, -6.17,
 0.41,-0.01,0.86, -8.09, -1.48, -5.30,
 0.41,-0.00,0.87, -8.37, -0.09, -4.35,
 0.42,-0.00,0.87, -8.76, 0.56, -3.50,
 0.41,0.01,0.87, -9.83, 1.16, -2.90,
