accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.26,-0.02,0.88, -4.00, 1.08, -1.73,
 0.26,-0.01,0.89, -3.60, 0.89, -1.68,
 0.26,-0.02,0.89, -3.66, 0.50, -1.40,
 0.25,-0.02,0.88, -2.63, -0.53, -1.59,
 0.25,-0.02,0.89, -2.44, -1.53, -1.68,
 0.25,-0.01,0.91, -1.95, -2.09, -2.44,
 0.26,-0.02,0.91, -2.11, -2.03, -3.08,
 0.27,-0.01,0.94, -2.72, -0.53, -2.49,
 0.28,-0.01,0.93, -2.90, 0.23, -2.03,
 0.28,-0.01,0.93, -3.24, 0.21, -2.32,
 0.28,-0.02,0.92, -3.31, 1.02, -2.49,
 0.27,-0.01,0.92, -3.15, 2.29, -2.06,
 0.27,-0.02,0.92, -3.11, 2.67, -2.32,
 0.27,-0.02,0.91, -3.22, 2.29, -2.37,
 0.28,-0.02,0.91, -3.13, 1.19, -2.44,
 0.27,-0.02,0.90, -2.85, 0.18, -2.09,
 0.27,-0.02,0.90, -2.46, -1.19, -1.76,
 0.27,-0.02,0.89, -1.89, -2.05, -2.02,
 0.27,-0.02,0.90, -1.27, -2.63, -1.91,
 0.27,-0.03,0.90, -1.44, -2.93, -1.37,
 0.27,-0.03,0.90, -1.25, -3.21, -1.08,
 0.27,-0.03,0.90, -1.27, -2.82, 0.32,
 0.26,-0.03,0.90, -1.48, -3.11, 0.37,
 0.26,-0.03,0.90, -1.53, -2.76, 0.03,
 0.27,-0.03,0.90, -1.39, -1.53, -0.14,
 0.27,-0.03,0.89, -1.19, -1.60, 0.27,
 0.27,-0.04,0.88, -0.44, -1.66, 1.01,
 0.28,-0.03,0.87, 0.02, -2.02, 1.22,
 0.26,-0.03,0.87, 1.01, -2.40, 1.44,
 0.26,-0.03,0.88, 1.42, -1.88, 0.90,
 0.25,-0.03,0.91, 0.85, -1.56, 0.66,
 0.25,-0.02,0.89, 1.82, -3.83, 0.70,
 0.25,-0.02,0.90, 0.89, -4.20, 1.11,
 0.24,-0.02,0.91, 0.23, -3.30, 1.62,
 0.23,-0.01,0.91, 0.49, -5.05, 0.26,
 0.22,-0.01,0.93, 0.06, -6.03, -0.99,
 0.24,-0.01,0.92, -0.26, -5.02, -1.59,
 0.24,-0.00,0.94, -1.73, -1.42, -2.40,
 0.25,-0.01,0.96, -3.34, 1.59, -2.85,
 0.25,-0.01,0.96, -5.08, 1.80, -3.62,
 0.27,-0.01,0.94, -5.92, 4.34, -3.05,
 0.29,-0.01,0.95, -6.66, 8.11, -2.53,
 0.28,-0.01,0.95, -7.56, 10.63, -2.64,
 0.29,-0.01,0.94, -7.33, 11.07, -2.87,
 0.29,-0.01,0.94, -7.36, 11.85, -2.61,
 0.28,-0.02,0.93, -6.99, 11.92, -2.32,
 0.29,-0.01,0.94, -7.54, 12.23, -1.89,
 0.28,-0.01,0.93, -7.05, 9.10, -2.69,
 0.30,-0.01,0.91, -7.16, 9.31, -2.41,
 0.29,-0.02,0.92, -6.98, 7.88, -2.58,
 0.28,-0.02,0.91, -7.21, 6.29, -2.38,
 0.28,-0.02,0.90, -7.25, 5.27, -2.53,
 0.27,-0.02,0.90, -6.61, 5.08, -2.26,
 0.27,-0.02,0.90, -5.68, 5.07, -2.47,
 0.27,-0.02,0.90, -4.73, 4.52, -2.34,
 0.26,-0.02,0.91, -3.74, 4.50, -1.45,
 0.25,-0.03,0.92, -3.25, 3.88, -1.19,
 0.25,-0.03,0.92, -3.24, 2.23, -1.36,
 0.25,-0.04,0.92, -3.45, 1.36, -1.71,
 0.25,-0.05,0.94, -3.30, 1.83, -2.64,
 0.24,-0.05,0.93, -3.30, 2.93, -3.56,
 0.25,-0.04,0.93, -4.09, 4.24, -4.67,
 0.26,-0.05,0.95, -4.56, 5.34, -5.40,
 0.26,-0.04,0.95, -5.44, 6.50, -6.37,
 0.27,-0.05,0.94, -6.09, 7.01, -7.83,
 0.28,-0.05,0.94, -6.60, 7.36, -8.81,
 0.28,-0.06,0.94, -6.79, 7.04, -9.63,
 0.26,-0.07,0.92, -6.82, 5.21, -10.92,
 0.25,-0.08,0.92, -6.29, 3.44, -12.47,
 0.24,-0.08,0.91, -5.16, 2.85, -15.47,
 0.25,-0.08,0.93, -5.15, 4.44, -17.48,
 0.27,-0.08,0.95, -7.54, 5.13, -16.90,
 0.27,-0.08,0.96, -11.04, 2.85, -16.72,
 0.27,-0.08,0.95, -12.64, 0.70, -18.56,
 0.27,-0.09,0.93, -13.08, -0.14, -20.70,
 0.27,-0.08,0.94, -12.09, -1.28, -25.80,
 0.28,-0.09,0.92, -10.52, -5.04, -28.05,
 0.26,-0.10,0.90, -8.82, -11.27, -29.05,
 0.28,-0.11,0.88, -4.64, -15.19, -29.59,
 0.26,-0.10,0.89, -2.38, -19.69, -30.31,
 0.25,-0.07,0.93, 0.76, -18.31, -33.76,
 0.27,-0.06,0.93, 0.23, -23.79, -35.01,
 0.25,-0.05,0.94, -2.14, -28.47, -35.18,
 0.27,-0.04,0.93, -0.96, -36.70, -36.14,
 0.28,-0.02,0.96, 1.02, -34.47, -31.98,
 0.27,-0.03,0.94, 2.92, -35.24, -30.76,
 0.28,-0.04,0.94, 3.50, -37.59, -30.95,
 0.26,-0.01,0.96, 2.70, -37.16, -35.37,
 0.28,-0.01,0.98, 3.15, -37.04, -37.89,
 0.31,-0.00,0.98, 3.30, -35.47, -40.29,
 0.30,-0.02,0.97, 1.07, -37.98, -39.86,
 0.31,0.04,0.99, -2.66, -31.24, -43.47,
 0.32,0.04,0.99, -4.17, -26.44, -46.41,
 0.34,0.01,0.95, -11.21, -28.99, -43.59,
 0.34,0.02,0.94, -9.73, -27.50, -40.26,
 0.35,0.02,0.89, -13.13, -28.20, -35.18,
 0.35,0.01,0.87, -11.28, -28.41, -32.41,
 0.34,-0.00,0.87, -11.07, -24.50, -29.16,
 0.32,0.02,0.89, -11.02, -22.23, -27.08,
 0.35,0.01,0.86, -11.19, -20.47, -26.27,
 0.32,0.01,0.86, -15.88, -22.12, -28.26,
 0.31,-0.02,0.83, -18.14, -24.18, -29.05,
 0.32,-0.02,0.82, -15.19, -21.34, -30.66,
 0.33,-0.03,0.82, -11.24, -19.91, -31.02,
 0.33,-0.01,0.83, -6.58, -16.26, -32.12,
 0.29,-0.00,0.87, -4.09, -17.65, -33.60,
 0.32,-0.00,0.89, -2.58, -18.17, -38.38,
 0.33,0.04,0.92, 0.75, -16.99, -40.90,
 0.33,0.05,0.91, 1.59, -20.50, -42.70,
