accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.39,0.03,0.89, -4.11, -1.36, -2.24,
 0.39,0.02,0.90, -4.03, -1.22, -2.26,
 0.38,0.02,0.89, -3.77, -1.02, -2.15,
 0.39,0.03,0.88, -4.14, -1.04, -1.80,
 0.38,0.03,0.88, -4.53, -0.78, -1.42,
 0.39,0.02,0.88, -4.38, -1.02, -1.47,
 0.39,0.02,0.88, -4.41, -0.78, -0.93,
 0.39,0.02,0.87, -4.34, -0.58, -0.75,
 0.39,0.02,0.86, -4.29, -0.05, -0.49,
 0.38,0.02,0.86, -4.23, 0.76, -0.56,
 0.38,0.02,0.84, -4.40, 1.68, -0.14,
 0.39,0.03,0.85, -4.26, 2.79, -0.17,
 0.39,0.02,0.86, -4.64, 3.71, -0.38,
 0.39,0.02,0.87, -4.84, 4.32, -0.20,
 0.39,0.03,0.87, -5.21, 3.76, -0.37,
 0.39,0.02,0.85, -5.24, 3.94, -0.40,
 0.39,0.02,0.87, -5.16, 4.47, -0.50,
 0.39,0.02,0.87, -5.24, 4.72, -0.29,
 0.39,0.02,0.87, -5.07, 4.61, 0.11,
 0.39,0.03,0.88, -5.21, 5.08, -0.29,
 0.39,0.03,0.88, -5.40, 5.31, -0.53,
 0.39,0.03,0.89, -5.47, 5.28, -0.96,
 0.40,0.03,0.88, -5.86, 5.76, -0.93,
 0.39,0.03,0.89, -6.05, 5.82, -1.01,
 0.39,0.03,0.88, -6.46, 5.19, -1.21,
 0.39,0.02,0.87, -6.61, 4.67, -1.39,
 0.38,0.02,0.89, -6.92, 4.44, -1.48,
 0.40,0.02,0.88, -6.99, 3.97, -1.69,
 0.39,0.01,0.86, -7.16, 4.21, -1.80,
 0.38,0.01,0.86, -6.92, 4.63, -1.65,
 0.38,0.01,0.86, -6.56, 4.81, -1.76,
 0.38,0.01,0.85, -6.24, 5.02, -1.57,
 0.38,0.00,0.87, -6.00, 5.66, -1.79,
 0.37,0.01,0.88, -5.56, 5.19, -1.80,
 0.38,0.01,0.88, -5.74, 4.18, -1.71,
 0.39,0.01,0.88, -5.74, 3.86, -1.88,
 0.39,0.01,0.88, -5.48, 3.16, -2.06,
 0.39,0.01,0.88, -5.62, 2.52, -1.82,
 0.38,0.02,0.88, -5.37, 2.14, -2.11,
 0.38,0.01,0.88, -5.13, 2.05, -2.12,
 0.39,0.01,0.89, -4.87, 2.67, -2.06,
 0.39,0.02,0.89, -4.70, 2.66, -1.97,
 0.39,0.01,0.89, -4.47, 2.78, -1.95,
 0.38,0.00,0.88, -4.14, 2.06, -1.60,
 0.38,0.01,0.89, -3.69, 1.18, -1.07,
 0.38,0.01,0.90, -3.28, 0.52, -0.84,
 0.38,0.01,0.90, -3.19, -0.55, -0.72,
 0.37,0.01,0.90, -2.89, -1.42, -0.73,
 0.38,0.02,0.90, -2.72, -1.97, -0.98,
 0.39,0.02,0.90, -3.01, -2.12, -1.05,
 0.38,0.02,0.91, -3.77, -2.49, -1.28,
 0.39,0.02,0.90, -3.95, -2.24, -1.30,
 0.39,0.01,0.89, -4.58, -0.90, -1.18,
 0.39,0.02,0.88, -4.32, -0.70, -0.70,
 0.39,0.01,0.87, -4.02, -0.56, -0.82,
 0.40,0.01,0.87, -4.00, 0.87, -0.46,
 0.39,0.01,0.86, -3.57, 1.40, -0.40,
 0.39,0.01,0.85, -3.68, 1.69, -0.23,
 0.40,0.00,0.84, -3.69, 2.02, -0.72,
 0.40,-0.00,0.86, -4.95, 1.82, -0.87,
 0.40,-0.00,0.85, -3.86, 2.06, -1.37,
 0.41,-0.01,0.84, -4.00, 1.27, -1.47,
 0.41,-0.02,0.85, -4.15, 2.11, -0.78,
 0.40,-0.03,0.85, -4.21, 1.57, -0.44,
 0.40,-0.03,0.85, -3.59, 0.79, -0.05,
 0.40,-0.03,0.86, -3.15, 1.19, 0.03,
 0.40,-0.04,0.85, -2.31, 0.84, 0.05,
 0.39,-0.03,0.86, -1.85, 0.64, -0.11,
 0.40,-0.03,0.87, -1.42, -0.21, -0.84,
 0.39,-0.05,0.87, -1.95, -0.47, -0.75,
 0.37,-0.04,0.86, -1.10, -1.42, -1.57,
 0.37,-0.03,0.88, 0.14, -2.43, -3.02,
 0.37,-0.03,0.87, 0.79, -2.75, -4.27,
 0.36,-0.02,0.87, 0.40, -3.60, -6.47,
 0.39,-0.04,0.89, 0.40, -4.72, -7.07,
 0.39,-0.04,0.88, 0.12, -4.78, -7.74,
 0.38,-0.02,0.87, -1.02, -4.63, -7.89,
 0.38,-0.02,0.88, -2.21, -5.31, -9.44,
 0.38,-0.02,0.87, -2.05, -4.56, -10.37,
 0.40,-0.03,0.86, -2.27, -3.88, -9.85,
 0.39,-0.03,0.87, -3.22, -3.76, -9.89,
 0.39,-0.02,0.87, -3.24, -4.49, -11.30,
 0.38,-0.01,0.87, -3.44, -3.42, -12.47,
 0.40,-0.02,0.87, -3.71, -2.44, -13.16,
 0.40,-0.02,0.87, -5.47, -2.89, -12.79,
 0.39,-0.01,0.90, -7.13, -3.27, -13.25,
 0.39,0.00,0.90, -9.05, -3.19, -14.56,
 0.40,0.00,0.88, -9.44, -4.34, -14.14,
 0.40,0.00,0.89, -8.14, -2.98, -12.69,
 0.42,0.00,0.90, -7.68, -2.09, -10.90,
 0.40,-0.00,0.91, -7.19, -1.80, -10.17,
 0.40,0.01,0.91, -6.78, -2.52, -11.11,
 0.38,0.01,0.92, -7.28, -4.46, -14.31,
 0.40,0.02,0.91, -5.48, -4.96, -16.79,
 0.43,0.03,0.92, -6.34, -4.76, -18.32,
 0.44,0.04,0.91, -7.39, -6.14, -19.39,
 0.44,0.04,0.89, -7.47, -7.80, -19.80,
 0.44,0.05,0.89, -9.08, -8.56, -20.18,
 0.46,0.04,0.86, -9.45, -7.47, -19.39,
 0.44,0.04,0.86, -10.44, -5.02, -17.80,
 0.42,0.04,0.86, -11.57, -2.11, -16.24,
 0.36,0.02,0.93, -16.61, -9.34, -20.78,
 0.43,0.00,0.84, -10.76, 1.11, -19.73,
 0.43,0.06,0.85, -17.65, 1.16, -20.92,
 0.42,0.01,0.83, -15.31, -1.07, -14.27,
 0.46,0.02,0.83, -15.36, 5.25, -9.02,
 0.42,0.02,0.86, -15.42, 8.93, -5.68,
 0.40,0.02,0.86, -16.03, 7.94, -3.22,
 0.38,0.02,0.86, -17.74, 4.09, -5.59,
 0.42,0.01,0.83, -12.43, 8.75, -5.18,
 0.38,0.01,0.85, -10.40, 5.73, -6.49,
 0.37,0.00,0.88, -6.40, 2.03, -5.68,
 0.36,0.02,0.91, -3.82, 2.17, -6.09,
 0.36,0.02,0.93, -2.78, 0.55, -7.85,
 0.34,0.04,0.98, -3.71, -2.85, -10.47,
 0.32,0.05,1.00, -7.92, -5.69, -15.27,
 0.34,0.05,1.01, -11.01, -7.80, -20.29,
 0.33,0.07,1.00, -11.82, -5.95, -22.72,
 0.38,0.06,0.99, -16.78, -1.11, -25.63,
 0.39,0.11,1.00, -23.39, 5.39, -33.74,
 0.42,0.13,0.96, -26.93, 8.69, -44.73,
 0.47,0.14,0.93, -28.66, 10.29, -53.88,
