accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.29,0.04,0.93, -6.56, 2.81, -3.95,
 0.29,0.05,0.93, -7.02, 2.99, -3.97,
 0.29,0.06,0.92, -7.02, 3.15, -3.76,
 0.29,0.05,0.92, -6.87, 3.27, -3.77,
 0.29,0.06,0.91, -6.20, 4.26, -4.41,
 0.29,0.06,0.92, -6.14, 4.72, -5.42,
 0.28,0.06,0.92, -5.57, 5.62, -7.34,
 0.29,0.06,0.92, -5.47, 4.37, -7.71,
 0.29,0.06,0.92, -5.28, 2.92, -8.47,
 0.28,0.04,0.90, -3.66, -0.18, -9.04,
 0.28,0.05,0.91, -2.55, -2.95, -11.50,
 0.30,0.05,0.90, -1.98, -2.93, -10.79,
 0.28,0.05,0.91, -3.18, -3.25, -10.29,
 0.28,0.06,0.91, -3.19, -5.53, -10.98,
 0.30,0.06,0.90, -3.73, -5.88, -9.45,
 0.29,0.05,0.90, -3.85, -6.61, -7.50,
 0.29,0.06,0.90, -4.17, -2.55, -7.34,
 0.27,0.05,0.90, -3.50, -1.18, -9.59,
 0.27,0.06,0.89, -4.35, -0.21, -10.73,
 0.29,0.06,0.90, -4.46, 1.21, -11.59,
 0.28,0.06,0.90, -4.29, 3.47, -13.33,
 0.27,0.07,0.90, -4.32, 3.31, -14.92,
 0.28,0.06,0.90, -3.66, 1.94, -16.03,
 0.30,0.07,0.89, -3.10, 1.44, -16.09,
 0.31,0.06,0.88, -2.15, 1.19, -14.87,
 0.30,0.07,0.88, -2.00, 1.02, -13.53,
 0.31,0.06,0.90, -1.50, -1.13, -11.24,
 0.31,0.06,0.89, -1.45, -1.79, -8.49,
 0.30,0.06,0.89, -0.69, -2.87, -6.20,
 0.27,0.07,0.92, -0.67, -2.53, -7.76,
 0.28,0.06,0.90, -0.46, -2.23, -8.09,
 0.27,0.07,0.90, -1.39, -0.37, -9.33,
 0.28,0.07,0.91, -1.10, -0.17, -9.31,
 0.28,0.07,0.90, -0.96, -1.25, -9.28,
 0.29,0.06,0.89, -0.63, -1.31, -8.21,
 0.29,0.07,0.90, 0.02, -0.75, -7.79,
 0.27,0.07,0.91, 0.75, -0.23, -9.28,
 0.26,0.06,0.91, 0.58, -0.06, -11.22,
 0.25,0.08,0.93, -1.22, 2.09, -14.15,
 0.26,0.08,0.93, -3.79, 4.43, -15.77,
 0.27,0.08,0.95, -6.14, 3.42, -17.34,
 0.29,0.08,0.93, -7.36, 0.72, -18.90,
 0.29,0.09,0.92, -7.60, -0.47, -19.53,
 0.31,0.09,0.90, -5.95, 0.35, -18.23,
 0.32,0.08,0.89, -4.95, -0.37, -16.82,
 0.32,0.06,0.90, -4.69, -2.03, -14.92,
 0.31,0.07,0.92, -5.05, -7.28, -12.89,
