time,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
0.0,0.18,0.26,0.97,2.52,0.53,4.2
3.3333333333333333e-06,0.17,0.25,0.97,2.98,-1.44,3.01
6.666666666666667e-06,0.17,0.23,0.98,3.05,-3.21,2.85
9.999999999999999e-06,0.19,0.23,0.98,1.86,-2.2,3.33
1.3333333333333333e-05,0.19,0.23,0.99,2.4,2.89,6.06
1.6666666666666667e-05,0.19,0.25,0.98,3.04,3.76,5.68
2e-05,0.17,0.24,0.98,3.19,2.17,4.89
2.3333333333333336e-05,0.15,0.23,0.99,2.46,2.05,2.23
2.666666666666667e-05,0.17,0.23,1.0,2.35,2.93,0.89
3.0000000000000004e-05,0.16,0.23,1.0,1.97,1.11,-0.76
3.3333333333333335e-05,0.18,0.24,0.99,0.46,0.14,-2.55
3.6666666666666666e-05,0.18,0.23,0.99,0.15,2.06,-2.08
3.9999999999999996e-05,0.19,0.23,1.0,1.05,4.98,0.06
4.333333333333333e-05,0.18,0.24,1.0,1.76,5.39,0.95
4.666666666666666e-05,0.2,0.23,1.01,0.2,4.14,2.98
4.999999999999999e-05,0.19,0.23,1.0,-0.78,3.48,4.05
5.333333333333332e-05,0.2,0.22,0.99,-1.69,3.68,5.02
5.666666666666665e-05,0.17,0.22,0.99,-2.64,1.88,3.89
5.999999999999998e-05,0.16,0.22,0.97,-1.04,3.53,3.37
6.333333333333332e-05,0.17,0.22,0.95,0.9,4.92,2.7
6.666666666666666e-05,0.15,0.22,0.96,1.15,3.31,0.49
7e-05,0.18,0.23,0.97,1.86,5.66,0.73
7.333333333333333e-05,0.19,0.23,1.0,1.25,5.59,2.23
7.666666666666667e-05,0.17,0.23,0.99,-0.02,-0.24,2.72
8e-05,0.19,0.23,0.98,0.14,-0.37,5.66
8.333333333333334e-05,0.2,0.24,0.98,0.08,0.85,8.11
8.666666666666668e-05,0.17,0.23,0.98,-0.17,-2.03,7.65
9.000000000000002e-05,0.21,0.25,1.01,0.29,2.47,10.76
9.333333333333336e-05,0.16,0.25,0.95,0.92,7.45,8.38
9.66666666666667e-05,0.13,0.23,0.96,2.12,7.48,6.12
0.00010000000000000003,0.13,0.23,0.99,1.19,2.9,2.76
0.00010333333333333337,0.14,0.24,0.98,1.42,1.42,1.28
0.00010666666666666671,0.16,0.23,0.98,2.14,0.78,1.42
0.00011000000000000004,0.16,0.24,1.01,0.6,-1.74,1.83
0.00011333333333333338,0.17,0.24,1.01,-1.63,-5.08,1.79
0.00011666666666666672,0.17,0.24,1.01,-1.79,-2.41,3.19
0.00012000000000000006,0.18,0.23,0.99,-0.7,2.63,6.03
0.0001233333333333334,0.16,0.23,0.98,-0.29,2.92,4.93
0.00012666666666666672,0.16,0.22,0.98,-0.21,0.02,2.46
0.00013000000000000004,0.19,0.22,0.98,0.14,4.12,3.77
