accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.33,-0.02,0.92, -3.63, 4.17, -4.29,
 0.32,-0.03,0.92, -4.17, 3.37, -4.38,
 0.32,-0.03,0.91, -4.24, 2.43, -4.58,
 0.32,-0.02,0.93, -5.28, 0.26, -5.62,
 0.30,-0.02,0.94, -6.40, -1.92, -6.05,
 0.33,-0.02,0.93, -7.63, -1.53, -7.22,
 0.34,-0.02,0.93, -8.41, -0.93, -7.59,
 0.32,-0.03,0.92, -9.92, -3.07, -7.89,
 0.33,-0.03,0.91, -9.25, -2.55, -8.60,
 0.34,-0.03,0.88, -9.54, -1.98, -8.38,
 0.34,-0.04,0.88, -8.24, -1.36, -8.21,
 0.34,-0.04,0.87, -6.85, -0.26, -7.50,
 0.34,-0.05,0.88, -5.79, 0.09, -7.34,
 0.33,-0.04,0.88, -4.32, 0.46, -8.18,
 0.34,-0.04,0.88, -3.89, 0.09, -7.97,
 0.33,-0.04,0.89, -4.08, -1.39, -8.02,
 0.32,-0.03,0.89, -4.06, -2.84, -8.05,
 0.33,-0.03,0.88, -4.02, -3.76, -8.29,
 0.33,-0.03,0.89, -3.28, -4.29, -8.82,
 0.33,-0.03,0.89, -2.11, -4.40, -8.92,
 0.33,-0.03,0.90, -1.42, -5.04, -10.26,
 0.33,-0.04,0.90, -1.79, -4.75, -11.31,
 0.32,-0.03,0.90, -1.82, -4.35, -12.61,
 0.32,-0.02,0.89, -1.28, -3.69, -14.27,
 0.34,-0.03,0.89, -1.74, -3.73, -14.46,
 0.34,-0.02,0.90, -2.64, -5.86, -14.63,
 0.34,-0.01,0.91, -3.91, -7.15, -14.96,
 0.35,-0.01,0.90, -4.52, -8.15, -13.01,
 0.36,0.00,0.90, -5.66, -8.47, -12.67,
 0.37,-0.00,0.91, -6.34, -8.12, -11.34,
 0.36,-0.00,0.92, -7.59, -7.56, -10.73,
 0.36,-0.00,0.91, -8.92, -7.74, -10.05,
 0.36,-0.01,0.91, -10.69, -5.51, -10.24,
 0.37,-0.00,0.90, -11.25, -4.00, -9.94,
 0.36,-0.00,0.89, -11.82, -3.34, -10.92,
 0.37,-0.01,0.88, -12.08, -1.25, -9.18,
 0.36,-0.01,0.86, -11.63, 0.69, -8.20,
 0.35,-0.01,0.86, -10.98, 2.82, -8.27,
 0.34,-0.02,0.85, -9.76, 5.44, -8.29,
 0.34,0.01,0.79, -11.24, 4.43, -7.50,
 0.36,-0.05,0.85, -7.73, 7.44, -8.20,
 0.33,-0.00,0.88, -13.02, 5.54, -11.95,
 0.33,-0.02,0.86, -13.98, 4.95, -12.24,
 0.35,-0.01,0.85, -13.45, 8.67, -13.71,
 0.35,-0.03,0.83, -12.78, 9.63, -14.82,
 0.34,-0.03,0.85, -10.96, 9.18, -16.98,
 0.35,-0.02,0.86, -9.79, 9.24, -19.37,
 0.35,-0.03,0.86, -8.17, 7.05, -21.19,
 0.33,-0.04,0.86, -6.92, 5.76, -23.85,
 0.33,-0.02,0.87, -5.42, 4.29, -25.89,
 0.33,-0.01,0.90, -5.63, 1.07, -27.62,
 0.34,-0.02,0.90, -5.53, -1.98, -27.65,
 0.35,-0.03,0.89, -5.57, -6.84, -26.66,
 0.34,-0.02,0.89, -5.50, -9.15, -25.97,
 0.34,-0.03,0.89, -5.60, -12.21, -26.17,
 0.33,-0.02,0.91, -5.19, -13.16, -27.45,
 0.37,-0.04,0.88, -3.37, -13.40, -25.37,
 0.35,-0.04,0.87, -1.79, -14.12, -24.60,
 0.35,-0.04,0.89, -0.09, -12.60, -24.85,
 0.34,-0.03,0.90, -0.12, -10.37, -25.05,
 0.36,-0.04,0.91, -0.12, -9.69, -24.26,
 0.35,-0.01,0.93, -1.88, -9.10, -25.07,
 0.36,-0.02,0.94, -2.84, -8.75, -24.81,
 0.36,0.00,0.94, -4.66, -8.41, -26.63,
 0.38,0.01,0.94, -5.95, -7.30, -26.08,
 0.38,0.00,0.94, -8.89, -6.73, -26.41,
 0.39,0.02,0.94, -10.55, -3.36, -26.21,
 0.39,0.00,0.92, -12.15, -4.09, -24.47,
 0.38,0.01,0.91, -13.57, -5.39, -25.30,
 0.38,0.01,0.88, -13.62, -5.95, -24.44,
 0.39,-0.01,0.87, -12.69, -6.53, -23.83,
 0.38,-0.01,0.86, -11.45, -7.56, -23.24,
 0.37,-0.02,0.88, -10.11, -10.12, -21.45,
 0.37,-0.00,0.88, -8.23, -11.42, -20.29,
 0.37,0.00,0.90, -7.83, -13.15, -20.56,
 0.38,-0.00,0.89, -7.42, -13.94, -19.36,
 0.37,0.01,0.94, -9.33, -16.43, -21.01,
 0.39,-0.01,0.91, -7.05, -15.56, -21.34,
 0.39,0.00,0.90, -8.18, -14.29, -20.34,
 0.39,-0.01,0.89, -7.89, -13.53, -20.14,
 0.39,-0.02,0.89, -7.04, -11.77, -18.47,
 0.40,-0.03,0.85, -7.02, -9.48, -15.18,
 0.39,-0.02,0.88, -9.08, -9.47, -13.16,
 0.38,0.01,0.89, -8.05, -4.27, -12.95,
 0.39,-0.01,0.87, -10.76, -4.09, -11.76,
 0.38,0.02,0.89, -12.14, -4.18, -12.02,
 0.40,0.01,0.91, -12.64, -4.81, -10.67,
 0.40,0.01,0.90, -14.35, -5.88, -10.61,
 0.40,0.00,0.87, -15.01, -6.64, -9.76,
 0.40,-0.02,0.87, -16.05, -7.22, -7.36,
 0.40,-0.04,0.83, -13.89, -6.93, -5.19,
 0.38,0.02,0.88, -11.86, -4.85, -6.44,
 0.37,-0.02,0.88, -11.62, -7.05, -8.61,
 0.41,-0.01,0.86, -9.28, -4.46, -9.16,
 0.41,0.01,0.88, -10.41, -5.76, -9.18,
 0.41,-0.00,0.88, -10.90, -6.90, -8.12,
 0.41,-0.01,0.87, -11.11, -6.76, -7.21,
 0.41,-0.01,0.88, -9.94, -5.82, -7.08,
 0.39,-0.01,0.89, -8.89, -5.92, -6.72,
 0.40,-0.01,0.88, -9.16, -5.88, -7.01,
 0.40,0.01,0.87, -10.20, -4.05, -7.86,
 0.40,-0.01,0.87, -10.50, -3.25, -8.90,
 0.39,-0.00,0.85, -9.71, -1.08, -8.70,
 0.39,-0.00,0.85, -9.19, -0.34, -7.63,
 0.40,-0.00,0.84, -8.20, -0.06, -7.13,
 0.39,0.00,0.86, -7.15, 0.24, -6.72,
 0.40,0.00,0.84, -6.78, 0.50, -6.70,
 0.40,0.00,0.84, -7.22, 0.69, -5.68,
 0.40,0.01,0.85, -8.02, -0.27, -5.53,
 0.39,0.02,0.86, -8.60, -0.85, -5.85,
 0.40,0.01,0.86, -7.71, 0.52, -6.15,
 0.40,0.02,0.86, -8.09, 1.28, -5.47,
 0.40,0.01,0.87, -8.73, 0.89, -4.70,
 0.40,0.02,0.88, -9.65, 0.66, -5.02,
 0.40,0.02,0.88, -10.32, 0.23, -5.69,
 0.40,0.02,0.88, -10.05, 1.56, -5.80,
 0.41,0.02,0.87, -10.41, 1.85, -5.86,
 0.40,0.01,0.89, -11.27, 1.65, -6.29,
 0.40,0.02,0.88, -11.31, 1.74, -6.43,
 0.40,0.02,0.87, -11.15, 2.66, -5.85,
 0.40,0.01,0.87, -11.22, 3.65, -4.70,
 0.39,0.01,0.86, -11.83, 4.02, -4.21,
 0.39,0.00,0.84, -11.22, 4.60, -4.35,
 0.40,0.00,0.84, -9.92, 4.98, -4.09,
 0.38,-0.01,0.83, -8.84, 5.24, -3.30,
 0.39,-0.00,0.84, -8.40, 4.69, -3.18,
 0.39,-0.00,0.85, -7.54, 5.01, -2.70,
 0.39,0.01,0.86, -7.59, 4.84, -1.15,
 0.39,0.01,0.88, -7.88, 4.23, -0.32,
 0.40,0.01,0.90, -8.40, 4.14, -0.12,
 0.41,0.02,0.89, -9.98, 3.88, 0.56,
 0.40,0.02,0.88, -11.36, 3.98, 1.33,
 0.41,0.01,0.89, -12.15, 4.70, 1.39,
 0.41,0.00,0.89, -12.58, 5.63, 0.72,
 0.40,0.00,0.88, -12.55, 6.69, -0.21,
 0.41,-0.01,0.86, -12.23, 7.97, 0.29,
 0.40,-0.01,0.87, -12.60, 8.79, 0.29,
 0.40,-0.01,0.87, -12.27, 9.91, 0.26,
 0.39,-0.01,0.87, -11.71, 10.31, -0.73,
 0.38,-0.01,0.87, -10.99, 9.34, -0.41,
 0.39,-0.03,0.87, -10.95, 8.60, -0.15,
 0.39,-0.02,0.87, -10.34, 8.03, 0.27,
 0.39,-0.02,0.86, -9.68, 7.36, 0.75,
 0.40,-0.03,0.88, -8.98, 6.56, 1.36,
 0.39,-0.02,0.89, -8.58, 6.14, 1.73,
 0.39,-0.02,0.87, -8.09, 5.83, 1.63,
 0.39,-0.02,0.88, -6.90, 6.21, 1.83,
 0.39,-0.02,0.88, -6.37, 6.37, 2.79,
 0.39,-0.03,0.88, -5.89, 5.91, 3.05,
 0.39,-0.02,0.89, -5.88, 4.93, 3.28,
 0.38,-0.02,0.90, -5.62, 3.98, 1.04,
 0.39,-0.02,0.89, -5.74, 3.95, -1.60,
 0.39,-0.02,0.93, -7.79, 1.33, -2.72,
 0.42,-0.03,0.88, -5.04, 5.80, -0.29,
 0.40,-0.01,0.90, -10.75, 4.17, -1.08,
 0.39,-0.01,0.90, -10.89, 4.05, -1.27,
 0.40,-0.03,0.87, -10.55, 6.61, -1.33,
 0.40,-0.02,0.88, -9.54, 7.13, -2.38,
 0.40,-0.02,0.89, -10.44, 6.67, -3.07,
 0.39,-0.03,0.87, -10.76, 5.82, -3.34,
 0.39,-0.03,0.88, -11.28, 5.54, -3.36,
 0.39,-0.04,0.86, -10.90, 5.18, -2.82,
 0.39,-0.03,0.87, -10.67, 3.86, -2.35,
 0.36,-0.04,0.92, -13.40, -2.40, -3.25,
 0.40,-0.04,0.85, -8.23, 2.00, -0.05,
 0.38,-0.04,0.87, -12.08, 0.67, 0.82,
 0.37,-0.04,0.88, -12.09, -1.07, 2.24,
 0.38,-0.05,0.86, -10.67, 0.23, 3.74,
 0.38,-0.05,0.86, -9.53, 0.64, 5.05,
 0.39,-0.05,0.86, -9.08, 1.57, 7.45,
 0.37,-0.05,0.89, -11.39, -2.53, 8.92,
 0.39,-0.07,0.86, -4.69, 3.39, 11.92,
 0.39,-0.04,0.85, -6.73, 5.36, 12.05,
 0.38,-0.05,0.88, -6.29, 5.98, 12.96,
 0.38,-0.04,0.87, -4.99, 6.87, 11.60,
 0.37,-0.03,0.88, -4.96, 5.48, 7.89,
 0.38,-0.01,0.88, -6.78, 5.77, 4.72,
 0.40,-0.03,0.89, -8.52, 4.69, 2.64,
 0.39,-0.02,0.90, -6.60, 7.57, 0.06,
 0.39,-0.01,0.87, -8.63, 8.61, -0.43,
 0.38,-0.02,0.86, -9.89, 7.15, -1.59,
 0.38,-0.03,0.87, -9.60, 7.95, -1.66,
 0.36,-0.03,0.89, -10.70, 4.06, -3.18,
 0.38,-0.03,0.85, -6.87, 7.51, -1.59,
 0.37,-0.03,0.87, -9.34, 6.03, -2.32,
 0.37,-0.03,0.87, -8.64, 3.88, -2.29,
 0.37,-0.03,0.88, -6.95, 3.47, -3.07,
 0.38,-0.03,0.87, -4.58, 1.69, -3.39,
 0.37,-0.03,0.88, -3.27, 0.06, -3.28,
 0.37,-0.01,0.86, -3.11, -1.66, -2.09,
 0.38,-0.03,0.89, -1.76, -3.88, -3.80,
 0.38,-0.03,0.92, 0.06, -2.96, -5.07,
 0.39,-0.02,0.91, -0.98, -3.28, -3.25,
 0.39,-0.01,0.92, -1.65, -3.66, -3.83,
 0.39,-0.02,0.93, -1.54, -3.24, -4.34,
 0.38,-0.01,0.91, -1.82, -2.63, -4.87,
 0.38,-0.01,0.90, -3.04, -2.37, -4.81,
 0.39,-0.01,0.89, -4.18, -1.22, -4.46,
 0.39,-0.02,0.91, -6.73, -1.59, -4.38,
 0.41,-0.03,0.87, -4.69, 3.76, -3.02,
 0.39,-0.02,0.87, -7.44, 4.35, -3.40,
 0.39,-0.03,0.87, -8.46, 3.45, -1.97,
 0.38,-0.03,0.85, -7.92, 2.90, -1.15,
 0.38,-0.03,0.85, -6.17, 2.87, -1.04,
 0.38,-0.04,0.85, -4.69, 2.73, -0.67,
 0.37,-0.04,0.86, -4.27, 1.08, 0.14,
 0.37,-0.03,0.88, -3.47, -0.35, -1.33,
 0.37,-0.03,0.88, -2.49, -0.78, -2.60,
 0.38,-0.02,0.89, -2.05, -0.27, -2.76,
 0.38,-0.02,0.89, -2.12, 0.15, -1.92,
 0.38,-0.02,0.89, -2.90, 0.23, -1.51,
 0.39,-0.03,0.89, -3.27, 0.75, -1.37,
 0.39,-0.02,0.89, -3.36, 2.14, -1.45,
 0.40,-0.02,0.90, -3.77, 3.53, -0.69,
 0.40,-0.02,0.90, -4.55, 3.98, 0.02,
 0.40,-0.02,0.91, -5.44, 3.48, 0.06,
 0.39,-0.02,0.89, -6.35, 2.93, -0.49,
 0.39,-0.02,0.88, -7.07, 3.59, -0.67,
 0.40,-0.01,0.87, -7.50, 4.37, -1.05,
 0.39,-0.03,0.87, -7.91, 5.53, -0.56,
 0.37,-0.02,0.87, -8.08, 6.61, -0.53,
 0.37,-0.02,0.87, -7.63, 7.33, -0.70,
 0.37,-0.02,0.86, -7.48, 8.67, -0.21,
 0.37,-0.02,0.86, -7.66, 8.63, 0.18,
 0.37,-0.03,0.86, -6.50, 9.94, 1.25,
 0.36,-0.02,0.87, -5.94, 10.17, 1.34,
 0.36,-0.02,0.88, -5.53, 8.81, 1.95,
 0.36,-0.02,0.86, -4.58, 7.16, 2.35,
 0.36,-0.02,0.88, -3.92, 5.98, 2.20,
 0.37,-0.01,0.88, -3.27, 5.71, 1.63,
 0.38,-0.02,0.88, -2.00, 5.19, 1.69,
 0.38,-0.02,0.89, -1.92, 4.85, 0.98,
 0.38,-0.02,0.89, -2.26, 3.63, 0.52,
 0.38,-0.02,0.90, -2.93, 2.76, -0.55,
 0.38,-0.02,0.89, -4.27, 2.89, -1.02,
 0.38,-0.02,0.90, -5.91, 2.95, -1.74,
 0.38,-0.01,0.89, -7.42, 2.60, -2.92,
 0.37,-0.01,0.89, -8.69, 3.39, -3.10,
 0.37,-0.02,0.88, -9.40, 4.27, -2.99,
 0.38,-0.01,0.87, -9.24, 5.31, -2.98,
 0.38,-0.01,0.89, -9.74, 6.85, -2.81,
 0.37,-0.01,0.89, -9.92, 6.66, -2.99,
 0.37,-0.02,0.88, -9.98, 6.23, -2.41,
 0.37,-0.03,0.88, -10.11, 5.36, -1.66,
 0.36,-0.03,0.87, -9.47, 4.58, -0.50,
 0.36,-0.05,0.89, -8.20, 4.35, 0.00,
 0.36,-0.04,0.88, -6.99, 4.47, 0.75,
 0.36,-0.04,0.88, -6.52, 4.14, 1.07,
 0.36,-0.04,0.89, -6.24, 3.82, 1.54,
 0.36,-0.03,0.89, -6.08, 3.68, 1.54,
 0.37,-0.04,0.88, -6.00, 3.73, 2.14,
 0.37,-0.04,0.90, -5.73, 3.83, 2.24,
 0.37,-0.03,0.90, -6.11, 3.86, 1.60,
 0.38,-0.02,0.91, -6.09, 4.53, 1.45,
