accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.40,0.04,0.89, -5.54, 4.96, 1.22,
 0.40,0.04,0.90, -5.98, 4.84, 0.75,
 0.41,0.04,0.90, -6.34, 4.18, 0.53,
 0.41,0.05,0.90, -6.98, 3.36, -0.06,
 0.41,0.04,0.90, -7.66, 2.82, -0.98,
 0.42,0.04,0.89, -8.34, 2.37, -1.65,
 0.42,0.04,0.89, -8.38, 2.31, -2.27,
 0.41,0.03,0.88, -8.21, 1.97, -2.11,
 0.41,0.02,0.87, -7.59, 1.98, -2.09,
 0.40,0.02,0.87, -6.76, 2.23, -2.21,
 0.40,0.03,0.87, -6.49, 2.11, -2.53,
 0.39,0.02,0.88, -5.73, 1.27, -2.47,
 0.39,0.03,0.89, -5.59, 0.52, -2.63,
 0.40,0.03,0.87, -5.22, 0.64, -2.84,
 0.41,0.03,0.88, -4.64, -0.60, -3.53,
 0.41,0.02,0.89, -4.63, -1.42, -3.48,
 0.41,0.01,0.89, -5.28, -1.74, -4.46,
 0.41,0.03,0.88, -5.39, -1.21, -4.64,
 0.40,0.03,0.87, -5.40, -0.50, -4.87,
 0.41,0.02,0.87, -5.57, 0.12, -4.40,
 0.42,0.02,0.86, -5.92, 1.07, -3.94,
 0.42,0.02,0.86, -6.24, 2.47, -3.15,
 0.40,0.02,0.86, -6.00, 2.50, -2.52,
 0.40,0.01,0.86, -5.98, 3.10, -1.77,
 0.40,0.01,0.85, -5.85, 3.85, -1.37,
 0.40,0.01,0.86, -5.71, 3.18, -2.31,
 0.39,0.03,0.86, -5.42, 3.44, -2.31,
 0.39,0.02,0.87, -5.63, 3.47, -2.23,
 0.40,0.02,0.86, -5.69, 3.28, -2.35,
 0.40,0.02,0.88, -6.12, 2.95, -2.69,
 0.40,0.02,0.87, -6.63, 3.80, -1.57,
 0.40,0.02,0.86, -6.40, 4.08, -1.74,
 0.41,0.02,0.86, -6.49, 5.92, -0.05,
 0.39,0.02,0.86, -6.31, 5.66, -1.48,
 0.39,0.03,0.87, -6.14, 5.66, -1.98,
 0.40,0.02,0.87, -6.46, 6.41, -1.82,
 0.39,0.03,0.86, -6.29, 6.26, -2.79,
 0.41,0.03,0.86, -6.08, 5.05, -3.31,
 0.40,0.02,0.87, -7.07, 4.93, -3.27,
 0.41,0.02,0.86, -6.52, 4.41, -2.70,
 0.39,0.03,0.86, -6.58, 4.41, -3.65,
 0.42,0.01,0.86, -5.83, 5.42, -2.46,
 0.41,0.01,0.86, -6.49, 5.37, -1.74,
 0.41,-0.00,0.87, -6.66, 5.47, -0.84,
 0.39,-0.01,0.86, -6.66, 5.91, -1.51,
 0.38,-0.01,0.86, -6.06, 5.74, -2.75,
 0.39,0.00,0.87, -5.42, 6.55, -3.80,
 0.40,-0.00,0.87, -5.44, 6.64, -3.56,
 0.41,-0.00,0.88, -6.24, 6.49, -2.60,
 0.39,0.01,0.88, -6.24, 5.88, -2.92,
 0.41,-0.00,0.87, -6.05, 6.17, -2.24,
 0.40,-0.01,0.86, -6.92, 6.67, -2.47,
 0.39,-0.01,0.86, -6.95, 6.73, -3.05,
 0.39,-0.01,0.87, -6.49, 7.91, -3.37,
 0.38,-0.01,0.85, -6.27, 8.61, -4.09,
 0.39,-0.02,0.87, -5.28, 8.23, -4.49,
 0.39,-0.01,0.86, -4.53, 8.26, -3.69,
 0.37,-0.02,0.88, -4.37, 4.82, -5.01,
 0.38,-0.02,0.88, -2.67, 2.47, -5.13,
 0.38,-0.00,0.88, -2.67, 2.12, -6.29,
 0.39,-0.00,0.89, -1.83, 0.15, -5.89,
 0.37,-0.01,0.91, -2.47, -2.44, -6.93,
 0.41,0.00,0.90, -2.03, -2.81, -4.96,
 0.38,-0.00,0.91, -4.38, -2.99, -6.31,
 0.37,-0.01,0.90, -5.16, -4.43, -7.37,
 0.40,-0.02,0.88, -5.05, -3.42, -7.91,
 0.39,-0.02,0.89, -7.57, -7.16, -8.06,
 0.38,-0.01,0.89, -2.93, 2.49, -10.35,
 0.40,-0.01,0.85, -6.44, -1.30, -7.45,
 0.36,-0.03,0.88, -8.41, -3.15, -7.36,
 0.32,0.02,0.90, -9.31, -0.44, -14.56,
 0.37,0.01,0.86, -4.64, -0.85, -16.82,
 0.40,-0.01,0.86, -5.59, -1.94, -12.96,
 0.38,-0.01,0.86, -7.74, -4.72, -11.30,
 0.40,-0.00,0.85, -5.13, -3.34, -11.28,
 0.38,-0.01,0.85, -4.00, -3.28, -10.90,
 0.37,-0.01,0.88, -4.15, -3.02, -11.05,
 0.37,-0.00,0.88, -3.73, -4.46, -9.89,
 0.36,0.01,0.90, -4.35, -4.46, -10.78,
 0.38,0.02,0.90, -4.76, -5.45, -8.66,
 0.37,0.02,0.93, -7.18, -5.13, -10.90,
 0.41,0.03,0.92, -8.08, -2.95, -12.31,
 0.41,0.04,0.93, -9.97, -3.56, -11.79,
 0.40,0.04,0.92, -12.98, -1.19, -11.89,
 0.43,0.03,0.92, -13.57, 1.16, -11.53,
 0.40,0.04,0.93, -15.59, -0.63, -11.40,
 0.42,0.03,0.90, -15.56, 0.99, -9.36,
 0.41,0.04,0.88, -18.70, 1.37, -9.50,
 0.39,0.04,0.87, -19.01, 0.09, -10.15,
 0.40,0.02,0.86, -16.58, 1.97, -10.38,
 0.38,0.03,0.85, -16.85, -1.01, -10.00,
 0.42,0.02,0.86, -16.49, -0.17, -9.37,
 0.41,0.00,0.86, -15.50, -0.63, -9.10,
 0.37,0.01,0.87, -15.91, -0.79, -10.99,
 0.40,0.00,0.85, -14.73, -1.56, -10.63,
 0.39,0.02,0.86, -13.77, -0.61, -11.39,
 0.40,-0.01,0.87, -12.90, -1.86, -10.79,
 0.39,0.01,0.88, -12.00, -0.49, -10.72,
 0.40,0.01,0.88, -11.83, -0.92, -11.85,
 0.42,0.01,0.88, -12.60, 0.03, -11.13,
 0.42,0.04,0.88, -11.94, 4.95, -11.71,
 0.43,-0.01,0.87, -13.28, 1.76, -10.96,
 0.40,0.02,0.86, -13.33, 4.09, -11.68,
 0.42,0.00,0.84, -12.31, 3.88, -10.43,
 0.41,0.02,0.85, -11.80, 3.60, -11.57,
 0.40,0.01,0.84, -10.90, 4.03, -11.02,
 0.41,0.01,0.83, -9.94, 3.34, -10.81,
 0.39,0.03,0.85, -10.17, 2.40, -11.83,
 0.40,0.02,0.85, -9.63, 1.63, -11.33,
 0.41,0.01,0.85, -9.34, 0.79, -11.82,
 0.40,0.03,0.86, -9.62, -0.08, -12.34,
 0.39,0.02,0.86, -9.69, -1.10, -13.16,
 0.40,0.02,0.86, -9.91, -1.02, -13.77,
 0.42,0.01,0.86, -10.64, -0.46, -12.90,
 0.41,0.03,0.87, -10.67, 1.37, -12.72,
 0.40,0.02,0.87, -11.85, 1.39, -10.96,
 0.39,-0.01,0.85, -11.71, -1.39, -8.05,
 0.38,0.03,0.86, -10.29, 1.01, -10.09,
 0.38,0.00,0.85, -9.86, -0.21, -8.49,
 0.36,0.02,0.87, -8.73, 1.73, -9.05,
 0.38,0.01,0.87, -9.15, 1.19, -10.64,
 0.39,0.01,0.86, -9.34, 1.56, -10.75,
 0.39,0.01,0.85, -9.95, 0.20, -9.62,
 0.38,0.02,0.86, -10.09, -0.40, -8.93,
 0.38,0.01,0.86, -9.68, -0.14, -8.73,
 0.39,0.02,0.87, -9.45, 1.01, -8.24,
 0.40,0.03,0.87, -8.98, 1.74, -7.74,
 0.39,0.03,0.87, -8.99, 0.55, -7.24,
 0.40,0.03,0.87, -8.53, -0.15, -7.02,
 0.40,0.04,0.88, -8.32, 0.31, -6.46,
 0.39,0.04,0.90, -8.41, 0.00, -5.91,
 0.40,0.03,0.89, -8.78, -0.11, -6.21,
 0.41,0.03,0.89, -9.65, -1.05, -6.41,
 0.42,0.04,0.89, -10.56, -1.85, -5.48,
 0.41,0.03,0.89, -10.89, -1.83, -4.37,
 0.41,0.04,0.88, -11.30, -1.36, -3.65,
 0.41,0.04,0.89, -11.76, 0.27, -3.71,
 0.42,0.02,0.88, -11.53, 0.79, -3.68,
 0.42,0.03,0.88, -12.03, 1.16, -3.59,
 0.41,0.02,0.87, -12.11, 1.21, -3.15,
 0.40,0.02,0.87, -11.68, 0.98, -2.63,
 0.40,0.02,0.88, -11.74, 0.23, -2.34,
 0.40,0.02,0.87, -11.51, 0.18, -2.00,
 0.40,0.02,0.88, -11.24, 0.06, -2.73,
 0.40,0.02,0.90, -11.54, -1.10, -3.97,
 0.41,0.02,0.88, -11.50, -1.18, -5.53,
 0.42,0.01,0.89, -12.00, -1.34, -5.98,
 0.43,0.01,0.88, -12.21, -1.22, -4.82,
 0.43,-0.00,0.88, -11.44, -0.99, -3.66,
 0.43,-0.01,0.88, -10.75, -1.18, -2.67,
 0.42,-0.01,0.88, -9.97, -0.50, -1.39,
 0.41,-0.01,0.89, -9.28, -0.14, 0.06,
 0.40,-0.01,0.89, -9.80, 0.63, 0.53,
 0.39,-0.01,0.89, -10.35, 1.69, 0.89,
 0.39,-0.01,0.90, -10.96, 3.21, 1.37,
 0.37,-0.02,0.90, -11.08, 3.45, 0.50,
 0.36,-0.02,0.89, -10.82, 3.89, -0.23,
 0.38,-0.02,0.88, -10.08, 4.31, -0.70,
 0.38,-0.02,0.89, -9.86, 4.60, -0.55,
 0.40,-0.02,0.87, -8.96, 3.95, 0.32,
 0.41,-0.02,0.87, -8.12, 3.25, 2.21,
 0.42,-0.01,0.86, -7.98, 2.90, 4.60,
 0.41,0.01,0.83, -7.83, 3.10, 7.40,
 0.42,-0.02,0.84, -8.02, 0.82, 6.63,
 0.41,0.01,0.89, -8.63, 4.50, 5.89,
 0.41,-0.01,0.85, -7.10, 4.18, 7.62,
 0.41,0.01,0.87, -9.16, 4.58, 4.89,
 0.40,0.01,0.88, -8.06, 1.95, 3.73,
 0.42,0.00,0.88, -6.50, 3.01, 2.79,
 0.42,0.01,0.88, -6.98, 2.09, 2.06,
 0.41,0.02,0.90, -9.73, -0.99, 2.20,
 0.44,0.00,0.84, -6.18, 5.51, 4.49,
 0.43,0.02,0.88, -11.60, 5.65, 4.89,
 0.42,0.02,0.89, -11.83, 6.43, 6.31,
 0.41,-0.00,0.87, -11.39, 9.08, 7.65,
 0.40,-0.00,0.87, -10.98, 8.99, 7.59,
 0.39,-0.00,0.87, -10.96, 9.28, 7.56,
 0.38,-0.00,0.84, -11.31, 10.00, 8.00,
 0.38,-0.01,0.86, -11.94, 7.74, 7.02,
 0.37,0.01,0.87, -8.38, 10.38, 4.95,
 0.38,-0.00,0.85, -9.48, 11.01, 5.60,
 0.38,-0.00,0.85, -10.06, 10.34, 4.32,
 0.40,-0.01,0.85, -8.84, 10.72, 3.91,
 0.39,-0.01,0.85, -8.20, 10.29, 3.57,
 0.39,-0.01,0.84, -8.70, 9.36, 2.58,
 0.39,-0.02,0.85, -8.85, 9.79, 1.94,
 0.39,-0.02,0.82, -9.25, 10.11, 1.86,
 0.39,-0.04,0.83, -7.76, 9.83, 1.57,
 0.37,-0.03,0.84, -6.72, 10.17, 1.71,
 0.36,-0.03,0.84, -5.77, 9.18, 2.27,
 0.36,-0.04,0.83, -4.26, 7.68, 2.58,
 0.34,-0.04,0.85, -2.38, 5.68, 1.51,
 0.35,-0.03,0.84, -0.49, 3.15, 0.67,
 0.36,-0.04,0.88, -0.55, -1.69, -0.21,
 0.36,-0.02,0.88, 3.40, -0.64, -0.69,
 0.38,-0.02,0.88, 2.61, -1.07, 1.08,
 0.39,-0.01,0.89, 2.89, -2.66, 1.19,
 0.40,-0.01,0.91, 3.30, -2.64, 1.56,
 0.41,0.00,0.91, 3.10, -1.76, 0.95,
 0.41,-0.00,0.92, 1.65, -1.77, 1.34,
 0.41,0.01,0.91, -0.31, -0.72, 1.11,
 0.41,0.01,0.91, -1.85, 0.47, 0.96,
 0.41,0.01,0.91, -3.16, 1.34, 0.84,
 0.39,0.01,0.92, -7.48, -1.65, -0.95,
 0.41,0.00,0.88, -2.37, 3.73, -1.08,
 0.41,0.02,0.89, -6.37, 4.03, -1.62,
 0.40,0.01,0.88, -7.27, 3.95, 0.17,
 0.41,0.00,0.86, -6.61, 5.18, 2.03,
 0.39,0.01,0.87, -6.24, 3.97, 2.21,
 0.38,-0.00,0.88, -7.08, 2.43, 2.27,
 0.38,0.00,0.86, -5.50, 2.31, 2.35,
 0.38,-0.00,0.85, -5.66, 3.31, 2.17,
 0.38,0.00,0.87, -5.28, 3.59, 2.18,
 0.37,-0.00,0.87, -4.46, 3.88, 1.65,
 0.37,0.00,0.87, -3.50, 3.25, 0.46,
 0.38,0.01,0.89, -3.01, 3.66, -0.29,
 0.38,0.00,0.90, -2.58, 3.53, -1.19,
 0.38,0.01,0.89, -2.00, 3.42, -0.64,
 0.39,0.02,0.91, -2.53, 3.28, -0.27,
