accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.49,-0.03,0.81, -2.92, 21.27, -2.84,
 0.48,-0.03,0.81, -2.53, 21.47, -2.99,
 0.48,-0.04,0.81, -2.05, 21.95, -2.90,
 0.49,-0.05,0.81, -0.64, 24.17, -2.50,
 0.49,-0.05,0.80, 1.50, 27.42, -2.11,
 0.48,-0.05,0.80, 3.31, 28.60, -2.99,
 0.47,-0.05,0.81, 4.50, 29.63, -4.40,
 0.47,-0.03,0.82, 5.44, 29.05, -5.22,
 0.48,-0.02,0.85, 5.07, 27.50, -5.97,
 0.48,-0.02,0.83, 5.21, 25.68, -7.19,
 0.49,-0.03,0.83, 5.89, 22.40, -7.42,
 0.49,-0.04,0.83, 6.78, 19.82, -6.60,
 0.48,-0.05,0.82, 7.86, 17.27, -5.45,
 0.46,-0.04,0.82, 7.28, 14.11, -6.69,
 0.46,-0.05,0.85, 7.10, 11.31, -7.34,
 0.48,-0.05,0.85, 6.60, 8.31, -7.05,
 0.48,-0.05,0.86, 5.15, 6.56, -6.93,
 0.47,-0.04,0.87, 3.85, 5.51, -6.49,
 0.46,-0.05,0.87, 2.95, 4.11, -6.72,
 0.46,-0.05,0.86, 2.31, 4.95, -7.40,
 0.46,-0.04,0.85, 2.14, 5.74, -7.56,
 0.47,-0.04,0.86, 1.40, 7.34, -7.30,
 0.48,-0.04,0.85, 0.43, 7.07, -6.38,
 0.47,-0.04,0.85, -0.29, 5.95, -6.40,
 0.47,-0.04,0.85, -0.44, 5.59, -6.11,
 0.48,-0.05,0.82, -0.31, 5.86, -5.69,
 0.47,-0.04,0.83, 0.37, 6.70, -6.29,
 0.47,-0.05,0.83, 1.36, 5.82, -4.81,
 0.46,-0.04,0.83, 2.03, 4.49, -5.65,
 0.47,-0.02,0.84, 2.89, 3.68, -6.12,
 0.47,-0.02,0.85, 3.18, 2.76, -6.37,
 0.47,-0.03,0.85, 3.62, 0.31, -5.92,
 0.48,-0.02,0.85, 2.02, -0.93, -5.42,
 0.48,-0.01,0.85, 0.58, -2.79, -4.34,
 0.46,-0.02,0.84, 0.20, -3.15, -4.17,
 0.46,-0.02,0.84, 0.32, -2.05, -4.32,
 0.47,-0.03,0.83, 0.75, -0.47, -4.31,
 0.48,-0.01,0.82, 0.47, 1.33, -3.59,
 0.48,-0.02,0.83, 0.43, 4.50, -4.15,
 0.48,-0.01,0.85, 1.33, 7.45, -4.93,
 0.46,-0.04,0.84, 2.11, 7.42, -3.86,
 0.45,-0.02,0.82, 2.72, 6.84, -3.73,
 0.45,-0.02,0.82, 5.16, 4.98, -3.34,
 0.43,-0.03,0.80, 7.28, 4.08, -2.60,
 0.44,-0.04,0.77, 9.11, 3.77, -2.12,
 0.45,-0.02,0.80, 10.21, 3.77, -3.02,
 0.46,-0.03,0.80, 10.50, 3.89, -2.82,
 0.46,-0.03,0.82, 9.22, 4.37, -3.71,
 0.48,-0.02,0.84, 8.78, 7.08, -4.69,
 0.48,-0.01,0.86, 8.09, 9.95, -4.49,
 0.49,-0.03,0.87, 7.60, 11.01, -3.36,
 0.50,-0.01,0.85, 8.81, 15.98, -3.31,
 0.49,-0.01,0.91, 3.54, 15.05, -3.69,
 0.48,-0.01,0.87, 6.06, 17.42, -1.44,
 0.46,-0.01,0.85, 7.45, 15.31, 0.64,
 0.45,0.00,0.84, 7.80, 13.77, 0.58,
 0.45,-0.00,0.82, 8.84, 15.92, 3.27,
 0.46,0.00,0.83, 10.41, 17.95, 3.54,
 0.46,0.02,0.84, 12.09, 17.85, 4.37,
 0.46,0.03,0.86, 10.84, 18.47, 3.56,
 0.46,0.05,0.87, 10.06, 17.85, 3.44,
 0.44,0.03,0.86, 10.29, 15.31, 1.88,
 0.44,0.04,0.84, 9.95, 14.81, 1.07,
 0.44,0.04,0.83, 11.11, 15.89, -0.12,
 0.43,0.05,0.83, 11.02, 18.64, -1.66,
 0.45,0.04,0.83, 11.56, 22.08, -3.22,
 0.42,0.06,0.87, 10.93, 24.14, -6.18,
 0.43,0.04,0.84, 11.63, 23.76, -5.94,
 0.46,0.04,0.83, 9.83, 31.33, -6.89,
 0.45,0.06,0.85, 7.68, 40.27, -8.84,
 0.43,0.05,0.85, 7.07, 43.91, -6.84,
 0.42,0.04,0.79, 6.20, 51.21, -5.62,
 0.40,0.05,0.79, 7.82, 57.79, -4.93,
 0.39,0.07,0.84, 9.34, 60.82, -2.70,
 0.38,0.07,0.86, 9.13, 59.91, 0.64,
 0.36,0.10,0.88, 7.04, 55.79, -0.15,
 0.37,0.09,0.89, 7.45, 51.79, 1.57,
 0.36,0.11,0.91, 6.46, 46.79, 1.76,
 0.34,0.11,0.92, 5.66, 38.76, 1.30,
 0.35,0.10,0.90, 3.69, 31.37, 0.46,
 0.37,0.08,0.89, 0.23, 31.28, -2.87,
 0.34,0.11,0.84, 1.31, 24.24, 1.05,
 0.36,0.10,0.85, 2.60, 27.19, 2.21,
 0.33,0.10,0.82, 1.91, 28.56, 2.46,
 0.33,0.10,0.87, 4.46, 26.70, 2.81,
 0.36,0.11,0.94, 9.39, 27.01, 1.53,
 0.35,0.09,0.98, 12.99, 23.91, -1.48,
 0.36,0.11,0.98, 15.08, 20.24, -4.50,
 0.40,0.07,1.02, 17.79, 19.21, -8.17,
 0.35,0.07,0.99, 16.37, 9.34, -7.80,
 0.34,0.08,1.00, 16.52, 0.61, -8.95,
 0.36,0.08,1.00, 18.50, -3.63, -11.22,
 0.38,0.07,1.00, 22.92, -6.56, -13.51,
 0.38,0.07,0.98, 24.76, -7.51, -15.34,
 0.36,0.07,0.94, 25.28, -14.56, -16.87,
 0.37,0.06,0.87, 26.81, -20.35, -16.85,
 0.36,0.08,0.85, 26.84, -18.89, -16.95,
 0.37,0.08,0.82, 25.76, -16.92, -17.07,
 0.37,0.08,0.84, 23.11, -16.46, -16.11,
 0.38,0.09,0.84, 18.46, -15.73, -15.98,
 0.40,0.09,0.86, 15.83, -11.95, -13.97,
 0.39,0.08,0.89, 15.98, -9.92, -13.11,
 0.39,0.09,0.87, 18.11, -11.25, -13.73,
 0.37,0.08,0.88, 21.94, -10.24, -13.39,
 0.39,0.06,0.89, 27.66, -10.52, -13.42,
 0.42,0.07,0.88, 32.69, -8.32, -11.50,
 0.37,0.08,0.91, 26.99, -20.99, -11.27,
 0.39,0.05,0.91, 27.83, -24.82, -14.35,
 0.39,0.07,0.90, 26.98, -23.19, -16.72,
 0.39,0.10,0.87, 24.82, -23.68, -14.79,
 0.40,0.09,0.82, 24.98, -21.51, -13.50,
 0.42,0.09,0.82, 25.74, -13.56, -14.69,
 0.41,0.11,0.85, 28.11, -6.67, -15.07,
 0.41,0.12,0.91, 28.27, -6.73, -15.16,
 0.43,0.13,0.95, 25.07, -10.81, -14.08,
 0.45,0.14,0.96, 18.95, -15.85, -11.65,
 0.45,0.13,0.97, 14.00, -22.84, -9.25,
 0.49,0.13,0.96, 7.68, -25.71, -2.63,
 0.47,0.11,0.96, 0.98, -27.97, 4.70,
 0.48,0.10,0.94, -6.05, -29.21, 10.58,
 0.46,0.11,0.93, -11.22, -32.85, 14.93,
 0.44,0.10,0.89, -15.10, -31.98, 15.45,
 0.41,0.11,0.84, -17.37, -30.29, 12.75,
 0.42,0.12,0.80, -18.87, -23.92, 10.50,
 0.42,0.11,0.76, -18.52, -16.76, 9.01,
 0.41,0.12,0.74, -16.56, -8.06, 8.05,
 0.42,0.14,0.74, -14.93, 0.20, 8.18,
 0.38,0.14,0.77, -13.69, 1.40, 6.90,
 0.36,0.13,0.77, -11.65, -0.69, 5.37,
 0.35,0.14,0.76, -10.63, -4.08, 2.41,
 0.36,0.15,0.77, -8.84, -8.27, 1.28,
 0.38,0.15,0.81, -7.18, -13.94, -0.61,
 0.40,0.15,0.82, -5.08, -18.75, -1.62,
 0.41,0.15,0.86, -4.21, -24.43, -3.25,
 0.43,0.17,0.89, -4.18, -30.02, -3.27,
 0.44,0.17,0.90, -8.31, -35.24, -2.17,
 0.46,0.17,0.93, -14.58, -39.53, -1.05,
 0.47,0.16,0.91, -19.36, -43.39, 0.15,
 0.48,0.15,0.89, -22.44, -41.76, 0.72,
 0.47,0.14,0.84, -22.90, -38.93, 2.00,
 0.46,0.16,0.79, -24.96, -31.94, 3.95,
 0.47,0.12,0.77, -21.76, -31.18, 2.18,
 0.47,0.14,0.76, -21.53, -19.98, 0.49,
 0.46,0.15,0.74, -23.45, -12.21, 2.34,
 0.45,0.14,0.73, -21.22, -6.40, 2.37,
 0.44,0.14,0.73, -21.85, 0.53, 3.10,
 0.44,0.14,0.73, -21.63, 4.31, 4.55,
 0.45,0.14,0.74, -22.24, 6.92, 5.69,
 0.44,0.13,0.76, -22.03, 9.34, 7.18,
 0.43,0.12,0.77, -22.41, 7.73, 8.29,
 0.44,0.13,0.79, -22.78, 5.53, 8.41,
 0.45,0.12,0.82, -23.21, 4.58, 9.01,
 0.44,0.12,0.83, -22.82, 3.15, 9.62,
 0.44,0.12,0.86, -22.34, 1.76, 9.63,
 0.46,0.12,0.86, -21.50, -0.35, 9.51,
 0.46,0.11,0.86, -20.99, -0.53, 9.05,
 0.47,0.12,0.84, -20.14, -0.12, 8.67,
 0.47,0.11,0.85, -19.48, 2.15, 7.98,
 0.47,0.10,0.86, -18.90, 3.74, 6.53,
 0.48,0.10,0.86, -18.89, 4.56, 6.17,
 0.44,0.09,0.89, -19.83, 1.53, 4.66,
 0.48,0.09,0.84, -17.16, 6.17, 5.24,
 0.47,0.10,0.85, -19.83, 5.19, 4.00,
 0.46,0.09,0.85, -18.95, 4.90, 3.50,
 0.46,0.09,0.85, -18.21, 7.30, 2.43,
 0.48,0.09,0.85, -17.34, 7.53, 1.45,
 0.47,0.09,0.85, -17.30, 7.76, 0.55,
 0.47,0.09,0.85, -17.79, 8.66, 0.27,
 0.47,0.10,0.85, -18.47, 9.31, 1.21,
 0.47,0.08,0.85, -18.69, 8.53, 1.28,
 0.47,0.07,0.83, -18.69, 6.27, 2.17,
 0.45,0.07,0.85, -18.87, 4.72, 1.91,
 0.46,0.06,0.83, -16.99, 2.50, 3.05,
 0.46,0.07,0.84, -16.15, 1.62, 1.69,
 0.45,0.07,0.83, -14.58, 0.63, 1.97,
 0.46,0.07,0.84, -14.70, 0.87, 1.28,
 0.47,0.07,0.84, -14.46, 2.15, 2.12,
 0.47,0.07,0.84, -14.70, 3.25, 1.86,
 0.46,0.07,0.84, -13.56, 4.27, 1.88,
 0.46,0.06,0.83, -12.50, 5.97, 0.92,
 0.45,0.06,0.83, -11.34, 7.45, 0.15,
 0.46,0.07,0.84, -9.76, 8.53, -0.60,
 0.45,0.08,0.86, -8.38, 8.03, -1.42,
 0.45,0.08,0.87, -7.77, 6.61, -2.75,
 0.47,0.08,0.86, -7.19, 4.60, -3.77,
 0.46,0.08,0.88, -7.13, 2.90, -4.02,
 0.47,0.08,0.88, -7.62, 1.91, -4.46,
 0.46,0.09,0.87, -7.91, 0.50, -3.80,
 0.47,0.09,0.88, -9.25, -0.81, -2.60,
 0.47,0.08,0.87, -10.56, -1.86, -3.21,
 0.47,0.08,0.87, -11.16, -2.64, -2.73,
 0.47,0.07,0.84, -12.00, -2.53, -2.52,
 0.46,0.07,0.83, -12.35, -1.66, -1.98,
 0.47,0.07,0.83, -12.53, 0.87, -1.18,
 0.46,0.06,0.82, -12.58, 3.36, -0.92,
 0.45,0.06,0.80, -12.00, 5.36, 0.00,
 0.46,0.05,0.79, -11.34, 7.21, -0.12,
 0.44,0.07,0.81, -9.45, 8.98, -0.12,
 0.45,0.06,0.81, -7.21, 9.54, -0.55,
 0.44,0.06,0.82, -6.23, 9.97, -0.44,
 0.44,0.06,0.83, -5.79, 9.37, -1.01,
 0.45,0.07,0.85, -5.36, 7.27, -1.34,
 0.46,0.06,0.86, -4.09, 5.54, -1.57,
 0.45,0.07,0.86, -4.18, 3.54, -2.60,
 0.46,0.06,0.88, -5.24, 2.11, -2.00,
 0.46,0.07,0.88, -7.13, 0.60, -3.07,
 0.46,0.06,0.89, -7.36, -1.25, -2.17,
 0.47,0.05,0.87, -8.11, -1.44, -1.80,
