accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.28,-0.07,0.91, -4.55, -2.00, -6.72,
 0.27,-0.07,0.91, -4.61, -2.14, -6.90,
 0.28,-0.07,0.92, -4.35, -2.60, -7.05,
 0.27,-0.07,0.91, -4.29, -3.50, -7.95,
 0.29,-0.07,0.91, -4.55, -4.93, -8.53,
 0.27,-0.07,0.92, -4.76, -7.02, -8.89,
 0.27,-0.07,0.92, -5.01, -8.78, -9.91,
 0.28,-0.08,0.92, -4.90, -9.37, -11.19,
 0.28,-0.08,0.91, -5.10, -9.98, -12.06,
 0.28,-0.07,0.92, -4.99, -11.07, -13.08,
 0.28,-0.08,0.92, -4.75, -12.02, -13.62,
 0.29,-0.08,0.91, -4.31, -12.73, -14.73,
 0.28,-0.08,0.91, -4.43, -13.73, -15.45,
 0.28,-0.08,0.91, -4.90, -14.43, -15.66,
 0.27,-0.14,0.87, -4.09, -22.02, -8.98,
 0.29,-0.07,0.93, -7.66, -10.93, -6.60,
 0.28,-0.10,0.89, -3.53, -16.87, -9.80,
 0.29,-0.10,0.90, -4.24, -15.45, -11.76,
 0.30,-0.09,0.90, -4.15, -14.32, -11.79,
 0.30,-0.09,0.90, -3.39, -16.60, -11.57,
 0.30,-0.09,0.90, -2.60, -17.05, -12.78,
 0.30,-0.10,0.90, -1.25, -18.50, -13.86,
 0.30,-0.08,0.91, -0.95, -17.10, -14.47,
 0.32,-0.09,0.90, -0.53, -17.94, -13.71,
 0.32,-0.08,0.92, -1.16, -18.78, -12.00,
 0.31,-0.06,0.93, -1.71, -17.10, -11.40,
 0.31,-0.07,0.91, -2.89, -16.81, -11.21,
 0.31,-0.05,0.92, -4.75, -15.94, -12.49,
 0.30,-0.07,0.91, -5.98, -17.44, -14.64,
 0.31,-0.05,0.92, -7.15, -16.60, -17.66,
 0.30,-0.06,0.90, -7.79, -15.76, -18.17,
 0.33,-0.06,0.90, -7.92, -14.90, -19.45,
 0.34,-0.07,0.91, -6.78, -11.89, -18.50,
 0.33,-0.05,0.88, -6.15, -14.41, -18.35,
 0.32,-0.05,0.86, -6.90, -16.03, -20.14,
 0.33,-0.05,0.87, -6.41, -14.75, -19.36,
 0.34,-0.06,0.86, -2.61, -13.74, -18.41,
 0.31,-0.01,0.81, -5.83, -17.04, -19.68,
 0.34,-0.09,0.92, -2.53, -17.40, -24.09,
 0.34,-0.03,0.91, -8.79, -20.50, -29.62,
 0.34,-0.05,0.90, -7.97, -19.44, -27.48,
 0.36,-0.07,0.88, -7.83, -15.77, -28.58,
 0.35,-0.06,0.89, -7.04, -14.61, -31.02,
 0.35,-0.06,0.88, -6.41, -13.48, -31.76,
 0.37,-0.07,0.86, -6.58, -11.88, -29.82,
 0.38,-0.07,0.85, -6.90, -8.60, -26.15,
 0.38,-0.08,0.85, -5.04, -4.98, -23.60,
 0.38,-0.11,0.83, -4.15, 0.93, -20.98,
 0.34,-0.09,0.86, -3.82, 1.95, -20.93,
 0.35,-0.10,0.84, -2.76, 0.84, -22.78,
 0.35,-0.09,0.85, -1.77, 4.50, -22.66,
 0.37,-0.12,0.84, -0.81, 5.31, -20.24,
 0.38,-0.08,0.88, -1.68, 4.43, -19.71,
 0.35,-0.10,0.87, -0.49, 2.23, -19.98,
 0.38,-0.10,0.88, -1.16, 0.99, -20.27,
 0.36,-0.09,0.89, -0.75, 0.00, -19.79,
 0.36,-0.08,0.90, 0.02, -2.18, -22.47,
 0.35,-0.08,0.90, 0.44, -3.40, -22.81,
 0.34,-0.06,0.92, 1.05, -2.66, -25.30,
 0.35,-0.05,0.92, 0.82, -4.84, -28.23,
 0.34,-0.05,0.93, -0.50, -6.99, -31.59,
 0.36,-0.05,0.93, -1.34, -8.63, -32.53,
 0.40,-0.06,0.91, -1.95, -12.06, -31.16,
 0.38,-0.04,0.92, -1.66, -14.26, -31.34,
 0.38,-0.07,0.88, -1.31, -16.18, -29.57,
 0.37,-0.05,0.89, -0.87, -15.47, -29.19,
 0.37,-0.06,0.86, 1.47, -14.12, -28.37,
 0.39,-0.05,0.85, 1.86, -12.82, -28.05,
 0.39,-0.05,0.87, 2.72, -12.34, -25.69,
 0.37,-0.05,0.87, 4.73, -11.10, -24.66,
 0.34,-0.05,0.88, 5.68, -11.10, -25.02,
 0.35,-0.05,0.90, 5.53, -11.22, -25.76,
 0.35,-0.01,0.92, 5.79, -10.08, -26.09,
 0.36,-0.01,0.93, 5.07, -12.24, -25.91,
 0.37,-0.01,0.93, 4.31, -11.95, -28.12,
 0.39,0.01,0.93, 2.64, -12.96, -27.39,
 0.40,0.01,0.92, 1.34, -14.08, -25.76,
 0.42,0.01,0.92, 1.11, -13.25, -23.91,
 0.41,0.01,0.90, -0.76, -13.63, -23.33,
 0.41,0.01,0.88, -2.09, -12.98, -23.25,
 0.43,-0.01,0.85, -2.06, -10.29, -21.37,
 0.43,-0.02,0.83, -2.40, -8.15, -17.69,
 0.42,-0.00,0.82, -1.60, -5.59, -16.46,
 0.41,-0.02,0.83, -1.92, -3.97, -15.59,
 0.43,-0.03,0.84, -1.54, -1.60, -13.76,
 0.39,-0.01,0.84, -0.24, -0.93, -10.32,
 0.36,-0.01,0.85, 0.12, -3.33, -9.83,
 0.36,0.00,0.88, 0.89, -3.28, -10.47,
 0.35,0.00,0.89, 1.19, -4.49, -13.08,
 0.34,0.01,0.91, 1.48, -6.41, -16.90,
 0.37,0.03,0.91, 2.37, -8.17, -19.65,
 0.39,0.03,0.91, 1.98, -9.33, -20.89,
 0.42,0.03,0.92, 1.91, -9.68, -20.55,
 0.44,0.04,0.91, 1.56, -8.98, -18.81,
 0.44,0.04,0.90, -0.02, -8.55, -16.90,
 0.44,0.04,0.88, -0.67, -6.70, -15.25,
 0.44,0.04,0.87, -1.71, -5.33, -13.53,
 0.44,0.03,0.86, -2.98, -3.11, -12.81,
 0.44,0.04,0.87, -4.63, -0.66, -12.38,
 0.43,0.04,0.86, -6.35, 1.07, -12.00,
 0.43,0.03,0.87, -7.88, 2.95, -10.67,
 0.42,0.02,0.86, -9.59, 3.22, -8.47,
 0.41,0.01,0.85, -10.31, 4.06, -7.53,
 0.41,0.01,0.85, -10.78, 5.37, -5.15,
 0.40,0.02,0.83, -11.01, 5.88, -3.77,
 0.39,0.01,0.83, -10.66, 7.37, -2.00,
 0.39,0.01,0.83, -9.88, 7.11, -0.85,
 0.38,-0.00,0.82, -8.05, 7.68, 0.95,
 0.38,0.00,0.80, -6.14, 8.09, 3.07,
 0.39,-0.01,0.81, -4.87, 8.43, 6.41,
 0.39,-0.00,0.80, -4.63, 9.82, 9.65,
 0.37,-0.00,0.83, -4.02, 5.57, 8.60,
 0.37,0.01,0.83, -4.96, 4.81, 8.35,
 0.38,0.01,0.85, -5.83, 4.24, 7.24,
 0.39,0.02,0.85, -5.76, 5.01, 6.06,
 0.40,0.01,0.85, -5.57, 5.33, 5.01,
 0.41,0.02,0.85, -5.73, 7.08, 5.10,
 0.40,0.02,0.87, -6.55, 8.50, 4.50,
 0.39,0.02,0.87, -7.98, 10.34, 3.36,
 0.39,0.02,0.86, -8.35, 11.68, 1.47,
 0.38,0.02,0.86, -7.83, 12.17, 0.99,
 0.38,0.01,0.84, -6.18, 13.30, 0.49,
 0.38,0.02,0.86, -5.28, 13.18, 0.24,
 0.38,0.02,0.85, -4.00, 13.15, -1.30,
 0.38,0.02,0.87, -3.74, 11.79, -2.73,
 0.38,0.03,0.88, -3.56, 9.31, -3.77,
 0.38,0.02,0.87, -3.40, 7.50, -3.86,
 0.39,0.02,0.88, -2.70, 5.56, -3.66,
 0.39,0.01,0.87, -2.29, 2.96, -3.66,
 0.40,0.03,0.87, -1.60, 2.60, -3.77,
 0.40,0.02,0.88, -1.48, 2.02, -4.00,
 0.39,0.02,0.88, -1.40, 2.09, -2.95,
 0.39,0.02,0.89, -1.51, 2.69, -2.92,
 0.39,0.02,0.90, -1.76, 4.95, -2.78,
 0.40,0.03,0.89, -3.24, 7.19, -2.96,
 0.39,0.03,0.89, -3.94, 8.55, -2.98,
 0.39,0.02,0.89, -4.05, 8.82, -2.52,
 0.39,0.03,0.88, -4.32, 8.55, -2.58,
 0.39,0.03,0.88, -4.40, 8.31, -2.90,
 0.39,0.03,0.89, -4.85, 8.55, -3.62,
 0.40,0.03,0.89, -5.19, 7.76, -3.79,
 0.39,0.03,0.90, -6.08, 6.67, -3.56,
 0.39,0.02,0.90, -6.67, 5.92, -3.80,
 0.38,0.03,0.89, -6.61, 5.60, -3.71,
 0.38,0.02,0.89, -6.17, 5.24, -3.48,
 0.38,0.01,0.89, -5.89, 4.46, -3.22,
 0.38,0.02,0.89, -5.88, 3.39, -2.95,
 0.37,0.02,0.88, -5.56, 2.82, -3.16,
 0.38,0.02,0.89, -5.37, 2.32, -2.95,
 0.38,0.03,0.88, -5.42, 1.80, -3.24,
 0.38,0.02,0.88, -5.42, 1.53, -3.27,
 0.39,0.02,0.88, -5.18, 1.36, -3.18,
 0.39,0.02,0.87, -5.04, 1.42, -3.25,
 0.40,0.02,0.87, -4.79, 1.89, -3.51,
 0.40,0.02,0.87, -4.40, 2.56, -3.27,
 0.39,0.02,0.87, -4.37, 1.77, -2.70,
 0.40,0.02,0.87, -4.21, 2.29, -2.75,
 0.39,0.02,0.87, -3.97, 2.85, -2.49,
 0.38,0.01,0.88, -4.09, 2.05, -2.00,
 0.38,0.02,0.88, -4.02, 0.98, -1.63,
 0.38,0.02,0.86, -3.54, 0.79, -1.13,
 0.37,0.01,0.86, -3.88, 1.39, -1.45,
 0.37,0.01,0.87, -3.08, 0.72, -2.08,
 0.37,0.01,0.86, -3.28, 0.18, -2.21,
 0.38,0.01,0.86, -3.11, 1.04, -2.52,
 0.38,0.01,0.86, -2.96, 1.50, -2.58,
 0.36,0.01,0.86, -3.10, 1.34, -2.35,
 0.38,0.01,0.86, -1.91, 2.09, -2.43,
 0.37,0.02,0.86, -3.76, 2.21, -1.13,
 0.40,0.01,0.88, -3.47, -1.56, -2.56,
 0.37,0.03,0.90, -0.92, -0.37, -4.89,
 0.38,0.02,0.88, -1.97, 0.78, -2.14,
 0.38,0.02,0.89, -2.99, 1.05, -4.15,
 0.38,0.02,0.90, -1.59, -0.49, -5.16,
 0.39,0.04,0.89, -1.08, -0.95, -6.08,
 0.39,0.03,0.89, -1.85, -1.73, -5.65,
 0.40,0.03,0.89, -2.43, -1.54, -5.36,
 0.39,0.02,0.89, -2.56, -1.76, -4.84,
 0.39,0.03,0.88, -2.12, -1.21, -4.70,
 0.41,0.03,0.89, -1.62, -1.18, -4.56,
 0.40,0.02,0.89, -2.15, -1.45, -4.49,
 0.38,0.04,0.90, -4.40, -4.92, -4.61,
 0.41,0.02,0.87, -0.81, -0.92, -4.58,
 0.39,0.05,0.91, -5.54, -0.60, -4.87,
 0.39,0.04,0.89, -4.53, -1.08, -3.51,
 0.40,0.03,0.87, -4.81, 0.55, -3.73,
 0.39,0.02,0.88, -4.08, 0.29, -4.40,
 0.38,0.04,0.88, -4.24, 0.43, -4.08,
 0.40,0.04,0.88, -5.60, -2.82, -3.95,
 0.38,0.04,0.90, -3.05, -2.18, -4.34,
 0.39,0.03,0.88, -3.89, -0.58, -3.34,
 0.39,0.05,0.90, -5.07, -1.68, -3.94,
 0.39,0.04,0.89, -4.43, -1.50, -4.02,
 0.40,0.04,0.88, -4.23, -1.21, -3.94,
 0.40,0.04,0.87, -5.24, -0.96, -3.71,
 0.40,0.03,0.87, -5.85, -0.35, -3.10,
 0.40,0.03,0.88, -5.56, 0.23, -2.99,
 0.39,0.04,0.86, -6.14, 1.19, -2.02,
 0.41,0.02,0.86, -6.87, 0.38, -1.21,
 0.41,0.03,0.88, -4.40, 1.37, -1.34,
 0.39,0.03,0.87, -5.33, 2.11, 0.34,
 0.38,0.03,0.87, -5.69, 0.69, -0.46,
 0.38,0.03,0.88, -4.75, 0.99, -0.70,
