accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.52,-0.03,0.81, -6.08, -3.45, -3.31,
 0.53,-0.04,0.81, -6.09, -3.39, -3.19,
 0.52,-0.02,0.82, -6.11, -2.79, -3.18,
 0.54,-0.03,0.81, -6.15, -1.95, -3.69,
 0.53,-0.03,0.81, -6.61, -0.40, -3.21,
 0.53,-0.03,0.81, -6.61, 1.74, -3.63,
 0.53,-0.03,0.79, -6.38, 2.96, -4.18,
 0.52,-0.04,0.79, -6.84, 5.57, -3.68,
 0.51,-0.04,0.78, -6.63, 7.11, -3.04,
 0.51,-0.04,0.78, -6.50, 7.77, -3.28,
 0.52,-0.05,0.77, -5.94, 7.56, -2.56,
 0.51,-0.06,0.78, -5.85, 7.66, -2.52,
 0.51,-0.04,0.79, -5.21, 7.56, -2.03,
 0.51,-0.04,0.80, -4.64, 7.44, -2.18,
 0.50,-0.03,0.82, -3.83, 6.21, -2.44,
 0.51,-0.01,0.83, -3.77, 6.73, -2.53,
 0.52,-0.02,0.83, -2.63, 5.30, -2.61,
 0.50,-0.03,0.84, -3.19, 3.51, -3.33,
 0.52,-0.03,0.85, -3.27, 2.73, -3.73,
 0.52,-0.03,0.84, -2.89, 1.71, -3.74,
 0.53,-0.03,0.84, -3.22, 1.71, -4.49,
 0.52,-0.01,0.84, -4.00, 1.42, -3.98,
 0.52,-0.02,0.83, -4.98, 0.47, -3.44,
 0.53,-0.03,0.83, -4.87, -0.37, -3.39,
 0.53,-0.02,0.82, -5.27, 0.40, -3.51,
 0.53,-0.03,0.81, -4.55, -0.73, -3.68,
 0.53,-0.03,0.82, -5.10, 0.08, -4.43,
 0.52,-0.03,0.81, -4.35, -0.32, -4.24,
 0.52,-0.03,0.81, -4.75, 0.93, -4.56,
 0.52,-0.03,0.82, -4.60, 0.78, -4.37,
 0.52,-0.02,0.82, -4.58, 1.48, -4.46,
 0.52,-0.03,0.82, -4.56, 0.64, -3.79,
 0.52,-0.03,0.81, -5.24, 0.27, -3.16,
 0.52,-0.03,0.81, -4.37, -0.12, -3.57,
 0.51,-0.02,0.82, -4.50, 0.35, -2.73,
 0.52,-0.03,0.80, -4.40, 1.47, -2.35,
 0.52,-0.02,0.80, -3.47, 2.26, -2.66,
 0.52,-0.03,0.80, -2.93, 2.37, -1.77,
 0.50,-0.02,0.81, -3.91, 3.86, -2.29,
 0.51,-0.02,0.80, -2.73, 3.47, -2.20,
 0.50,-0.01,0.81, -3.31, 4.79, -3.10,
 0.51,-0.02,0.80, -3.27, 4.61, -2.53,
