accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 0.45,-0.02,0.85, -10.55, -3.57, -5.89,
 0.46,-0.01,0.83, -10.21, -3.15, -5.76,
 0.46,-0.01,0.83, -9.98, -2.58, -5.53,
 0.45,-0.02,0.84, -8.63, -1.77, -5.63,
 0.45,-0.02,0.83, -7.50, 0.66, -5.50,
 0.45,-0.01,0.85, -6.18, 2.17, -4.81,
 0.45,-0.02,0.85, -5.56, 1.22, -3.89,
 0.45,-0.00,0.88, -5.59, 0.35, -5.31,
 0.45,-0.00,0.89, -5.19, -1.07, -5.73,
 0.45,0.00,0.91, -6.37, -1.95, -7.34,
 0.47,0.01,0.90, -6.98, -3.11, -6.90,
 0.45,0.00,0.89, -7.59, -5.63, -7.40,
 0.47,0.00,0.88, -8.92, -6.27, -7.77,
 0.47,0.01,0.89, -10.02, -5.53, -9.18,
 0.47,0.01,0.87, -11.01, -5.45, -9.30,
 0.47,0.00,0.85, -11.27, -7.05, -8.78,
 0.45,0.00,0.85, -12.99, -8.17, -10.02,
 0.47,-0.00,0.85, -11.40, -6.21, -9.04,
 0.47,-0.01,0.84, -13.74, -6.02, -7.92,
 0.46,-0.01,0.86, -15.57, -7.47, -8.73,
 0.46,-0.00,0.84, -14.98, -7.40, -8.18,
 0.47,-0.01,0.83, -15.19, -5.85, -8.11,
 0.48,-0.02,0.82, -13.77, -6.46, -7.19,
 0.44,-0.03,0.88, -15.65, -10.67, -6.26,
 0.48,-0.03,0.81, -10.11, -2.41, -5.79,
 0.46,-0.01,0.84, -12.11, -3.57, -6.64,
 0.47,-0.00,0.85, -11.76, -1.85, -5.36,
 0.47,-0.01,0.84, -10.79, 0.06, -5.16,
 0.47,-0.02,0.83, -9.59, -0.60, -3.91,
 0.46,-0.01,0.85, -10.50, 1.11, -5.25,
 0.46,-0.03,0.83, -9.59, -1.77, -4.63,
 0.46,-0.01,0.84, -10.40, 1.07, -5.76,
 0.45,-0.03,0.84, -11.24, -2.35, -6.87,
 0.45,-0.01,0.82, -7.28, 2.70, -6.55,
 0.46,-0.01,0.82, -11.30, 2.66, -8.06,
 0.48,-0.02,0.83, -12.34, 1.86, -6.75,
 0.47,-0.01,0.82, -13.05, 4.38, -7.24,
 0.47,-0.02,0.82, -13.07, 4.72, -8.76,
