accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.10,0.39,0.85, -4.72, 1.36, -1.07,
 -0.11,0.38,0.85, -4.76, 1.08, -0.90,
 -0.10,0.39,0.85, -5.40, 1.42, -0.92,
 -0.10,0.38,0.85, -4.79, 1.40, -1.45,
 -0.10,0.37,0.85, -4.32, 0.82, -1.27,
 -0.10,0.38,0.84, -5.50, 0.63, -0.99,
 -0.10,0.38,0.86, -4.99, 1.50, -1.25,
 -0.10,0.37,0.84, -3.60, 0.44, -1.45,
 -0.10,0.38,0.86, -4.02, 0.55, -1.53,
 -0.10,0.38,0.85, -6.09, 1.80, -1.02,
 -0.09,0.39,0.87, -7.47, 2.08, -0.50,
 -0.11,0.37,0.87, -3.95, 0.18, -1.73,
 -0.11,0.37,0.85, -4.21, 0.03, -1.18,
 -0.10,0.38,0.85, -4.34, 0.96, -0.78,
 -0.10,0.38,0.85, -5.62, 1.15, -0.96,
 -0.10,0.38,0.85, -6.44, 1.86, -1.10,
 -0.09,0.39,0.87, -5.54, 1.54, -0.66,
 -0.10,0.38,0.85, -4.93, 1.36, -1.07,
 -0.09,0.40,0.86, -7.71, 2.12, -0.78,
 -0.11,0.36,0.84, -4.60, 1.50, -1.39,
 -0.10,0.38,0.87, -6.87, 1.77, -0.92,
 -0.11,0.38,0.87, -5.42, 1.47, -1.73,
 -0.12,0.36,0.86, -5.86, 0.96, -1.15,
 -0.11,0.38,0.84, -5.22, 0.32, -0.72,
 -0.12,0.36,0.86, -3.53, -0.70, -0.95,
 -0.10,0.38,0.86, -6.06, 0.17, -0.81,
 -0.10,0.37,0.85, -4.70, 0.44, -0.87,
 -0.10,0.38,0.85, -6.93, 0.93, -0.56,
 -0.10,0.37,0.85, -4.49, 1.01, -1.11,
 -0.10,0.38,0.85, -4.96, 0.70, -0.89,
 -0.10,0.38,0.86, -6.40, 1.40, -0.78,
 -0.10,0.38,0.86, -3.82, 0.73, -1.30,
 -0.10,0.39,0.86, -7.74, 1.39, -0.31,
 -0.11,0.37,0.84, -3.53, 1.24, -1.13,
 -0.10,0.40,0.86, -7.47, 1.60, -0.69,
 -0.11,0.38,0.85, -3.36, 1.56, -1.54,
 -0.10,0.39,0.86, -7.71, 1.85, -1.48,
 -0.09,0.39,0.87, -4.43, 1.33, -2.15,
 -0.09,0.39,0.84, -6.78, 2.96, -1.62,
 -0.11,0.37,0.85, -2.23, 1.24, -2.06,
 -0.10,0.40,0.85, -4.67, 1.59, -1.54,
 -0.10,0.39,0.85, -4.08, 3.15, -2.23,
 -0.10,0.39,0.85, -3.01, 2.29, -2.61,
 -0.10,0.40,0.86, -3.91, 1.36, -1.76,
 -0.11,0.38,0.84, -2.08, 2.78, -2.40,
 -0.12,0.38,0.85, -2.17, 1.30, -2.76,
 -0.11,0.41,0.87, -3.31, 1.31, -2.12,
 -0.09,0.41,0.85, -2.23, 4.70, -2.99,
 -0.10,0.40,0.86, -1.74, 3.21, -2.76,
 -0.10,0.41,0.85, -1.16, 3.60, -3.05,
 -0.11,0.40,0.84, -0.37, 2.85, -2.96,
 -0.12,0.40,0.84, 0.76, 1.98, -2.37,
 -0.11,0.42,0.85, -1.07, 2.23, -2.96,
 -0.10,0.43,0.83, -0.37, 3.01, -3.33,
 -0.10,0.40,0.83, -1.62, 2.82, -3.37,
 -0.10,0.41,0.84, -2.32, 2.76, -2.85,
 -0.11,0.41,0.83, -2.00, 1.19, -2.60,
 -0.11,0.42,0.84, -2.60, 1.39, -2.11,
 -0.10,0.40,0.83, -3.15, 2.00, -2.20,
 -0.11,0.40,0.81, -3.71, 2.03, -3.40,
 -0.09,0.43,0.86, -4.31, 1.69, -3.11,
 -0.12,0.40,0.84, -3.02, 0.95, -2.02,
 -0.10,0.40,0.84, -4.31, 1.08, -2.92,
 -0.10,0.40,0.83, -4.21, 0.31, -3.31,
 -0.10,0.43,0.85, -4.85, -0.15, -3.51,
 -0.10,0.45,0.84, -5.71, -0.85, -3.66,
 -0.10,0.43,0.85, -4.55, -1.89, -2.02,
 -0.10,0.45,0.84, -7.89, -0.55, -2.21,
 -0.11,0.40,0.86, -8.81, -1.07, -2.21,
 -0.10,0.40,0.84, -6.60, -0.93, -4.20,
 -0.10,0.38,0.86, -6.84, -2.32, -3.39,
 -0.10,0.40,0.82, -7.47, -2.89, -1.83,
 -0.10,0.38,0.86, -7.76, -2.06, -3.31,
 -0.09,0.41,0.86, -7.30, -1.02, -3.44,
 -0.12,0.42,0.85, -7.80, -4.38, -1.97,
 -0.10,0.39,0.84, -6.90, -3.37, -2.79,
 -0.10,0.44,0.84, -9.69, -2.72, -3.57,
 -0.08,0.43,0.82, -8.05, -1.94, -4.60,
 -0.10,0.44,0.84, -9.97, -3.80, -4.85,
 -0.10,0.47,0.83, -6.95, -2.41, -3.05,
 -0.11,0.40,0.85, -9.05, -4.53, -5.77,
 -0.11,0.45,0.83, -7.28, -2.89, -3.88,
 -0.08,0.38,0.83, -9.40, -5.79, -5.69,
 -0.13,0.45,0.84, -9.18, -0.58, -2.29,
 -0.05,0.35,0.85, -3.98, -7.02, -5.39,
 -0.16,0.44,0.89, -11.18, -0.49, -3.50,
 -0.04,0.29,0.87, 1.94, -7.36, -2.03,
 -0.13,0.46,0.90, -12.00, -0.08, -5.60,
 -0.03,0.31,0.78, 3.76, -5.16, 0.85,
 -0.13,0.47,0.89, -16.37, 0.67, -6.38,
 -0.02,0.31,0.82, 2.73, -5.56, -0.06,
 -0.12,0.44,0.92, -12.64, 2.18, -7.22,
 -0.02,0.30,0.83, 2.11, -4.53, 0.37,
 -0.12,0.49,0.94, -16.31, 2.96, -8.72,
 -0.03,0.26,0.81, 3.97, -3.30, 1.98,
 -0.14,0.44,0.95, -16.31, 1.39, -8.46,
 -0.04,0.34,0.76, 4.66, -2.63, 2.43,
 -0.12,0.48,0.92, -18.41, 1.79, -11.44,
 -0.03,0.37,0.76, 6.41, -1.91, 4.11,
 -0.12,0.48,0.92, -22.89, 1.74, -8.02,
 -0.01,0.36,0.77, 2.92, 0.02, 10.02,
 -0.16,0.44,0.96, -19.30, -4.81, -7.27,
 -0.01,0.44,0.75, 0.79, 3.37, 12.60,
 -0.14,0.42,0.95, -21.21, -8.15, -8.35,
 -0.08,0.43,0.70, 2.09, 4.12, 15.98,
 -0.11,0.38,0.95, -18.27, -9.63, -6.63,
 -0.13,0.40,0.70, 3.22, 3.85, 13.39,
 -0.08,0.42,0.94, -13.76, -8.17, -1.42,
 -0.19,0.41,0.78, -8.20, 1.69, 4.69,
 -0.04,0.45,0.87, -9.80, -2.38, 5.07,
 -0.20,0.37,0.86, -9.31, -7.34, -2.44,
 -0.08,0.34,0.79, -2.55, -3.16, 8.70,
 -0.08,0.40,0.91, -8.17, -0.58, 0.90,
 -0.11,0.38,0.81, -6.67, 0.21, 4.81,
 -0.11,0.45,0.91, -9.97, 0.66, 1.30,
 -0.11,0.30,0.83, 2.03, -2.00, -0.92,
 -0.10,0.33,0.86, 1.97, 0.76, 1.22,
 -0.09,0.38,0.87, -9.25, 2.84, -0.50,
 -0.15,0.43,0.88, -14.81, -0.32, -1.56,
