accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.12,0.35,0.86, -2.72, 0.35, -1.47,
 -0.11,0.36,0.86, -3.76, 0.44, -0.98,
 -0.12,0.36,0.87, -5.45, -0.58, -0.58,
 -0.10,0.33,0.88, -4.31, 0.73, -0.21,
 -0.11,0.34,0.87, -4.85, -0.41, -0.61,
 -0.09,0.34,0.87, -5.40, 0.06, -1.27,
 -0.09,0.35,0.88, -4.79, 1.50, -1.42,
 -0.09,0.36,0.88, -6.64, 1.83, -1.10,
 -0.10,0.35,0.87, -6.87, 3.27, -1.44,
 -0.10,0.36,0.84, -7.54, 3.91, -0.66,
 -0.10,0.30,0.87, -2.27, 2.85, -2.85,
 -0.10,0.37,0.89, -5.71, 2.64, -2.26,
 -0.11,0.34,0.87, -6.37, 2.37, -1.80,
 -0.12,0.35,0.87, -5.08, 1.31, -1.88,
 -0.12,0.35,0.87, -6.00, 0.78, -1.02,
 -0.11,0.33,0.86, -3.42, 0.67, -1.56,
 -0.12,0.33,0.87, -5.51, -2.35, -0.82,
 -0.11,0.34,0.87, -4.76, -0.12, -0.55,
 -0.10,0.33,0.87, -6.60, -1.59, -0.38,
 -0.10,0.34,0.86, -5.65, -0.29, -0.66,
 -0.11,0.34,0.90, -7.15, -0.69, -0.47,
 -0.09,0.33,0.88, -6.20, 0.29, -0.72,
 -0.10,0.34,0.87, -5.71, 1.24, -1.13,
 -0.09,0.34,0.87, -6.29, 1.60, -0.95,
 -0.10,0.35,0.87, -6.09, 1.74, -1.05,
 -0.10,0.33,0.87, -6.03, 1.54, -1.22,
 -0.10,0.34,0.88, -5.28, 1.85, -1.30,
 -0.10,0.34,0.88, -6.95, 1.28, -1.01,
 -0.10,0.34,0.85, -3.34, 2.96, -1.66,
 -0.10,0.33,0.88, -7.18, 0.37, -1.18,
 -0.10,0.33,0.85, -3.76, 1.65, -1.92,
 -0.12,0.35,0.90, -5.73, 0.55, -1.66,
 -0.10,0.33,0.88, -4.66, 1.01, -1.56,
 -0.10,0.34,0.87, -2.44, 2.17, -1.66,
 -0.10,0.36,0.90, -7.05, 1.36, -0.98,
 -0.10,0.34,0.89, -5.42, 1.69, -1.39,
 -0.11,0.35,0.87, -6.15, 0.90, -1.48,
 -0.10,0.34,0.87, -4.05, 2.05, -1.57,
 -0.10,0.35,0.87, -6.26, 1.56, -1.39,
 -0.11,0.33,0.87, -4.79, 0.73, -1.50,
 -0.10,0.35,0.87, -4.15, 0.67, -1.89,
 -0.10,0.35,0.85, -1.91, 3.71, -0.56,
 -0.12,0.34,0.89, -6.06, 1.24, -0.27,
 -0.11,0.33,0.87, -3.44, 1.13, -0.96,
 -0.11,0.35,0.86, -5.39, 0.44, -1.08,
 -0.11,0.35,0.86, -4.49, 1.79, -0.46,
 -0.12,0.34,0.88, -6.17, 0.24, -0.09,
 -0.11,0.34,0.86, -4.99, 0.69, -0.52,
 -0.12,0.35,0.87, -4.90, -0.40, -0.50,
 -0.09,0.34,0.87, -5.82, -0.38, -0.67,
 -0.10,0.35,0.87, -5.65, 0.87, -0.61,
 -0.10,0.35,0.88, -6.66, -0.09, -0.58,
 -0.11,0.35,0.87, -6.09, 2.34, -0.44,
 -0.09,0.37,0.86, -2.09, 6.21, -0.32,
 -0.12,0.32,0.88, -9.50, -1.83, -1.01,
 -0.10,0.37,0.87, -3.86, 2.78, -0.85,
 -0.12,0.34,0.88, -6.95, 0.52, -0.75,
 -0.11,0.33,0.87, -3.74, 1.27, -0.05,
 -0.11,0.33,0.84, -5.54, 0.90, -0.27,
 -0.12,0.35,0.88, -5.77, -0.78, 0.20,
 -0.11,0.34,0.87, -6.93, -0.24, 0.21,
 -0.11,0.34,0.88, -6.58, -1.57, 0.11,
 -0.11,0.36,0.90, -6.37, -1.97, 0.18,
 -0.11,0.35,0.87, -6.95, -1.85, 0.05,
 -0.10,0.34,0.87, -7.76, -1.82, -0.21,
 -0.09,0.36,0.87, -7.01, -0.27, 0.06,
 -0.09,0.35,0.87, -7.25, 1.21, 0.47,
 -0.09,0.34,0.85, -6.18, 2.93, -0.44,
 -0.10,0.34,0.87, -6.81, 1.79, -0.40,
 -0.10,0.34,0.86, -6.52, 1.71, -1.31,
 -0.10,0.35,0.87, -7.07, 0.90, -1.25,
 -0.10,0.36,0.88, -8.44, 1.02, -1.37,
 -0.10,0.34,0.86, -6.40, 2.34, -1.31,
 -0.11,0.37,0.87, -8.14, 0.55, -0.96,
 -0.11,0.37,0.87, -7.25, 0.61, -0.81,
 -0.12,0.40,0.88, -10.63, -2.12, 1.71,
 -0.10,0.36,0.87, 0.58, 8.21, -2.38,
 -0.15,0.39,0.91, -9.15, -2.79, -1.28,
 -0.08,0.33,0.86, -4.99, 0.85, -0.93,
 -0.11,0.37,0.85, -7.11, -0.12, -0.32,
 -0.10,0.35,0.85, -8.17, 2.24, 1.59,
 -0.11,0.36,0.87, -5.73, 6.31, -2.55,
 -0.13,0.37,0.89, -9.65, -3.33, -0.85,
 -0.11,0.37,0.87, -8.67, 0.35, -0.02,
 -0.11,0.39,0.86, -7.54, 2.35, 0.35,
 -0.10,0.38,0.86, -8.56, -1.37, 1.48,
 -0.10,0.34,0.85, -9.33, -3.51, 2.00,
 -0.08,0.34,0.81, -0.23, 8.82, -1.21,
 -0.21,0.47,0.97, -15.11, -2.49, 2.95,
 -0.09,0.36,0.90, -11.98, 2.06, 4.23,
 -0.13,0.36,0.79, 0.66, 6.09, -0.84,
 -0.07,0.41,0.83, -13.34, -0.81, 5.63,
 -0.05,0.37,0.79, -15.01, 4.55, 5.51,
 -0.06,0.38,0.79, -8.84, 9.16, 4.06,
 -0.15,0.35,0.92, -14.95, -8.96, 3.08,
 -0.04,0.37,0.77, -0.47, 14.52, 5.63,
 -0.11,0.20,0.88, 6.95, 11.16, -6.38,
 -0.14,0.51,0.87, -3.76, 3.47, 4.53,
 -0.05,0.30,0.85, -19.25, 4.15, 11.24,
 -0.16,0.33,0.89, 0.31, 12.63, 2.26,
 -0.04,0.30,0.69, 6.32, 12.27, 4.20,
 -0.06,0.28,0.78, -15.01, 5.07, 3.36,
 -0.18,0.39,0.95, -18.43, -9.02, 4.02,
 -0.05,0.31,0.83, -3.53, -0.70, 0.35,
 -0.10,0.36,0.90, -14.84, 7.34, -0.76,
 -0.15,0.36,0.91, -18.27, -9.82, 7.57,
 0.00,0.28,0.83, -6.85, 1.45, 0.32,
 -0.04,0.41,0.84, -6.32, 20.37, 1.60,
 -0.13,0.34,0.90, -12.84, 2.09, 6.09,
 -0.11,0.37,0.89, -16.67, -1.59, 4.02,
 -0.11,0.35,0.87, -15.71, -4.00, 5.82,
 -0.09,0.32,0.89, -15.02, -1.30, 4.14,
 -0.11,0.35,0.88, -16.56, -2.35, 4.29,
 -0.12,0.33,0.87, -15.88, -5.28, 6.72,
 -0.09,0.32,0.88, -16.84, -6.20, 5.40,
 -0.09,0.34,0.89, -19.56, -5.33, 6.23,
 -0.10,0.34,0.89, -19.10, -3.04, 8.32,
 -0.06,0.32,0.86, -15.74, -2.47, 7.24,
 -0.10,0.35,0.91, -18.69, -6.00, 7.63,
 -0.12,0.35,0.89, -19.22, -8.00, 12.81,
 0.00,0.26,0.82, 2.49, 22.15, -1.80,
 -0.14,0.41,0.93, -7.21, 18.11, 8.06,
 -0.03,0.37,0.88, -21.16, -0.66, 13.02,
 -0.09,0.37,0.92, -26.55, -4.18, 15.02,
 -0.13,0.31,0.93, -18.12, -7.63, 11.22,
 -0.08,0.33,0.90, -21.37, 1.10, 14.90,
 -0.09,0.35,0.87, -20.34, -5.01, 15.39,
 -0.06,0.32,0.89, -20.50, -3.65, 17.08,
 -0.06,0.33,0.89, -21.40, 6.99, 17.85,
 -0.13,0.30,0.94, -22.67, -9.79, 19.77,
 0.06,0.28,0.76, -13.42, 16.02, 19.80,
 -0.07,0.29,0.87, -23.01, 11.82, 18.93,
 -0.14,0.28,0.90, -23.36, -10.79, 22.64,
 0.04,0.28,0.74, -19.04, 7.27, 21.56,
 -0.17,0.30,0.93, -24.27, 5.95, 25.08,
 -0.11,0.26,0.89, -24.67, -11.10, 22.47,
 -0.09,0.31,0.91, -24.50, 8.81, 25.88,
 -0.17,0.26,0.94, -24.98, -2.03, 23.92,
 -0.05,0.28,0.88, -23.66, 11.42, 26.14,
 -0.03,0.26,0.88, -28.95, 10.09, 20.79,
 -0.16,0.28,1.00, -31.24, -4.18, 25.30,
 -0.02,0.28,0.90, -27.88, 8.69, 26.20,
 -0.09,0.25,0.94, -29.98, 0.21, 23.92,
 -0.01,0.25,0.88, -24.73, 8.31, 26.41,
 -0.07,0.26,0.91, -25.62, 13.86, 27.73,
 -0.11,0.24,0.93, -27.50, -3.91, 25.27,
 -0.02,0.24,0.86, -23.27, 12.35, 26.37,
 -0.14,0.25,0.96, -25.79, 1.86, 30.12,
 -0.03,0.22,0.85, -19.62, 13.62, 31.62,
 -0.10,0.24,0.90, -21.60, 7.50, 28.12,
 -0.11,0.25,0.95, -24.02, -2.98, 29.54,
 -0.04,0.24,0.86, -19.62, 15.83, 30.03,
 -0.18,0.20,0.86, -13.30, 1.31, 24.92,
 -0.08,0.23,0.94, -17.05, -0.24, 27.80,
 -0.13,0.24,0.92, -19.08, -10.87, 24.24,
 0.03,0.23,0.82, -15.19, 16.60, 26.44,
 -0.13,0.25,1.00, -19.01, 9.11, 31.88,
 -0.08,0.22,0.93, -22.20, -4.02, 23.71,
 0.01,0.24,0.86, -15.62, 9.92, 32.37,
 -0.11,0.23,0.97, -14.96, 8.96, 33.08,
 -0.07,0.19,0.88, -18.85, 1.65, 20.78,
 -0.10,0.23,0.96, -11.98, -9.91, 21.89,
 -0.02,0.26,1.00, -16.46, -4.26, 26.69,
 -0.06,0.25,0.91, -14.20, 5.08, 23.98,
 -0.04,0.24,0.91, -17.48, 4.38, 24.02,
 -0.07,0.23,0.91, -11.63, 4.70, 23.10,
 -0.07,0.24,0.91, -9.85, 2.49, 22.66,
 -0.03,0.24,0.89, -5.15, 7.57, 23.51,
 -0.08,0.21,0.91, -3.48, 9.45, 21.24,
 -0.08,0.25,0.99, -3.18, 14.81, 22.05,
 -0.08,0.32,0.92, -17.98, 19.63, 19.74,
 -0.14,0.22,0.91, -4.85, 8.81, 23.66,
 -0.09,0.26,0.94, -15.53, 2.38, 14.95,
