accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.09,0.33,0.88, -3.92, -1.91, -0.17,
 -0.09,0.32,0.88, -3.63, -2.15, -0.35,
 -0.08,0.34,0.88, -6.00, -1.74, -0.82,
 -0.08,0.33,0.89, -5.53, -2.27, -1.59,
 -0.07,0.34,0.90, -6.90, -2.06, -2.15,
 -0.08,0.35,0.89, -4.66, -1.02, -2.63,
 -0.09,0.31,0.89, -1.33, -1.02, -2.34,
 -0.08,0.34,0.88, -4.02, 0.05, -2.02,
 -0.08,0.33,0.88, -2.84, -0.11, -2.03,
 -0.08,0.33,0.89, -0.89, -1.71, -2.05,
 -0.09,0.33,0.88, -2.06, -2.24, -2.17,
 -0.09,0.33,0.88, -1.50, -2.15, -1.44,
 -0.09,0.32,0.86, -3.33, -3.34, -1.28,
 -0.08,0.33,0.86, -1.76, -2.76, -0.24,
 -0.09,0.34,0.87, -3.01, -2.26, -0.21,
 -0.08,0.33,0.88, -3.19, -2.37, -0.15,
 -0.08,0.34,0.88, -5.07, -1.36, -0.14,
 -0.07,0.33,0.89, -2.76, -1.76, -0.31,
 -0.09,0.33,0.88, -5.85, -2.49, -0.26,
 -0.06,0.31,0.88, -3.45, -3.16, 0.26,
 -0.08,0.33,0.89, -2.46, -3.31, -0.21,
 -0.07,0.34,0.87, -6.55, -0.90, 0.17,
 -0.06,0.32,0.88, -3.50, -0.78, 0.31,
 -0.08,0.33,0.87, -2.90, -0.31, -0.32,
 -0.06,0.34,0.87, -5.24, 0.00, 0.12,
 -0.08,0.33,0.88, -3.83, 0.05, 0.02,
 -0.09,0.32,0.89, -1.13, -1.34, -0.14,
 -0.09,0.33,0.87, -3.77, 0.38, -0.21,
 -0.06,0.34,0.88, -5.30, 1.13, -0.55,
 -0.07,0.34,0.88, -6.18, 2.12, -0.70,
 -0.07,0.33,0.89, -5.18, 1.65, -1.82,
 -0.06,0.34,0.87, -5.59, 2.21, -1.56,
 -0.07,0.33,0.87, -5.33, 2.06, -2.08,
 -0.06,0.36,0.88, -5.86, 1.47, -1.74,
 -0.07,0.33,0.87, -3.50, 0.64, -0.26,
 -0.07,0.34,0.88, -4.43, 0.95, 0.05,
 -0.07,0.33,0.87, -3.44, -0.66, 0.02,
 -0.09,0.33,0.87, -4.18, -1.08, 0.27,
 -0.07,0.34,0.87, -5.24, -0.43, 0.23,
 -0.08,0.33,0.87, -4.05, -1.02, 1.13,
 -0.06,0.34,0.88, -6.75, -0.06, 0.41,
 -0.07,0.32,0.88, -2.11, -0.09, 0.58,
 -0.09,0.31,0.89, -4.11, -0.26, -0.96,
 -0.07,0.34,0.87, -5.50, 0.18, -0.09,
 -0.06,0.34,0.86, -7.60, 1.71, -0.79,
 -0.04,0.35,0.87, -4.70, 1.98, -0.95,
 -0.07,0.35,0.87, -6.06, 1.56, -0.47,
 -0.06,0.36,0.87, -10.84, 3.82, -1.16,
 -0.06,0.36,0.90, -5.45, 1.36, -1.04,
 -0.08,0.35,0.87, -6.96, 0.82, -0.41,
 -0.07,0.36,0.88, -5.05, 0.06, -0.73,
 -0.07,0.37,0.86, -6.12, 0.85, -0.41,
 -0.09,0.35,0.87, -4.87, 0.32, 0.20,
 -0.09,0.36,0.87, -3.68, 0.78, -0.44,
 -0.08,0.37,0.87, -5.22, 0.66, -0.60,
 -0.12,0.35,0.86, -7.19, -3.37, -0.79,
 -0.07,0.40,0.84, -4.85, 4.70, -0.50,
 -0.07,0.35,0.85, -4.43, -1.45, 0.00,
 -0.10,0.36,0.83, -2.93, 0.78, 0.76,
 -0.11,0.35,0.83, -2.72, -1.71, 1.95,
 -0.08,0.40,0.86, -6.40, 0.27, 1.33,
 -0.07,0.38,0.85, -6.84, 4.26, 0.66,
 -0.08,0.38,0.85, -5.31, 3.08, 1.74,
 -0.09,0.40,0.85, -3.42, 4.17, -0.15,
 -0.05,0.35,0.85, -5.16, 1.40, 1.63,
 -0.08,0.37,0.84, -4.05, 4.58, 0.67,
 -0.08,0.41,0.87, -4.20, 3.66, 1.39,
 -0.08,0.39,0.86, -6.38, 3.83, -0.23,
 -0.06,0.38,0.83, -6.81, -4.56, -0.85,
 -0.09,0.40,0.87, -7.85, -2.17, 1.83,
 -0.08,0.40,0.88, -6.56, -2.06, 1.02,
 -0.04,0.39,0.84, -1.65, 6.18, -0.75,
 -0.10,0.31,0.88, -6.98, -5.94, 1.16,
 -0.07,0.34,0.87, -6.43, -5.37, 0.35,
 -0.08,0.34,0.90, -7.27, -4.70, -0.06,
 -0.02,0.36,0.84, -5.77, 4.23, 2.21,
 -0.13,0.36,0.93, -9.83, -6.29, 4.32,
 -0.05,0.32,0.83, -11.34, 6.41, 5.05,
 -0.05,0.33,0.84, -5.94, 3.28, 2.34,
 -0.06,0.15,0.60, 46.96, 36.15, -27.34,
 0.03,0.17,0.79, -6.41, 17.76, 3.54,
 -0.13,0.30,0.92, -8.64, 3.28, 2.35,
 -0.08,0.39,0.92, -6.02, 3.74, 0.66,
 -0.04,0.32,0.89, -4.38, 4.32, 0.20,
 -0.08,0.30,0.86, -0.81, 3.04, -0.89,
 -0.05,0.31,0.88, -3.82, 2.02, -0.95,
 -0.05,0.33,0.89, -6.56, 2.41, -2.05,
 -0.07,0.33,0.87, -4.49, 1.27, -1.59,
 -0.06,0.32,0.89, -4.26, 1.88, -2.26,
 -0.06,0.34,0.89, -2.46, 1.34, -2.26,
 -0.07,0.32,0.88, -3.74, 2.00, -2.66,
 -0.06,0.31,0.90, -3.24, -3.73, -2.02,
 -0.08,0.33,0.91, -2.44, -4.67, -1.66,
 -0.07,0.31,0.90, -5.59, -5.85, -0.52,
 -0.05,0.30,0.83, -1.34, 0.66, -1.05,
 -0.06,0.29,0.88, -5.91, -4.61, -1.34,
 -0.05,0.35,0.91, -7.31, -3.73, -0.15,
 -0.04,0.29,0.85, -4.90, -2.55, 0.46,
 -0.05,0.36,0.91, -10.24, -1.15, 1.04,
