accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z
 -0.09,0.38,0.87, -4.18, 6.34, -0.38,
 -0.09,0.38,0.87, -4.90, 6.03, -0.52,
 -0.09,0.39,0.86, -6.15, 4.85, -1.04,
 -0.09,0.37,0.86, -6.24, 1.77, -1.34,
 -0.08,0.36,0.87, -6.09, 2.87, -1.27,
 -0.10,0.37,0.86, -6.64, 2.44, -2.05,
 -0.09,0.37,0.87, -6.73, 1.24, -2.58,
 -0.08,0.37,0.86, -6.61, 1.65, -2.44,
 -0.08,0.37,0.86, -6.46, 1.44, -2.38,
 -0.08,0.36,0.87, -5.65, 1.45, -2.03,
 -0.09,0.37,0.86, -4.84, 1.44, -1.45,
 -0.09,0.37,0.86, -4.52, 1.79, -1.11,
 -0.08,0.37,0.87, -4.09, 2.24, -0.52,
 -0.08,0.36,0.87, -3.88, 2.31, -0.27,
 -0.08,0.37,0.86, -3.48, 2.29, 0.18,
 -0.08,0.37,0.87, -3.04, 2.08, 0.56,
 -0.08,0.37,0.86, -3.48, 1.95, 0.76,
 -0.08,0.38,0.86, -3.69, 2.14, 0.63,
 -0.08,0.38,0.86, -4.46, 1.77, 0.75,
 -0.08,0.38,0.86, -4.92, 1.79, 0.26,
 -0.08,0.38,0.86, -5.80, 1.73, 0.11,
 -0.07,0.38,0.85, -6.26, 2.56, -0.64,
 -0.07,0.38,0.85, -7.54, 2.67, -0.95,
 -0.08,0.37,0.86, -7.91, 3.44, -1.50,
 -0.08,0.37,0.86, -8.21, 3.98, -1.50,
 -0.09,0.37,0.86, -8.00, 3.83, -1.28,
 -0.08,0.37,0.86, -7.48, 3.71, -1.66,
 -0.08,0.36,0.86, -6.93, 3.62, -1.37,
 -0.08,0.36,0.86, -6.78, 3.48, -0.96,
 -0.08,0.37,0.87, -6.84, 3.39, -0.76,
 -0.09,0.37,0.85, -6.69, 3.40, -0.90,
 -0.09,0.37,0.86, -6.40, 3.36, -1.01,
 -0.09,0.37,0.86, -6.52, 2.47, -0.78,
